MagCAPShock,IntRate,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-1.0,0.0,49.774189067793856,0.9759644915253697,0.5770257776008105,142.16017031615502,455.37500870161904,-1.0
-0.99,0.0,49.806823827363644,0.9766043887718362,0.5878013239232502,152.10401126570756,440.7876357298867,-0.99
-0.98,0.0,49.8394172220938,0.9772434749430157,0.5985768702456901,162.24237971319351,427.2364951656738,-0.98
-0.97,0.0,49.871969368280546,0.9778817523192264,0.6093524165681298,178.71108539265043,421.6450587664486,-0.97
-0.96,0.0,49.904480381522205,0.978519223167102,0.6201279628905696,164.61222658446607,430.6758142643208,-0.96
-0.95,0.0,49.93695037665682,0.979155889738369,0.6309035092130094,177.96633407235743,413.3834619121674,-0.95
-0.94,0.0,49.96937946768359,0.9797917542683057,0.6416790555354492,189.47598163610354,411.0936181378339,-0.94
-0.93,0.0,50.00176776766469,0.9804268189738174,0.6524546018578891,172.416406716451,413.6051319956254,-0.93
-0.92,0.0,50.0341153886024,0.9810610860510275,0.6632301481803288,208.18231394839938,406.6851278566695,-0.92
-0.91,0.0,50.06642244128591,0.9816945576722728,0.6740056945027683,188.3459867095307,410.31680137658924,-0.91
-0.9,0.0,50.098689035100634,0.9823272359823654,0.6847812408252083,214.20569337572766,403.8881326841305,-0.9
-0.89,0.0,50.130915277791246,0.982959123093946,0.6955567871476477,208.01933850873152,401.2207849275204,-0.89
-0.88,0.0,50.1631012751678,0.9835902210817216,0.7063323334700877,225.32641522197153,400.8679916088764,-0.88
-0.87,0.0,50.19524713074195,0.9842205319753323,0.7171078797925272,237.78662308785096,401.27550404599805,-0.87
-0.86,0.0,50.227352945277325,0.9848500577505358,0.7278834261149674,223.9586616997401,400.8773291389339,-0.86
-0.85,0.0,50.25941881623515,0.9854788003183362,0.7386589724374069,250.9639634367458,395.23593021197814,-0.85
-0.84,0.0,50.291444837091625,0.9861067615116005,0.7494345187598469,234.81879168675093,394.7380867010175,-0.84
-0.83,0.0,50.32343109649962,0.98673394306862,0.7602100650822865,242.8053056791475,393.6400408831725,-0.83
-0.82,0.0,50.355377677261096,0.9873603466129627,0.7709856114047264,260.00946313216093,392.83346434357253,-0.82
-0.81,0.0,50.387284655070715,0.9879859736288376,0.781761157727166,253.85461588093526,392.5405613049073,-0.81
-0.8,0.0,50.4191520969836,0.988610825431051,0.7925367040496057,263.38892999862867,393.0999600514103,-0.8
-0.79,0.0,50.45098005955202,0.9892349031284711,0.8033122503720457,280.2084405126057,394.95948929355933,-0.79
-0.78,0.0,50.482768586566586,0.989858207579737,0.8140877966944855,282.6733094620071,396.6395451696666,-0.78
-0.77,0.0,50.514517706327595,0.9904807393397568,0.8248633430169251,283.8882695209172,397.11573941817704,-0.77
-0.76,0.0,50.54622742836195,0.9911024985953324,0.835638889339365,287.5317193384364,397.3316651930216,-0.76
-0.75,0.0,50.577897739490766,0.9917234850880542,0.8464144356618047,289.0453635391329,397.51232331634634,-0.75
-0.74,0.0,50.60952859914383,0.9923436980224281,0.8571899819842447,291.278702776922,397.6650298586455,-0.74
-0.73,0.0,50.641119933810714,0.9929631359570729,0.867965528306684,294.35100009788965,397.7876282096011,-0.73
-0.72,0.0,50.67267163051701,0.9935817966768041,0.878741074629124,293.93115781207354,397.88182691054226,-0.72
-0.71,0.0,50.70418352922094,0.9941996770435478,0.8895166209515638,295.6276240899898,397.9517483736408,-0.71
-0.7,0.0,50.735655414046775,0.9948167728244466,0.9002921672740035,297.10202758477317,398.0022255821362,-0.7
-0.69,0.0,50.767087003312625,0.995433078496326,0.9110677135964433,305.27961198379137,398.03782903934274,-0.69
-0.68,0.0,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,398.062445679382,-0.68
-0.67,0.0,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,398.07917792220223,-0.67
-0.66,0.0,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,398.0904036811136,-0.66
-0.65,0.0,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,398.0979034583649,-0.65
-0.64,0.0,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,398.10298825446176,-0.64
-0.63,0.0,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,398.10655859033716,-0.63
-0.62,0.0,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,398.1088888118608,-0.62
-0.61,0.0,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,398.1098256973454,-0.61
-0.6,0.0,51.0,1.0,1.0,327.95750120340955,398.10998242265634,-0.6
-0.59,0.0,51.0,1.0,1.0,328.24179352986744,398.10999730473065,-0.59
-0.58,0.0,51.0,1.0,1.0,328.5269522520042,398.10999923810164,-0.58
-0.57,0.0,51.0,1.0,1.0,328.8127264239504,398.10999970360757,-0.57
-0.56,0.0,51.0,1.0,1.0,329.1001397694318,398.10999986954,-0.56
-0.55,0.0,51.0,1.0,1.0,329.3889411733113,398.10999993840403,-0.55
-0.54,0.0,51.0,1.0,1.0,329.6790525326271,398.1099999679549,-0.54
-0.53,0.0,51.0,1.0,1.0,329.97047777870534,398.10999998050244,-0.53
-0.52,0.0,51.0,1.0,1.0,330.2632419313005,398.10999998569775,-0.52
-0.51,0.0,51.0,1.0,1.0,330.5574285050956,398.10999998778664,-0.51
-0.5,0.0,51.0,1.0,1.0,330.8525008864526,398.1099999886025,-0.5
-0.49,0.0,51.0,1.0,1.0,331.14994522037006,398.10999998891305,-0.49
