MagCAPShock,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.27,0.0,51.0,1.0,1.0,333.48566964322475,395.4900122565986,-0.27
-0.26,0.0,51.0,1.0,1.0,333.4856696432248,395.4599026404025,-0.26
-0.25,0.0,51.0,1.0,1.0,333.48566964322487,395.4218522236106,-0.25
-0.24,0.0,51.0,1.0,1.0,333.48566964322487,395.3694369426585,-0.24
-0.23,0.0,51.0,1.0,1.0,333.4856696432248,395.2770687331588,-0.23
-0.22,0.0,51.0,1.0,1.0,333.4856696432249,395.0859948925386,-0.22
-0.21,0.0,51.0,1.0,1.0,333.4856696432249,394.7505986632028,-0.21
-0.2,0.0,51.0,1.0,1.0,333.4856696432248,394.11456094334613,-0.2
-0.19,0.0,51.0,1.0,1.0,333.48566964322475,392.6318373549468,-0.19
-0.18,0.0,51.0,1.0,1.0,333.48566964322464,387.91434085851824,-0.18
-0.17,0.0,51.0,1.0,1.0,333.4856696432249,389.1340681409368,-0.17
-0.16,0.0,51.0,1.0,1.0,333.48566964322487,390.3251748185032,-0.16
-0.15,0.0,51.0,1.0,1.0,333.48566964322475,390.95962894001855,-0.15
-0.14,0.0,51.0,1.0,1.0,333.485669643225,391.2332901712047,-0.14
-0.13,0.0,51.0,1.0,1.0,333.4856696432248,391.5069700131796,-0.13
-0.12,0.0,51.0,1.0,1.0,333.485669643225,391.78066757242414,-0.12
-0.11,0.0,51.0,1.0,1.0,333.48566964322487,392.0543820539849,-0.11
-0.1,0.0,51.0,1.0,1.0,333.48566964322475,392.3281127699072,-0.1
-0.09,0.0,51.0,1.0,1.0,333.48566964322464,392.6018591323366,-0.09
-0.08,0.0,51.0,1.0,1.0,333.4856696432249,392.8756206414677,-0.08
-0.07,0.0,51.0,1.0,1.0,333.48566964322464,393.1493968726864,-0.07
-0.06,0.0,51.0,1.0,1.0,333.48566964322475,393.4231874646587,-0.06
-0.05,0.0,51.0,1.0,1.0,333.48566964322487,393.46898484915124,-0.05
-0.04,0.0,51.0,1.0,1.0,333.485669643225,393.4689848491512,-0.04
-0.03,0.0,51.0,1.0,1.0,333.48566964322487,393.46898484915124,-0.03
-0.02,0.0,51.0,1.0,1.0,333.48566964322487,393.4689848491511,-0.02
-0.01,0.0,51.0,1.0,1.0,333.4856696432248,393.4689848491511,-0.01
0.0,0.0,51.0,1.0,1.0,333.48566964322487,393.4689848491512,0.0
-1.0,0.02,49.66362701703849,0.9737966081772254,0.5770257776008105,126.34809486738025,501.95666837089993,-1.0
-0.99,0.02,49.70631364838847,0.9746336009487936,0.5878013239232502,164.84919579457767,504.20616713640686,-0.99
-0.98,0.02,49.74894627605974,0.9754695348247008,0.5985768702456901,145.80709459624288,503.83454731938536,-0.98
-0.97,0.02,49.791525764030396,0.9763044267456941,0.6093524165681298,153.03046546422217,502.47788267099855,-0.97
-0.96,0.02,49.83405263232386,0.977138286908311,0.6201279628905696,158.94583204200953,501.0026407652487,-0.96
-0.95,0.02,49.87652710398895,0.9779711196860578,0.6309035092130094,152.38183883372187,499.4545243493276,-0.95
-0.94,0.02,49.918949136182896,0.9788029242388803,0.6416790555354492,171.75911392204787,497.87478702263786,-0.94
-0.93,0.02,49.96131842950544,0.9796336946961851,0.6524546018578891,169.70565561952853,496.0865516157447,-0.93
-0.92,0.02,50.00363437088713,0.9804634190370025,0.6632301481803288,186.5681065294369,494.62744678848367,-0.92
-0.91,0.02,50.0458956735192,0.9812920720297882,0.6740056945027683,208.55319245934453,492.95479922182756,-0.91
-0.9,0.02,50.088098517452934,0.9821195787735869,0.6847812408252083,203.83486845725892,491.22766904101087,-0.9
-0.89,0.02,50.12185524350074,0.9827814753627596,0.6955567871476477,221.30357893732685,489.3193468968662,-0.89
-0.88,0.02,50.15431422053887,0.9834179258929191,0.7063323334700877,223.03723221282092,486.6480189535187,-0.88
-0.87,0.02,50.18660917701172,0.9840511603335631,0.7171078797925272,217.80059896124195,481.08047160412,-0.87
-0.86,0.02,50.21864362266527,0.9846792867189268,0.7278834261149674,222.20582739102846,468.5828462193973,-0.86
-0.85,0.02,50.25079080371333,0.9853096236022222,0.7386589724374069,227.33597212527184,461.8560368333291,-0.85
-0.84,0.02,50.28312567789686,0.9859436407430757,0.7494345187598469,234.44058189871237,459.1145786728997,-0.84
-0.83,0.02,50.315428038053355,0.9865770203539873,0.7602100650822865,241.86571048648534,457.7164304776545,-0.83
-0.82,0.02,50.347721679079186,0.9872102290015526,0.7709856114047264,247.34744295812376,456.6720125423732,-0.82
-0.81,0.02,50.38002486342584,0.9878436247730557,0.781761157727166,254.817589518071,455.68430579597566,-0.81
-0.8,0.02,50.41229456138504,0.9884763639487263,0.7925367040496057,267.4052103711951,454.47416633462416,-0.8
-0.79,0.02,50.44453146180396,0.9891084600353718,0.8033122503720457,279.36135703897185,452.74092973383335,-0.79
-0.78,0.02,50.476737359805234,0.9897399482314752,0.8140877966944855,281.5227987279643,452.5774367990668,-0.78
-0.77,0.02,50.50891494875614,0.9903708813481596,0.8248633430169251,282.5925983617902,453.92693671548903,-0.77
-0.76,0.02,50.541067880287095,0.9910013309860215,0.835638889339365,282.5140194185929,454.28229377972804,-0.76
-0.75,0.02,50.573200819716,0.9916313886218824,0.8464144356618047,288.24616574151173,454.40943893094413,-0.75
-0.74,0.02,50.60531941244136,0.9922611649498306,0.8571899819842447,291.0738163553451,454.52617493379097,-0.74
-0.73,0.02,50.63743011290477,0.9928907865275445,0.867965528306684,294.23336447362675,454.64696395750576,-0.73
-0.72,0.02,50.66953984603516,0.9935203891379443,0.878741074629124,292.32898746381255,454.75769599721195,-0.72
-0.71,0.02,50.70165549991379,0.9941501078414469,0.8895166209515638,297.153337213022,454.8517792065504,-0.71
-0.7,0.02,50.733783294790214,0.9947800646037297,0.9002921672740035,296.88914357707637,454.92735015602227,-0.7
-0.69,0.02,50.765928144843,0.9954103557812354,0.9110677135964433,303.3630474492463,454.98504460611593,-0.69
-0.68,0.02,50.79815847669197,0.9960423230723915,0.9218432599188828,325.68993044222026,455.0147902121923,-0.68
-0.67,0.02,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,453.6888308576832,-0.67
-0.66,0.02,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,451.64084918328655,-0.66
-0.65,0.02,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,449.52856023662383,-0.65
-0.64,0.02,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,447.2217111956035,-0.64
-0.63,0.02,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,444.34079738593584,-0.63
-0.62,0.02,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,439.97434639931805,-0.62
-0.61,0.02,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,433.03652521412926,-0.61
-0.6,0.02,51.0,1.0,1.0,327.95750120340955,424.78547352723785,-0.6
-0.59,0.02,51.0,1.0,1.0,328.24179352986744,418.5655517388346,-0.59
-0.58,0.02,51.0,1.0,1.0,328.5269522520042,414.6479881906612,-0.58
-0.57,0.02,51.0,1.0,1.0,328.8127264239504,411.8309162493437,-0.57
-0.56,0.02,51.0,1.0,1.0,329.1001397694318,409.37216938178653,-0.56
-0.55,0.02,51.0,1.0,1.0,329.3889411733113,406.98736278119304,-0.55
-0.54,0.02,51.0,1.0,1.0,329.67905253262705,404.59637575719745,-0.54
-0.53,0.02,51.0,1.0,1.0,329.97047777870534,402.21926445186574,-0.53
-0.52,0.02,51.0,1.0,1.0,330.2632419313005,399.95844768095606,-0.52
-0.51,0.02,51.0,1.0,1.0,330.5574285050956,397.9923017911817,-0.51
-0.5,0.02,51.0,1.0,1.0,330.8525008864526,396.51785891790786,-0.5
-0.49,0.02,51.0,1.0,1.0,331.14994522037006,395.63424848340486,-0.49
-0.48,0.02,51.0,1.0,1.0,331.44929263551103,395.2648751826149,-0.48
-0.47,0.02,51.0,1.0,1.0,331.7497646628499,395.22572468224325,-0.47
-0.46,0.02,51.0,1.0,1.0,332.0537372521073,395.336832947237,-0.46
-0.45,0.02,51.0,1.0,1.0,332.3606398303594,395.4816334698295,-0.45
-0.44,0.02,51.0,1.0,1.0,332.66983933385416,395.6072602076773,-0.44
-0.43,0.02,51.0,1.0,1.0,332.9851655924089,395.70234694118795,-0.43
-0.42,0.02,51.0,1.0,1.0,333.3089447458674,395.768271900583,-0.42
-0.41,0.02,51.0,1.0,1.0,333.4856696432248,395.77722409156075,-0.41
-0.4,0.02,51.0,1.0,1.0,333.4856696432248,395.76874174093854,-0.4
-0.39,0.02,51.0,1.0,1.0,333.4856696432249,395.76006395394387,-0.39
-0.38,0.02,51.0,1.0,1.0,333.4856696432248,395.75119002353983,-0.38
-0.37,0.02,51.0,1.0,1.0,333.48566964322487,395.7421195128691,-0.37
-0.36,0.02,51.0,1.0,1.0,333.48566964322487,395.73285227795526,-0.36
-0.35,0.02,51.0,1.0,1.0,333.48566964322487,395.7233884939608,-0.35
-0.34,0.02,51.0,1.0,1.0,333.4856696432248,395.7132093899671,-0.34
-0.33,0.02,51.0,1.0,1.0,333.485669643225,395.70212192254826,-0.33
-0.32,0.02,51.0,1.0,1.0,333.4856696432248,395.69069091635123,-0.32
-0.31,0.02,51.0,1.0,1.0,333.485669643225,395.6789011818603,-0.31
-0.3,0.02,51.0,1.0,1.0,333.48566964322487,395.6667052565375,-0.3
-0.29,0.02,51.0,1.0,1.0,333.48566964322487,395.654075183415,-0.29
-0.28,0.02,51.0,1.0,1.0,333.48566964322464,395.64094223738664,-0.28
-0.27,0.02,51.0,1.0,1.0,333.48566964322475,395.6258794451901,-0.27
-0.26,0.02,51.0,1.0,1.0,333.4856696432248,395.60857338815197,-0.26
-0.25,0.02,51.0,1.0,1.0,333.48566964322487,395.58739039192204,-0.25
-0.24,0.02,51.0,1.0,1.0,333.48566964322487,395.55926879215616,-0.24
-0.23,0.02,51.0,1.0,1.0,333.4856696432248,395.51141302159164,-0.23
-0.22,0.02,51.0,1.0,1.0,333.4856696432249,395.4151389174998,-0.22
-0.21,0.02,51.0,1.0,1.0,333.4856696432249,395.2525724322825,-0.21
-0.2,0.02,51.0,1.0,1.0,333.4856696432248,394.9666309958107,-0.2
-0.19,0.02,51.0,1.0,1.0,333.48566964322475,394.4247662050721,-0.19
-0.18,0.02,51.0,1.0,1.0,333.48566964322464,393.14078071348524,-0.18
-0.17,0.02,51.0,1.0,1.0,333.4856696432249,389.1587402608362,-0.17
-0.16,0.02,51.0,1.0,1.0,333.48566964322487,390.3261499999618,-0.16
-0.15,0.02,51.0,1.0,1.0,333.48566964322475,390.95413168399784,-0.15
-0.14,0.02,51.0,1.0,1.0,333.485669643225,391.2263205003216,-0.14
-0.13,0.02,51.0,1.0,1.0,333.4856696432248,391.49895836083283,-0.13
-0.12,0.02,51.0,1.0,1.0,333.485669643225,391.77191167974956,-0.12
-0.11,0.02,51.0,1.0,1.0,333.48566964322487,392.04509253380877,-0.11
-0.1,0.02,51.0,1.0,1.0,333.48566964322475,392.31844144623585,-0.1
-0.09,0.02,51.0,1.0,1.0,333.48566964322464,392.5919172091583,-0.09
-0.08,0.02,51.0,1.0,1.0,333.4856696432249,392.8654906714171,-0.08
-0.07,0.02,51.0,1.0,1.0,333.48566964322464,393.1391408336498,-0.07
-0.06,0.02,51.0,1.0,1.0,333.48566964322475,393.412852327705,-0.06
-0.05,0.02,51.0,1.0,1.0,333.48566964322487,393.45864023884275,-0.05
-0.04,0.02,51.0,1.0,1.0,333.485669643225,393.45864023884275,-0.04
-0.03,0.02,51.0,1.0,1.0,333.48566964322487,393.4586402388428,-0.03
-0.02,0.02,51.0,1.0,1.0,333.48566964322487,393.4586402388428,-0.02
-0.01,0.02,51.0,1.0,1.0,333.4856696432248,393.4586402388428,-0.01
0.0,0.02,51.0,1.0,1.0,333.48566964322487,393.45864023884275,0.0
-1.0,0.04,49.67556470686226,0.974030680526711,0.5770257776008105,126.2448045429436,501.5734236810699,-1.0
-0.99,0.04,49.718230902316066,0.9748672725944326,0.5878013239232502,164.25240314943696,502.6760724329085,-0.99
-0.98,0.04,49.76084240611132,0.9757027922766927,0.5985768702456901,145.42056487060466,501.9983462020763,-0.98
-0.97,0.04,49.80340011454542,0.9765372571479494,0.6093524165681298,146.96106677014376,500.6180660276991,-0.97
-0.96,0.04,49.84590455090324,0.977370677468691,0.6201279628905696,161.29725167673374,499.1667483984205,-0.96
-0.95,0.04,49.88835591682926,0.9782030571927306,0.6309035092130094,153.83835211022668,497.640554243228,-0.95
-0.94,0.04,49.93075412699535,0.9790343946469677,0.6416790555354492,172.5350921371424,496.07848888455663,-0.94
-0.93,0.04,49.97309882117348,0.9798646827681075,0.6524546018578891,164.6860636899504,494.1819377546705,-0.93
-0.92,0.04,50.0153893067926,0.9806939079763255,0.6632301481803288,188.87918997121005,492.85654660075437,-0.92
-0.91,0.04,50.05711018549743,0.9815119644215182,0.6740056945027683,202.36551904703109,491.18659281001817,-0.91
-0.9,0.04,50.08967502944192,0.982150490773371,0.6847812408252083,203.29982194437144,489.4598735160123,-0.9
-0.89,0.04,50.12220287914569,0.9827882917479547,0.6955567871476477,218.33415152561875,487.53277161549636,-0.89
-0.88,0.04,50.15466462223187,0.9834247965143504,0.7063323334700877,229.05028614958277,484.78432798812815,-0.88
-0.87,0.04,50.18695381657706,0.9840579179720992,0.7171078797925272,217.86374320796523,478.9009568205782,-0.87
-0.86,0.04,50.21896336871543,0.9846855562493221,0.7278834261149674,221.57723947318692,466.985679794075,-0.86
-0.85,0.04,50.251087166150825,0.9853154346304084,0.7386589724374069,225.12317611180507,460.6466420635932,-0.85
-0.84,0.04,50.283421558936,0.9859494423320784,0.7494345187598469,234.2715602270506,458.0733071150002,-0.84
-0.83,0.04,50.31572377474673,0.986582819112681,0.7602100650822865,241.07849492490521,456.83608603846454,-0.83
-0.82,0.04,50.34801989944582,0.987216076459722,0.7709856114047264,245.08474952020484,455.9389002637122,-0.82
-0.81,0.04,50.38032980629357,0.9878496040449719,0.781761157727166,256.1327418640953,455.15123091229094,-0.81
-0.8,0.04,50.41260811508157,0.9884825120604229,0.7925367040496057,263.0657361268004,454.3512193531745,-0.8
-0.79,0.04,50.44485638956439,0.9891148311679293,0.8033122503720457,278.76576571590977,453.7563717056595,-0.79
-0.78,0.04,50.47707749977329,0.9897466176426135,0.8140877966944855,282.24451534429704,454.6130564779968,-0.78
-0.77,0.04,50.50927533822632,0.9903779478083592,0.8248633430169251,283.2085408248092,455.4442678869103,-0.77
-0.76,0.04,50.541454793123926,0.9910089175122339,0.835638889339365,280.8047271566807,455.66376463246417,-0.76
-0.75,0.04,50.573621676772596,0.9916396407210313,0.8464144356618047,289.35994665128413,455.76180577010234,-0.75
-0.74,0.04,50.605782523792584,0.9922702455645604,0.8571899819842447,292.2923483809581,455.8406311472412,-0.74
-0.73,0.04,50.637944227208806,0.9929008672001727,0.867965528306684,292.7180447403228,455.90858243315813,-0.73
-0.72,0.04,50.670113515844115,0.9935316375655708,0.878741074629124,293.2413745753864,455.96408145775155,-0.72
-0.71,0.04,50.70229631828579,0.9941626729075645,0.8895166209515638,296.4362735872778,456.0074212867772,-0.71
-0.7,0.04,50.73449710712718,0.9947940609240624,0.9002921672740035,297.9318645852025,456.0396785843083,-0.7
-0.69,0.04,50.7668607055698,0.9954286412856823,0.9110677135964433,304.78624104647645,456.0468325932236,-0.69
-0.68,0.04,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,454.56663688582313,-0.68
-0.67,0.04,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,452.5533798811776,-0.67
-0.66,0.04,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,450.51692236317103,-0.66
-0.65,0.04,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,448.41496864116124,-0.65
-0.64,0.04,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,446.11378864533395,-0.64
-0.63,0.04,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,443.2221179578772,-0.63
-0.62,0.04,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,438.8038184525582,-0.62
-0.61,0.04,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,431.77405314704276,-0.61
-0.6,0.04,51.0,1.0,1.0,327.95750120340955,423.45255487753127,-0.6
-0.59,0.04,51.0,1.0,1.0,328.24179352986744,417.10010906507216,-0.59
-0.58,0.04,51.0,1.0,1.0,328.5269522520042,413.02519327388046,-0.58
-0.57,0.04,51.0,1.0,1.0,328.8127264239504,410.05159836201216,-0.57
-0.56,0.04,51.0,1.0,1.0,329.1001397694318,407.44005489881675,-0.56
-0.55,0.04,51.0,1.0,1.0,329.3889411733113,404.92933537118444,-0.55
-0.54,0.04,51.0,1.0,1.0,329.67905253262705,402.502975844676,-0.54
-0.53,0.04,51.0,1.0,1.0,329.97047777870534,400.2827910618928,-0.53
-0.52,0.04,51.0,1.0,1.0,330.2632419313005,398.46189223919714,-0.52
-0.51,0.04,51.0,1.0,1.0,330.5574285050956,397.1989893500627,-0.51
-0.5,0.04,51.0,1.0,1.0,330.8525008864526,396.50885765384646,-0.5
-0.49,0.04,51.0,1.0,1.0,331.14994522037006,396.25482961823195,-0.49
-0.48,0.04,51.0,1.0,1.0,331.44929263551103,396.2476044230676,-0.48
-0.47,0.04,51.0,1.0,1.0,331.7497646628499,396.3386546928301,-0.47
-0.46,0.04,51.0,1.0,1.0,332.0537372521073,396.44594350891435,-0.46
-0.45,0.04,51.0,1.0,1.0,332.3606398303594,396.53669008575815,-0.45
-0.44,0.04,51.0,1.0,1.0,332.66983933385416,396.60374321257444,-0.44
-0.43,0.04,51.0,1.0,1.0,332.9851655924089,396.64988075633426,-0.43
-0.42,0.04,51.0,1.0,1.0,333.3089447458674,396.67959554379235,-0.42
-0.41,0.04,51.0,1.0,1.0,333.4856696432248,396.67953551222155,-0.41
-0.4,0.04,51.0,1.0,1.0,333.4856696432248,396.67953551222155,-0.4
-0.39,0.04,51.0,1.0,1.0,333.4856696432249,396.67642740988765,-0.39
-0.38,0.04,51.0,1.0,1.0,333.4856696432248,396.67242757753553,-0.38
-0.37,0.04,51.0,1.0,1.0,333.48566964322487,396.6683159059219,-0.37
-0.36,0.04,51.0,1.0,1.0,333.48566964322487,396.6640904895261,-0.36
-0.35,0.04,51.0,1.0,1.0,333.48566964322487,396.6597494662934,-0.35
-0.34,0.04,51.0,1.0,1.0,333.4856696432248,396.65529101348073,-0.34
-0.33,0.04,51.0,1.0,1.0,333.485669643225,396.65071321420385,-0.33
-0.32,0.04,51.0,1.0,1.0,333.4856696432248,396.6459096126334,-0.32
-0.31,0.04,51.0,1.0,1.0,333.485669643225,396.64062271560863,-0.31
-0.3,0.04,51.0,1.0,1.0,333.48566964322487,396.635143878126,-0.3
-0.29,0.04,51.0,1.0,1.0,333.48566964322487,396.6294625621948,-0.29
-0.28,0.04,51.0,1.0,1.0,333.48566964322464,396.62355906085423,-0.28
-0.27,0.04,51.0,1.0,1.0,333.48566964322475,396.61716041953264,-0.27
-0.26,0.04,51.0,1.0,1.0,333.4856696432248,396.6100141477338,-0.26
-0.25,0.04,51.0,1.0,1.0,333.48566964322487,396.60176264333654,-0.25
-0.24,0.04,51.0,1.0,1.0,333.48566964322487,396.5915878045822,-0.24
-0.23,0.04,51.0,1.0,1.0,333.4856696432248,396.5754865543049,-0.23
-0.22,0.04,51.0,1.0,1.0,333.4856696432249,396.544507619685,-0.22
-0.21,0.04,51.0,1.0,1.0,333.4856696432249,396.494202324994,-0.21
-0.2,0.04,51.0,1.0,1.0,333.4856696432248,396.41011656448626,-0.2
-0.19,0.04,51.0,1.0,1.0,333.48566964322475,396.26518476596175,-0.19
-0.18,0.04,51.0,1.0,1.0,333.48566964322464,395.98355170723005,-0.18
-0.17,0.04,51.0,1.0,1.0,333.4856696432249,395.37235411938326,-0.17
-0.16,0.04,51.0,1.0,1.0,333.48566964322487,393.80549705118887,-0.16
-0.15,0.04,51.0,1.0,1.0,333.48566964322475,386.2155929201506,-0.15
-0.14,0.04,51.0,1.0,1.0,333.485669643225,391.30674344387825,-0.14
-0.13,0.04,51.0,1.0,1.0,333.4856696432248,391.6631042211801,-0.13
-0.12,0.04,51.0,1.0,1.0,333.485669643225,391.8888799395552,-0.12
-0.11,0.04,51.0,1.0,1.0,333.48566964322487,392.12061216504304,-0.11
