MagCAPShock,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.42,0.0,51.0,1.0,1.0,159.64232065068379,251.2448372517841,-0.42
-0.41,0.0,51.0,1.0,1.0,159.73139308471562,251.24649839882963,-0.41
-0.4,0.0,51.0,1.0,1.0,159.82041430813396,251.24773211341355,-0.4
-0.39,0.0,51.0,1.0,1.0,159.90940370148698,251.24786774532055,-0.39
-0.38,0.0,51.0,1.0,1.0,159.99841099542607,251.24786595833925,-0.38
-0.37,0.0,51.0,1.0,1.0,160.0875439778292,251.24786428801028,-0.37
-0.36,0.0,51.0,1.0,1.0,160.17704640284134,251.24786274641963,-0.36
-0.35,0.0,51.0,1.0,1.0,160.26770295148387,251.24786132495856,-0.35
-0.34,0.0,51.0,1.0,1.0,160.3465259770447,251.24786102164936,-0.34
-0.33,0.0,51.0,1.0,1.0,160.4181333681921,251.24786103499787,-0.33
-0.32,0.0,51.0,1.0,1.0,160.50332350940892,251.24786103021296,-0.32
-0.31,0.0,51.0,1.0,1.0,160.58938681991935,251.24786102476637,-0.31
-0.3,0.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,0.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,0.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,0.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,0.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,0.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,0.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,0.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,0.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,0.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,0.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,0.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,0.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,0.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,0.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,0.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,0.0,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,0.0,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,0.0,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,0.0,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,0.0,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,0.0,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,0.0,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,0.0,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,0.0,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,0.0,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,0.0,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,0.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,0.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,0.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,0.0,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,0.02,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,275.64022814407235,-1.0
-0.99,0.02,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,274.8339362775638,-0.99
-0.98,0.02,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,274.017489405409,-0.98
-0.97,0.02,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,273.1938123229157,-0.97
-0.96,0.02,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,272.36424707134756,-0.96
-0.95,0.02,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,271.5291208813483,-0.95
-0.94,0.02,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,270.6882178627075,-0.94
-0.93,0.02,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,269.8410502121719,-0.93
-0.92,0.02,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,268.98700636647476,-0.92
-0.91,0.02,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,268.12544014066316,-0.91
-0.9,0.02,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,267.2557092825502,-0.9
-0.89,0.02,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,266.3773619370473,-0.89
-0.88,0.02,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,265.49027095798704,-0.88
-0.87,0.02,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,264.59338157998855,-0.87
-0.86,0.02,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,263.68847632970324,-0.86
-0.85,0.02,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,262.7779572765666,-0.85
-0.84,0.02,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,261.86501316884227,-0.84
-0.83,0.02,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,260.95444763495976,-0.83
-0.82,0.02,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,260.0529741609376,-0.82
-0.81,0.02,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,259.16936824102163,-0.81
-0.8,0.02,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,258.31435362531585,-0.8
-0.79,0.02,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,257.50012507646727,-0.79
-0.78,0.02,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,256.7395541445644,-0.78
-0.77,0.02,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,256.04547919577817,-0.77
-0.76,0.02,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,255.43110777244993,-0.76
-0.75,0.02,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,254.91315576544162,-0.75
-0.74,0.02,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,254.51798409351645,-0.74
-0.73,0.02,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,254.28259011517218,-0.73
-0.72,0.02,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,254.22977956483632,-0.72
-0.71,0.02,51.0,1.0,1.0,157.09577981539158,254.32266841244154,-0.71
-0.7,0.02,51.0,1.0,1.0,157.18281793118064,254.46478178238985,-0.7
-0.69,0.02,51.0,1.0,1.0,157.27000575570796,254.59632077410282,-0.69
-0.68,0.02,51.0,1.0,1.0,157.35734351249053,254.69194502784433,-0.68
-0.67,0.02,51.0,1.0,1.0,157.44480910200622,254.75726543027432,-0.67
-0.66,0.02,51.0,1.0,1.0,157.5323876394251,254.80274801751247,-0.66
-0.65,0.02,51.0,1.0,1.0,157.62003426694844,254.835763604686,-0.65
-0.64,0.02,51.0,1.0,1.0,157.69933667534684,254.86059134499567,-0.64
-0.63,0.02,51.0,1.0,1.0,157.78723477528627,254.87966599568745,-0.63
-0.62,0.02,51.0,1.0,1.0,157.87524899059247,254.89445961747919,-0.62
-0.61,0.02,51.0,1.0,1.0,157.9633788155369,254.90594987623334,-0.61
-0.6,0.02,51.0,1.0,1.0,158.0516242021337,254.91484569381717,-0.6
-0.59,0.02,51.0,1.0,1.0,158.13998551230296,254.92169309671726,-0.59
-0.58,0.02,51.0,1.0,1.0,158.2283998073247,254.9269263077384,-0.58
-0.57,0.02,51.0,1.0,1.0,158.3088384219583,254.93089481750786,-0.57
-0.56,0.02,51.0,1.0,1.0,158.3975115571826,254.93388005663925,-0.56
-0.55,0.02,51.0,1.0,1.0,158.48630819538147,254.93610740815365,-0.55
-0.54,0.02,51.0,1.0,1.0,158.5752300704683,254.93775586244212,-0.54
-0.53,0.02,51.0,1.0,1.0,158.66427920246088,254.93896619452406,-0.53
-0.52,0.02,51.0,1.0,1.0,158.7534579056446,254.93984799328794,-0.52
-0.51,0.02,51.0,1.0,1.0,158.84276879318438,254.9404856819463,-0.51
-0.5,0.02,51.0,1.0,1.0,158.92592191866405,254.94094361666137,-0.5
-0.49,0.02,51.0,1.0,1.0,159.0154121056732,254.941270344701,-0.49
-0.48,0.02,51.0,1.0,1.0,159.10502564196182,254.94150210910416,-0.48
-0.47,0.02,51.0,1.0,1.0,159.19476029660453,254.9416656914259,-0.47
-0.46,0.02,51.0,1.0,1.0,159.28461343529221,254.94178068461864,-0.46
-0.45,0.02,51.0,1.0,1.0,159.3745821938963,254.94186128460555,-0.45
-0.44,0.02,51.0,1.0,1.0,159.46466383094395,254.9419176826699,-0.44
-0.43,0.02,51.0,1.0,1.0,159.55482191238914,254.94195713252594,-0.43
-0.42,0.02,51.0,1.0,1.0,159.64232065068379,254.94198187700871,-0.42
-0.41,0.02,51.0,1.0,1.0,159.73139308471562,254.94198185105577,-0.41
-0.4,0.02,51.0,1.0,1.0,159.82041430813396,254.9419818259916,-0.4
-0.39,0.02,51.0,1.0,1.0,159.90940370148698,254.941981802019,-0.39
-0.38,0.02,51.0,1.0,1.0,159.99841099542607,254.94198177933387,-0.38
-0.37,0.02,51.0,1.0,1.0,160.0875439778292,254.9419817581169,-0.37
-0.36,0.02,51.0,1.0,1.0,160.17704640284134,254.9419817385266,-0.36
-0.35,0.02,51.0,1.0,1.0,160.26770295148387,254.9419817206918,-0.35
-0.34,0.02,51.0,1.0,1.0,160.3465259770447,254.9419817173116,-0.34
-0.33,0.02,51.0,1.0,1.0,160.4181333681921,254.94198171734607,-0.33
-0.32,0.02,51.0,1.0,1.0,160.50332350940892,254.94198171733623,-0.32
-0.31,0.02,51.0,1.0,1.0,160.58938681991935,254.94198171732074,-0.31
-0.3,0.02,51.0,1.0,1.0,160.63380577078317,254.94198171730397,-0.3
-0.29,0.02,51.0,1.0,1.0,160.6338057707831,254.9419817172861,-0.29
-0.28,0.02,51.0,1.0,1.0,160.63380577078317,254.94198171726688,-0.28
-0.27,0.02,51.0,1.0,1.0,160.63380577078314,254.9419817172462,-0.27
-0.26,0.02,51.0,1.0,1.0,160.6338057707832,254.94198171393145,-0.26
-0.25,0.02,51.0,1.0,1.0,160.63380577078317,254.9419816998023,-0.25
-0.24,0.02,51.0,1.0,1.0,160.6338057707832,254.9419816794003,-0.24
-0.23,0.02,51.0,1.0,1.0,160.63380577078314,254.94198167636068,-0.23
-0.22,0.02,51.0,1.0,1.0,160.6338057707832,254.9419816723586,-0.22
-0.21,0.02,51.0,1.0,1.0,160.6338057707832,254.9419816680923,-0.21
-0.2,0.02,51.0,1.0,1.0,160.63380577078317,254.9419816635435,-0.2
-0.19,0.02,51.0,1.0,1.0,160.63380577078323,254.9419816586923,-0.19
-0.18,0.02,51.0,1.0,1.0,160.63380577078317,254.94198143336004,-0.18
-0.17,0.02,51.0,1.0,1.0,160.63380577078317,254.94198055302664,-0.17
-0.16,0.02,51.0,1.0,1.0,160.6338057707832,254.94197924495882,-0.16
-0.15,0.02,51.0,1.0,1.0,160.6338057707832,254.94197676456199,-0.15
-0.14,0.02,51.0,1.0,1.0,160.63380577078308,254.9419725777486,-0.14
-0.13,0.02,51.0,1.0,1.0,160.63380577078314,254.9419718377127,-0.13
-0.12,0.02,51.0,1.0,1.0,160.63380577078325,254.94197090122805,-0.12
-0.11,0.02,51.0,1.0,1.0,160.6338057707832,254.94194748004222,-0.11
-0.1,0.02,51.0,1.0,1.0,160.6338057707831,254.94187924906691,-0.1
-0.09,0.02,51.0,1.0,1.0,160.6338057707831,254.94176980434963,-0.09
-0.08,0.02,51.0,1.0,1.0,160.63380577078317,254.94159499374874,-0.08
-0.07,0.02,51.0,1.0,1.0,160.63380577078323,254.9413168755132,-0.07
-0.06,0.02,51.0,1.0,1.0,160.63380577078317,254.9408760042453,-0.06
-0.05,0.02,51.0,1.0,1.0,160.63380577078314,254.94083518095806,-0.05
-0.04,0.02,51.0,1.0,1.0,160.6338057707831,254.94083518095806,-0.04
-0.03,0.02,51.0,1.0,1.0,160.6338057707832,254.94083518095806,-0.03
-0.02,0.02,51.0,1.0,1.0,160.6338057707832,254.94083518095806,-0.02
-0.01,0.02,51.0,1.0,1.0,160.6338057707832,254.94083518095806,-0.01
0.0,0.02,51.0,1.0,1.0,160.63380577078317,254.94083518095806,0.0
-1.0,0.04,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,271.9556704080038,-1.0
-0.99,0.04,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,271.0945341356282,-0.99
-0.98,0.04,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,270.218872442373,-0.98
-0.97,0.04,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,269.33044214024994,-0.97
-0.96,0.04,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,268.43008433380237,-0.96
-0.95,0.04,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,267.5184231456679,-0.95
-0.94,0.04,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,266.5966760576732,-0.94
-0.93,0.04,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,265.6667237306655,-0.93
-0.92,0.04,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,264.7316699946071,-0.92
-0.91,0.04,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,263.7948029470504,-0.91
-0.9,0.04,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,262.86299394666514,-0.9
-0.89,0.04,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,261.94471620753296,-0.89
-0.88,0.04,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,261.0508036289579,-0.88
-0.87,0.04,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,260.19311132430295,-0.87
-0.86,0.04,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,259.38681006352306,-0.86
-0.85,0.04,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,258.6471181114796,-0.85
-0.84,0.04,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,257.9876418509807,-0.84
-0.83,0.04,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,257.41909650285925,-0.83
-0.82,0.04,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,256.9478004539648,-0.82
-0.81,0.04,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,256.5747547646459,-0.81
-0.8,0.04,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,256.2955922863991,-0.8
-0.79,0.04,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,256.1014592053916,-0.79
-0.78,0.04,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,255.98063557003076,-0.78
-0.77,0.04,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,255.92051285827577,-0.77
-0.76,0.04,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,255.90946228840178,-0.76
-0.75,0.04,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,255.93802745347034,-0.75
-0.74,0.04,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,255.99855514627333,-0.74
-0.73,0.04,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,256.08221668943423,-0.73
-0.72,0.04,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,256.1746528804951,-0.72
-0.71,0.04,51.0,1.0,1.0,157.09577981539158,256.25578250086613,-0.71
-0.7,0.04,51.0,1.0,1.0,157.18281793118064,256.3155655808861,-0.7
-0.69,0.04,51.0,1.0,1.0,157.27000575570796,256.3532111794257,-0.69
-0.68,0.04,51.0,1.0,1.0,157.35734351249053,256.37539656721316,-0.68
-0.67,0.04,51.0,1.0,1.0,157.44480910200622,256.38869504699016,-0.67
-0.66,0.04,51.0,1.0,1.0,157.5323876394251,256.3971527886555,-0.66
-0.65,0.04,51.0,1.0,1.0,157.62003426694844,256.40288250535747,-0.65
-0.64,0.04,51.0,1.0,1.0,157.69933667534684,256.40695314410664,-0.64
-0.63,0.04,51.0,1.0,1.0,157.78723477528627,256.4099295113197,-0.63
-0.62,0.04,51.0,1.0,1.0,157.87524899059247,256.41213674540745,-0.62
-0.61,0.04,51.0,1.0,1.0,157.9633788155369,256.4137812047769,-0.61
-0.6,0.04,51.0,1.0,1.0,158.0516242021337,256.41500516854603,-0.6
-0.59,0.04,51.0,1.0,1.0,158.13998551230296,256.4159123711007,-0.59
-0.58,0.04,51.0,1.0,1.0,158.2283998073247,256.4165808188809,-0.58
-0.57,0.04,51.0,1.0,1.0,158.3088384219583,256.4170699693791,-0.57
-0.56,0.04,51.0,1.0,1.0,158.3975115571826,256.41742528024037,-0.56
-0.55,0.04,51.0,1.0,1.0,158.48630819538147,256.4176814090874,-0.55
-0.54,0.04,51.0,1.0,1.0,158.5752300704683,256.41786462319925,-0.54
-0.53,0.04,51.0,1.0,1.0,158.66427920246088,256.4179946795074,-0.53
-0.52,0.04,51.0,1.0,1.0,158.7534579056446,256.4180863115265,-0.52
-0.51,0.04,51.0,1.0,1.0,158.84276879318438,256.41815040715244,-0.51
-0.5,0.04,51.0,1.0,1.0,158.92592191866405,256.41819493709744,-0.5
-0.49,0.04,51.0,1.0,1.0,159.0154121056732,256.41822568088713,-0.49
-0.48,0.04,51.0,1.0,1.0,159.10502564196182,256.41824678906494,-0.48
-0.47,0.04,51.0,1.0,1.0,159.19476029660453,256.41826121392694,-0.47
-0.46,0.04,51.0,1.0,1.0,159.28461343529221,256.4182710358192,-0.46
-0.45,0.04,51.0,1.0,1.0,159.3745821938963,256.41827770742987,-0.45
-0.44,0.04,51.0,1.0,1.0,159.46466383094395,256.41828223448675,-0.44
-0.43,0.04,51.0,1.0,1.0,159.55482191238914,256.41828516501477,-0.43
-0.42,0.04,51.0,1.0,1.0,159.64232065068379,256.41828516283465,-0.42
-0.41,0.04,51.0,1.0,1.0,159.73139308471562,256.41828516070956,-0.41
-0.4,0.04,51.0,1.0,1.0,159.82041430813396,256.41828515865603,-0.4
-0.39,0.04,51.0,1.0,1.0,159.90940370148698,256.4182851566911,-0.39
-0.38,0.04,51.0,1.0,1.0,159.99841099542607,256.4182851548308,-0.38
-0.37,0.04,51.0,1.0,1.0,160.0875439778292,256.41828515309044,-0.37
-0.36,0.04,51.0,1.0,1.0,160.17704640284134,256.418285151483,-0.36
-0.35,0.04,51.0,1.0,1.0,160.26770295148387,256.41828515001936,-0.35
-0.34,0.04,51.0,1.0,1.0,160.3465259770447,256.4182851497456,-0.34
-0.33,0.04,51.0,1.0,1.0,160.4181333681921,256.4182851497456,-0.33
-0.32,0.04,51.0,1.0,1.0,160.50332350940892,256.4182851497456,-0.32
-0.31,0.04,51.0,1.0,1.0,160.58938681991935,256.4182851497456,-0.31
-0.3,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851497456,-0.3
-0.29,0.04,51.0,1.0,1.0,160.6338057707831,256.4182851497456,-0.29
-0.28,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851497456,-0.28
-0.27,0.04,51.0,1.0,1.0,160.63380577078314,256.4182851497456,-0.27
-0.26,0.04,51.0,1.0,1.0,160.6338057707832,256.41828514974486,-0.26
-0.25,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851493524,-0.25
-0.24,0.04,51.0,1.0,1.0,160.6338057707832,256.41828514832343,-0.24
-0.23,0.04,51.0,1.0,1.0,160.63380577078314,256.4182851481691,-0.23
-0.22,0.04,51.0,1.0,1.0,160.6338057707832,256.41828514796526,-0.22
-0.21,0.04,51.0,1.0,1.0,160.6338057707832,256.4182851477474,-0.21
-0.2,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851475144,-0.2
-0.19,0.04,51.0,1.0,1.0,160.63380577078323,256.4182851472652,-0.19
-0.18,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851469986,-0.18
-0.17,0.04,51.0,1.0,1.0,160.63380577078317,256.4182851185898,-0.17
-0.16,0.04,51.0,1.0,1.0,160.6338057707832,256.4182850381525,-0.16
-0.15,0.04,51.0,1.0,1.0,160.6338057707832,256.4182848805561,-0.15
-0.14,0.04,51.0,1.0,1.0,160.63380577078308,256.41828460496316,-0.14
-0.13,0.04,51.0,1.0,1.0,160.63380577078314,256.41828455704507,-0.13
-0.12,0.04,51.0,1.0,1.0,160.63380577078325,256.41828449642986,-0.12
-0.11,0.04,51.0,1.0,1.0,160.6338057707832,256.4182844302906,-0.11
-0.1,0.04,51.0,1.0,1.0,160.6338057707831,256.41828015200304,-0.1
-0.09,0.04,51.0,1.0,1.0,160.6338057707831,256.4182719788957,-0.09
-0.08,0.04,51.0,1.0,1.0,160.63380577078317,256.4182585140295,-0.08
-0.07,0.04,51.0,1.0,1.0,160.63380577078323,256.4182364440363,-0.07
-0.06,0.04,51.0,1.0,1.0,160.63380577078317,256.4182004467798,-0.06
-0.05,0.04,51.0,1.0,1.0,160.63380577078314,256.4181970674471,-0.05
-0.04,0.04,51.0,1.0,1.0,160.6338057707831,256.4181970674471,-0.04
-0.03,0.04,51.0,1.0,1.0,160.6338057707832,256.4181970674471,-0.03
-0.02,0.04,51.0,1.0,1.0,160.6338057707832,256.4181970674471,-0.02
-0.01,0.04,51.0,1.0,1.0,160.6338057707832,256.4181970674471,-0.01
