MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.75,26.0,50.85569880383771,0.9971705647811316,0.9462808618414971,156.11574880449413,284.69984645712276,-0.75
-0.74,26.0,50.87193853281924,0.997488990839593,0.9517783533631368,156.2007616243989,284.69984648913385,-0.74
-0.73,26.0,50.88816631956814,0.9978071827366303,0.9572758448847765,156.2858997741368,284.6998465141262,-0.73
-0.72,26.0,50.9043819774116,0.9981251368119922,0.9627733364064158,156.3711110118632,284.6998465337069,-0.72
-0.71,26.0,50.92058520904187,0.9984428472361151,0.9682708279280555,156.44869744033818,284.69984654914464,-0.71
-0.7,26.0,50.9367755582266,0.9987603050632666,0.9737683194496952,156.53415837208132,284.6998465614109,-0.7
-0.69,26.0,50.95295238299447,0.9990774977057739,0.9792658109713349,156.61973891578052,284.6998465711842,-0.69
-0.68,26.0,50.96911493964859,0.9993944105813449,0.9847633024929742,156.70543733720285,284.69984657883293,-0.68
-0.67,26.0,50.98526273489337,0.999711034017517,0.990260794014614,156.79125288261076,284.69984658446265,-0.67
-0.66,26.0,50.995758285536255,0.9999168291281618,0.9957582855362537,156.8771863906173,284.6998465881407,-0.66
-0.65,26.0,51.0,1.0,1.0,156.9566658295219,284.69984659019065,-0.65
-0.64,26.0,51.0,1.0,1.0,157.04283491480743,284.6998465911791,-0.64
-0.63,26.0,51.0,1.0,1.0,157.12909167540715,284.6998465916216,-0.63
-0.62,26.0,51.0,1.0,1.0,157.21543844837754,284.6998465918227,-0.62
-0.61,26.0,51.0,1.0,1.0,157.3018908299765,284.6998465919213,-0.61
-0.6,26.0,51.0,1.0,1.0,157.3884607299182,284.6998465919749,-0.6
-0.59,26.0,51.0,1.0,1.0,157.47514550748494,284.6998465920067,-0.59
-0.58,26.0,51.0,1.0,1.0,157.5587789652497,284.6998465920269,-0.58
-0.57,26.0,51.0,1.0,1.0,157.6455341649909,284.6998465920403,-0.57
-0.56,26.0,51.0,1.0,1.0,157.73239280184558,284.6998465920495,-0.56
-0.55,26.0,51.0,1.0,1.0,157.81935992827886,284.6998465920558,-0.55
-0.54,26.0,51.0,1.0,1.0,157.906439410613,284.6998465920601,-0.54
-0.53,26.0,51.0,1.0,1.0,157.99363363621057,284.6998465920631,-0.53
-0.52,26.0,51.0,1.0,1.0,158.08094393539417,284.6998465920652,-0.52
-0.51,26.0,51.0,1.0,1.0,158.16842570852165,284.69984659206665,-0.51
-0.5,26.0,51.0,1.0,1.0,158.25601127746535,284.6998465920676,-0.5
-0.49,26.0,51.0,1.0,1.0,158.3436738924851,284.69984659206807,-0.49
-0.48,26.0,51.0,1.0,1.0,158.43145350183963,284.69984659206807,-0.48
-0.47,26.0,51.0,1.0,1.0,158.5193497579273,284.69984659206807,-0.47
-0.46,26.0,51.0,1.0,1.0,158.60736206217518,284.69984659206807,-0.46
-0.45,26.0,51.0,1.0,1.0,158.69548950822372,284.69984659206807,-0.45
-0.44,26.0,51.0,1.0,1.0,158.78373081493316,284.69984659206807,-0.44
-0.43,26.0,51.0,1.0,1.0,158.87208425630934,284.69984659206807,-0.43
-0.42,26.0,51.0,1.0,1.0,158.96054759614162,284.69984659206807,-0.42
-0.41,26.0,51.0,1.0,1.0,159.04911803747044,284.69984659206807,-0.41
-0.4,26.0,51.0,1.0,1.0,159.13779220105053,284.69984659206807,-0.4
-0.39,26.0,51.0,1.0,1.0,159.2265661532943,284.69984659206807,-0.39
-0.38,26.0,51.0,1.0,1.0,159.31528780078415,284.69984659206807,-0.38
-0.37,26.0,51.0,1.0,1.0,159.40405289104785,284.69984659206807,-0.37
-0.36,26.0,51.0,1.0,1.0,159.49291082838621,284.69984659206807,-0.36
-0.35,26.0,51.0,1.0,1.0,159.58034025731737,284.69984659206807,-0.35
-0.34,26.0,51.0,1.0,1.0,159.6678609712417,284.69984659206807,-0.34
-0.33,26.0,51.0,1.0,1.0,159.7494244827201,284.69984659206807,-0.33
-0.32,26.0,51.0,1.0,1.0,159.83053724954576,284.69984659206807,-0.32
-0.31,26.0,51.0,1.0,1.0,159.91184713390717,284.69984659206807,-0.31
-0.3,26.0,51.0,1.0,1.0,159.9934168707101,284.69984659206807,-0.3
-0.29,26.0,51.0,1.0,1.0,160.07536827845988,284.69984659206807,-0.29
-0.28,26.0,51.0,1.0,1.0,160.15798100498654,284.69984659206807,-0.28
-0.27,26.0,51.0,1.0,1.0,160.24207080755357,284.69984659206807,-0.27
-0.26,26.0,51.0,1.0,1.0,160.32334474906457,284.69984659206807,-0.26
-0.25,26.0,51.0,1.0,1.0,160.39070747017547,284.69984659206807,-0.25
-0.24,26.0,51.0,1.0,1.0,160.4642038526944,284.69984659206807,-0.24
-0.23,26.0,51.0,1.0,1.0,160.54820323335522,284.69984659206807,-0.23
-0.22,26.0,51.0,1.0,1.0,160.6332924420561,284.69984659206807,-0.22
