MagCAPShock,ProjYears,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.09,0.0,50.55259532224467,0.9912273592596994,0.7535309998332737,209.5936172245516,538.7855573594162,-0.09
-0.08,0.0,50.14829433463137,0.9832998889143406,0.620708026240149,185.8352034502091,574.7933101094894,-0.08
-0.07,0.0,50.411675108028206,0.9884642178044746,0.7536472766467247,207.83833221662348,540.327112549668,-0.07
-0.06,0.0,50.50616554774111,0.9903169715243355,0.7633721884369002,216.21277439796967,539.9186434526874,-0.06
-0.05,0.0,50.2099104589408,0.9845080482145254,0.6153042321834244,194.94326696196956,575.9397865582342,-0.05
-0.04,0.0,50.43613968081612,0.9889439153101199,0.7524898189246966,213.47837828368952,525.8138069742578,-0.04
-0.03,0.0,50.58097005509849,0.9917837265705586,0.8071859320556125,226.28649014938054,511.4750216656131,-0.03
-0.02,0.0,50.3075120956201,0.9864218057964725,0.6515539819539955,206.5297652264124,561.5049916111623,-0.02
-0.01,0.0,50.348202114755644,0.9872196493089342,0.7553601299096916,213.10387847319666,553.2738681570953,-0.01
0.0,0.0,50.76308790023359,0.9953546647104626,0.876533562761503,232.63902759618952,464.51096226499897,0.0
-1.0,1.0,50.81103366489695,0.9962947777430774,0.8351291081180401,183.89714868050305,572.0990042851331,-1.0
-0.99,1.0,50.76454021183911,0.9953831414086101,0.8140483676785331,190.01102912472203,580.0382975833182,-0.99
-0.98,1.0,50.713266362067586,0.9943777718052468,0.7909411054991521,184.97398876217974,589.0149686688794,-0.98
-0.97,1.0,50.65847389389913,0.9933034096842966,0.7664229215570528,174.8872627288549,598.5380829873836,-0.97
-0.96,1.0,50.60506650140891,0.9922562059099787,0.7412696715622871,172.78764834860706,604.9090264943104,-0.96
-0.95,1.0,50.56959061437804,0.9915606002819224,0.716333743867326,199.6395962178447,607.1498203035245,-0.95
-0.94,1.0,50.53181239944439,0.9908198509694979,0.6924416666850208,193.0496659441745,607.1377282287376,-0.94
-0.93,1.0,50.49372446245534,0.9900730286755949,0.6702982538626249,187.5097222050358,607.1108685384156,-0.93
-0.92,1.0,50.46202377801253,0.9894514466276967,0.6504197586306275,183.30911936717362,607.0760044170179,-0.92
-0.91,1.0,50.456854367788516,0.989350085642912,0.6331072644298361,181.52559750169561,607.035287704619,-0.91
-0.9,1.0,50.45288361982564,0.9892722278397185,0.6184580395215594,180.01538076160298,606.9938875977222,-0.9
-0.89,1.0,50.44990174198633,0.9892137596467908,0.6064030652825307,178.77730761527752,606.9519548448058,-0.89
-0.88,1.0,50.44769942558743,0.9891705769723026,0.596756039001452,177.79625458046436,606.909611947754,-0.88
-0.87,1.0,50.446091596617194,0.9891390509140626,0.5892616043286824,177.04818245736217,606.8669551420668,-0.87
-0.86,1.0,50.44219023846743,0.9890625536954398,0.5833827322972917,176.76881466354055,606.2664823857517,-0.86
-0.85,1.0,50.43614250719489,0.9889439707293115,0.5788473558727532,176.91094801784328,605.128059558272,-0.85
-0.84,1.0,50.43032693448905,0.9888299398919422,0.5756375420713105,177.20008569505694,603.9878115394399,-0.84
-0.83,1.0,50.4247176373999,0.9887199536745078,0.5735137615993862,177.6086543108585,602.8457456965658,-0.83
-0.82,1.0,50.41929704393493,0.988613667528136,0.5722694485167453,178.11284225114244,601.7018642567183,-0.82
-0.81,1.0,50.41405228577755,0.9885108291328931,0.5717307157685741,178.692624808378,600.5561663886219,-0.81
-0.8,1.0,50.40897298667667,0.988411235032876,0.5717538180317273,179.3314950436365,599.4086498319858,-0.8
-0.79,1.0,50.40405004686832,0.9883147068013396,0.5722215541625937,180.0160516007119,598.2593121935953,-0.79
-0.78,1.0,50.399275057946475,0.988221079567578,0.5730393689093016,180.73554137667455,597.1081520025703,-0.78
-0.77,1.0,50.394640075289516,0.9881301975546964,0.5741315945491331,181.4814145162192,595.9551695948298,-0.77
-0.76,1.0,50.39013756881647,0.9880419131140484,0.5754380572837186,182.24692140661216,594.8003678772054,-0.76
-0.75,1.0,50.38576044606401,0.9879560871777258,0.5769111374671616,183.0267637222592,593.6437530068358,-0.75
-0.74,1.0,50.38150209136938,0.9878725900268506,0.5785132935054442,183.81680123997953,592.4853350117816,-0.74
-0.73,1.0,50.377356395528835,0.9877913018731144,0.580215017263457,184.61381066727617,591.3251283702243,-0.73
-0.72,1.0,50.37331776741631,0.9877121130865943,0.5819931699303884,185.41529026201664,590.1631525607967,-0.72
-0.71,1.0,50.36938112761119,0.9876349240708077,0.5838296419149747,186.21930331640363,588.9994325923391,-0.71
-0.7,1.0,50.36554188766759,0.9875596448562273,0.5857102822779171,187.02435381858461,587.8339995180479,-0.7
-0.69,1.0,50.36179591957955,0.9874861945015598,0.5876240486604482,187.82928829457308,586.666890937167,-0.69
-0.68,1.0,50.35813951964913,0.987414500385277,0.5895623354151472,188.3275073612418,585.4981666146163,-0.68
-0.67,1.0,50.35456937012979,0.9873444974535253,0.5915184444714923,188.68321919858374,584.3278708472201,-0.67
-0.66,1.0,50.351082501102624,0.9872761274726005,0.5934871697585206,188.78142229158567,583.156068814752,-0.66
-0.65,1.0,50.34767625421917,0.9872093383180228,0.595464471514245,188.4939249313304,581.9828332059162,-0.65
-0.64,1.0,50.34434824929057,0.9871440833194229,0.5974472214658278,188.06251509016786,580.8082283419293,-0.64
-0.63,1.0,50.341096354206556,0.9870803206707168,0.599433003722473,187.53046982840476,579.6323379964176,-0.63
-0.62,1.0,50.337918658326586,0.9870180129083644,0.601419959360642,186.93484715106283,578.4552564508331,-0.62
-0.61,1.0,50.33481344925327,0.9869571264559465,0.6034066652135953,186.304892066215,577.2757402107844,-0.61
-0.6,1.0,50.33177919275877,0.9868976312305642,0.6053920393967266,185.66211613728612,576.0851415310271,-0.6
-0.59,1.0,50.328814515557916,0.9868395003050572,0.607375267706504,185.02132347976604,574.887480298076,-0.59
-0.58,1.0,50.325918190588865,0.9867827096193895,0.6093557462988909,184.39199614133614,573.6801382683225,-0.58
-0.57,1.0,50.32308912445818,0.9867272377344741,0.611333037052109,183.77966847027324,572.4595754048327,-0.57
-0.56,1.0,50.32032634672238,0.9866730656220075,0.6133068328041918,183.18710756313772,571.221163201768,-0.56
-0.55,1.0,50.31762900070554,0.9866201764844224,0.6152769302711564,182.61524188446552,569.9590859230257,-0.55
-0.54,1.0,50.31499633558188,0.9865685555996447,0.6172432089339468,182.06384823912137,568.666406398109,-0.54
-0.53,1.0,50.3124276994907,0.9865181901860921,0.619205614560271,181.53203625959105,567.3354581442113,-0.53
-0.52,1.0,50.309922533485555,0.9864690692840304,0.6211641463238763,181.01857620496872,565.9588151866092,-0.52
