MagCAPShock,Decay_hard,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.77,0.04,51.0,1.0,1.0,196.4580589200995,604.7301991009513,-0.77
-0.76,0.04,51.0,1.0,1.0,196.57595738906463,601.8117841509713,-0.76
-0.75,0.04,51.0,1.0,1.0,196.54579585062038,598.7163353836571,-0.75
-0.74,0.04,51.0,1.0,1.0,196.55528335226836,595.5147744348492,-0.74
-0.73,0.04,51.0,1.0,1.0,196.5272949143848,592.2583916863038,-0.73
-0.72,0.04,51.0,1.0,1.0,196.5796557132592,588.9646526135978,-0.72
-0.71,0.04,51.0,1.0,1.0,196.64724099996914,585.5979295156136,-0.71
-0.7,0.04,51.0,1.0,1.0,196.7176557287542,582.0555599623658,-0.7
-0.69,0.04,51.0,1.0,1.0,196.79007678041273,578.1822141529915,-0.69
-0.68,0.04,51.0,1.0,1.0,196.89633490012315,573.8347269279766,-0.68
-0.67,0.04,51.0,1.0,1.0,197.00492008393124,569.0225118420423,-0.67
-0.66,0.04,51.0,1.0,1.0,197.12279660360963,564.2851204605593,-0.66
-0.65,0.04,51.0,1.0,1.0,197.1997542234111,561.22969859739,-0.65
-0.64,0.04,51.0,1.0,1.0,197.21951766194462,561.7990673792584,-0.64
-0.63,0.04,51.0,1.0,1.0,197.23830145785143,565.3508382877853,-0.63
-0.62,0.04,51.0,1.0,1.0,197.25597976152903,569.7320063984585,-0.62
-0.61,0.04,51.0,1.0,1.0,197.30086507695708,573.9004774272456,-0.61
-0.6,0.04,51.0,1.0,1.0,197.4417734561044,577.6487123012269,-0.6
-0.59,0.04,51.0,1.0,1.0,197.58054657355063,580.9503821742231,-0.59
-0.58,0.04,51.0,1.0,1.0,197.64166071643044,583.9758826272226,-0.58
-0.57,0.04,51.0,1.0,1.0,197.68336560983838,586.8758702468152,-0.57
-0.56,0.04,51.0,1.0,1.0,197.72561521393328,589.6593805426929,-0.56
-0.55,0.04,51.0,1.0,1.0,197.76892609568145,592.3204781082142,-0.55
-0.54,0.04,51.0,1.0,1.0,197.8594246743289,594.882638868058,-0.54
-0.53,0.04,51.0,1.0,1.0,197.99473772209296,597.2057926492553,-0.53
-0.52,0.04,51.0,1.0,1.0,198.04073338267327,599.2852814635578,-0.52
-0.51,0.04,51.0,1.0,1.0,198.08414583285256,601.1212813787653,-0.51
-0.5,0.04,51.0,1.0,1.0,198.12806075066604,602.7052404540676,-0.5
-0.49,0.04,51.0,1.0,1.0,198.22453274504713,604.036867078946,-0.49
-0.48,0.04,51.0,1.0,1.0,198.33424034957636,605.1156353992995,-0.48
-0.47,0.04,51.0,1.0,1.0,198.3862556480232,605.9452706310911,-0.47
-0.46,0.04,51.0,1.0,1.0,198.43648271076196,606.313896072714,-0.46
-0.45,0.04,51.0,1.0,1.0,198.54585681648177,605.8552458937462,-0.45
-0.44,0.04,51.0,1.0,1.0,198.6250740007958,605.4581422015649,-0.44
-0.43,0.04,51.0,1.0,1.0,198.70575786732167,605.3337919564229,-0.43
-0.42,0.04,51.0,1.0,1.0,198.80925249668928,605.3175480501219,-0.42
-0.41,0.04,51.0,1.0,1.0,198.88618717212208,605.2414390026156,-0.41
-0.4,0.04,51.0,1.0,1.0,198.95721158969272,604.0917737338262,-0.4
-0.39,0.04,51.0,1.0,1.0,199.0659848637696,602.9442429701584,-0.39
-0.38,0.04,51.0,1.0,1.0,199.16215671292204,601.798852895592,-0.38
-0.37,0.04,51.0,1.0,1.0,199.2743855896146,600.6543691976265,-0.37
-0.36,0.04,51.0,1.0,1.0,199.33769110028913,599.5086743905787,-0.36
-0.35,0.04,51.0,1.0,1.0,199.37535305861948,598.3630177838714,-0.35
-0.34,0.04,51.0,1.0,1.0,199.41317498949206,597.2164924769438,-0.34
-0.33,0.04,51.0,1.0,1.0,199.45121864153168,596.0678517496058,-0.33
-0.32,0.04,51.0,1.0,1.0,199.4896231774445,594.9154038571686,-0.32
-0.31,0.04,51.0,1.0,1.0,199.52846339135553,593.756893430227,-0.31
-0.3,0.04,51.0,1.0,1.0,199.56301782248488,592.5893753746406,-0.3
-0.29,0.04,51.0,1.0,1.0,199.59785556895505,591.4090919584233,-0.29
-0.28,0.04,51.0,1.0,1.0,199.63312763775855,590.2113862316108,-0.28
-0.27,0.04,51.0,1.0,1.0,199.66917185448847,588.9906974793446,-0.27
-0.26,0.04,51.0,1.0,1.0,199.70518112191468,587.7859861817404,-0.26
-0.25,0.04,51.0,1.0,1.0,199.74049668906676,586.6322323787534,-0.25
-0.24,0.04,51.0,1.0,1.0,199.77519013286926,585.4897642074282,-0.24
-0.23,0.04,51.0,1.0,1.0,199.81111358571647,584.3596185875551,-0.23
-0.22,0.04,51.0,1.0,1.0,199.8481479210594,583.2423016223564,-0.22
-0.21,0.04,51.0,1.0,1.0,199.88623493828214,582.13767646786,-0.21
-0.2,0.04,51.0,1.0,1.0,199.92534524428308,581.0449962601937,-0.2
-0.19,0.04,51.0,1.0,1.0,199.96546801828043,579.9629988924631,-0.19
-0.18,0.04,51.0,1.0,1.0,200.0035683517213,578.8900433190547,-0.18
-0.17,0.04,51.0,1.0,1.0,200.042556995116,577.8242491683704,-0.17
-0.16,0.04,51.0,1.0,1.0,200.08223536080695,576.7636591145994,-0.16
-0.15,0.04,51.0,1.0,1.0,201.3223753235485,557.092679085078,-0.15
-0.14,0.04,51.0,1.0,1.0,203.28848777584815,602.2559085859897,-0.14
-0.13,0.04,51.0,1.0,1.0,205.2940133536216,574.6150658145956,-0.13
-0.12,0.04,51.0,1.0,1.0,206.0211799378581,547.9737059248788,-0.12
-0.11,0.04,51.0,1.0,1.0,207.1941601808124,544.5980566696611,-0.11
-0.1,0.04,51.0,1.0,1.0,208.73417698986367,604.4910564186263,-0.1
-0.09,0.04,51.0,1.0,1.0,210.6549202316238,588.5708269296338,-0.09
-0.08,0.04,51.0,1.0,1.0,212.04923368456463,589.8066799415213,-0.08
-0.07,0.04,51.0,1.0,1.0,212.13416461436825,604.4725995051909,-0.07
-0.06,0.04,51.0,1.0,1.0,214.5899594594745,576.9902660148756,-0.06
-0.05,0.04,51.0,1.0,1.0,215.39100925229835,596.3826696426505,-0.05
-0.04,0.04,51.0,1.0,1.0,216.51159859701988,588.5051069893556,-0.04
-0.03,0.04,51.0,1.0,1.0,209.98874091305527,618.979823806327,-0.03
-0.02,0.04,51.0,1.0,1.0,219.22305056634028,604.097069452546,-0.02
-0.01,0.04,51.0,1.0,1.0,217.73793150346523,609.8457021445015,-0.01
0.0,0.04,51.0,1.0,1.0,213.137941784659,614.1681745983914,0.0
-1.0,0.045,51.0,1.0,1.0,194.66547482226704,564.7529084828809,-1.0
-0.99,0.045,51.0,1.0,1.0,194.70250444228756,578.322093482342,-0.99
-0.98,0.045,51.0,1.0,1.0,194.68759131812894,588.0256361437566,-0.98
-0.97,0.045,51.0,1.0,1.0,195.26283346597756,580.2438858577309,-0.97
-0.96,0.045,51.0,1.0,1.0,195.29409136950596,578.4296614476077,-0.96
-0.95,0.045,51.0,1.0,1.0,195.33767056816862,578.6667933509297,-0.95
-0.94,0.045,51.0,1.0,1.0,195.33061359650029,577.6331785964934,-0.94
-0.93,0.045,51.0,1.0,1.0,195.35479708236494,577.2596501181466,-0.93
-0.92,0.045,51.0,1.0,1.0,195.4166732065556,577.7502746751978,-0.92
-0.91,0.045,51.0,1.0,1.0,195.50474555560882,579.1902118833996,-0.91
-0.9,0.045,51.0,1.0,1.0,195.52385154080523,581.6089624439151,-0.9
-0.89,0.045,51.0,1.0,1.0,195.5485241901361,584.446892903622,-0.89
-0.88,0.045,51.0,1.0,1.0,195.5972813161275,584.2071735938541,-0.88
-0.87,0.045,51.0,1.0,1.0,195.65743596373304,578.5718892410777,-0.87
-0.86,0.045,51.0,1.0,1.0,195.72818375621281,572.657683132084,-0.86
-0.85,0.045,51.0,1.0,1.0,195.72055257930444,566.6154712792742,-0.85
-0.84,0.045,51.0,1.0,1.0,195.75085541729473,560.9222330650799,-0.84
-0.83,0.045,51.0,1.0,1.0,195.92239699536617,553.799979645395,-0.83
-0.82,0.045,51.0,1.0,1.0,196.08802803143948,545.3159211770675,-0.82
-0.81,0.045,51.0,1.0,1.0,196.2509049320641,541.8676677915529,-0.81
-0.8,0.045,51.0,1.0,1.0,196.2694821850093,549.8490296236065,-0.8
-0.79,0.045,51.0,1.0,1.0,196.1134356530691,558.3883179660702,-0.79
-0.78,0.045,51.0,1.0,1.0,195.97321286908243,565.3051827452276,-0.78
-0.77,0.045,51.0,1.0,1.0,196.40842501324818,571.7187878103722,-0.77
-0.76,0.045,51.0,1.0,1.0,196.52977748611542,578.1647249600975,-0.76
-0.75,0.045,51.0,1.0,1.0,196.604993782186,584.4091139228209,-0.75
-0.74,0.045,51.0,1.0,1.0,196.6534386749533,595.4201493195993,-0.74
-0.73,0.045,51.0,1.0,1.0,196.81685186516532,605.9376749066034,-0.73
-0.72,0.045,51.0,1.0,1.0,196.73035031382727,607.2813193114633,-0.72
-0.71,0.045,51.0,1.0,1.0,196.72627103370448,603.6331467467752,-0.71
-0.7,0.045,51.0,1.0,1.0,196.73453230638805,599.0029923433738,-0.7
-0.69,0.045,51.0,1.0,1.0,196.79758244446452,593.5120019693973,-0.69
-0.68,0.045,51.0,1.0,1.0,196.8557281883157,587.5792463193823,-0.68
-0.67,0.045,51.0,1.0,1.0,196.91810215942596,584.9282434891288,-0.67
-0.66,0.045,51.0,1.0,1.0,196.91351849123194,582.068026284871,-0.66
-0.65,0.045,51.0,1.0,1.0,196.95917681819364,579.0862691260128,-0.65
-0.64,0.045,51.0,1.0,1.0,197.02374809971005,576.0550643473507,-0.64
-0.63,0.045,51.0,1.0,1.0,197.15743311562238,573.027194835808,-0.63
-0.62,0.045,51.0,1.0,1.0,197.23176412214062,570.0306682192062,-0.62
-0.61,0.045,51.0,1.0,1.0,197.34693957764176,567.0611634167184,-0.61
-0.6,0.045,51.0,1.0,1.0,197.47475473633938,564.0770331064779,-0.6
-0.59,0.045,51.0,1.0,1.0,197.5688221815819,561.0068531839742,-0.59
-0.58,0.045,51.0,1.0,1.0,197.633484044536,557.7772746111066,-0.58
-0.57,0.045,51.0,1.0,1.0,197.68607119958062,554.3586805670826,-0.57
-0.56,0.045,51.0,1.0,1.0,197.742519802948,550.8263438205654,-0.56
-0.55,0.045,51.0,1.0,1.0,197.7898302959343,547.4390130369,-0.55
-0.54,0.045,51.0,1.0,1.0,197.83762998841814,544.6817367552441,-0.54
-0.53,0.045,51.0,1.0,1.0,197.93871469575612,543.0821678918195,-0.53
-0.52,0.045,51.0,1.0,1.0,198.0295051794712,542.8290380248311,-0.52
-0.51,0.045,51.0,1.0,1.0,198.07871530367848,543.6296726479998,-0.51
-0.5,0.045,51.0,1.0,1.0,198.12596542299335,544.9636874728224,-0.5
-0.49,0.045,51.0,1.0,1.0,198.24894412134245,546.3917121562753,-0.49
-0.48,0.045,51.0,1.0,1.0,198.32093857123672,547.6744564793121,-0.48
-0.47,0.045,51.0,1.0,1.0,198.37562099115206,548.71266692814,-0.47
-0.46,0.045,51.0,1.0,1.0,198.5041709332384,549.4811217189135,-0.46
-0.45,0.045,51.0,1.0,1.0,198.5645016705368,549.982307480268,-0.45
-0.44,0.045,51.0,1.0,1.0,198.6782438834769,551.4802266106811,-0.44
-0.43,0.045,51.0,1.0,1.0,198.7786202146286,550.1568433580139,-0.43
-0.42,0.045,51.0,1.0,1.0,198.88660244095757,548.821891043398,-0.42
-0.41,0.045,51.0,1.0,1.0,198.95980061287096,547.4835769051057,-0.41
-0.4,0.045,51.0,1.0,1.0,199.00248372610415,546.174113256832,-0.4
-0.39,0.045,51.0,1.0,1.0,199.04549628751832,544.9269423303979,-0.39
-0.38,0.045,51.0,1.0,1.0,199.08886023245574,543.7844782382052,-0.38
-0.37,0.045,51.0,1.0,1.0,199.13261916564096,542.795966327572,-0.37
-0.36,0.045,51.0,1.0,1.0,199.17687222090422,542.0128502420532,-0.36
-0.35,0.045,51.0,1.0,1.0,199.22198251996693,541.4818491605829,-0.35
-0.34,0.045,51.0,1.0,1.0,199.26485375435377,541.2435098049912,-0.34
-0.33,0.045,51.0,1.0,1.0,199.30758565147372,541.3059710585408,-0.33
-0.32,0.045,51.0,1.0,1.0,199.34774161012862,541.6569120617683,-0.32
-0.31,0.045,51.0,1.0,1.0,199.38514159109775,542.2689351430249,-0.31
-0.3,0.045,51.0,1.0,1.0,199.42294089605048,543.1019145277011,-0.3
-0.29,0.045,51.0,1.0,1.0,199.46107507977044,544.1074661604507,-0.29
-0.28,0.045,51.0,1.0,1.0,199.49950516440103,545.2370565774123,-0.28
-0.27,0.045,51.0,1.0,1.0,199.5382324498287,546.4474012496024,-0.27
-0.26,0.045,51.0,1.0,1.0,199.57731947873796,547.7029535196458,-0.26
-0.25,0.045,51.0,1.0,1.0,199.61694163198501,548.9778542898803,-0.25
-0.24,0.045,51.0,1.0,1.0,199.65769816397113,550.2527933790336,-0.24
-0.23,0.045,51.0,1.0,1.0,199.69302316547194,551.515002021839,-0.23
-0.22,0.045,51.0,1.0,1.0,199.72679000931458,552.7560960963345,-0.22
-0.21,0.045,51.0,1.0,1.0,199.7616674807083,553.9715847940155,-0.21
-0.2,0.045,51.0,1.0,1.0,199.79744221059758,555.1594661030365,-0.2
-0.19,0.045,51.0,1.0,1.0,199.8338961520879,556.319304783226,-0.19
-0.18,0.045,51.0,1.0,1.0,199.8707834899942,557.4516379647285,-0.18
-0.17,0.045,51.0,1.0,1.0,199.90783777140618,558.557588252046,-0.17
-0.16,0.045,51.0,1.0,1.0,199.94482628306508,559.6386034429462,-0.16
-0.15,0.045,51.0,1.0,1.0,200.90226422177543,585.7955964730362,-0.15
-0.14,0.045,51.0,1.0,1.0,203.59244359632316,565.4780738323409,-0.14
-0.13,0.045,51.0,1.0,1.0,205.03676122440746,532.422283273863,-0.13
-0.12,0.045,51.0,1.0,1.0,205.75080193438944,563.9740943010823,-0.12
-0.11,0.045,51.0,1.0,1.0,206.62617417275723,571.593020738186,-0.11
-0.1,0.045,51.0,1.0,1.0,208.9205942045749,577.8946643587338,-0.1
-0.09,0.045,51.0,1.0,1.0,210.22247302261252,580.255922039335,-0.09
-0.08,0.045,51.0,1.0,1.0,211.54881369108796,561.2199137557891,-0.08
-0.07,0.045,51.0,1.0,1.0,213.04199871659486,562.0471220942745,-0.07
-0.06,0.045,51.0,1.0,1.0,214.3200206634918,542.7814167688043,-0.06
-0.05,0.045,51.0,1.0,1.0,214.9226476214772,589.5964296977471,-0.05
-0.04,0.045,51.0,1.0,1.0,216.8131265675522,570.3087076141559,-0.04
-0.03,0.045,51.0,1.0,1.0,216.23011534106462,568.0981237021767,-0.03
-0.02,0.045,51.0,1.0,1.0,219.95745622284122,591.2542008911486,-0.02
-0.01,0.045,51.0,1.0,1.0,222.33025782381767,561.4998242897873,-0.01
0.0,0.045,51.0,1.0,1.0,222.42278564106286,549.1915755406843,0.0
-1.0,0.05,51.0,1.0,1.0,194.6724010330816,555.9333089397851,-1.0
-0.99,0.05,51.0,1.0,1.0,194.56743357743346,568.7284096308489,-0.99
-0.98,0.05,51.0,1.0,1.0,194.84911166536438,571.9107976092854,-0.98
-0.97,0.05,51.0,1.0,1.0,195.31094207417132,567.8427235635974,-0.97
-0.96,0.05,51.0,1.0,1.0,195.2150105752008,569.5648852210182,-0.96
-0.95,0.05,51.0,1.0,1.0,195.31491155019438,573.1412938738254,-0.95
-0.94,0.05,51.0,1.0,1.0,195.26030591014285,573.5799373422352,-0.94
-0.93,0.05,51.0,1.0,1.0,195.2301145826087,572.0712296761079,-0.93
-0.92,0.05,51.0,1.0,1.0,195.2047468359759,570.492795933444,-0.92
-0.91,0.05,51.0,1.0,1.0,195.18491884368524,568.892292966415,-0.91
-0.9,0.05,51.0,1.0,1.0,195.22715411860142,567.3962839886321,-0.9
-0.89,0.05,51.0,1.0,1.0,195.361979297882,566.2419988145572,-0.89
-0.88,0.05,51.0,1.0,1.0,195.4740089040364,565.7486810841897,-0.88
-0.87,0.05,51.0,1.0,1.0,195.5491295076488,566.1802468074435,-0.87
-0.86,0.05,51.0,1.0,1.0,195.58281828781546,567.5953604722972,-0.86
-0.85,0.05,51.0,1.0,1.0,195.5761429522086,569.830161036541,-0.85
-0.84,0.05,51.0,1.0,1.0,195.64534676507117,568.9453638521602,-0.84
-0.83,0.05,51.0,1.0,1.0,195.8441014512915,563.4213945286009,-0.83
-0.82,0.05,51.0,1.0,1.0,196.0428160787024,557.7185795886927,-0.82
-0.81,0.05,51.0,1.0,1.0,196.24617768571088,551.6609752574559,-0.81
-0.8,0.05,51.0,1.0,1.0,196.36663127913542,545.9602400879991,-0.8
-0.79,0.05,51.0,1.0,1.0,196.3388033863177,539.2202158573008,-0.79
-0.78,0.05,51.0,1.0,1.0,196.3077698700364,530.8766773747644,-0.78
-0.77,0.05,51.0,1.0,1.0,196.2577344385539,526.4128800835338,-0.77
-0.76,0.05,51.0,1.0,1.0,196.16808192468343,533.9210771238464,-0.76
-0.75,0.05,51.0,1.0,1.0,196.33517569007796,542.2269185426288,-0.75
-0.74,0.05,51.0,1.0,1.0,196.51874272469055,549.0326811150578,-0.74
-0.73,0.05,51.0,1.0,1.0,196.33511928128164,555.4662600945254,-0.73
-0.72,0.05,51.0,1.0,1.0,196.62188286459087,561.9419423883055,-0.72
-0.71,0.05,51.0,1.0,1.0,196.7683000207775,568.1375542226821,-0.71
-0.7,0.05,51.0,1.0,1.0,196.84308775174532,579.5011712323993,-0.7
-0.69,0.05,51.0,1.0,1.0,196.89743510716028,589.1414571289184,-0.69
-0.68,0.05,51.0,1.0,1.0,196.98553085885445,593.256745443063,-0.68
-0.67,0.05,51.0,1.0,1.0,196.93255909960288,588.197034182413,-0.67
-0.66,0.05,51.0,1.0,1.0,196.97473226192133,591.6629469891816,-0.66
-0.65,0.05,51.0,1.0,1.0,197.1380428292556,595.1599851820336,-0.65
-0.64,0.05,51.0,1.0,1.0,197.24093292538387,595.5130319156376,-0.64
-0.63,0.05,51.0,1.0,1.0,197.38796563583378,593.538471196445,-0.63
-0.62,0.05,51.0,1.0,1.0,197.58698160982973,590.6032046058037,-0.62
-0.61,0.05,51.0,1.0,1.0,197.61606952017254,586.839348251739,-0.61
-0.6,0.05,51.0,1.0,1.0,197.63199507095626,582.413983873505,-0.6
-0.59,0.05,51.0,1.0,1.0,197.67125566764204,577.5097586908595,-0.59
-0.58,0.05,51.0,1.0,1.0,197.70637222539045,572.7896898743079,-0.58
-0.57,0.05,51.0,1.0,1.0,197.75093894128648,570.6678005559111,-0.57
-0.56,0.05,51.0,1.0,1.0,197.80999257119834,568.5279574321835,-0.56
-0.55,0.05,51.0,1.0,1.0,197.8571545736481,566.4412393136681,-0.55
-0.54,0.05,51.0,1.0,1.0,197.91325389382956,564.4622758007288,-0.54
-0.53,0.05,51.0,1.0,1.0,197.9733695393519,562.6308997425047,-0.53
-0.52,0.05,51.0,1.0,1.0,198.0223657808547,560.9742539429279,-0.52
-0.51,0.05,51.0,1.0,1.0,198.06819293383205,559.5089973658952,-0.51
-0.5,0.05,51.0,1.0,1.0,198.11798245641432,558.2434464938875,-0.5
-0.49,0.05,51.0,1.0,1.0,198.17313778111776,557.1795345847003,-0.49
-0.48,0.05,51.0,1.0,1.0,198.21894037817054,556.3144720396527,-0.48
-0.47,0.05,51.0,1.0,1.0,198.25970239223255,555.6420356685093,-0.47
-0.46,0.05,51.0,1.0,1.0,198.2994524387256,555.1535300997787,-0.46
-0.45,0.05,51.0,1.0,1.0,198.3357362571202,554.4842568234485,-0.45
-0.44,0.05,51.0,1.0,1.0,198.36437275862093,554.3748075971919,-0.44
-0.43,0.05,51.0,1.0,1.0,198.3953064024361,555.2451143812946,-0.43
-0.42,0.05,51.0,1.0,1.0,198.42621724474395,556.1165035873654,-0.42
-0.41,0.05,51.0,1.0,1.0,198.45842388669493,556.9895107995085,-0.41
-0.4,0.05,51.0,1.0,1.0,198.47710710648678,557.8645069282362,-0.4
-0.39,0.05,51.0,1.0,1.0,198.50260459813103,558.7417116095825,-0.39
-0.38,0.05,51.0,1.0,1.0,198.53206251488876,559.6212065073485,-0.38
-0.37,0.05,51.0,1.0,1.0,198.56404231469307,560.502947949342,-0.37
-0.36,0.05,51.0,1.0,1.0,198.59533417755173,561.3867785093333,-0.36
-0.35,0.05,51.0,1.0,1.0,198.62573355743928,562.2724373020184,-0.35
-0.34,0.05,51.0,1.0,1.0,198.6563670534964,563.1595688886325,-0.34
-0.33,0.05,51.0,1.0,1.0,198.67903319729086,564.0477307934812,-0.33
-0.32,0.05,51.0,1.0,1.0,198.70293993582715,564.9363997105102,-0.32
-0.31,0.05,51.0,1.0,1.0,198.73259661264063,565.8249765343637,-0.31
-0.3,0.05,51.0,1.0,1.0,198.76517589859586,566.712790387812,-0.3
-0.29,0.05,51.0,1.0,1.0,198.797404305796,567.5991018382242,-0.29
-0.28,0.05,51.0,1.0,1.0,198.8282798357095,568.4831055039349,-0.28
-0.27,0.05,51.0,1.0,1.0,198.85774250670036,569.3639322521437,-0.27
-0.26,0.05,51.0,1.0,1.0,198.87843776246882,570.2406511810182,-0.26
-0.25,0.05,51.0,1.0,1.0,198.90834573339717,571.1122715672007,-0.25
-0.24,0.05,51.0,1.0,1.0,198.94230323325374,571.9777449448175,-0.24
-0.23,0.05,51.0,1.0,1.0,198.97611260124043,572.8359674636511,-0.23
-0.22,0.05,51.0,1.0,1.0,199.00902165900814,573.6857826564471,-0.22
-0.21,0.05,51.0,1.0,1.0,199.03767949511138,574.5259847250794,-0.21
-0.2,0.05,51.0,1.0,1.0,199.06178868960785,575.3553224355204,-0.2
-0.19,0.05,51.0,1.0,1.0,199.0948000899348,576.1725036911115,-0.19
-0.18,0.05,51.0,1.0,1.0,199.13020541122776,576.9762008327725,-0.18
-0.17,0.05,51.0,1.0,1.0,199.16627383454065,577.7650566936294,-0.17
-0.16,0.05,51.0,1.0,1.0,199.20327843217777,578.5376914144252,-0.16
-0.15,0.05,51.0,1.0,1.0,200.62354275863308,601.554960561076,-0.15
-0.14,0.05,51.0,1.0,1.0,203.3679275490018,523.1484364827052,-0.14
-0.13,0.05,51.0,1.0,1.0,204.8957496857887,526.5846568364258,-0.13
-0.12,0.05,51.0,1.0,1.0,205.85744284048857,544.3607336258101,-0.12
-0.11,0.05,51.0,1.0,1.0,206.90652702474327,566.1470752120008,-0.11
-0.1,0.05,51.0,1.0,1.0,209.22984277384262,529.3466123705115,-0.1
-0.09,0.05,51.0,1.0,1.0,210.50151643129126,547.0680253934206,-0.09
-0.08,0.05,51.0,1.0,1.0,211.2213142852487,546.0979561906763,-0.08
-0.07,0.05,51.0,1.0,1.0,212.60566321202353,569.1006928423799,-0.07
-0.06,0.05,51.0,1.0,1.0,213.90352403248446,524.4619695393387,-0.06
-0.05,0.05,51.0,1.0,1.0,214.87992440199247,583.3019559640445,-0.05
-0.04,0.05,51.0,1.0,1.0,217.7888442481749,530.9940267929638,-0.04
-0.03,0.05,51.0,1.0,1.0,218.374440157407,521.9535165862618,-0.03
-0.02,0.05,51.0,1.0,1.0,219.87107955579455,574.3741307986569,-0.02
-0.01,0.05,51.0,1.0,1.0,221.86331780813669,554.5762262270831,-0.01
0.0,0.05,51.0,1.0,1.0,222.61323296779105,517.935220407693,0.0
-1.0,0.055,51.0,1.0,1.0,194.59551706528626,548.965030081008,-1.0
-0.99,0.055,51.0,1.0,1.0,194.5493814243026,560.7286763928302,-0.99
-0.98,0.055,51.0,1.0,1.0,194.95031999971772,560.2114794371399,-0.98
-0.97,0.055,51.0,1.0,1.0,195.2798892373573,559.9190800892153,-0.97
-0.96,0.055,51.0,1.0,1.0,195.2095379775878,562.9595899296054,-0.96
-0.95,0.055,51.0,1.0,1.0,195.09824504995194,566.1395070438722,-0.95
-0.94,0.055,51.0,1.0,1.0,195.01310486495396,568.8602451804588,-0.94
-0.93,0.055,51.0,1.0,1.0,194.95006538096675,568.7305039721864,-0.93
-0.92,0.055,51.0,1.0,1.0,194.89408836648872,567.5170862315824,-0.92
-0.91,0.055,51.0,1.0,1.0,195.0252343849635,566.2635142131701,-0.91
-0.9,0.055,51.0,1.0,1.0,195.18895464919467,564.954462441753,-0.9
-0.89,0.055,51.0,1.0,1.0,195.34795444621656,563.5741684702393,-0.89
-0.88,0.055,51.0,1.0,1.0,195.50272859119107,562.1147703976801,-0.88
-0.87,0.055,51.0,1.0,1.0,195.65261154246795,560.5947016839024,-0.87
-0.86,0.055,51.0,1.0,1.0,195.79610737395376,559.0905249714326,-0.86
-0.85,0.055,51.0,1.0,1.0,195.92737255719348,557.7745693958975,-0.85
-0.84,0.055,51.0,1.0,1.0,196.03596123580866,556.9250077562724,-0.84
-0.83,0.055,51.0,1.0,1.0,196.10881024339926,556.8561687197996,-0.83
-0.82,0.055,51.0,1.0,1.0,196.13438235405846,557.7680895255654,-0.82
-0.81,0.055,51.0,1.0,1.0,196.17509512583916,559.1338921532749,-0.81
-0.8,0.055,51.0,1.0,1.0,196.33064917041756,553.7857148264843,-0.8
-0.79,0.055,51.0,1.0,1.0,196.38808116295826,548.3225813360569,-0.79
-0.78,0.055,51.0,1.0,1.0,196.35655425161875,542.6380347256833,-0.78
-0.77,0.055,51.0,1.0,1.0,196.31371157849145,536.6793452473519,-0.77
-0.76,0.055,51.0,1.0,1.0,196.26434682174644,530.8830980633448,-0.76
-0.75,0.055,51.0,1.0,1.0,196.29995922258703,523.604800237278,-0.75
-0.74,0.055,51.0,1.0,1.0,196.4770171516493,515.3304871296416,-0.74
-0.73,0.055,51.0,1.0,1.0,196.64757089846822,516.1636100947795,-0.73
-0.72,0.055,51.0,1.0,1.0,196.75169800974908,524.8309857824852,-0.72
-0.71,0.055,51.0,1.0,1.0,196.52587361628042,532.11560222229,-0.71
-0.7,0.055,51.0,1.0,1.0,196.7601870688119,538.5850155950498,-0.7
-0.69,0.055,51.0,1.0,1.0,196.65591838544978,545.032147626277,-0.69
-0.68,0.055,51.0,1.0,1.0,196.80580624164787,551.3894162706907,-0.68
-0.67,0.055,51.0,1.0,1.0,196.9409214498717,559.6887920914568,-0.67
-0.66,0.055,51.0,1.0,1.0,196.98625394389612,570.4842082651347,-0.66
-0.65,0.055,51.0,1.0,1.0,197.1117966806378,577.5157671821908,-0.65
-0.64,0.055,51.0,1.0,1.0,197.15252358860909,575.0726830146185,-0.64
-0.63,0.055,51.0,1.0,1.0,197.2462984429318,569.9350902468942,-0.63
-0.62,0.055,51.0,1.0,1.0,197.28847544873608,564.7591149297642,-0.62
-0.61,0.055,51.0,1.0,1.0,197.3954492679804,566.145506092937,-0.61
-0.6,0.055,51.0,1.0,1.0,197.48813637513146,569.2489847975356,-0.6
-0.59,0.055,51.0,1.0,1.0,197.66404358645826,572.272503836307,-0.59
-0.58,0.055,51.0,1.0,1.0,197.83125241616676,575.203813253704,-0.58
-0.57,0.055,51.0,1.0,1.0,197.71991761807053,578.0295434090531,-0.57
-0.56,0.055,51.0,1.0,1.0,197.61778968555623,580.7350536595918,-0.56
-0.55,0.055,51.0,1.0,1.0,197.53679128684306,583.3050118878527,-0.55
-0.54,0.055,51.0,1.0,1.0,197.48691462426152,585.2205710620149,-0.54
-0.53,0.055,51.0,1.0,1.0,197.48286478866396,584.6223463399373,-0.53
-0.52,0.055,51.0,1.0,1.0,197.4861944502852,583.7401586239461,-0.52
-0.51,0.055,51.0,1.0,1.0,197.48343789270137,582.6968391258387,-0.51
-0.5,0.055,51.0,1.0,1.0,197.49697879567864,581.5973073411394,-0.5
-0.49,0.055,51.0,1.0,1.0,197.51651205653937,580.5291239452614,-0.49
-0.48,0.055,51.0,1.0,1.0,197.53980511542963,579.5605703094168,-0.48
