IF_sens_s,IF_thresh_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
12.569166349491027,0.01,51.0,1.0,1.0,160.63380577078317,251.0121875971554,-0.284
13.640304956232512,0.01,51.0,1.0,1.0,160.63380577078317,251.10789041410254,-0.284
14.80272550506545,0.01,51.0,1.0,1.0,160.63380577078317,251.1677799313627,-0.284
16.064207001339426,0.01,51.0,1.0,1.0,160.63380577078317,251.20394350798918,-0.284
17.43319137368153,0.01,51.0,1.0,1.0,160.63380577078317,251.22488613688543,-0.284
18.918839968014844,0.01,51.0,1.0,1.0,160.63380577078317,251.23645088455848,-0.284
20.531094855971272,0.01,51.0,1.0,1.0,160.63380577078317,251.24250731211538,-0.284
22.280745367979403,0.01,51.0,1.0,1.0,160.63380577078317,251.24549943783276,-0.284
24.179500296271495,0.01,51.0,1.0,1.0,160.63380577078317,251.24688667436152,-0.284
26.240066250997867,0.01,51.0,1.0,1.0,160.63380577078317,251.2474870382595,-0.284
28.476232693813404,0.01,51.0,1.0,1.0,160.63380577078317,251.24772823559104,-0.284
30.902964217987456,0.01,51.0,1.0,1.0,160.63380577078317,251.24781766932136,-0.284
33.53650069258248,0.01,51.0,1.0,1.0,160.63380577078317,251.24784808688966,-0.284
36.394465940873765,0.01,51.0,1.0,1.0,160.63380577078317,251.2478575141751,-0.284
39.495985680294396,0.01,51.0,1.0,1.0,160.63380577078317,251.24786015799398,-0.284
42.86181551316834,0.01,51.0,1.0,1.0,160.63380577078317,251.24786082384904,-0.284
46.5144798247553,0.01,51.0,1.0,1.0,160.63380577078317,251.24786097323297,-0.284
50.47842251812341,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610028277,-0.284
54.780170594578784,0.01,51.0,1.0,1.0,160.63380577078317,251.24786100795626,-0.284
59.44851167434448,0.01,51.0,1.0,1.0,160.63380577078317,251.24786100872626,-0.284
64.51468664547063,0.01,51.0,1.0,1.0,160.63380577078317,251.24786100882528,-0.284
70.01259873019619,0.01,51.0,1.0,1.0,160.63380577078317,251.24786100883577,-0.284
75.97904036785103,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
82.45393943261438,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
89.48062643383894,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
97.1061244870633,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
105.38146399622259,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
114.36202415293195,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
124.10790353818399,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
134.68432230655196,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
146.16205864434843,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
158.61792242254668,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
172.13526921418944,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
186.80455811612384,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
202.723957108052,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
220.0,0.01,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
4.0,0.02,51.0,1.0,1.0,160.63380577078317,252.64652703078505,-0.284
4.340878170264604,0.02,51.0,1.0,1.0,160.63380577078317,251.61270938752406,-0.284
4.710805822269944,0.02,51.0,1.0,1.0,160.63380577078317,250.57778638319363,-0.284
5.11225853956175,0.02,51.0,1.0,1.0,160.63380577078317,249.54946778074702,-0.284
5.547922873783102,0.02,51.0,1.0,1.0,160.63380577078317,248.56454959566616,-0.284
6.020714323279183,0.02,51.0,1.0,1.0,160.63380577078317,247.74785639343196,-0.284
6.533796843830508,0.02,51.0,1.0,1.0,160.63380577078317,247.38313180522613,-0.284
7.090604022081906,0.02,51.0,1.0,1.0,160.63380577078317,247.7193108570931,-0.284
7.694862053361437,0.02,51.0,1.0,1.0,160.63380577078317,248.51936819401675,-0.284
8.350614677658532,0.02,51.0,1.0,1.0,160.63380577078317,249.32795848521738,-0.284
9.062250240634778,0.02,51.0,1.0,1.0,160.63380577078317,249.95656492056008,-0.284
9.834531060761668,0.02,51.0,1.0,1.0,160.63380577078317,250.4012595071975,-0.284
10.672625299112381,0.02,51.0,1.0,1.0,160.63380577078317,250.70470862895127,-0.284
11.582141545082669,0.02,51.0,1.0,1.0,160.63380577078317,250.90770744538966,-0.284
12.569166349491027,0.02,51.0,1.0,1.0,160.63380577078317,251.04085474990512,-0.284
13.640304956232512,0.02,51.0,1.0,1.0,160.63380577078317,251.12605481871265,-0.284
14.80272550506545,0.02,51.0,1.0,1.0,160.63380577078317,251.17890956122113,-0.284
16.064207001339426,0.02,51.0,1.0,1.0,160.63380577078317,251.21049649302617,-0.284
17.43319137368153,0.02,51.0,1.0,1.0,160.63380577078317,251.22857195076264,-0.284
18.918839968014844,0.02,51.0,1.0,1.0,160.63380577078317,251.2384202898328,-0.284
20.531094855971272,0.02,51.0,1.0,1.0,160.63380577078317,251.2435015961329,-0.284
22.280745367979403,0.02,51.0,1.0,1.0,160.63380577078317,251.24597123827692,-0.284
24.179500296271495,0.02,51.0,1.0,1.0,160.63380577078317,251.24709596569133,-0.284
26.240066250997867,0.02,51.0,1.0,1.0,160.63380577078317,251.24757335271454,-0.284
28.476232693813404,0.02,51.0,1.0,1.0,160.63380577078317,251.24776113810742,-0.284
30.902964217987456,0.02,51.0,1.0,1.0,160.63380577078317,251.24782919077916,-0.284
33.53650069258248,0.02,51.0,1.0,1.0,160.63380577078317,251.247851768652,-0.284
36.394465940873765,0.02,51.0,1.0,1.0,160.63380577078317,251.24785858029318,-0.284
39.495985680294396,0.02,51.0,1.0,1.0,160.63380577078317,251.24786043561753,-0.284
42.86181551316834,0.02,51.0,1.0,1.0,160.63380577078317,251.24786088833406,-0.284
46.5144798247553,0.02,51.0,1.0,1.0,160.63380577078317,251.24786098647633,-0.284
50.47842251812341,0.02,51.0,1.0,1.0,160.63380577078317,251.24786100520973,-0.284
54.780170594578784,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610083276,-0.284
59.44851167434448,0.02,51.0,1.0,1.0,160.63380577078317,251.247861008776,-0.284
64.51468664547063,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088308,-0.284
70.01259873019619,0.02,51.0,1.0,1.0,160.63380577078317,251.24786100883622,-0.284
75.97904036785103,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
82.45393943261438,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
89.48062643383894,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
97.1061244870633,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
105.38146399622259,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
114.36202415293195,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
124.10790353818399,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
134.68432230655196,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
146.16205864434843,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
158.61792242254668,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
172.13526921418944,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
186.80455811612384,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
202.723957108052,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
220.0,0.02,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
4.0,0.03,51.0,1.0,1.0,160.63380577078317,252.4048346122953,-0.284
4.340878170264604,0.03,51.0,1.0,1.0,160.63380577078317,251.36796720894304,-0.284
4.710805822269944,0.03,51.0,1.0,1.0,160.63380577078317,250.3311555768437,-0.284
5.11225853956175,0.03,51.0,1.0,1.0,160.63380577078317,249.30628529058328,-0.284
5.547922873783102,0.03,51.0,1.0,1.0,160.63380577078317,248.34445218254606,-0.284
6.020714323279183,0.03,51.0,1.0,1.0,160.63380577078317,247.60574706133133,-0.284
6.533796843830508,0.03,51.0,1.0,1.0,160.63380577078317,247.40274754098147,-0.284
7.090604022081906,0.03,51.0,1.0,1.0,160.63380577078317,247.89469972879905,-0.284
7.694862053361437,0.03,51.0,1.0,1.0,160.63380577078317,248.7326847682108,-0.284
8.350614677658532,0.03,51.0,1.0,1.0,160.63380577078317,249.50259077995418,-0.284
9.062250240634778,0.03,51.0,1.0,1.0,160.63380577078317,250.08280181138065,-0.284
9.834531060761668,0.03,51.0,1.0,1.0,160.63380577078317,250.4882382627519,-0.284
10.672625299112381,0.03,51.0,1.0,1.0,160.63380577078317,250.76334017418512,-0.284
11.582141545082669,0.03,51.0,1.0,1.0,160.63380577078317,250.94650236651583,-0.284
12.569166349491027,0.03,51.0,1.0,1.0,160.63380577078317,251.0659495219641,-0.284
13.640304956232512,0.03,51.0,1.0,1.0,160.63380577078317,251.14182698003995,-0.284
14.80272550506545,0.03,51.0,1.0,1.0,160.63380577078317,251.18847927988563,-0.284
16.064207001339426,0.03,51.0,1.0,1.0,160.63380577078317,251.2160672229466,-0.284
17.43319137368153,0.03,51.0,1.0,1.0,160.63380577078317,251.2316650812003,-0.284
18.918839968014844,0.03,51.0,1.0,1.0,160.63380577078317,251.24004939511303,-0.284
20.531094855971272,0.03,51.0,1.0,1.0,160.63380577078317,251.24431113099953,-0.284
22.280745367979403,0.03,51.0,1.0,1.0,160.63380577078317,251.2463487618835,-0.284
24.179500296271495,0.03,51.0,1.0,1.0,160.63380577078317,251.2472602967863,-0.284
26.240066250997867,0.03,51.0,1.0,1.0,160.63380577078317,251.24763974477432,-0.284
28.476232693813404,0.03,51.0,1.0,1.0,160.63380577078317,251.24778588698632,-0.284
30.902964217987456,0.03,51.0,1.0,1.0,160.63380577078317,251.2478376493432,-0.284
33.53650069258248,0.03,51.0,1.0,1.0,160.63380577078317,251.24785440139436,-0.284
36.394465940873765,0.03,51.0,1.0,1.0,160.63380577078317,251.24785932117004,-0.284
39.495985680294396,0.03,51.0,1.0,1.0,160.63380577078317,251.24786062265514,-0.284
42.86181551316834,0.03,51.0,1.0,1.0,160.63380577078317,251.24786093034024,-0.284
46.5144798247553,0.03,51.0,1.0,1.0,160.63380577078317,251.24786099479346,-0.284
50.47842251812341,0.03,51.0,1.0,1.0,160.63380577078317,251.24786100664724,-0.284
54.780170594578784,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610085424,-0.284
59.44851167434448,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088033,-0.284
64.51468664547063,0.03,51.0,1.0,1.0,160.63380577078317,251.24786100883384,-0.284
70.01259873019619,0.03,51.0,1.0,1.0,160.63380577078317,251.24786100883657,-0.284
75.97904036785103,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
82.45393943261438,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
89.48062643383894,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
97.1061244870633,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
105.38146399622259,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
114.36202415293195,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
124.10790353818399,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
134.68432230655196,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
146.16205864434843,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
158.61792242254668,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
172.13526921418944,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
186.80455811612384,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
202.723957108052,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
220.0,0.03,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
4.0,0.04,51.0,1.0,1.0,160.63380577078317,252.16632349779715,-0.284
4.340878170264604,0.04,51.0,1.0,1.0,160.63380577078317,251.12670835975644,-0.284
4.710805822269944,0.04,51.0,1.0,1.0,160.63380577078317,250.08884684151096,-0.284
5.11225853956175,0.04,51.0,1.0,1.0,160.63380577078317,249.0702629543257,-0.284
5.547922873783102,0.04,51.0,1.0,1.0,160.63380577078317,248.14020990183914,-0.284
6.020714323279183,0.04,51.0,1.0,1.0,160.63380577078317,247.49780733351537,-0.284
6.533796843830508,0.04,51.0,1.0,1.0,160.63380577078317,247.4658277743791,-0.284
7.090604022081906,0.04,51.0,1.0,1.0,160.63380577078317,248.08684461873136,-0.284
7.694862053361437,0.04,51.0,1.0,1.0,160.63380577078317,248.93434350505672,-0.284
8.350614677658532,0.04,51.0,1.0,1.0,160.63380577078317,249.66185977650426,-0.284
9.062250240634778,0.04,51.0,1.0,1.0,160.63380577078317,250.19601487878984,-0.284
9.834531060761668,0.04,51.0,1.0,1.0,160.63380577078317,250.5657231993203,-0.284
10.672625299112381,0.04,51.0,1.0,1.0,160.63380577078317,250.81532977160649,-0.284
11.582141545082669,0.04,51.0,1.0,1.0,160.63380577078317,250.98072128187016,-0.284
12.569166349491027,0.04,51.0,1.0,1.0,160.63380577078317,251.08793576626402,-0.284
13.640304956232512,0.04,51.0,1.0,1.0,160.63380577078317,251.1555302524515,-0.284
14.80272550506545,0.04,51.0,1.0,1.0,160.63380577078317,251.19671105228065,-0.284
16.064207001339426,0.04,51.0,1.0,1.0,160.63380577078317,251.2208041606296,-0.284
17.43319137368153,0.04,51.0,1.0,1.0,160.63380577078317,251.23426123688742,-0.284
18.918839968014844,0.04,51.0,1.0,1.0,160.63380577078317,251.2413971208221,-0.284
20.531094855971272,0.04,51.0,1.0,1.0,160.63380577078317,251.24497027601106,-0.284
22.280745367979403,0.04,51.0,1.0,1.0,160.63380577078317,251.24665085435478,-0.284
24.179500296271495,0.04,51.0,1.0,1.0,160.63380577078317,251.24738932741886,-0.284
26.240066250997867,0.04,51.0,1.0,1.0,160.63380577078317,251.24769081298575,-0.284
28.476232693813404,0.04,51.0,1.0,1.0,160.63380577078317,251.24780450282697,-0.284
30.902964217987456,0.04,51.0,1.0,1.0,160.63380577078317,251.24784385926534,-0.284
33.53650069258248,0.04,51.0,1.0,1.0,160.63380577078317,251.2478562840074,-0.284
36.394465940873765,0.04,51.0,1.0,1.0,160.63380577078317,251.24785983602703,-0.284
39.495985680294396,0.04,51.0,1.0,1.0,160.63380577078317,251.2478607486635,-0.284
42.86181551316834,0.04,51.0,1.0,1.0,160.63380577078317,251.2478609577037,-0.284
46.5144798247553,0.04,51.0,1.0,1.0,160.63380577078317,251.247861000017,-0.284
50.47842251812341,0.04,51.0,1.0,1.0,160.63380577078317,251.24786100751518,-0.284
54.780170594578784,0.04,51.0,1.0,1.0,160.63380577078317,251.24786100866686,-0.284
59.44851167434448,0.04,51.0,1.0,1.0,160.63380577078317,251.24786100881835,-0.284
64.51468664547063,0.04,51.0,1.0,1.0,160.63380577078317,251.247861008835,-0.284
70.01259873019619,0.04,51.0,1.0,1.0,160.63380577078317,251.24786100883674,-0.284
75.97904036785103,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
82.45393943261438,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
89.48062643383894,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
97.1061244870633,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
105.38146399622259,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
114.36202415293195,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
124.10790353818399,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
134.68432230655196,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
146.16205864434843,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
158.61792242254668,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
172.13526921418944,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
186.80455811612384,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
202.723957108052,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
220.0,0.04,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
4.0,0.05,51.0,1.0,1.0,160.63380577078317,251.93097190879803,-0.284
4.340878170264604,0.05,51.0,1.0,1.0,160.63380577078317,250.88896582283553,-0.284
4.710805822269944,0.05,51.0,1.0,1.0,160.63380577078317,249.85113317894903,-0.284
5.11225853956175,0.05,51.0,1.0,1.0,160.63380577078317,248.84246426258846,-0.284
5.547922873783102,0.05,51.0,1.0,1.0,160.63380577078317,247.95470270118201,-0.284
6.020714323279183,0.05,51.0,1.0,1.0,160.63380577078317,247.42720944288712,-0.284
6.533796843830508,0.05,51.0,1.0,1.0,160.63380577078317,247.56699539232557,-0.284
7.090604022081906,0.05,51.0,1.0,1.0,160.63380577078317,248.28715298633927,-0.284
7.694862053361437,0.05,51.0,1.0,1.0,160.63380577078317,249.12418895540583,-0.284
8.350614677658532,0.05,51.0,1.0,1.0,160.63380577078317,249.80654340580938,-0.284
9.062250240634778,0.05,51.0,1.0,1.0,160.63380577078317,250.29755389245452,-0.284
9.834531060761668,0.05,51.0,1.0,1.0,160.63380577078317,250.63482793892922,-0.284
10.672625299112381,0.05,51.0,1.0,1.0,160.63380577078317,250.86148546917758,-0.284
11.582141545082669,0.05,51.0,1.0,1.0,160.63380577078317,251.0109343518984,-0.284
12.569166349491027,0.05,51.0,1.0,1.0,160.63380577078317,251.1072131113854,-0.284
13.640304956232512,0.05,51.0,1.0,1.0,160.63380577078317,251.16744233920767,-0.284
14.80272550506545,0.05,51.0,1.0,1.0,160.63380577078317,251.20379443058982,-0.284
16.064207001339426,0.05,51.0,1.0,1.0,160.63380577078317,251.22483299284372,-0.284
17.43319137368153,0.05,51.0,1.0,1.0,160.63380577078317,251.23644055239959,-0.284
18.918839968014844,0.05,51.0,1.0,1.0,160.63380577078317,251.2425121483543,-0.284
20.531094855971272,0.05,51.0,1.0,1.0,160.63380577078317,251.2455069900126,-0.284
22.280745367979403,0.05,51.0,1.0,1.0,160.63380577078317,251.2468925916789,-0.284
24.179500296271495,0.05,51.0,1.0,1.0,160.63380577078317,251.2474906414241,-0.284
26.240066250997867,0.05,51.0,1.0,1.0,160.63380577078317,251.24773009435498,-0.284
28.476232693813404,0.05,51.0,1.0,1.0,160.63380577078317,251.24781850547973,-0.284
30.902964217987456,0.05,51.0,1.0,1.0,160.63380577078317,251.24784841833008,-0.284
33.53650069258248,0.05,51.0,1.0,1.0,160.63380577078317,251.24785763021995,-0.284
36.394465940873765,0.05,51.0,1.0,1.0,160.63380577078317,251.2478601938165,-0.284
39.495985680294396,0.05,51.0,1.0,1.0,160.63380577078317,251.24786083355622,-0.284
42.86181551316834,0.05,51.0,1.0,1.0,160.63380577078317,251.24786097552825,-0.284
46.5144798247553,0.05,51.0,1.0,1.0,160.63380577078317,251.24786100329754,-0.284
50.47842251812341,0.05,51.0,1.0,1.0,160.63380577078317,251.24786100803908,-0.284
54.780170594578784,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610087386,-0.284
59.44851167434448,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088269,-0.284
64.51468664547063,0.05,51.0,1.0,1.0,160.63380577078317,251.24786100883605,-0.284
70.01259873019619,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
75.97904036785103,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
82.45393943261438,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
89.48062643383894,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
97.1061244870633,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
105.38146399622259,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
114.36202415293195,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
124.10790353818399,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
134.68432230655196,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
146.16205864434843,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
158.61792242254668,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
172.13526921418944,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
186.80455811612384,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
202.723957108052,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
220.0,0.05,51.0,1.0,1.0,160.63380577078317,251.2478610088368,-0.284
4.0,0.06,51.0,1.0,1.0,160.63380577078317,251.69876302960148,-0.284
4.340878170264604,0.06,51.0,1.0,1.0,160.63380577078317,250.65479886867547,-0.284
4.710805822269944,0.06,51.0,1.0,1.0,160.63380577078317,249.61838017787235,-0.284
5.11225853956175,0.06,51.0,1.0,1.0,160.63380577078317,248.62420647088433,-0.284
5.547922873783102,0.06,51.0,1.0,1.0,160.63380577078317,247.79108796738805,-0.284
6.020714323279183,0.06,51.0,1.0,1.0,160.63380577078317,247.39586043978716,-0.284
6.533796843830508,0.06,51.0,1.0,1.0,160.63380577078317,247.69959267999687,-0.284
7.090604022081906,0.06,51.0,1.0,1.0,160.63380577078317,248.48867912473645,-0.284
7.694862053361437,0.06,51.0,1.0,1.0,160.63380577078317,249.3011747027501,-0.284
