MagCAPShock,IF_thresh_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.92,0.01,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32733702660968,275.87143481147274,-0.92
-0.91,0.01,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41141663284643,275.06779048985163,-0.91
-0.9,0.01,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49568933366277,274.25824629380566,-0.9
-0.89,0.01,50.70588266364918,0.9942329934048858,0.895874501377895,155.5800855223015,273.44725479439427,-0.89
-0.88,0.01,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821715397811,272.6345416248484,-0.88
-0.87,0.01,50.74028041360401,0.9949074590902748,0.9074481677392415,155.74304197897587,271.8181836829566,-0.87
-0.86,0.01,50.757466028060605,0.995244431922757,0.9132350009199148,155.82804387328906,270.9987649396784,-0.86
-0.85,0.01,50.77463894217461,0.9955811557289139,0.919021834100588,155.9131930290492,270.17628306528826,-0.85
-0.84,0.01,50.791799136361895,0.995917630124743,0.9248086672812615,155.99848724899394,269.3498951359027,-0.84
-0.83,0.01,50.808946579060006,0.9962538544913727,0.9305955004619346,156.07674882230043,268.51831874610633,-0.83
-0.82,0.01,50.82608121916546,0.9965898278267737,0.936382333642608,156.16231301908772,267.6794874391444,-0.82
-0.81,0.01,50.843202972914334,0.9969255484885163,0.9421691668232811,156.24801678005142,266.8299116264582,-0.81
-0.8,0.01,50.86031170143783,0.9972610137536829,0.9479560000039545,156.33385986482423,265.9635068845728,-0.8
-0.79,0.01,50.877407173921476,0.9975962190964995,0.953742833184628,156.41983357876833,265.06950631293313,-0.79
-0.78,0.01,50.894489012695125,0.9979311571116691,0.9595296663653011,156.5059327464241,264.12896498088037,-0.78
-0.77,0.01,50.911556629504275,0.9982658162647897,0.9653164995459741,156.58432223937353,263.10967355021796,-0.77
-0.76,0.01,50.92860920793215,0.9986001805476892,0.9711033327266476,156.67063799782312,261.96123910593644,-0.76
-0.75,0.01,50.94564588739955,0.9989342330862657,0.9768901659073207,156.75705928617296,260.6181012531742,-0.75
-0.74,0.01,50.9626663720341,0.9992679680791,0.9826769990879943,156.8435850815283,259.0283866487053,-0.74
-0.73,0.01,50.97967182157133,0.9996014082661046,0.9884638322686674,156.9302268656187,257.2224609406611,-0.73
-0.72,0.01,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01700696729006,255.36870787382955,-0.72
-0.71,0.01,51.0,1.0,1.0,157.09566509736604,253.7113719807944,-0.71
-0.7,0.01,51.0,1.0,1.0,157.18275573541675,252.44425494911948,-0.7
-0.69,0.01,51.0,1.0,1.0,157.26998462390836,251.56405267974674,-0.69
-0.68,0.01,51.0,1.0,1.0,157.35732919597783,250.98276432486517,-0.68
-0.67,0.01,51.0,1.0,1.0,157.4447884051425,250.61405252968754,-0.67
-0.66,0.01,51.0,1.0,1.0,157.5323670523748,250.3975720730885,-0.66
-0.65,0.01,51.0,1.0,1.0,157.6200194262431,250.29287718844301,-0.65
-0.64,0.01,51.0,1.0,1.0,157.69933536166317,250.27025402697666,-0.64
-0.63,0.01,51.0,1.0,1.0,157.7872342944361,250.3056500018765,-0.63
-0.62,0.01,51.0,1.0,1.0,157.87524886457874,250.37894626452007,-0.62
-0.61,0.01,51.0,1.0,1.0,157.96337881295494,250.47371555524145,-0.61
-0.6,0.01,51.0,1.0,1.0,158.05162423080776,250.57726329997138,-0.6
-0.59,0.01,51.0,1.0,1.0,158.13998554128347,250.6804637697248,-0.59
-0.58,0.01,51.0,1.0,1.0,158.2283998322107,250.77732646284923,-0.58
-0.57,0.01,51.0,1.0,1.0,158.30883857022147,250.86439718213478,-0.57
-0.56,0.01,51.0,1.0,1.0,158.39751163122676,250.940121751903,-0.56
-0.55,0.01,51.0,1.0,1.0,158.48630823227225,251.00426479130493,-0.55
-0.54,0.01,51.0,1.0,1.0,158.5752300888096,251.05743054367662,-0.54
-0.53,0.01,51.0,1.0,1.0,158.66427921156114,251.10069763423,-0.53
-0.52,0.01,51.0,1.0,1.0,158.75345791015,251.1353587805925,-0.52
-0.51,0.01,51.0,1.0,1.0,158.84276879540957,251.16274718325732,-0.51
-0.5,0.01,51.0,1.0,1.0,158.9259219207476,251.1841293587468,-0.5
-0.49,0.01,51.0,1.0,1.0,159.01541210665323,251.20064601929022,-0.49
-0.48,0.01,51.0,1.0,1.0,159.1050256424199,251.2132859238302,-0.48
-0.47,0.01,51.0,1.0,1.0,159.19476029681715,251.22288114111728,-0.47
-0.46,0.01,51.0,1.0,1.0,159.2846134353901,251.2301152769816,-0.46
-0.45,0.01,51.0,1.0,1.0,159.37458219394097,251.2355387384273,-0.45
-0.44,0.01,51.0,1.0,1.0,159.46466383096413,251.2395870369328,-0.44
-0.43,0.01,51.0,1.0,1.0,159.55482191239824,251.24259955848987,-0.43
-0.42,0.01,51.0,1.0,1.0,159.6423206506848,251.24483725190473,-0.42
-0.41,0.01,51.0,1.0,1.0,159.73139308471607,251.24649839888008,-0.41
-0.4,0.01,51.0,1.0,1.0,159.8204143081341,251.2477321134348,-0.4
-0.39,0.01,51.0,1.0,1.0,159.9094037014871,251.24786774532055,-0.39
-0.38,0.01,51.0,1.0,1.0,159.99841099542607,251.24786595833925,-0.38
-0.37,0.01,51.0,1.0,1.0,160.08754397782923,251.24786428801028,-0.37
-0.36,0.01,51.0,1.0,1.0,160.17704640284143,251.24786274641963,-0.36
-0.35,0.01,51.0,1.0,1.0,160.26770295148387,251.24786132495856,-0.35
-0.34,0.01,51.0,1.0,1.0,160.3465259770447,251.24786102164936,-0.34
-0.33,0.01,51.0,1.0,1.0,160.4181333681921,251.24786103499787,-0.33
-0.32,0.01,51.0,1.0,1.0,160.50332350940897,251.24786103021296,-0.32
-0.31,0.01,51.0,1.0,1.0,160.58938681991944,251.24786102476637,-0.31
-0.3,0.01,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,0.01,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,0.01,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,0.01,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,0.01,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,0.01,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,0.01,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,0.01,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,0.01,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,0.01,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,0.01,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,0.01,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,0.01,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,0.01,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,0.01,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,0.01,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,0.01,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,0.01,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,0.01,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,0.01,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,0.01,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,0.01,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,0.01,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,0.01,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,0.01,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,0.01,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,0.01,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,0.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,0.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,0.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,0.01,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,0.02,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67189033149614,282.2720524532126,-1.0
-0.99,0.02,50.53319317018022,0.9908469249054945,0.8380061695711624,154.7493434673165,281.4729227130548,-0.99
-0.98,0.02,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83221957609248,280.67367275077555,-0.98
-0.97,0.02,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91527862590695,279.8742449528403,-0.97
-0.96,0.02,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985151284818,279.07456980173487,-0.96
-0.95,0.02,50.602415456499,0.9922042246372353,0.8611535022938555,155.08192278600907,278.27454413497793,-0.95
-0.94,0.02,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15963457050455,277.4740835120825,-0.94
-0.93,0.02,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24337297276435,276.67307413914546,-0.93
-0.92,0.02,50.65420395943951,0.9932196854792061,0.8785140018358751,155.3273082134796,275.87138129395396,-0.92
-0.91,0.02,50.67144239321428,0.9935576939845937,0.8843008350165485,155.4114138826239,275.0677011141305,-0.91
-0.9,0.02,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49568751001274,274.2580672456002,-0.9
-0.89,0.02,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008450403048,273.4469118918108,-0.89
-0.88,0.02,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821689842772,272.63389155766146,-0.88
-0.87,0.02,50.74028037462038,0.9949074583258899,0.9074481677392415,155.7430414106586,271.81696424689994,-0.87
-0.86,0.02,50.75746595701974,0.9952444305297988,0.9132350009199148,155.82804300800785,270.99646004367065,-0.86
-0.85,0.02,50.77463881252119,0.9955811531866899,0.919021834100588,155.9131915361496,270.17192699381326,-0.85
-0.84,0.02,50.791798899889685,0.995917625488033,0.9248086672812615,155.99848458208734,269.3416643156173,-0.84
-0.83,0.02,50.80894614849279,0.9962538460488781,0.9305955004619346,156.07674428097414,268.5027768915359,-0.83
-0.82,0.02,50.82608043750959,0.996589812500188,0.936382333642608,156.16230485527396,267.65018716989965,-0.82
-0.81,0.02,50.84320156119495,0.9969255208077442,0.9421691668232811,156.2480012990248,266.77485990316046,-0.81
-0.8,0.02,50.86030917511346,0.9972609642179109,0.9479560000039545,156.33383259496185,265.86076824773835,-0.8
-0.79,0.02,50.87740272703965,0.9975961319027382,0.953742833184628,156.419786362211,264.88024725518585,-0.79
-0.78,0.02,50.89448141245859,0.9979310080874233,0.9595296663653011,156.50585359517666,263.7886321457271,-0.78
-0.77,0.02,50.91154428683306,0.9982655742516287,0.9653164995459741,156.5842106039827,262.52348851485203,-0.77
-0.76,0.02,50.92859077650222,0.9985998191471023,0.9711033327266476,156.67047660997505,261.02262962242423,-0.76
-0.75,0.02,50.94562162499171,0.9989337573527786,0.9768901659073207,156.75685509613837,259.2775763247368,-0.75
-0.74,0.02,50.96263940788638,0.9992674393703211,0.9826769990879943,156.84336849077383,257.3838391754266,-0.74
-0.73,0.02,50.9796477489283,0.9996009362534961,0.9884638322686674,156.9300430424785,255.56755973960966,-0.73
-0.72,0.02,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01689521076707,254.04166893820957,-0.72
-0.71,0.02,51.0,1.0,1.0,157.09563450541927,252.86536590968845,-0.71
-0.7,0.02,51.0,1.0,1.0,157.1827411764122,251.99293131241734,-0.7
-0.69,0.02,51.0,1.0,1.0,157.2699624053054,251.35454549915542,-0.69
-0.68,0.02,51.0,1.0,1.0,157.35730411076875,250.89619754315112,-0.68
-0.67,0.02,51.0,1.0,1.0,157.44476875440992,250.58238464592097,-0.67
-0.66,0.02,51.0,1.0,1.0,157.53235467897497,250.38785180120453,-0.66
-0.65,0.02,51.0,1.0,1.0,157.6200125925158,250.29089120410046,-0.65
-0.64,0.02,51.0,1.0,1.0,157.69933492638307,250.27049694358567,-0.64
-0.63,0.02,51.0,1.0,1.0,157.78723415033323,250.30625926060367,-0.63
-0.62,0.02,51.0,1.0,1.0,157.8752488307186,250.37942572981174,-0.62
-0.61,0.02,51.0,1.0,1.0,157.9633788151298,250.47401026585763,-0.61
-0.6,0.02,51.0,1.0,1.0,158.05162424136242,250.5774242548719,-0.6
-0.59,0.02,51.0,1.0,1.0,158.1399855512468,250.68054555941964,-0.59
-0.58,0.02,51.0,1.0,1.0,158.22839984059607,250.7773660106995,-0.58
-0.57,0.02,51.0,1.0,1.0,158.3088386197159,250.864415614937,-0.57
-0.56,0.02,51.0,1.0,1.0,158.39751165591167,250.9401301022069,-0.56
-0.55,0.02,51.0,1.0,1.0,158.48630824456214,251.00426848906153,-0.55
-0.54,0.02,51.0,1.0,1.0,158.57523009491769,251.0574321510331,-0.54
-0.53,0.02,51.0,1.0,1.0,158.664279214591,251.10069832227117,-0.53
-0.52,0.02,51.0,1.0,1.0,158.75345791164992,251.13535907137214,-0.52
-0.51,0.02,51.0,1.0,1.0,158.84276879615038,251.16274730485006,-0.51
-0.5,0.02,51.0,1.0,1.0,158.92592192144113,251.18412940915346,-0.5
-0.49,0.02,51.0,1.0,1.0,159.0154121069794,251.20064604004395,-0.49
-0.48,0.02,51.0,1.0,1.0,159.1050256425724,251.2132859323319,-0.48
-0.47,0.02,51.0,1.0,1.0,159.19476029688795,251.2228811445885,-0.47
-0.46,0.02,51.0,1.0,1.0,159.28461343542264,251.23011527839694,-0.46
-0.45,0.02,51.0,1.0,1.0,159.37458219395577,251.23553873900474,-0.45
-0.44,0.02,51.0,1.0,1.0,159.46466383097086,251.23958703716892,-0.44
-0.43,0.02,51.0,1.0,1.0,159.55482191240125,251.2425995585869,-0.43
-0.42,0.02,51.0,1.0,1.0,159.6423206506851,251.24483725194492,-0.42
-0.41,0.02,51.0,1.0,1.0,159.7313930847162,251.2464983988968,-0.41
-0.4,0.02,51.0,1.0,1.0,159.82041430813416,251.2477321134419,-0.4
-0.39,0.02,51.0,1.0,1.0,159.90940370148707,251.24786774532055,-0.39
-0.38,0.02,51.0,1.0,1.0,159.9984109954261,251.24786595833925,-0.38
-0.37,0.02,51.0,1.0,1.0,160.08754397782923,251.24786428801028,-0.37
-0.36,0.02,51.0,1.0,1.0,160.17704640284134,251.24786274641963,-0.36
-0.35,0.02,51.0,1.0,1.0,160.2677029514839,251.24786132495856,-0.35
-0.34,0.02,51.0,1.0,1.0,160.3465259770447,251.24786102164936,-0.34
-0.33,0.02,51.0,1.0,1.0,160.4181333681921,251.24786103499787,-0.33
-0.32,0.02,51.0,1.0,1.0,160.50332350940894,251.24786103021296,-0.32
-0.31,0.02,51.0,1.0,1.0,160.5893868199194,251.24786102476637,-0.31
-0.3,0.02,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,0.02,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,0.02,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,0.02,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,0.02,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,0.02,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,0.02,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,0.02,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,0.02,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,0.02,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,0.02,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,0.02,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,0.02,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,0.02,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,0.02,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,0.02,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,0.02,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,0.02,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,0.02,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,0.02,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,0.02,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,0.02,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,0.02,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,0.02,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,0.02,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,0.02,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,0.02,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,0.02,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,0.02,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
