MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.88,0.03,49.472833429119945,0.9700555574337244,0.6916134361959654,209.10793041771416,465.9319637494236,-0.88
-0.87,0.03,49.589356219473665,0.9723403180288954,0.7035976994995221,216.42715109301253,458.275384431409,-0.87
-0.86,0.03,49.712760016659395,0.9747600003266548,0.719136607999655,221.24206255625504,458.5465351111265,-0.86
-0.85,0.03,49.77958308386877,0.9760702565464465,0.7325520824094706,228.28802575375065,453.84601201319344,-0.85
-0.84,0.03,49.87985558144792,0.9780363839499592,0.7430497410594015,245.38131111330623,454.67671296284936,-0.84
-0.83,0.03,49.94949625459205,0.9794018873449422,0.7535502818012009,245.42535252112748,454.7356363168278,-0.83
-0.82,0.03,50.011772510435215,0.9806229904006905,0.7640540660189276,255.71330781060635,454.7323164410328,-0.82
-0.81,0.03,50.07237457578121,0.9818112661917885,0.7745614744495009,259.1109974599329,454.12711947038895,-0.81
-0.8,0.03,50.132703920862475,0.9829941945267152,0.7850729101182682,260.55431758768566,452.3439857414067,-0.8
-0.79,0.03,50.19153034685306,0.9841476538598638,0.7955888016384518,264.0793570952707,450.02248929955016,-0.79
-0.78,0.03,50.24589782500242,0.9852136828431848,0.8061096069512489,265.9137035484423,445.8895277717229,-0.78
-0.77,0.03,50.307023903629464,0.9864122334044992,0.8166358176057139,268.8145932496625,441.3438616805379,-0.77
-0.76,0.03,50.36885170933977,0.9876245433203877,0.8271679637193677,272.3886689120908,441.1817848616966,-0.76
-0.75,0.03,50.42051987363866,0.9886376445811502,0.8377066198582905,275.23112233458374,430.22355295523676,-0.75
-0.74,0.03,50.4719311470663,0.9896457087660059,0.848252412348443,280.9896896988484,429.7054831241738,-0.74
-0.73,0.03,50.514464221700706,0.9904796906215825,0.8588060293699845,279.79685153759004,429.40368032279076,-0.73
-0.72,0.03,50.556618489335044,0.9913062448889224,0.8693682378887477,287.96913811370655,429.8278362967901,-0.72
-0.71,0.03,50.59871993445378,0.9921317634206624,0.8799399203323977,289.8285512889797,430.1529981355405,-0.71
-0.7,0.03,50.64079421413428,0.9929567492967506,0.890522173136113,293.1009228615037,430.31974331805594,-0.7
-0.69,0.03,50.68284912167374,0.9937813553269361,0.9011166059765483,290.9124579584541,430.4225854049846,-0.69
-0.68,0.03,50.724894642474226,0.9946057773034161,0.9117263007516533,295.4164342107055,430.4827579485158,-0.68
-0.67,0.03,50.76696360351167,0.9954306588923857,0.9223589484538313,295.6018238175803,430.47796120789354,-0.67
-0.66,0.03,50.80916753751644,0.9962581870101263,0.9330371613198886,297.09435984756226,430.4726470799878,-0.66
-0.65,0.03,50.84828578997384,0.9970252115681145,0.9438321195752598,312.88635549947213,429.0753328022051,-0.65
-0.64,0.03,50.88137159123778,0.9976739527693682,0.9549696524704655,324.7748956013972,426.30877235021256,-0.64
-0.63,0.03,50.916609221741396,0.9983648867008117,0.9671265634824239,325.1818567746575,421.9536076779736,-0.63
-0.62,0.03,50.957409683953514,0.9991648957637944,0.981942554891969,325.7566716337552,417.7244186160881,-0.62
-0.61,0.03,50.99727208417596,0.9999465114544306,0.9972720841759617,326.70854431436277,418.69037835427474,-0.61
-0.6,0.03,51.0,1.0,1.0,327.28365504330844,407.0571201049665,-0.6
-0.59,0.03,51.0,1.0,1.0,327.76649895269037,406.64498406891454,-0.59
-0.58,0.03,51.0,1.0,1.0,328.1857404338169,407.084794629462,-0.58
-0.57,0.03,51.0,1.0,1.0,328.5750651839793,407.2043443420396,-0.57
-0.56,0.03,51.0,1.0,1.0,328.96023825805975,407.19932681086004,-0.56
-0.55,0.03,51.0,1.0,1.0,329.35371237654647,407.19315577912073,-0.55
-0.54,0.03,51.0,1.0,1.0,329.67905253262705,405.5949840203527,-0.54
-0.53,0.03,51.0,1.0,1.0,329.97047777870534,403.2694382444922,-0.53
-0.52,0.03,51.0,1.0,1.0,330.2632419313005,400.9832703335113,-0.52
-0.51,0.03,51.0,1.0,1.0,330.5574285050956,398.8586939690393,-0.51
-0.5,0.03,51.0,1.0,1.0,330.8525008864526,397.08259614949355,-0.5
-0.49,0.03,51.0,1.0,1.0,331.14994522037006,395.8381408773386,-0.49
-0.48,0.03,51.0,1.0,1.0,331.44929263551103,395.17562392811277,-0.48
-0.47,0.03,51.0,1.0,1.0,331.7497646628499,394.99307243559105,-0.47
-0.46,0.03,51.0,1.0,1.0,332.0537372521073,395.0883474266753,-0.46
-0.45,0.03,51.0,1.0,1.0,332.3606398303594,395.28112646135224,-0.45
-0.44,0.03,51.0,1.0,1.0,332.66983933385416,395.4697100695209,-0.44
-0.43,0.03,51.0,1.0,1.0,332.9851655924089,395.6191975478096,-0.43
-0.42,0.03,51.0,1.0,1.0,333.3089447458674,395.7263473548892,-0.42
-0.41,0.03,51.0,1.0,1.0,333.4856696432248,395.74108289928694,-0.41
-0.4,0.03,51.0,1.0,1.0,333.4856696432248,395.72708109689006,-0.4
-0.39,0.03,51.0,1.0,1.0,333.4856696432249,395.7127981871993,-0.39
