MagCAPShock,IF_sens_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.34,11.582141545082669,51.0,1.0,1.0,200.29033999562103,575.4683413709881,-0.34
-0.33,11.582141545082669,51.0,1.0,1.0,200.3851637642729,573.1341137747928,-0.33
-0.32,11.582141545082669,51.0,1.0,1.0,200.48062909010764,570.6924295366388,-0.32
-0.31,11.582141545082669,51.0,1.0,1.0,200.55430282531944,568.1290174216814,-0.31
-0.3,11.582141545082669,51.0,1.0,1.0,200.63306971886436,565.4354391776948,-0.3
-0.29,11.582141545082669,51.0,1.0,1.0,200.71508081007727,562.6114260015468,-0.29
-0.28,11.582141545082669,51.0,1.0,1.0,200.7727600101048,559.6644302375179,-0.28
-0.27,11.582141545082669,51.0,1.0,1.0,200.8324547091131,556.6054712833893,-0.27
-0.26,11.582141545082669,51.0,1.0,1.0,200.87950032521712,553.4445785565576,-0.26
-0.25,11.582141545082669,51.0,1.0,1.0,200.9220949889803,550.1734080280552,-0.25
-0.24,11.582141545082669,51.0,1.0,1.0,200.9620457990293,546.7827429102784,-0.24
-0.23,11.582141545082669,51.0,1.0,1.0,200.99520437822127,543.29367765611,-0.23
-0.22,11.582141545082669,51.0,1.0,1.0,201.02971669548074,539.6746736883139,-0.22
-0.21,11.582141545082669,51.0,1.0,1.0,201.06452431528498,535.6255838883792,-0.21
-0.2,11.582141545082669,51.0,1.0,1.0,201.09929833689458,531.2974639347493,-0.2
-0.19,11.582141545082669,51.0,1.0,1.0,201.13389914988454,526.9444903348049,-0.19
-0.18,11.582141545082669,51.0,1.0,1.0,201.16829217612076,523.3744649059457,-0.18
-0.17,11.582141545082669,51.0,1.0,1.0,201.20252368192692,521.641515290028,-0.17
-0.16,11.582141545082669,51.0,1.0,1.0,201.23670998300707,521.9412950125354,-0.16
-0.15,11.582141545082669,51.0,1.0,1.0,201.92748435581098,537.5516722131495,-0.15
-0.14,11.582141545082669,51.0,1.0,1.0,204.57574653686336,539.5403310183954,-0.14
-0.13,11.582141545082669,51.0,1.0,1.0,204.23844864708002,573.3464718393154,-0.13
-0.12,11.582141545082669,51.0,1.0,1.0,205.9129870483264,578.357787674368,-0.12
-0.11,11.582141545082669,51.0,1.0,1.0,208.2507997589756,531.09436139057,-0.11
-0.1,11.582141545082669,51.0,1.0,1.0,209.4221504042776,569.5286350234725,-0.1
-0.09,11.582141545082669,51.0,1.0,1.0,210.92654245312914,541.3003025638054,-0.09
-0.08,11.582141545082669,51.0,1.0,1.0,211.36059683671277,569.4917471714325,-0.08
-0.07,11.582141545082669,51.0,1.0,1.0,213.10420744386838,531.9967189288856,-0.07
-0.06,11.582141545082669,51.0,1.0,1.0,214.86223766894938,585.6339319418496,-0.06
-0.05,11.582141545082669,51.0,1.0,1.0,214.7243752330494,551.7192605694802,-0.05
-0.04,11.582141545082669,51.0,1.0,1.0,217.50810161518208,522.8567335863777,-0.04
-0.03,11.582141545082669,51.0,1.0,1.0,218.993235634206,588.7384746756777,-0.03
-0.02,11.582141545082669,51.0,1.0,1.0,220.2113840107801,537.1573430593443,-0.02
-0.01,11.582141545082669,51.0,1.0,1.0,221.81196082909702,533.9098570228188,-0.01
0.0,11.582141545082669,51.0,1.0,1.0,223.20618002261293,529.6261343153312,0.0
-1.0,12.569166349491027,51.0,1.0,1.0,195.49878500573303,592.3738403218277,-1.0
-0.99,12.569166349491027,51.0,1.0,1.0,195.65644144506857,592.969619455877,-0.99
-0.98,12.569166349491027,51.0,1.0,1.0,195.81458160404998,593.555829268916,-0.98
-0.97,12.569166349491027,51.0,1.0,1.0,195.9436156484813,594.1321516747789,-0.97
-0.96,12.569166349491027,51.0,1.0,1.0,196.0454346133771,594.6982752737811,-0.96
-0.95,12.569166349491027,51.0,1.0,1.0,196.187541279826,595.2538963684497,-0.95
-0.94,12.569166349491027,51.0,1.0,1.0,196.28101842893534,595.7987199224709,-0.94
-0.93,12.569166349491027,51.0,1.0,1.0,196.40548207771144,596.3324604707291,-0.93
-0.92,12.569166349491027,51.0,1.0,1.0,196.4922414594916,596.8548429878057,-0.92
-0.91,12.569166349491027,51.0,1.0,1.0,196.58683960701882,597.3656037192453,-0.91
-0.9,12.569166349491027,51.0,1.0,1.0,196.6259792861612,597.8644909791456,-0.9
-0.89,12.569166349491027,51.0,1.0,1.0,196.6677382383263,598.351265916089,-0.89
-0.88,12.569166349491027,51.0,1.0,1.0,196.70347661549573,598.8257032486043,-0.88
-0.87,12.569166349491027,51.0,1.0,1.0,196.74164019720178,599.2875919698058,-0.87
-0.86,12.569166349491027,51.0,1.0,1.0,196.7814584761311,599.7367360210736,-0.86
-0.85,12.569166349491027,51.0,1.0,1.0,196.82254172832842,600.196278841367,-0.85
-0.84,12.569166349491027,51.0,1.0,1.0,196.86476245347683,601.2130550976759,-0.84
-0.83,12.569166349491027,51.0,1.0,1.0,196.90832801962122,602.2055244388489,-0.83
-0.82,12.569166349491027,51.0,1.0,1.0,196.953518282155,603.1734855449081,-0.82
-0.81,12.569166349491027,51.0,1.0,1.0,197.00086843863332,604.1167595330594,-0.81
-0.8,12.569166349491027,51.0,1.0,1.0,197.0427363825561,605.0351910681245,-0.8
-0.79,12.569166349491027,51.0,1.0,1.0,197.0864830185166,605.9286493499125,-0.79
-0.78,12.569166349491027,51.0,1.0,1.0,197.14660545857393,605.99734997672,-0.78
-0.77,12.569166349491027,51.0,1.0,1.0,197.20552922641636,605.9792537240512,-0.77
-0.76,12.569166349491027,51.0,1.0,1.0,197.26920751382994,605.9611483498703,-0.76
-0.75,12.569166349491027,51.0,1.0,1.0,197.33421268327544,605.9430338986576,-0.75
-0.74,12.569166349491027,51.0,1.0,1.0,197.3948928418185,605.9249104051951,-0.74
-0.73,12.569166349491027,51.0,1.0,1.0,197.46071032214232,605.9067778946163,-0.73
-0.72,12.569166349491027,51.0,1.0,1.0,197.5295295890374,605.8886363824485,-0.72
-0.71,12.569166349491027,51.0,1.0,1.0,197.59174027921128,605.8704858746202,-0.71
-0.7,12.569166349491027,51.0,1.0,1.0,197.65371454192166,605.8523263674593,-0.7
-0.69,12.569166349491027,51.0,1.0,1.0,197.7189437401154,605.8341578476595,-0.69
-0.68,12.569166349491027,51.0,1.0,1.0,197.7867178005611,605.8159802922261,-0.68
-0.67,12.569166349491027,51.0,1.0,1.0,197.85788041708105,605.7977936683816,-0.67
-0.66,12.569166349491027,51.0,1.0,1.0,197.91653093156947,605.7795979334409,-0.66
-0.65,12.569166349491027,51.0,1.0,1.0,197.97933174687108,605.7613930346334,-0.65
-0.64,12.569166349491027,51.0,1.0,1.0,198.04414700720432,605.7431789088655,-0.64
-0.63,12.569166349491027,51.0,1.0,1.0,198.11049047167202,605.7249554823971,-0.63
-0.62,12.569166349491027,51.0,1.0,1.0,198.1789773007103,605.7067226704092,-0.62
-0.61,12.569166349491027,51.0,1.0,1.0,198.25067425795407,605.6884803764019,-0.61
-0.6,12.569166349491027,51.0,1.0,1.0,198.31096168230422,605.6702284913555,-0.6
-0.59,12.569166349491027,51.0,1.0,1.0,198.3736362949445,605.6519668925118,-0.59
-0.58,12.569166349491027,51.0,1.0,1.0,198.43773875939783,605.6336954415405,-0.58
-0.57,12.569166349491027,51.0,1.0,1.0,198.50310624420936,605.6154139816359,-0.57
-0.56,12.569166349491027,51.0,1.0,1.0,198.56935578608812,605.5971223326146,-0.56
-0.55,12.569166349491027,51.0,1.0,1.0,198.62336768711114,605.0916365747178,-0.55
-0.54,12.569166349491027,51.0,1.0,1.0,198.67068882103953,604.1032800579247,-0.54
-0.53,12.569166349491027,51.0,1.0,1.0,198.71834740885978,603.1151453866172,-0.53
-0.52,12.569166349491027,51.0,1.0,1.0,198.76652592987142,602.1272435378434,-0.52
-0.51,12.569166349491027,51.0,1.0,1.0,198.8152686063229,601.1395856593894,-0.51
-0.5,12.569166349491027,51.0,1.0,1.0,198.86501930290808,600.1521832108235,-0.5
-0.49,12.569166349491027,51.0,1.0,1.0,198.9162949346675,599.165048013631,-0.49
-0.48,12.569166349491027,51.0,1.0,1.0,198.96969386128512,598.1781922663645,-0.48
-0.47,12.569166349491027,51.0,1.0,1.0,199.0242522138111,597.1916285408093,-0.47
-0.46,12.569166349491027,51.0,1.0,1.0,199.10061359971542,596.1706196150393,-0.46
-0.45,12.569166349491027,51.0,1.0,1.0,199.18621041813776,595.1316129359736,-0.45
-0.44,12.569166349491027,51.0,1.0,1.0,199.2801511946542,594.0778277380961,-0.44
-0.43,12.569166349491027,51.0,1.0,1.0,199.3666733801389,593.005453271937,-0.43
-0.42,12.569166349491027,51.0,1.0,1.0,199.4561661704885,591.9101498990761,-0.42
-0.41,12.569166349491027,51.0,1.0,1.0,199.548718038645,590.7873240808256,-0.41
-0.4,12.569166349491027,51.0,1.0,1.0,199.6510660792285,589.2164279054311,-0.4
-0.39,12.569166349491027,51.0,1.0,1.0,199.74874890122624,587.3232154382399,-0.39
-0.38,12.569166349491027,51.0,1.0,1.0,199.85563926588353,585.371469310071,-0.38
-0.37,12.569166349491027,51.0,1.0,1.0,199.9545456632113,583.3644119802394,-0.37
-0.36,12.569166349491027,51.0,1.0,1.0,200.05215140040409,581.3029949291927,-0.36
-0.35,12.569166349491027,51.0,1.0,1.0,200.15698877355595,579.1849133803925,-0.35
-0.34,12.569166349491027,51.0,1.0,1.0,200.25095396987183,577.0036904506194,-0.34
-0.33,12.569166349491027,51.0,1.0,1.0,200.34063688558732,574.7482899831657,-0.33
-0.32,12.569166349491027,51.0,1.0,1.0,200.43536604280828,572.4038871384172,-0.32
-0.31,12.569166349491027,51.0,1.0,1.0,200.5232876689535,569.9542671118155,-0.31
-0.3,12.569166349491027,51.0,1.0,1.0,200.59732123525822,567.3856096284254,-0.3
-0.29,12.569166349491027,51.0,1.0,1.0,200.67565341369263,564.6903190701531,-0.29
-0.28,12.569166349491027,51.0,1.0,1.0,200.75708727591743,561.868936231124,-0.28
-0.27,12.569166349491027,51.0,1.0,1.0,200.81089827252165,558.929338956606,-0.27
-0.26,12.569166349491027,51.0,1.0,1.0,200.87034043847552,555.8817194040336,-0.26
-0.25,12.569166349491027,51.0,1.0,1.0,200.9155701695671,552.7352484584118,-0.25
-0.24,12.569166349491027,51.0,1.0,1.0,200.95785909671497,549.4769558694227,-0.24
-0.23,12.569166349491027,51.0,1.0,1.0,200.99785553370552,546.095743383953,-0.23
-0.22,12.569166349491027,51.0,1.0,1.0,201.03050945020064,542.6167044442825,-0.22
-0.21,12.569166349491027,51.0,1.0,1.0,201.0645007868243,539.0056095527326,-0.21
-0.2,12.569166349491027,51.0,1.0,1.0,201.09873267682494,534.9544137376406,-0.2
-0.19,12.569166349491027,51.0,1.0,1.0,201.1328808299235,530.6319429207292,-0.19
-0.18,12.569166349491027,51.0,1.0,1.0,201.16681581913645,526.3298256962777,-0.18
-0.17,12.569166349491027,51.0,1.0,1.0,201.20051730975328,522.908928523982,-0.17
-0.16,12.569166349491027,51.0,1.0,1.0,201.23404967439086,521.4041693853877,-0.16
-0.15,12.569166349491027,51.0,1.0,1.0,201.919146338614,538.1849638229138,-0.15
-0.14,12.569166349491027,51.0,1.0,1.0,204.5239949902378,525.1862585293421,-0.14
-0.13,12.569166349491027,51.0,1.0,1.0,204.21247483458765,574.019123131851,-0.13
-0.12,12.569166349491027,51.0,1.0,1.0,205.90761250318684,578.243023073204,-0.12
-0.11,12.569166349491027,51.0,1.0,1.0,208.2340532101846,529.6328706331368,-0.11
-0.1,12.569166349491027,51.0,1.0,1.0,209.4197846308449,568.9661883404516,-0.1
-0.09,12.569166349491027,51.0,1.0,1.0,210.9255359727288,541.5882775875923,-0.09
-0.08,12.569166349491027,51.0,1.0,1.0,211.33331765067985,570.3578127191964,-0.08
-0.07,12.569166349491027,51.0,1.0,1.0,213.0891824331155,531.4789421194649,-0.07
-0.06,12.569166349491027,51.0,1.0,1.0,214.96091379375147,587.7088010298265,-0.06
-0.05,12.569166349491027,51.0,1.0,1.0,214.49560611050612,551.6379336164941,-0.05
-0.04,12.569166349491027,51.0,1.0,1.0,217.48796729777325,522.8331767632951,-0.04
-0.03,12.569166349491027,51.0,1.0,1.0,219.04014926546563,588.9301063811342,-0.03
-0.02,12.569166349491027,51.0,1.0,1.0,220.18360583412462,537.1933392968584,-0.02
-0.01,12.569166349491027,51.0,1.0,1.0,221.80714164960577,532.4377162798493,-0.01
0.0,12.569166349491027,51.0,1.0,1.0,223.18289997133041,528.1281577611688,0.0
-1.0,13.640304956232512,51.0,1.0,1.0,195.59097784097312,591.5674876859625,-1.0
-0.99,13.640304956232512,51.0,1.0,1.0,195.61699457502374,592.188379024551,-0.99
-0.98,13.640304956232512,51.0,1.0,1.0,195.77648870137523,592.8003551452299,-0.98
-0.97,13.640304956232512,51.0,1.0,1.0,195.93730392284814,593.4030306787294,-0.97
-0.96,13.640304956232512,51.0,1.0,1.0,196.03478317167549,593.9960244500302,-0.96
-0.95,13.640304956232512,51.0,1.0,1.0,196.16663111603506,594.5789607654343,-0.95
-0.94,13.640304956232512,51.0,1.0,1.0,196.28235606875612,595.1514706426798,-0.94
-0.93,13.640304956232512,51.0,1.0,1.0,196.38155972879284,595.7131929935776,-0.93
-0.92,13.640304956232512,51.0,1.0,1.0,196.46014530735536,596.2637757671145,-0.92
-0.91,13.640304956232512,51.0,1.0,1.0,196.597018094427,596.8028770583096,-0.91
-0.9,13.640304956232512,51.0,1.0,1.0,196.63339796486108,597.3301661864773,-0.9
-0.89,13.640304956232512,51.0,1.0,1.0,196.67175659442103,597.8453247446,-0.89
-0.88,13.640304956232512,51.0,1.0,1.0,196.71347375030203,598.348047620692,-0.88
-0.87,13.640304956232512,51.0,1.0,1.0,196.74848567025316,598.8380439902638,-0.87
-0.86,13.640304956232512,51.0,1.0,1.0,196.7862610685817,599.3150382784663,-0.86
-0.85,13.640304956232512,51.0,1.0,1.0,196.82582741967738,599.7787710895777,-0.85
-0.84,13.640304956232512,51.0,1.0,1.0,196.86674597304156,600.7123873683411,-0.84
-0.83,13.640304956232512,51.0,1.0,1.0,196.908683625535,601.750412986444,-0.83
-0.82,13.640304956232512,51.0,1.0,1.0,196.95200758853596,602.7630287612845,-0.82
-0.81,13.640304956232512,51.0,1.0,1.0,196.99714543091633,603.7499502241873,-0.81
-0.8,13.640304956232512,51.0,1.0,1.0,197.04259234209917,604.7109190102276,-0.8
-0.79,13.640304956232512,51.0,1.0,1.0,197.08465765002023,605.6457042994952,-0.79
-0.78,13.640304956232512,51.0,1.0,1.0,197.1409469805458,605.9682805274692,-0.78
-0.77,13.640304956232512,51.0,1.0,1.0,197.19863922825476,605.9502962453689,-0.77
-0.76,13.640304956232512,51.0,1.0,1.0,197.26149110556327,605.9323018588806,-0.76
-0.75,13.640304956232512,51.0,1.0,1.0,197.32773764920879,605.9142974271397,-0.75
-0.74,13.640304956232512,51.0,1.0,1.0,197.38790217018348,605.896282999957,-0.74
-0.73,13.640304956232512,51.0,1.0,1.0,197.4533934589355,605.8782586178429,-0.73
-0.72,13.640304956232512,51.0,1.0,1.0,197.52150923009978,605.8602243120185,-0.72
-0.71,13.640304956232512,51.0,1.0,1.0,197.58427199955955,605.8421801044034,-0.71
-0.7,13.640304956232512,51.0,1.0,1.0,197.64637516558014,605.8241260075744,-0.7
-0.69,13.640304956232512,51.0,1.0,1.0,197.7115874023689,605.8060620247117,-0.69
-0.68,13.640304956232512,51.0,1.0,1.0,197.77943244624538,605.7879881495043,-0.68
-0.67,13.640304956232512,51.0,1.0,1.0,197.8499824737296,605.7699043660244,-0.67
-0.66,13.640304956232512,51.0,1.0,1.0,197.9084617469157,605.7518106485571,-0.66
-0.65,13.640304956232512,51.0,1.0,1.0,197.97147873300923,605.7337069613759,-0.65
-0.64,13.640304956232512,51.0,1.0,1.0,198.03646879442715,605.7155932584368,-0.64
-0.63,13.640304956232512,51.0,1.0,1.0,198.10279734886842,605.6974694829771,-0.63
-0.62,13.640304956232512,51.0,1.0,1.0,198.17164188280836,605.6793355669655,-0.62
-0.61,13.640304956232512,51.0,1.0,1.0,198.2417744192968,605.6611914303327,-0.61
-0.6,13.640304956232512,51.0,1.0,1.0,198.30187437431965,605.6430369798823,-0.6
-0.59,13.640304956232512,51.0,1.0,1.0,198.36480633559205,605.6248721076595,-0.59
-0.58,13.640304956232512,51.0,1.0,1.0,198.42907897728537,605.606696688421,-0.58
-0.57,13.640304956232512,51.0,1.0,1.0,198.49457074869667,605.5885105754509,-0.57
-0.56,13.640304956232512,51.0,1.0,1.0,198.56069161362126,605.5703135930685,-0.56
-0.55,13.640304956232512,51.0,1.0,1.0,198.6250780901768,605.5529609326621,-0.55
-0.54,13.640304956232512,51.0,1.0,1.0,198.67213915606698,604.5724896718752,-0.54
-0.53,13.640304956232512,51.0,1.0,1.0,198.71934917535532,603.5922353015121,-0.53
-0.52,13.640304956232512,51.0,1.0,1.0,198.76671586954618,602.6122032503141,-0.52
-0.51,13.640304956232512,51.0,1.0,1.0,198.81452402614931,601.6323985584393,-0.51
-0.5,13.640304956232512,51.0,1.0,1.0,198.86323198877707,600.6528262635074,-0.5
-0.49,13.640304956232512,51.0,1.0,1.0,198.91285046865184,599.6734915166153,-0.49
-0.48,13.640304956232512,51.0,1.0,1.0,198.96402828103865,598.6943996245893,-0.48
-0.47,13.640304956232512,51.0,1.0,1.0,199.01743472604892,597.7155560621819,-0.47
-0.46,13.640304956232512,51.0,1.0,1.0,199.0748991091045,596.7349143641461,-0.46
-0.45,13.640304956232512,51.0,1.0,1.0,199.15575168500075,595.712495724839,-0.45
-0.44,13.640304956232512,51.0,1.0,1.0,199.24372179873265,594.6775435212049,-0.44
-0.43,13.640304956232512,51.0,1.0,1.0,199.33966970815746,593.6266470623046,-0.43
-0.42,13.640304956232512,51.0,1.0,1.0,199.42397832243037,592.5557897411361,-0.42
-0.41,13.640304956232512,51.0,1.0,1.0,199.51400088884154,591.4604812969711,-0.41
-0.4,13.640304956232512,51.0,1.0,1.0,199.61312847542024,590.1303284168837,-0.4
-0.39,13.640304956232512,51.0,1.0,1.0,199.71362840864728,588.2558670625102,-0.39
-0.38,13.640304956232512,51.0,1.0,1.0,199.81653896673637,586.3237217659221,-0.38
-0.37,13.640304956232512,51.0,1.0,1.0,199.92725724434104,584.3387292724692,-0.37
-0.36,13.640304956232512,51.0,1.0,1.0,200.01693007062985,582.3039686675523,-0.36
-0.35,13.640304956232512,51.0,1.0,1.0,200.11652877937289,580.2198783669476,-0.35
-0.34,13.640304956232512,51.0,1.0,1.0,200.22645554591887,578.0832712830503,-0.34
-0.33,13.640304956232512,51.0,1.0,1.0,200.30977681876155,575.8865398305518,-0.33
-0.32,13.640304956232512,51.0,1.0,1.0,200.40006573684556,573.6175684533582,-0.32
-0.31,13.640304956232512,51.0,1.0,1.0,200.49498840501545,571.2609643488028,-0.31
-0.3,13.640304956232512,51.0,1.0,1.0,200.5709455706405,568.800904725631,-0.3
-0.29,13.640304956232512,51.0,1.0,1.0,200.6463636232254,566.225039087403,-0.29
-0.28,13.640304956232512,51.0,1.0,1.0,200.72425168589393,563.527862726571,-0.28
-0.27,13.640304956232512,51.0,1.0,1.0,200.79575348425345,560.7117757363968,-0.27
-0.26,13.640304956232512,51.0,1.0,1.0,200.85158879275338,557.785456734416,-0.26
-0.25,13.640304956232512,51.0,1.0,1.0,200.9110068542788,554.7575214820744,-0.25
-0.24,13.640304956232512,51.0,1.0,1.0,200.95162018358337,551.6354382517349,-0.24
-0.23,13.640304956232512,51.0,1.0,1.0,200.99389837404584,548.3982166469104,-0.23
-0.22,13.640304956232512,51.0,1.0,1.0,201.03235093072232,545.0396281407367,-0.22
-0.21,13.640304956232512,51.0,1.0,1.0,201.06500884134297,541.5844265814183,-0.21
-0.2,13.640304956232512,51.0,1.0,1.0,201.09868134296664,537.9675466951178,-0.2
-0.19,13.640304956232512,51.0,1.0,1.0,201.1324810301433,533.9169398999494,-0.19
-0.18,13.640304956232512,51.0,1.0,1.0,201.16612932561756,529.6221424762163,-0.18
-0.17,13.640304956232512,51.0,1.0,1.0,201.19952480199197,525.4512299889045,-0.17
-0.16,13.640304956232512,51.0,1.0,1.0,201.23267119741038,522.3389791208559,-0.16
-0.15,13.640304956232512,51.0,1.0,1.0,201.9008294714336,538.8344877168672,-0.15
-0.14,13.640304956232512,51.0,1.0,1.0,204.47879451767702,524.6977241126414,-0.14
-0.13,13.640304956232512,51.0,1.0,1.0,204.2042671493885,574.3666681541745,-0.13
-0.12,13.640304956232512,51.0,1.0,1.0,205.90790110787478,578.1154559218369,-0.12
-0.11,13.640304956232512,51.0,1.0,1.0,208.2243300130474,528.2596935085508,-0.11
-0.1,13.640304956232512,51.0,1.0,1.0,209.43527144855105,567.2841802812965,-0.1
-0.09,13.640304956232512,51.0,1.0,1.0,210.9267062518854,542.0629074071555,-0.09
-0.08,13.640304956232512,51.0,1.0,1.0,211.32381007715898,571.0660283252967,-0.08
-0.07,13.640304956232512,51.0,1.0,1.0,213.07542324703402,531.1637221841569,-0.07
-0.06,13.640304956232512,51.0,1.0,1.0,214.97953460069155,583.2281568688535,-0.06
-0.05,13.640304956232512,51.0,1.0,1.0,214.4620074122473,552.5240458111821,-0.05
-0.04,13.640304956232512,51.0,1.0,1.0,217.47244161502147,522.8580657711547,-0.04
-0.03,13.640304956232512,51.0,1.0,1.0,219.29606303071876,587.8497433977054,-0.03
-0.02,13.640304956232512,51.0,1.0,1.0,220.16010709830357,537.2007954335769,-0.02
-0.01,13.640304956232512,51.0,1.0,1.0,221.81734858678783,531.5948199647061,-0.01
0.0,13.640304956232512,51.0,1.0,1.0,224.0202436684056,527.45475485328,0.0
-1.0,14.80272550506545,51.0,1.0,1.0,195.55773665249978,590.6831233567336,-1.0
-0.99,14.80272550506545,51.0,1.0,1.0,195.71449278803763,591.327418061603,-0.99
-0.98,14.80272550506545,51.0,1.0,1.0,195.72873908065424,591.9636875633107,-0.98
-0.97,14.80272550506545,51.0,1.0,1.0,195.88896378887668,592.5914812689047,-0.97
-0.96,14.80272550506545,51.0,1.0,1.0,196.0524212093823,593.2103491344636,-0.96
-0.95,14.80272550506545,51.0,1.0,1.0,196.12747275406508,593.8198432185332,-0.95
-0.94,14.80272550506545,51.0,1.0,1.0,196.27654438246165,594.4195191851771,-0.94
-0.93,14.80272550506545,51.0,1.0,1.0,196.3426186349681,595.0089377681307,-0.93
-0.92,14.80272550506545,51.0,1.0,1.0,196.43408492738712,595.5876662052184,-0.92
-0.91,14.80272550506545,51.0,1.0,1.0,196.5669433866994,596.1552796490164,-0.91
-0.9,14.80272550506545,51.0,1.0,1.0,196.6471008097397,596.7113625578542,-0.9
-0.89,14.80272550506545,51.0,1.0,1.0,196.68282046613047,597.2555100686326,-0.89
-0.88,14.80272550506545,51.0,1.0,1.0,196.72014688769065,597.787329351829,-0.88
-0.87,14.80272550506545,51.0,1.0,1.0,196.7603620761344,598.3064409471615,-0.87
-0.86,14.80272550506545,51.0,1.0,1.0,196.79669073959167,598.8124800768527,-0.86
-0.85,14.80272550506545,51.0,1.0,1.0,196.83372431320166,599.3050979327924,-0.85
-0.84,14.80272550506545,51.0,1.0,1.0,196.87284396547108,600.0860706367947,-0.84
-0.83,14.80272550506545,51.0,1.0,1.0,196.9135049987027,601.1713848944775,-0.83
-0.82,14.80272550506545,51.0,1.0,1.0,196.9551578048091,602.2305962472449,-0.82
-0.81,14.80272550506545,51.0,1.0,1.0,196.99793808292353,603.2632954026518,-0.81
-0.8,14.80272550506545,51.0,1.0,1.0,197.04260780679263,604.2691010803566,-0.8
-0.79,14.80272550506545,51.0,1.0,1.0,197.08786296396983,605.2476620682265,-0.79
-0.78,14.80272550506545,51.0,1.0,1.0,197.13665122728827,605.9387149420952,-0.78
-0.77,14.80272550506545,51.0,1.0,1.0,197.19342812457037,605.9208492513936,-0.77
-0.76,14.80272550506545,51.0,1.0,1.0,197.2554073797143,605.902972362427,-0.76
-0.75,14.80272550506545,51.0,1.0,1.0,197.3237300403208,605.8850843470949,-0.75
-0.74,14.80272550506545,51.0,1.0,1.0,197.38246864163125,605.8671852686168,-0.74
-0.73,14.80272550506545,51.0,1.0,1.0,197.44760080835758,605.8492751815231,-0.73
-0.72,14.80272550506545,51.0,1.0,1.0,197.5149929171249,605.8313541316279,-0.72
-0.71,14.80272550506545,51.0,1.0,1.0,197.5786312873296,605.8134221559833,-0.71
-0.7,14.80272550506545,51.0,1.0,1.0,197.64069271270017,605.7954792828076,-0.7
-0.69,14.80272550506545,51.0,1.0,1.0,197.70582801735603,605.7775255313802,-0.69
-0.68,14.80272550506545,51.0,1.0,1.0,197.77368647619164,605.7595609119202,-0.68
-0.67,14.80272550506545,51.0,1.0,1.0,197.84353858792988,605.7415854254084,-0.67
-0.66,14.80272550506545,51.0,1.0,1.0,197.9024403482538,605.7235990633746,-0.66
-0.65,14.80272550506545,51.0,1.0,1.0,197.96544442653354,605.7056018076091,-0.65
-0.64,14.80272550506545,51.0,1.0,1.0,198.03047855704148,605.6875936297955,-0.64
-0.63,14.80272550506545,51.0,1.0,1.0,198.09685215723613,605.669574491015,-0.63
-0.62,14.80272550506545,51.0,1.0,1.0,198.16614917777312,605.6515443410772,-0.62
-0.61,14.80272550506545,51.0,1.0,1.0,198.23416288182807,605.6335031175754,-0.61
-0.6,14.80272550506545,51.0,1.0,1.0,198.2950403707775,605.6154507445242,-0.6
-0.59,14.80272550506545,51.0,1.0,1.0,198.35802102631234,605.5973871302867,-0.59
-0.58,14.80272550506545,51.0,1.0,1.0,198.4224308237523,605.5793121642522,-0.58
-0.57,14.80272550506545,51.0,1.0,1.0,198.4878514499113,605.5612257111336,-0.57
-0.56,14.80272550506545,51.0,1.0,1.0,198.554003018346,605.5431276002023,-0.56
-0.55,14.80272550506545,51.0,1.0,1.0,198.62185393548185,605.5250176021406,-0.55
-0.54,14.80272550506545,51.0,1.0,1.0,198.67394361404118,604.9189072388613,-0.54
-0.53,14.80272550506545,51.0,1.0,1.0,198.72106303259895,603.9462986340267,-0.53
-0.52,14.80272550506545,51.0,1.0,1.0,198.7680005312787,602.9739570230905,-0.52
-0.51,14.80272550506545,51.0,1.0,1.0,198.8149953508345,602.0018830850136,-0.51
-0.5,14.80272550506545,51.0,1.0,1.0,198.8625409083947,601.0300770890353,-0.5
-0.49,14.80272550506545,51.0,1.0,1.0,198.9112334581339,600.0585391302208,-0.49
-0.48,14.80272550506545,51.0,1.0,1.0,198.96128334046833,599.0872692062986,-0.48
-0.47,14.80272550506545,51.0,1.0,1.0,199.0129638533644,598.1162672441658,-0.47
-0.46,14.80272550506545,51.0,1.0,1.0,199.06719918450148,597.145533103594,-0.46
-0.45,14.80272550506545,51.0,1.0,1.0,199.13450804395347,596.1561571783272,-0.45
-0.44,14.80272550506545,51.0,1.0,1.0,199.21944716216237,595.1365090379497,-0.44
-0.43,14.80272550506545,51.0,1.0,1.0,199.31169377946026,594.1027966204963,-0.43
-0.42,14.80272550506545,51.0,1.0,1.0,199.40281677597278,593.0513053769739,-0.42
-0.41,14.80272550506545,51.0,1.0,1.0,199.48982365013794,591.9777612018977,-0.41
-0.4,14.80272550506545,51.0,1.0,1.0,199.58407770002802,590.6966633995332,-0.4
-0.39,14.80272550506545,51.0,1.0,1.0,199.69249444594382,588.8303214593648,-0.39
-0.38,14.80272550506545,51.0,1.0,1.0,199.790161142617,586.9078814558909,-0.38
-0.37,14.80272550506545,51.0,1.0,1.0,199.89510333611165,584.9353957250389,-0.37
-0.36,14.80272550506545,51.0,1.0,1.0,199.99524273373777,582.9174544306196,-0.36
-0.35,14.80272550506545,51.0,1.0,1.0,200.0919782050333,580.8564227994115,-0.35
-0.34,14.80272550506545,51.0,1.0,1.0,200.19401738410292,578.7515159374443,-0.34
