MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.12,1.5,51.0,1.0,1.0,160.63380577078325,247.92337691239825,-0.12
-0.11,1.5,51.0,1.0,1.0,160.6338057707832,248.73530904866738,-0.11
-0.1,1.5,51.0,1.0,1.0,160.6338057707831,249.5470861816539,-0.1
-0.09,1.5,51.0,1.0,1.0,160.6338057707831,250.35876310600375,-0.09
-0.08,1.5,51.0,1.0,1.0,160.63380577078317,251.17038306128418,-0.08
-0.07,1.5,51.0,1.0,1.0,160.63380577078323,251.98197942312584,-0.07
-0.06,1.5,51.0,1.0,1.0,160.63380577078317,252.7935780663283,-0.06
-0.05,1.5,51.0,1.0,1.0,160.63380577078314,252.85285619390064,-0.05
-0.04,1.5,51.0,1.0,1.0,160.6338057707831,252.85285619390064,-0.04
-0.03,1.5,51.0,1.0,1.0,160.6338057707832,252.8528561939007,-0.03
-0.02,1.5,51.0,1.0,1.0,160.6338057707832,252.8528561939007,-0.02
-0.01,1.5,51.0,1.0,1.0,160.6338057707832,252.85285619390064,-0.01
0.0,1.5,51.0,1.0,1.0,160.63380577078317,252.85285619390064,0.0
-1.0,1.51,50.51581897532296,0.9905062544180973,0.8322193363904891,154.66991159160264,281.96839042595155,-1.0
-0.99,1.51,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,281.736527065999,-0.99
-0.98,1.51,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,281.14448490672544,-0.98
-0.97,1.51,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,280.5308620283524,-0.97
-0.96,1.51,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,279.9075170293349,-0.96
-0.95,1.51,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,279.28185268790276,-0.95
-0.94,1.51,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,278.6601001513483,-0.94
-0.93,1.51,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,278.04959822363566,-0.93
-0.92,1.51,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,277.45851685472877,-0.92
-0.91,1.51,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,276.8902013480628,-0.91
-0.9,1.51,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,276.33488007705404,-0.9
-0.89,1.51,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,275.77322979978993,-0.89
-0.88,1.51,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,275.1923857113489,-0.88
-0.87,1.51,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,274.58991884279044,-0.87
-0.86,1.51,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,273.97303245894085,-0.86
-0.85,1.51,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,273.34762744015734,-0.85
-0.84,1.51,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,272.7168184474099,-0.84
-0.83,1.51,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,272.08218169919434,-0.83
-0.82,1.51,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,271.44424549968346,-0.82
-0.81,1.51,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,270.8027316527293,-0.81
-0.8,1.51,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,270.15656579990895,-0.8
-0.79,1.51,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,269.5036778048828,-0.79
-0.78,1.51,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,268.8400650411498,-0.78
-0.77,1.51,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,268.1584963634966,-0.77
-0.76,1.51,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,267.4461663119444,-0.76
-0.75,1.51,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,266.68146458303494,-0.75
-0.74,1.51,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,265.8313019822528,-0.74
-0.73,1.51,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,264.854594976588,-0.73
-0.72,1.51,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,263.7225830243308,-0.72
-0.71,1.51,51.0,1.0,1.0,157.09577981539158,262.45706406500244,-0.71
-0.7,1.51,51.0,1.0,1.0,157.18281793118064,261.1476876454456,-0.7
-0.69,1.51,51.0,1.0,1.0,157.27000575570796,259.9037489002576,-0.69
-0.68,1.51,51.0,1.0,1.0,157.35734351249053,258.78971680197327,-0.68
-0.67,1.51,51.0,1.0,1.0,157.44480910200622,257.817585232311,-0.67
-0.66,1.51,51.0,1.0,1.0,157.5323876394251,256.96348405575253,-0.66
-0.65,1.51,51.0,1.0,1.0,157.62003426694844,256.18180569844225,-0.65
-0.64,1.51,51.0,1.0,1.0,157.69933667534684,255.43388624343527,-0.64
-0.63,1.51,51.0,1.0,1.0,157.78723477528627,254.69830554141976,-0.63
-0.62,1.51,51.0,1.0,1.0,157.87524899059247,253.96596906622253,-0.62
-0.61,1.51,51.0,1.0,1.0,157.9633788155369,253.23414699678426,-0.61
-0.6,1.51,51.0,1.0,1.0,158.0516242021337,252.50310576538925,-0.6
-0.59,1.51,51.0,1.0,1.0,158.13998551230296,251.77463961118946,-0.59
-0.58,1.51,51.0,1.0,1.0,158.2283998073247,251.0515177839292,-0.58
-0.57,1.51,51.0,1.0,1.0,158.3088384219583,250.33711303071172,-0.57
-0.56,1.51,51.0,1.0,1.0,158.3975115571826,249.63565707145503,-0.56
-0.55,1.51,51.0,1.0,1.0,158.48630819538147,248.952154057017,-0.55
-0.54,1.51,51.0,1.0,1.0,158.5752300704683,248.2921011347693,-0.54
-0.53,1.51,51.0,1.0,1.0,158.66427920246088,247.66145043922413,-0.53
-0.52,1.51,51.0,1.0,1.0,158.7534579056446,247.06644488651432,-0.52
-0.51,1.51,51.0,1.0,1.0,158.84276879318438,246.51341322650444,-0.51
-0.5,1.51,51.0,1.0,1.0,158.92592191866405,246.005825951466,-0.5
-0.49,1.51,51.0,1.0,1.0,159.0154121056732,245.54820397170514,-0.49
-0.48,1.51,51.0,1.0,1.0,159.10502564196182,245.14776204153134,-0.48
-0.47,1.51,51.0,1.0,1.0,159.19476029660453,244.80858810054067,-0.47
-0.46,1.51,51.0,1.0,1.0,159.28461343529221,244.53310426921485,-0.46
-0.45,1.51,51.0,1.0,1.0,159.3745821938963,244.32162898813561,-0.45
-0.44,1.51,51.0,1.0,1.0,159.46466383094395,244.1720052055115,-0.44
-0.43,1.51,51.0,1.0,1.0,159.55482191238914,244.07760782475367,-0.43
-0.42,1.51,51.0,1.0,1.0,159.64232065068379,244.02142097961314,-0.42
-0.41,1.51,51.0,1.0,1.0,159.73139308471562,244.00368100496365,-0.41
-0.4,1.51,51.0,1.0,1.0,159.82041430813396,244.01864563784648,-0.4
-0.39,1.51,51.0,1.0,1.0,159.90940370148698,244.05757974610827,-0.39
-0.38,1.51,51.0,1.0,1.0,159.99841099542607,244.1119280555504,-0.38
-0.37,1.51,51.0,1.0,1.0,160.0875439778292,244.17401816845424,-0.37
-0.36,1.51,51.0,1.0,1.0,160.17704640284134,244.2372773687599,-0.36
-0.35,1.51,51.0,1.0,1.0,160.26770295148387,244.29587135135156,-0.35
-0.34,1.51,51.0,1.0,1.0,160.3465259770447,244.26213905059635,-0.34
-0.33,1.51,51.0,1.0,1.0,160.4181333681921,244.16670327735957,-0.33
-0.32,1.51,51.0,1.0,1.0,160.50332350940892,243.99805442720915,-0.32
-0.31,1.51,51.0,1.0,1.0,160.58938681991935,243.75037857730996,-0.31
-0.3,1.51,51.0,1.0,1.0,160.63380577078317,243.40939269007453,-0.3
-0.29,1.51,51.0,1.0,1.0,160.6338057707831,242.9236065472501,-0.29
-0.28,1.51,51.0,1.0,1.0,160.63380577078317,242.16903009486526,-0.28
-0.27,1.51,51.0,1.0,1.0,160.63380577078314,240.73130745190602,-0.27
-0.26,1.51,51.0,1.0,1.0,160.6338057707832,235.44234898071468,-0.26
-0.25,1.51,51.0,1.0,1.0,160.63380577078317,239.11627791357157,-0.25
-0.24,1.51,51.0,1.0,1.0,160.6338057707832,239.86510008918714,-0.24
-0.23,1.51,51.0,1.0,1.0,160.63380577078314,240.4068302301426,-0.23
-0.22,1.51,51.0,1.0,1.0,160.6338057707832,241.03771334638355,-0.22
-0.21,1.51,51.0,1.0,1.0,160.6338057707832,241.65068078314727,-0.21
-0.2,1.51,51.0,1.0,1.0,160.63380577078317,242.25538097769297,-0.2
-0.19,1.51,51.0,1.0,1.0,160.63380577078323,242.85567078889284,-0.19
-0.18,1.51,51.0,1.0,1.0,160.63380577078317,243.453367773898,-0.18
-0.17,1.51,51.0,1.0,1.0,160.63380577078317,244.04943299202893,-0.17
-0.16,1.51,51.0,1.0,1.0,160.6338057707832,244.6444193353626,-0.16
-0.15,1.51,51.0,1.0,1.0,160.6338057707832,245.37101169394288,-0.15
-0.14,1.51,51.0,1.0,1.0,160.63380577078308,246.12613280319056,-0.14
-0.13,1.51,51.0,1.0,1.0,160.63380577078314,246.82054473802333,-0.13
-0.12,1.51,51.0,1.0,1.0,160.63380577078325,247.63103286180964,-0.12
-0.11,1.51,51.0,1.0,1.0,160.6338057707832,248.44127438206758,-0.11
-0.1,1.51,51.0,1.0,1.0,160.6338057707831,249.2513426178331,-0.1
-0.09,1.51,51.0,1.0,1.0,160.6338057707831,250.06130005175808,-0.09
-0.08,1.51,51.0,1.0,1.0,160.63380577078317,250.87119443977573,-0.08
-0.07,1.51,51.0,1.0,1.0,160.63380577078323,251.681061830329,-0.07
-0.06,1.51,51.0,1.0,1.0,160.63380577078317,252.49092966752457,-0.06
-0.05,1.51,51.0,1.0,1.0,160.63380577078314,252.5500813360691,-0.05
-0.04,1.51,51.0,1.0,1.0,160.6338057707831,252.55008133606904,-0.04
-0.03,1.51,51.0,1.0,1.0,160.6338057707832,252.5500813360692,-0.03
-0.02,1.51,51.0,1.0,1.0,160.6338057707832,252.55008133606916,-0.02
-0.01,1.51,51.0,1.0,1.0,160.6338057707832,252.55008133606916,-0.01
0.0,1.51,51.0,1.0,1.0,160.63380577078317,252.5500813360691,0.0
-1.0,1.52,50.515800058354024,0.9905058834971378,0.8322193363904891,154.66891952334166,282.44287623034353,-1.0
-0.99,1.52,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,282.3028947299225,-0.99
-0.98,1.52,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,281.7067756365315,-0.98
-0.97,1.52,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,281.08987904838636,-0.97
-0.96,1.52,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,280.46357709708343,-0.96
-0.95,1.52,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,279.83491025842113,-0.95
-0.94,1.52,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,279.20972135756415,-0.94
-0.93,1.52,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,278.5948224716771,-0.93
-0.92,1.52,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,277.99777950842963,-0.92
-0.91,1.52,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,277.42171690705004,-0.91
-0.9,1.52,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,276.85765442690524,-0.9
-0.89,1.52,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,276.2877428781774,-0.89
-0.88,1.52,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,275.7001255372726,-0.88
-0.87,1.52,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,275.09231865567153,-0.87
-0.86,1.52,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,274.47108657252346,-0.86
-0.85,1.52,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,273.8419279606815,-0.85
-0.84,1.52,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,273.20769311473816,-0.84
-0.83,1.52,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,272.569806992043,-0.83
-0.82,1.52,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,271.92871408965493,-0.82
-0.81,1.52,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,271.28408744950207,-0.81
-0.8,1.52,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,270.6348149890711,-0.8
-0.79,1.52,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,269.9787751070993,-0.79
-0.78,1.52,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,269.3119012367532,-0.78
-0.77,1.52,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,268.62682536810365,-0.77
-0.76,1.52,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,267.9105203764848,-0.76
-0.75,1.52,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,267.1410174093188,-0.75
-0.74,1.52,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,266.28472475699357,-0.74
-0.73,1.52,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,265.3000510664662,-0.73
-0.72,1.52,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,264.1581120004083,-0.72
-0.71,1.52,51.0,1.0,1.0,157.09577981539158,262.88147346913416,-0.71
-0.7,1.52,51.0,1.0,1.0,157.18281793118064,261.56141629695566,-0.7
-0.69,1.52,51.0,1.0,1.0,157.27000575570796,260.3084893849002,-0.69
-0.68,1.52,51.0,1.0,1.0,157.35734351249053,259.18708969518497,-0.68
-0.67,1.52,51.0,1.0,1.0,157.44480910200622,258.2088878586818,-0.67
-0.66,1.52,51.0,1.0,1.0,157.5323876394251,257.3494337473929,-0.66
-0.65,1.52,51.0,1.0,1.0,157.62003426694844,256.56282703680137,-0.65
-0.64,1.52,51.0,1.0,1.0,157.69933667534684,255.81036090148302,-0.64
-0.63,1.52,51.0,1.0,1.0,157.78723477528627,255.07058244984154,-0.63
-0.62,1.52,51.0,1.0,1.0,157.87524899059247,254.33433465086003,-0.62
-0.61,1.52,51.0,1.0,1.0,157.9633788155369,253.59884258044946,-0.61
-0.6,1.52,51.0,1.0,1.0,158.0516242021337,252.86436100174004,-0.6
-0.59,1.52,51.0,1.0,1.0,158.13998551230296,252.13271590398412,-0.59
-0.58,1.52,51.0,1.0,1.0,158.2283998073247,251.40675413375868,-0.58
-0.57,1.52,51.0,1.0,1.0,158.3088384219583,250.6900119388068,-0.57
-0.56,1.52,51.0,1.0,1.0,158.3975115571826,249.98688820104888,-0.56
-0.55,1.52,51.0,1.0,1.0,158.48630819538147,249.30256678401528,-0.55
-0.54,1.52,51.0,1.0,1.0,158.5752300704683,248.64277230843297,-0.54
-0.53,1.52,51.0,1.0,1.0,158.66427920246088,248.01369955902152,-0.53
-0.52,1.52,51.0,1.0,1.0,158.7534579056446,247.42182787812922,-0.52
-0.51,1.52,51.0,1.0,1.0,158.84276879318438,246.87368565870273,-0.51
-0.5,1.52,51.0,1.0,1.0,158.92592191866405,246.37335705784875,-0.5
