MagCAPShock,Goal_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.66,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.66
-0.65,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.65
-0.64,1.0,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.64
-0.63,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.63
-0.62,1.0,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.62
-0.61,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.61
-0.6,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.6
-0.59,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.59
-0.58,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.58
-0.57,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.57
-0.56,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.56
-0.55,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.55
-0.54,1.0,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.54
-0.53,1.0,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.53
-0.52,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.52
-0.51,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.51
-0.5,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.5
-0.49,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.49
-0.48,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.48
-0.47,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.47
-0.46,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.46
-0.45,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.45
-0.44,1.0,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.44
-0.43,1.0,51.0,1.0,1.0,160.63380577078308,251.24786107810104,-0.43
-0.42,1.0,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.42
-0.41,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.41
-0.4,1.0,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.4
-0.39,1.0,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.39
-0.38,1.0,51.0,1.0,1.0,160.6338057707831,251.2478610780994,-0.38
-0.37,1.0,51.0,1.0,1.0,160.6338057707831,251.24786107807356,-0.37
-0.36,1.0,51.0,1.0,1.0,160.6338057707832,251.24786107804587,-0.36
-0.35,1.0,51.0,1.0,1.0,160.63380577078314,251.24786106475844,-0.35
-0.34,1.0,51.0,1.0,1.0,160.63380577078317,251.2478610394273,-0.34
-0.33,1.0,51.0,1.0,1.0,160.6338057707832,251.24786103531838,-0.33
-0.32,1.0,51.0,1.0,1.0,160.63380577078314,251.24786103021296,-0.32
-0.31,1.0,51.0,1.0,1.0,160.63380577078323,251.24786102476637,-0.31
-0.3,1.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,1.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,1.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,1.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
