MagCAPShock,IF_thresh_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.79,0.14,51.0,1.0,1.0,196.33880383958416,539.2202748273069,-0.79
-0.78,0.14,51.0,1.0,1.0,196.30777035574238,530.8767437272684,-0.78
-0.77,0.14,51.0,1.0,1.0,196.25773512614722,526.4128594829576,-0.77
-0.76,0.14,51.0,1.0,1.0,196.16808284800763,533.9210102140901,-0.76
-0.75,0.14,51.0,1.0,1.0,196.33517432677863,542.2268633505017,-0.75
-0.74,0.14,51.0,1.0,1.0,196.5187436048878,549.0326334632754,-0.74
-0.73,0.14,51.0,1.0,1.0,196.33512013572778,555.4662134214441,-0.73
-0.72,0.14,51.0,1.0,1.0,196.62188213905392,561.9418968926659,-0.72
-0.71,0.14,51.0,1.0,1.0,196.76829773739584,568.1375135439205,-0.71
-0.7,0.14,51.0,1.0,1.0,196.84308524598524,579.501095268875,-0.7
-0.69,0.14,51.0,1.0,1.0,196.89743525853152,589.1414067038338,-0.69
-0.68,0.14,51.0,1.0,1.0,196.98553267670795,593.256776955569,-0.68
-0.67,0.14,51.0,1.0,1.0,196.93255984988917,588.1970096569291,-0.67
-0.66,0.14,51.0,1.0,1.0,196.9747334411916,591.6629227099428,-0.66
-0.65,0.14,51.0,1.0,1.0,197.1380444142413,595.1599612011287,-0.65
-0.64,0.14,51.0,1.0,1.0,197.240933605797,595.5130386263457,-0.64
-0.63,0.14,51.0,1.0,1.0,197.38796501419526,593.5384836524291,-0.63
-0.62,0.14,51.0,1.0,1.0,197.58698125866093,590.6032218481255,-0.62
-0.61,0.14,51.0,1.0,1.0,197.61606969819903,586.8393691284253,-0.61
-0.6,0.14,51.0,1.0,1.0,197.631995121906,582.4140071436623,-0.6
-0.59,0.14,51.0,1.0,1.0,197.67125569939327,577.5097831509823,-0.59
-0.58,0.14,51.0,1.0,1.0,197.70637222229365,572.7896978059126,-0.58
-0.57,0.14,51.0,1.0,1.0,197.75093883294434,570.6678082853284,-0.57
-0.56,0.14,51.0,1.0,1.0,197.80999251439917,568.5279645158458,-0.56
-0.55,0.14,51.0,1.0,1.0,197.85715453404902,566.441245422648,-0.55
-0.54,0.14,51.0,1.0,1.0,197.91325377563734,564.462280706158,-0.54
-0.53,0.14,51.0,1.0,1.0,197.9733694913537,562.6309032983347,-0.53
-0.52,0.14,51.0,1.0,1.0,198.0223657494215,560.9742560689349,-0.52
-0.51,0.14,51.0,1.0,1.0,198.06819290960394,559.5089980324534,-0.51
-0.5,0.14,51.0,1.0,1.0,198.1179824362951,558.2434457084936,-0.5
-0.49,0.14,51.0,1.0,1.0,198.17313778175415,557.1795323815724,-0.49
-0.48,0.14,51.0,1.0,1.0,198.21894038762906,556.3144684718665,-0.48
-0.47,0.14,51.0,1.0,1.0,198.25970241451702,555.6420308029318,-0.47
-0.46,0.14,51.0,1.0,1.0,198.2994524719811,555.1535240133517,-0.46
-0.45,0.14,51.0,1.0,1.0,198.33573636697463,554.4842599392848,-0.45
-0.44,0.14,51.0,1.0,1.0,198.36437282837136,554.3747951785243,-0.44
-0.43,0.14,51.0,1.0,1.0,198.3953064770022,555.2451021427601,-0.43
-0.42,0.14,51.0,1.0,1.0,198.4262173101834,556.1164915203185,-0.42
-0.41,0.14,51.0,1.0,1.0,198.45842416407518,556.9894988971312,-0.41
-0.4,0.14,51.0,1.0,1.0,198.4771072605083,557.8644951854761,-0.4
-0.39,0.14,51.0,1.0,1.0,198.5026046996092,558.7417000229067,-0.39
-0.38,0.14,51.0,1.0,1.0,198.53206257931438,559.6211950744156,-0.38
-0.37,0.14,51.0,1.0,1.0,198.56404238043237,560.5029366690235,-0.37
-0.36,0.14,51.0,1.0,1.0,198.59533423901516,561.3867673813671,-0.36
-0.35,0.14,51.0,1.0,1.0,198.6257336298409,562.27242632695,-0.35
-0.34,0.14,51.0,1.0,1.0,198.65636710436374,563.1595580677346,-0.34
-0.33,0.14,51.0,1.0,1.0,198.67903336699462,564.0477201285687,-0.33
-0.32,0.14,51.0,1.0,1.0,198.70294003113358,564.936389203892,-0.32
-0.31,0.14,51.0,1.0,1.0,198.73259666362503,565.8249661888268,-0.31
-0.3,0.14,51.0,1.0,1.0,198.76517594489823,566.7127802065128,-0.3
-0.29,0.14,51.0,1.0,1.0,198.79740435792604,567.599091824598,-0.29
-0.28,0.14,51.0,1.0,1.0,198.8282798947014,568.4830956617557,-0.28
-0.27,0.14,51.0,1.0,1.0,198.85774273166294,569.3639225853944,-0.27
-0.26,0.14,51.0,1.0,1.0,198.8784378568024,570.240641693853,-0.26
-0.25,0.14,51.0,1.0,1.0,198.90834577251178,571.1122622640378,-0.25
-0.24,0.14,51.0,1.0,1.0,198.94230326413387,571.9777358300878,-0.24
-0.23,0.14,51.0,1.0,1.0,198.97611263459774,572.835958542017,-0.23
-0.22,0.14,51.0,1.0,1.0,199.00902169544838,573.6857739325142,-0.22
-0.21,0.14,51.0,1.0,1.0,199.0376796649233,574.5259762035412,-0.21
-0.2,0.14,51.0,1.0,1.0,199.0617887524227,575.355314121058,-0.2
-0.19,0.14,51.0,1.0,1.0,199.09480010205598,576.1724955883177,-0.19
-0.18,0.14,51.0,1.0,1.0,199.13020542500712,576.9761929461247,-0.18
-0.17,0.14,51.0,1.0,1.0,199.16627384415355,577.7650490274414,-0.17
-0.16,0.14,51.0,1.0,1.0,199.20327842476786,578.5376839728743,-0.16
-0.15,0.14,51.0,1.0,1.0,200.62354260422697,601.5549615315211,-0.15
-0.14,0.14,51.0,1.0,1.0,203.36792758055591,523.1484293701685,-0.14
-0.13,0.14,51.0,1.0,1.0,204.89574963569484,526.5846622674648,-0.13
-0.12,0.14,51.0,1.0,1.0,205.85744291802112,544.360725899577,-0.12
-0.11,0.14,51.0,1.0,1.0,206.9065268516591,566.1470765987747,-0.11
-0.1,0.14,51.0,1.0,1.0,209.22984277615822,529.3466225170803,-0.1
-0.09,0.14,51.0,1.0,1.0,210.50151637757705,547.0680229987527,-0.09
-0.08,0.14,51.0,1.0,1.0,211.22131431459448,546.0979569868273,-0.08
-0.07,0.14,51.0,1.0,1.0,212.60566418774394,569.100681192559,-0.07
-0.06,0.14,51.0,1.0,1.0,213.90352406379355,524.4619697810523,-0.06
-0.05,0.14,51.0,1.0,1.0,214.87992509786434,583.3019579085199,-0.05
-0.04,0.14,51.0,1.0,1.0,217.78884419771995,530.9940195739783,-0.04
-0.03,0.14,51.0,1.0,1.0,218.37443992959157,521.9535210397828,-0.03
-0.02,0.14,51.0,1.0,1.0,219.87108073250755,574.3741266254025,-0.02
-0.01,0.14,51.0,1.0,1.0,221.8633165057952,554.576235848361,-0.01
0.0,0.14,51.0,1.0,1.0,222.6132326257713,517.935217421064,0.0
-1.0,0.15,51.0,1.0,1.0,194.67239993921814,555.933164229332,-1.0
-0.99,0.15,51.0,1.0,1.0,194.56743531514823,568.7282666130739,-0.99
-0.98,0.15,51.0,1.0,1.0,194.8491064731095,571.9108722189492,-0.98
-0.97,0.15,51.0,1.0,1.0,195.31095617493102,567.8427313843772,-0.97
-0.96,0.15,51.0,1.0,1.0,195.21500753435447,569.5648483926951,-0.96
-0.95,0.15,51.0,1.0,1.0,195.3149127282703,573.1412565337187,-0.95
-0.94,0.15,51.0,1.0,1.0,195.2603063975584,573.5799522445093,-0.94
-0.93,0.15,51.0,1.0,1.0,195.23011499035607,572.0712451169031,-0.93
-0.92,0.15,51.0,1.0,1.0,195.2047471599976,570.4928116713799,-0.92
-0.91,0.15,51.0,1.0,1.0,195.18491908846076,568.8923081866135,-0.91
-0.9,0.15,51.0,1.0,1.0,195.22715397229766,567.3962969487437,-0.9
-0.89,0.15,51.0,1.0,1.0,195.36197927809664,566.2420067776895,-0.89
-0.88,0.15,51.0,1.0,1.0,195.47400919287807,565.7486811725693,-0.88
-0.87,0.15,51.0,1.0,1.0,195.54913016055525,566.1802376531032,-0.87
-0.86,0.15,51.0,1.0,1.0,195.58281930684691,567.5953429535678,-0.86
-0.85,0.15,51.0,1.0,1.0,195.57614428607965,569.8301376635832,-0.85
-0.84,0.15,51.0,1.0,1.0,195.64534613102032,568.9454106267497,-0.84
-0.83,0.15,51.0,1.0,1.0,195.84410083017846,563.4214414647538,-0.83
-0.82,0.15,51.0,1.0,1.0,196.0428154657845,557.7186281054644,-0.82
-0.81,0.15,51.0,1.0,1.0,196.24617707657694,551.661022480326,-0.81
-0.8,0.15,51.0,1.0,1.0,196.36663175874452,545.9602847197358,-0.8
-0.79,0.15,51.0,1.0,1.0,196.33880383958416,539.2202748273069,-0.79
-0.78,0.15,51.0,1.0,1.0,196.30777035574238,530.8767437272681,-0.78
-0.77,0.15,51.0,1.0,1.0,196.25773512614722,526.4128594829576,-0.77
-0.76,0.15,51.0,1.0,1.0,196.1680828480107,533.9210102140901,-0.76
-0.75,0.15,51.0,1.0,1.0,196.33517432678306,542.2268633505017,-0.75
-0.74,0.15,51.0,1.0,1.0,196.51874360489134,549.0326334632753,-0.74
-0.73,0.15,51.0,1.0,1.0,196.3351201357315,555.4662134214518,-0.73
-0.72,0.15,51.0,1.0,1.0,196.62188213905392,561.941896892666,-0.72
-0.71,0.15,51.0,1.0,1.0,196.76829773739584,568.1375135439205,-0.71
-0.7,0.15,51.0,1.0,1.0,196.84308524597805,579.5010952688809,-0.7
-0.69,0.15,51.0,1.0,1.0,196.89743525853152,589.1414067038338,-0.69
-0.68,0.15,51.0,1.0,1.0,196.98553267670795,593.2567769555691,-0.68
-0.67,0.15,51.0,1.0,1.0,196.93255984988917,588.197009656929,-0.67
-0.66,0.15,51.0,1.0,1.0,196.9747334411916,591.6629227099429,-0.66
-0.65,0.15,51.0,1.0,1.0,197.1380444142413,595.1599612011287,-0.65
-0.64,0.15,51.0,1.0,1.0,197.240933605797,595.5130386263457,-0.64
-0.63,0.15,51.0,1.0,1.0,197.38796501419327,593.5384836524411,-0.63
-0.62,0.15,51.0,1.0,1.0,197.58698125865916,590.60322184815,-0.62
-0.61,0.15,51.0,1.0,1.0,197.61606969819903,586.8393691284252,-0.61
-0.6,0.15,51.0,1.0,1.0,197.631995121906,582.4140071436624,-0.6
-0.59,0.15,51.0,1.0,1.0,197.67125569939327,577.5097831509823,-0.59
-0.58,0.15,51.0,1.0,1.0,197.70637222229365,572.789697805912,-0.58
-0.57,0.15,51.0,1.0,1.0,197.75093883294463,570.6678082853283,-0.57
-0.56,0.15,51.0,1.0,1.0,197.80999251439917,568.5279645158456,-0.56
-0.55,0.15,51.0,1.0,1.0,197.85715453404902,566.4412454226479,-0.55
-0.54,0.15,51.0,1.0,1.0,197.91325377563788,564.4622807061579,-0.54
-0.53,0.15,51.0,1.0,1.0,197.9733694913537,562.6309032983346,-0.53
-0.52,0.15,51.0,1.0,1.0,198.0223657494215,560.9742560689349,-0.52
-0.51,0.15,51.0,1.0,1.0,198.06819290960394,559.5089980324536,-0.51
-0.5,0.15,51.0,1.0,1.0,198.1179824362951,558.2434457084935,-0.5
-0.49,0.15,51.0,1.0,1.0,198.17313778175424,557.1795323815638,-0.49
-0.48,0.15,51.0,1.0,1.0,198.218940387629,556.3144684718657,-0.48
-0.47,0.15,51.0,1.0,1.0,198.25970241451702,555.6420308029317,-0.47
-0.46,0.15,51.0,1.0,1.0,198.29945247198086,555.153524013359,-0.46
-0.45,0.15,51.0,1.0,1.0,198.33573636697503,554.4842599392692,-0.45
-0.44,0.15,51.0,1.0,1.0,198.36437282837122,554.3747951785234,-0.44
-0.43,0.15,51.0,1.0,1.0,198.39530647700198,555.2451021427638,-0.43
-0.42,0.15,51.0,1.0,1.0,198.42621731018454,556.1164915203024,-0.42
-0.41,0.15,51.0,1.0,1.0,198.45842416407518,556.989498897131,-0.41
-0.4,0.15,51.0,1.0,1.0,198.4771072605086,557.8644951854833,-0.4
-0.39,0.15,51.0,1.0,1.0,198.50260469960918,558.7417000229065,-0.39
-0.38,0.15,51.0,1.0,1.0,198.53206257931436,559.6211950744155,-0.38
-0.37,0.15,51.0,1.0,1.0,198.5640423804324,560.5029366690234,-0.37
-0.36,0.15,51.0,1.0,1.0,198.59533423901524,561.386767381363,-0.36
-0.35,0.15,51.0,1.0,1.0,198.6257336298409,562.27242632695,-0.35
-0.34,0.15,51.0,1.0,1.0,198.65636710436374,563.1595580677346,-0.34
-0.33,0.15,51.0,1.0,1.0,198.67903336699462,564.0477201285688,-0.33
-0.32,0.15,51.0,1.0,1.0,198.70294003113284,564.9363892038909,-0.32
-0.31,0.15,51.0,1.0,1.0,198.73259666362546,565.824966188819,-0.31
-0.3,0.15,51.0,1.0,1.0,198.76517594489823,566.7127802065128,-0.3
-0.29,0.15,51.0,1.0,1.0,198.79740435792596,567.5990918245973,-0.29
-0.28,0.15,51.0,1.0,1.0,198.82827989470192,568.4830956617548,-0.28
-0.27,0.15,51.0,1.0,1.0,198.85774273166294,569.3639225853946,-0.27
-0.26,0.15,51.0,1.0,1.0,198.87843785680172,570.2406416938629,-0.26
-0.25,0.15,51.0,1.0,1.0,198.90834577251152,571.1122622640444,-0.25
-0.24,0.15,51.0,1.0,1.0,198.94230326413387,571.9777358300878,-0.24
-0.23,0.15,51.0,1.0,1.0,198.97611263459783,572.8359585420167,-0.23
-0.22,0.15,51.0,1.0,1.0,199.00902169544838,573.6857739325142,-0.22
-0.21,0.15,51.0,1.0,1.0,199.0376796649233,574.5259762035413,-0.21
-0.2,0.15,51.0,1.0,1.0,199.0617887524234,575.3553141210436,-0.2
-0.19,0.15,51.0,1.0,1.0,199.09480010205604,576.1724955883177,-0.19
-0.18,0.15,51.0,1.0,1.0,199.13020542500712,576.9761929461247,-0.18
-0.17,0.15,51.0,1.0,1.0,199.16627384415355,577.7650490274411,-0.17
-0.16,0.15,51.0,1.0,1.0,199.20327842476695,578.5376839728812,-0.16
-0.15,0.15,51.0,1.0,1.0,200.62354260422657,601.5549615315276,-0.15
-0.14,0.15,51.0,1.0,1.0,203.36792758055591,523.1484293701685,-0.14
-0.13,0.15,51.0,1.0,1.0,204.89574963569484,526.5846622674648,-0.13
-0.12,0.15,51.0,1.0,1.0,205.85744291802104,544.360725899577,-0.12
-0.11,0.15,51.0,1.0,1.0,206.9065268516591,566.1470765987747,-0.11
-0.1,0.15,51.0,1.0,1.0,209.22984277615822,529.3466225170803,-0.1
-0.09,0.15,51.0,1.0,1.0,210.50151637757705,547.0680229987527,-0.09
-0.08,0.15,51.0,1.0,1.0,211.22131431459448,546.0979569868273,-0.08
-0.07,0.15,51.0,1.0,1.0,212.60566418774394,569.100681192559,-0.07
-0.06,0.15,51.0,1.0,1.0,213.90352406379355,524.4619697810523,-0.06
-0.05,0.15,51.0,1.0,1.0,214.87992509786434,583.3019579085199,-0.05
-0.04,0.15,51.0,1.0,1.0,217.78884419771995,530.9940195739783,-0.04
-0.03,0.15,51.0,1.0,1.0,218.37443992959157,521.9535210397828,-0.03
-0.02,0.15,51.0,1.0,1.0,219.87108073250755,574.3741266254025,-0.02
-0.01,0.15,51.0,1.0,1.0,221.8633165057952,554.576235848361,-0.01
0.0,0.15,51.0,1.0,1.0,222.6132326257713,517.935217421064,0.0
-1.0,0.16,51.0,1.0,1.0,194.67239993921814,555.933164229332,-1.0
-0.99,0.16,51.0,1.0,1.0,194.56743531514823,568.7282666130737,-0.99
-0.98,0.16,51.0,1.0,1.0,194.8491064731095,571.9108722189492,-0.98
-0.97,0.16,51.0,1.0,1.0,195.31095617493102,567.8427313843772,-0.97
-0.96,0.16,51.0,1.0,1.0,195.21500753435447,569.5648483926951,-0.96
-0.95,0.16,51.0,1.0,1.0,195.3149127282703,573.1412565337187,-0.95
-0.94,0.16,51.0,1.0,1.0,195.2603063975584,573.5799522445093,-0.94
-0.93,0.16,51.0,1.0,1.0,195.23011499036028,572.071245116903,-0.93
-0.92,0.16,51.0,1.0,1.0,195.2047471599976,570.4928116713799,-0.92
-0.91,0.16,51.0,1.0,1.0,195.18491908846076,568.8923081866135,-0.91
-0.9,0.16,51.0,1.0,1.0,195.22715397229766,567.3962969487437,-0.9
-0.89,0.16,51.0,1.0,1.0,195.36197927809195,566.2420067776924,-0.89
-0.88,0.16,51.0,1.0,1.0,195.47400919287807,565.7486811725694,-0.88
-0.87,0.16,51.0,1.0,1.0,195.54913016055525,566.1802376531032,-0.87
-0.86,0.16,51.0,1.0,1.0,195.58281930684691,567.5953429535678,-0.86
-0.85,0.16,51.0,1.0,1.0,195.57614428607724,569.8301376635713,-0.85
-0.84,0.16,51.0,1.0,1.0,195.64534613102032,568.9454106267497,-0.84
-0.83,0.16,51.0,1.0,1.0,195.84410083017846,563.4214414647537,-0.83
-0.82,0.16,51.0,1.0,1.0,196.04281546579082,557.71862810549,-0.82
-0.81,0.16,51.0,1.0,1.0,196.24617707657694,551.661022480326,-0.81
-0.8,0.16,51.0,1.0,1.0,196.36663175874452,545.9602847197358,-0.8
-0.79,0.16,51.0,1.0,1.0,196.33880383958416,539.2202748273069,-0.79
-0.78,0.16,51.0,1.0,1.0,196.30777035574238,530.8767437272681,-0.78
-0.77,0.16,51.0,1.0,1.0,196.25773512614722,526.4128594829576,-0.77
-0.76,0.16,51.0,1.0,1.0,196.1680828480107,533.9210102140901,-0.76
-0.75,0.16,51.0,1.0,1.0,196.33517432677863,542.2268633504929,-0.75
-0.74,0.16,51.0,1.0,1.0,196.51874360489134,549.0326334632753,-0.74
-0.73,0.16,51.0,1.0,1.0,196.3351201357315,555.4662134214518,-0.73
-0.72,0.16,51.0,1.0,1.0,196.62188213905392,561.941896892666,-0.72
-0.71,0.16,51.0,1.0,1.0,196.76829773739584,568.1375135439205,-0.71
-0.7,0.16,51.0,1.0,1.0,196.84308524597805,579.5010952688809,-0.7
-0.69,0.16,51.0,1.0,1.0,196.89743525853152,589.1414067038338,-0.69
-0.68,0.16,51.0,1.0,1.0,196.98553267670795,593.2567769555691,-0.68
-0.67,0.16,51.0,1.0,1.0,196.93255984988917,588.197009656929,-0.67
-0.66,0.16,51.0,1.0,1.0,196.9747334411916,591.6629227099428,-0.66
-0.65,0.16,51.0,1.0,1.0,197.1380444142413,595.1599612011287,-0.65
-0.64,0.16,51.0,1.0,1.0,197.240933605797,595.5130386263457,-0.64
-0.63,0.16,51.0,1.0,1.0,197.38796501419532,593.5384836524447,-0.63
-0.62,0.16,51.0,1.0,1.0,197.58698125865916,590.6032218481503,-0.62
-0.61,0.16,51.0,1.0,1.0,197.61606969819903,586.8393691284253,-0.61
-0.6,0.16,51.0,1.0,1.0,197.63199512190567,582.4140071436807,-0.6
-0.59,0.16,51.0,1.0,1.0,197.67125569939327,577.5097831509827,-0.59
-0.58,0.16,51.0,1.0,1.0,197.70637222229365,572.789697805912,-0.58
-0.57,0.16,51.0,1.0,1.0,197.75093883294463,570.6678082853283,-0.57
-0.56,0.16,51.0,1.0,1.0,197.80999251439962,568.5279645158382,-0.56
-0.55,0.16,51.0,1.0,1.0,197.85715453404902,566.4412454226479,-0.55
-0.54,0.16,51.0,1.0,1.0,197.91325377563788,564.4622807061579,-0.54
-0.53,0.16,51.0,1.0,1.0,197.9733694913537,562.6309032983347,-0.53
-0.52,0.16,51.0,1.0,1.0,198.02236574942137,560.9742560689349,-0.52
-0.51,0.16,51.0,1.0,1.0,198.06819290960394,559.5089980324536,-0.51
-0.5,0.16,51.0,1.0,1.0,198.11798243629516,558.2434457084935,-0.5
-0.49,0.16,51.0,1.0,1.0,198.17313778175424,557.1795323815638,-0.49
-0.48,0.16,51.0,1.0,1.0,198.218940387629,556.3144684718657,-0.48
-0.47,0.16,51.0,1.0,1.0,198.25970241451702,555.6420308029317,-0.47
-0.46,0.16,51.0,1.0,1.0,198.29945247198086,555.153524013359,-0.46
-0.45,0.16,51.0,1.0,1.0,198.33573636697503,554.4842599392692,-0.45
-0.44,0.16,51.0,1.0,1.0,198.36437282837122,554.3747951785233,-0.44
-0.43,0.16,51.0,1.0,1.0,198.39530647700198,555.2451021427638,-0.43
-0.42,0.16,51.0,1.0,1.0,198.42621731018454,556.1164915203024,-0.42
-0.41,0.16,51.0,1.0,1.0,198.45842416407518,556.989498897131,-0.41
-0.4,0.16,51.0,1.0,1.0,198.4771072605074,557.8644951854948,-0.4
-0.39,0.16,51.0,1.0,1.0,198.5026046996092,558.7417000229066,-0.39
-0.38,0.16,51.0,1.0,1.0,198.53206257931436,559.6211950744155,-0.38
-0.37,0.16,51.0,1.0,1.0,198.56404238043237,560.5029366690233,-0.37
-0.36,0.16,51.0,1.0,1.0,198.59533423901524,561.386767381363,-0.36
-0.35,0.16,51.0,1.0,1.0,198.6257336298409,562.2724263269499,-0.35
-0.34,0.16,51.0,1.0,1.0,198.65636710436343,563.1595580677231,-0.34
-0.33,0.16,51.0,1.0,1.0,198.67903336699345,564.0477201285688,-0.33
-0.32,0.16,51.0,1.0,1.0,198.70294003113284,564.9363892038908,-0.32
-0.31,0.16,51.0,1.0,1.0,198.73259666362546,565.824966188819,-0.31
-0.3,0.16,51.0,1.0,1.0,198.76517594489823,566.7127802065127,-0.3
-0.29,0.16,51.0,1.0,1.0,198.79740435792596,567.5990918245973,-0.29
-0.28,0.16,51.0,1.0,1.0,198.82827989470192,568.4830956617548,-0.28
-0.27,0.16,51.0,1.0,1.0,198.85774273166294,569.3639225853946,-0.27
-0.26,0.16,51.0,1.0,1.0,198.87843785680172,570.2406416938629,-0.26
-0.25,0.16,51.0,1.0,1.0,198.90834577251175,571.1122622640371,-0.25
-0.24,0.16,51.0,1.0,1.0,198.94230326413387,571.9777358300877,-0.24
-0.23,0.16,51.0,1.0,1.0,198.97611263459783,572.8359585420167,-0.23
-0.22,0.16,51.0,1.0,1.0,199.00902169544835,573.6857739325143,-0.22
-0.21,0.16,51.0,1.0,1.0,199.03767966492336,574.5259762035412,-0.21
-0.2,0.16,51.0,1.0,1.0,199.06178875242264,575.355314121058,-0.2
-0.19,0.16,51.0,1.0,1.0,199.09480010205604,576.1724955883177,-0.19
-0.18,0.16,51.0,1.0,1.0,199.13020542500712,576.9761929461246,-0.18
-0.17,0.16,51.0,1.0,1.0,199.16627384415355,577.7650490274411,-0.17
-0.16,0.16,51.0,1.0,1.0,199.20327842476695,578.537683972881,-0.16
-0.15,0.16,51.0,1.0,1.0,200.62354260422657,601.5549615315276,-0.15
-0.14,0.16,51.0,1.0,1.0,203.36792758055591,523.1484293701685,-0.14
-0.13,0.16,51.0,1.0,1.0,204.89574963569484,526.5846622674648,-0.13
-0.12,0.16,51.0,1.0,1.0,205.85744291802104,544.360725899577,-0.12
-0.11,0.16,51.0,1.0,1.0,206.90652685166,566.147076598774,-0.11
-0.1,0.16,51.0,1.0,1.0,209.22984277615822,529.3466225170803,-0.1
-0.09,0.16,51.0,1.0,1.0,210.50151637757705,547.0680229987527,-0.09
-0.08,0.16,51.0,1.0,1.0,211.22131431459448,546.0979569868273,-0.08
-0.07,0.16,51.0,1.0,1.0,212.60566418774303,569.1006811925623,-0.07
-0.06,0.16,51.0,1.0,1.0,213.90352406379355,524.4619697810523,-0.06
-0.05,0.16,51.0,1.0,1.0,214.87992509786434,583.3019579085199,-0.05
-0.04,0.16,51.0,1.0,1.0,217.78884419771995,530.9940195739783,-0.04
-0.03,0.16,51.0,1.0,1.0,218.37443992959157,521.9535210397828,-0.03
-0.02,0.16,51.0,1.0,1.0,219.87108073250755,574.3741266254025,-0.02
-0.01,0.16,51.0,1.0,1.0,221.8633165057952,554.576235848361,-0.01
0.0,0.16,51.0,1.0,1.0,222.6132326257713,517.935217421064,0.0
-1.0,0.17,51.0,1.0,1.0,194.67239993921814,555.933164229332,-1.0
-0.99,0.17,51.0,1.0,1.0,194.56743531514823,568.7282666130736,-0.99
-0.98,0.17,51.0,1.0,1.0,194.8491064731095,571.9108722189492,-0.98
-0.97,0.17,51.0,1.0,1.0,195.31095617493102,567.8427313843772,-0.97
-0.96,0.17,51.0,1.0,1.0,195.21500753435447,569.5648483926951,-0.96
-0.95,0.17,51.0,1.0,1.0,195.3149127282703,573.1412565337187,-0.95
-0.94,0.17,51.0,1.0,1.0,195.2603063975584,573.5799522445093,-0.94
-0.93,0.17,51.0,1.0,1.0,195.23011499036028,572.071245116903,-0.93
-0.92,0.17,51.0,1.0,1.0,195.20474716000518,570.4928116713797,-0.92
-0.91,0.17,51.0,1.0,1.0,195.18491908846076,568.8923081866135,-0.91
-0.9,0.17,51.0,1.0,1.0,195.22715397229766,567.3962969487437,-0.9
-0.89,0.17,51.0,1.0,1.0,195.36197927809195,566.2420067776924,-0.89
-0.88,0.17,51.0,1.0,1.0,195.47400919287807,565.7486811725694,-0.88
-0.87,0.17,51.0,1.0,1.0,195.54913016055525,566.1802376531032,-0.87
-0.86,0.17,51.0,1.0,1.0,195.58281930684691,567.5953429535678,-0.86
-0.85,0.17,51.0,1.0,1.0,195.57614428607724,569.8301376635713,-0.85
-0.84,0.17,51.0,1.0,1.0,195.64534613102032,568.9454106267497,-0.84
-0.83,0.17,51.0,1.0,1.0,195.84410083017846,563.4214414647537,-0.83
-0.82,0.17,51.0,1.0,1.0,196.04281546579082,557.71862810549,-0.82
-0.81,0.17,51.0,1.0,1.0,196.24617707657694,551.661022480326,-0.81
-0.8,0.17,51.0,1.0,1.0,196.36663175874452,545.9602847197358,-0.8
-0.79,0.17,51.0,1.0,1.0,196.33880383958416,539.2202748273069,-0.79
-0.78,0.17,51.0,1.0,1.0,196.30777035574238,530.8767437272681,-0.78
-0.77,0.17,51.0,1.0,1.0,196.25773512614722,526.4128594829576,-0.77
-0.76,0.17,51.0,1.0,1.0,196.1680828480107,533.9210102140901,-0.76
-0.75,0.17,51.0,1.0,1.0,196.33517432677863,542.2268633504929,-0.75
-0.74,0.17,51.0,1.0,1.0,196.51874360489134,549.0326334632753,-0.74
-0.73,0.17,51.0,1.0,1.0,196.3351201357315,555.4662134214518,-0.73
-0.72,0.17,51.0,1.0,1.0,196.62188213905392,561.941896892666,-0.72
-0.71,0.17,51.0,1.0,1.0,196.76829773739584,568.1375135439205,-0.71
-0.7,0.17,51.0,1.0,1.0,196.84308524597805,579.5010952688809,-0.7
-0.69,0.17,51.0,1.0,1.0,196.89743525853152,589.1414067038338,-0.69
-0.68,0.17,51.0,1.0,1.0,196.98553267670795,593.2567769555691,-0.68
-0.67,0.17,51.0,1.0,1.0,196.93255984988917,588.197009656929,-0.67
-0.66,0.17,51.0,1.0,1.0,196.9747334411916,591.6629227099428,-0.66
-0.65,0.17,51.0,1.0,1.0,197.1380444142413,595.1599612011287,-0.65
-0.64,0.17,51.0,1.0,1.0,197.240933605797,595.5130386263457,-0.64
-0.63,0.17,51.0,1.0,1.0,197.38796501419532,593.5384836524447,-0.63
-0.62,0.17,51.0,1.0,1.0,197.58698125865916,590.6032218481503,-0.62
-0.61,0.17,51.0,1.0,1.0,197.61606969819903,586.8393691284253,-0.61
-0.6,0.17,51.0,1.0,1.0,197.63199512190567,582.4140071436807,-0.6
-0.59,0.17,51.0,1.0,1.0,197.67125569939327,577.5097831509827,-0.59
-0.58,0.17,51.0,1.0,1.0,197.70637222229365,572.789697805912,-0.58
-0.57,0.17,51.0,1.0,1.0,197.75093883294463,570.6678082853283,-0.57
-0.56,0.17,51.0,1.0,1.0,197.80999251439962,568.5279645158382,-0.56
-0.55,0.17,51.0,1.0,1.0,197.85715453404902,566.4412454226479,-0.55
-0.54,0.17,51.0,1.0,1.0,197.91325377563788,564.4622807061579,-0.54
-0.53,0.17,51.0,1.0,1.0,197.9733694913537,562.6309032983347,-0.53
-0.52,0.17,51.0,1.0,1.0,198.02236574942137,560.9742560689349,-0.52
-0.51,0.17,51.0,1.0,1.0,198.06819290960394,559.5089980324536,-0.51
-0.5,0.17,51.0,1.0,1.0,198.11798243629522,558.2434457084931,-0.5
