MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.86,4.0,50.67856721783368,0.9936973964281114,0.9132350009199148,155.83032582212994,271.00320253174897,-0.86
-0.85,4.0,50.701421293479555,0.9941455155584227,0.919021834100588,155.91552928891528,270.1792365302917,-0.85
-0.84,4.0,50.72425523080301,0.9945932398196669,0.9248086672812615,156.00087039071286,269.3520244476748,-0.84
-0.83,4.0,50.747069022736156,0.995040569073258,0.9305955004619346,156.07960895803583,268.520834212049,-0.83
-0.82,4.0,50.769862645065345,0.9954875028444186,0.936382333642608,156.16520632469607,267.6846329783416,-0.82
-0.81,4.0,50.792638024987,0.9959340789213137,0.9421691668232811,156.25094862942632,266.8418701364076,-0.81
-0.8,4.0,50.815397459796344,0.9963803423489479,0.9479560000039545,156.33684482087702,265.9900729724054,-0.8
-0.79,4.0,50.83813595225227,0.9968261951422014,0.953742833184628,156.4228672250415,265.1250956719468,-0.79
-0.78,4.0,50.86085305359228,0.9972716285018094,0.9595296663653011,156.50901165545446,264.2397480201905,-0.78
-0.77,4.0,50.88354802325877,0.9977166279070346,0.9653164995459741,156.58802465967392,263.32137787202487,-0.77
-0.76,4.0,50.90621964341172,0.9981611694786611,0.9711033327266476,156.67435047480143,262.34793859021147,-0.76
-0.75,4.0,50.928866039513125,0.9986052164610416,0.9768901659073207,156.76078438999693,261.28270270733924,-0.75
-0.74,4.0,50.951484736159045,0.999048720316844,0.9826769990879943,156.84731853646457,260.07076645814794,-0.74
-0.73,4.0,50.97407351363904,0.9994916375223342,0.9884638322686674,156.9339471992263,258.64866396902937,-0.73
-0.72,4.0,50.99416384779714,0.9998855656430812,0.9942506654493406,157.02067414869134,256.9891505113706,-0.72
-0.71,4.0,51.0,1.0,1.0,157.1001796262015,255.1857426227679,-0.71
-0.7,4.0,51.0,1.0,1.0,157.18719239075523,253.4877925128876,-0.7
-0.69,4.0,51.0,1.0,1.0,157.2743341522749,252.13899716807103,-0.69
-0.68,4.0,51.0,1.0,1.0,157.36161422299895,251.24117829638254,-0.68
-0.67,4.0,51.0,1.0,1.0,157.44901708322078,250.71213528597326,-0.67
-0.66,4.0,51.0,1.0,1.0,157.53653459285255,250.42821515112874,-0.66
-0.65,4.0,51.0,1.0,1.0,157.62412460889453,250.29932617881457,-0.65
-0.64,4.0,51.0,1.0,1.0,157.70469076329883,250.26966390289002,-0.64
-0.63,4.0,51.0,1.0,1.0,157.79249010697117,250.303858729366,-0.63
-0.62,4.0,51.0,1.0,1.0,157.88040169940194,250.37751808171444,-0.62
-0.61,4.0,51.0,1.0,1.0,157.96842991479826,250.4728353181705,-0.61
-0.6,4.0,51.0,1.0,1.0,158.05657860383667,250.57678273271156,-0.6
-0.59,4.0,51.0,1.0,1.0,158.14485044202516,250.6802201083836,-0.59
