MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.44,1.74,51.0,1.0,1.0,198.4669422027326,568.7203911563867,-0.44
-0.43,1.74,51.0,1.0,1.0,198.54337570824384,567.9812409662693,-0.43
-0.42,1.74,51.0,1.0,1.0,198.61788961907956,567.2469241464054,-0.42
-0.41,1.74,51.0,1.0,1.0,198.69770651191564,566.517534502276,-0.41
-0.4,1.74,51.0,1.0,1.0,198.7869399192917,565.7931714312745,-0.4
-0.39,1.74,51.0,1.0,1.0,198.86363447423324,565.0739402398699,-0.39
-0.38,1.74,51.0,1.0,1.0,198.93882808842466,564.3599524601216,-0.38
-0.37,1.74,51.0,1.0,1.0,199.01240941030628,563.6513261628179,-0.37
-0.36,1.74,51.0,1.0,1.0,199.0888576019365,562.9481862642505,-0.36
-0.35,1.74,51.0,1.0,1.0,199.17256675502563,562.2506648233783,-0.35
-0.34,1.74,51.0,1.0,1.0,199.2548635286648,561.5589013258336,-0.34
-0.33,1.74,51.0,1.0,1.0,199.26571210452195,562.6709415583447,-0.33
-0.32,1.74,51.0,1.0,1.0,199.26629486368628,564.1048038757917,-0.32
-0.31,1.74,51.0,1.0,1.0,199.27754426880816,565.523531172964,-0.31
-0.3,1.74,51.0,1.0,1.0,199.28670974834867,566.9282804472516,-0.3
-0.29,1.74,51.0,1.0,1.0,199.28486701253937,568.3203385934227,-0.29
-0.28,1.74,51.0,1.0,1.0,199.28727471986514,569.7010277741123,-0.28
-0.27,1.74,51.0,1.0,1.0,199.29827553582894,571.0716432737665,-0.27
-0.26,1.74,51.0,1.0,1.0,199.30678225304692,572.4334148790757,-0.26
-0.25,1.74,51.0,1.0,1.0,199.29717681061757,573.7874849206438,-0.25
-0.24,1.74,51.0,1.0,1.0,199.306249128883,575.1348978351859,-0.24
-0.23,1.74,51.0,1.0,1.0,199.31130706279856,576.476597470377,-0.23
-0.22,1.74,51.0,1.0,1.0,199.30678334250277,577.8134294056396,-0.22
-0.21,1.74,51.0,1.0,1.0,199.3163213358253,579.1461463531031,-0.21
-0.2,1.74,51.0,1.0,1.0,199.3304544354988,579.8108923225869,-0.2
-0.19,1.74,51.0,1.0,1.0,199.38477592881864,578.6114523256216,-0.19
-0.18,1.74,51.0,1.0,1.0,199.43827019994828,577.0743604091514,-0.18
-0.17,1.74,51.0,1.0,1.0,199.50007674120047,575.2166070901051,-0.17
-0.16,1.74,51.0,1.0,1.0,199.5794937047874,573.0546857438152,-0.16
-0.15,1.74,51.0,1.0,1.0,201.7026833813126,508.7659033468419,-0.15
-0.14,1.74,51.0,1.0,1.0,202.7775403179332,523.3509078219672,-0.14
-0.13,1.74,51.0,1.0,1.0,204.91582516086038,514.5341681622426,-0.13
-0.12,1.74,51.0,1.0,1.0,206.39853933283345,516.5638894889003,-0.12
-0.11,1.74,51.0,1.0,1.0,207.2180065123643,544.8201222679286,-0.11
-0.1,1.74,51.0,1.0,1.0,208.64016028264035,524.4857180921522,-0.1
-0.09,1.74,51.0,1.0,1.0,210.76074556716785,519.4196813714133,-0.09
-0.08,1.74,51.0,1.0,1.0,211.61840147863572,550.5991720056884,-0.08
-0.07,1.74,51.0,1.0,1.0,212.85500280127698,525.4890176026677,-0.07
-0.06,1.74,51.0,1.0,1.0,214.999127550493,529.2247764687613,-0.06
-0.05,1.74,51.0,1.0,1.0,215.27150316587432,578.4978834257718,-0.05
-0.04,1.74,51.0,1.0,1.0,217.32792343815058,537.4526615962329,-0.04
-0.03,1.74,51.0,1.0,1.0,219.08950659683507,515.8181892875342,-0.03
-0.02,1.74,51.0,1.0,1.0,219.98160122536294,567.1675459458615,-0.02
-0.01,1.74,51.0,1.0,1.0,219.45000639218318,563.5401077865312,-0.01
0.0,1.74,51.0,1.0,1.0,222.26532937699852,549.9450122927891,0.0
-1.0,1.75,51.0,1.0,1.0,194.6724010330816,541.1129972991642,-1.0
-0.99,1.75,51.0,1.0,1.0,194.56743357743346,553.5990989509044,-0.99
-0.98,1.75,51.0,1.0,1.0,194.7226133149394,562.8887022150914,-0.98
-0.97,1.75,51.0,1.0,1.0,195.10884411829292,559.1181921443745,-0.97
-0.96,1.75,51.0,1.0,1.0,195.370501939258,559.6213156150127,-0.96
-0.95,1.75,51.0,1.0,1.0,195.27241799926756,562.5166950791322,-0.95
-0.94,1.75,51.0,1.0,1.0,195.18294414119146,565.5762119604678,-0.94
-0.93,1.75,51.0,1.0,1.0,195.1194726224422,568.2421988417839,-0.93
-0.92,1.75,51.0,1.0,1.0,195.17893393061436,570.6137841965093,-0.92
-0.91,1.75,51.0,1.0,1.0,195.1275172456047,569.9835952414081,-0.91
-0.9,1.75,51.0,1.0,1.0,195.04019328400972,568.8612747481208,-0.9
-0.89,1.75,51.0,1.0,1.0,195.21174330128412,567.7105697291026,-0.89
-0.88,1.75,51.0,1.0,1.0,195.40175879787802,566.5263203718598,-0.88
-0.87,1.75,51.0,1.0,1.0,195.55824380310256,565.2962621315114,-0.87
-0.86,1.75,51.0,1.0,1.0,195.7089531096464,564.0097824148174,-0.86
-0.85,1.75,51.0,1.0,1.0,195.86379253693363,562.6596105525794,-0.85
-0.84,1.75,51.0,1.0,1.0,196.01319758947488,561.2461400149417,-0.84
-0.83,1.75,51.0,1.0,1.0,196.03615654031182,559.7935009605994,-0.83
-0.82,1.75,51.0,1.0,1.0,196.06126462329635,558.3675218118669,-0.82
-0.81,1.75,51.0,1.0,1.0,196.0914670388129,557.0884471632529,-0.81
-0.8,1.75,51.0,1.0,1.0,196.13239730663508,556.1544095116279,-0.8
-0.79,1.75,51.0,1.0,1.0,196.18946769238775,555.7900833634325,-0.79
-0.78,1.75,51.0,1.0,1.0,196.26018198869815,556.1649740822554,-0.78
-0.77,1.75,51.0,1.0,1.0,196.28260205405522,557.3542063777937,-0.77
-0.76,1.75,51.0,1.0,1.0,196.3291082746265,558.0795207434138,-0.76
-0.75,1.75,51.0,1.0,1.0,196.49866474232326,552.9850208568271,-0.75
-0.74,1.75,51.0,1.0,1.0,196.5297791052238,547.7389171185698,-0.74
-0.73,1.75,51.0,1.0,1.0,196.50399387714378,542.1554731405577,-0.73
-0.72,1.75,51.0,1.0,1.0,196.51882257339813,536.0884526576708,-0.72
-0.71,1.75,51.0,1.0,1.0,196.70128882334257,529.5823241190191,-0.71
-0.7,1.75,51.0,1.0,1.0,196.8764073839056,521.2114596526878,-0.7
-0.69,1.75,51.0,1.0,1.0,197.04460048375032,512.7707286250978,-0.69
-0.68,1.75,51.0,1.0,1.0,197.0496535161823,515.0265373141681,-0.68
-0.67,1.75,51.0,1.0,1.0,196.97647170684712,525.4354783040513,-0.67
-0.66,1.75,51.0,1.0,1.0,196.912809214337,533.8030707518697,-0.66
-0.65,1.75,51.0,1.0,1.0,197.0335114445689,540.5579501827667,-0.65
-0.64,1.75,51.0,1.0,1.0,197.16082936054224,546.7428623755989,-0.64
-0.63,1.75,51.0,1.0,1.0,197.20694801507213,552.6609419451069,-0.63
-0.62,1.75,51.0,1.0,1.0,197.31083622853944,558.1714710432653,-0.62
-0.61,1.75,51.0,1.0,1.0,197.32927251773924,562.8481320136672,-0.61
-0.6,1.75,51.0,1.0,1.0,197.51194462712735,570.2972484433623,-0.6
-0.59,1.75,51.0,1.0,1.0,197.6325490611162,575.7226555604971,-0.59
-0.58,1.75,51.0,1.0,1.0,197.73629899058156,574.2223684460911,-0.58
-0.57,1.75,51.0,1.0,1.0,197.7869663810023,570.5177492523857,-0.57
-0.56,1.75,51.0,1.0,1.0,197.77161793891375,566.9757022433079,-0.56
-0.55,1.75,51.0,1.0,1.0,197.86758053004485,563.6109958034934,-0.55
-0.54,1.75,51.0,1.0,1.0,197.88093855475304,560.4456552291565,-0.54
-0.53,1.75,51.0,1.0,1.0,198.02525870256164,560.3803899508121,-0.53
-0.52,1.75,51.0,1.0,1.0,198.1532384517982,562.2783975797597,-0.52
-0.51,1.75,51.0,1.0,1.0,198.24505461865286,564.014835286008,-0.51
-0.5,1.75,51.0,1.0,1.0,198.42028081150423,565.5869491242336,-0.5
-0.49,1.75,51.0,1.0,1.0,198.42456177176228,566.9947994266842,-0.49
-0.48,1.75,51.0,1.0,1.0,198.3910214700101,568.2406879948663,-0.48
-0.47,1.75,51.0,1.0,1.0,198.38246059634463,569.3286573343245,-0.47
-0.46,1.75,51.0,1.0,1.0,198.37602635170995,570.2640798509917,-0.46
-0.45,1.75,51.0,1.0,1.0,198.34379823509377,571.4186884883967,-0.45
-0.44,1.75,51.0,1.0,1.0,198.36020298684517,571.7757906660418,-0.44
-0.43,1.75,51.0,1.0,1.0,198.4376062557742,571.0299603013899,-0.43
-0.42,1.75,51.0,1.0,1.0,198.5298738641049,570.2889322047573,-0.42
-0.41,1.75,51.0,1.0,1.0,198.6065018141025,569.5527874185606,-0.41
-0.4,1.75,51.0,1.0,1.0,198.68209513131023,568.8216113697567,-0.4
-0.39,1.75,51.0,1.0,1.0,198.7568579069625,568.0954941504017,-0.39
-0.38,1.75,51.0,1.0,1.0,198.83930881983886,567.3745308037544,-0.38
-0.37,1.75,51.0,1.0,1.0,198.92533669979863,566.6588216146848,-0.37
-0.36,1.75,51.0,1.0,1.0,199.00228110603823,565.9484724024378,-0.36
-0.35,1.75,51.0,1.0,1.0,199.07660936199403,565.2435948138748,-0.35
-0.34,1.75,51.0,1.0,1.0,199.1501513903631,564.5443066146927,-0.34
-0.33,1.75,51.0,1.0,1.0,199.227718556936,563.8507319765138,-0.33
-0.32,1.75,51.0,1.0,1.0,199.31353973190082,563.1630017568334,-0.32
-0.31,1.75,51.0,1.0,1.0,199.32931603950695,564.066926774665,-0.31
-0.3,1.75,51.0,1.0,1.0,199.33582017367272,565.4967189879527,-0.3
-0.29,1.75,51.0,1.0,1.0,199.3476585058086,566.912024831852,-0.29
-0.28,1.75,51.0,1.0,1.0,199.35541543781883,568.3141423167992,-0.28
-0.27,1.75,51.0,1.0,1.0,199.34932383950405,569.7044249028761,-0.27
-0.26,1.75,51.0,1.0,1.0,199.35788112373282,571.0842097939045,-0.26
-0.25,1.75,51.0,1.0,1.0,199.3675521191285,572.4547729561843,-0.25
-0.24,1.75,51.0,1.0,1.0,199.36442866561336,573.8173030927865,-0.24
-0.23,1.75,51.0,1.0,1.0,199.36733678898042,575.1728887429408,-0.23
-0.22,1.75,51.0,1.0,1.0,199.37598845110568,576.5225142213334,-0.22
-0.21,1.75,51.0,1.0,1.0,199.37195631496394,577.8670613031596,-0.21
-0.2,1.75,51.0,1.0,1.0,199.37631774450037,579.2073144593911,-0.2
-0.19,1.75,51.0,1.0,1.0,199.3884212143821,580.5439681127169,-0.19
-0.18,1.75,51.0,1.0,1.0,199.41795558367298,580.273387547012,-0.18
-0.17,1.75,51.0,1.0,1.0,199.47096109152494,578.93141348106,-0.17
-0.16,1.75,51.0,1.0,1.0,199.52779898588352,577.2573296913272,-0.16
-0.15,1.75,51.0,1.0,1.0,201.71035257017869,516.0187690701373,-0.15
-0.14,1.75,51.0,1.0,1.0,202.793698538678,523.6082289010407,-0.14
-0.13,1.75,51.0,1.0,1.0,204.9194063023299,514.4834244671783,-0.13
-0.12,1.75,51.0,1.0,1.0,206.38487561792624,514.475358477689,-0.12
-0.11,1.75,51.0,1.0,1.0,207.16035132071204,547.3804100846241,-0.11
-0.1,1.75,51.0,1.0,1.0,208.65617504126573,524.2710051565554,-0.1
-0.09,1.75,51.0,1.0,1.0,210.75508210423223,519.7761563765104,-0.09
-0.08,1.75,51.0,1.0,1.0,211.59613864040134,550.4762583363733,-0.08
-0.07,1.75,51.0,1.0,1.0,212.8125677866111,530.0100398412594,-0.07
-0.06,1.75,51.0,1.0,1.0,214.96291845889232,528.9924036270353,-0.06
-0.05,1.75,51.0,1.0,1.0,215.28119011268984,579.2681731030106,-0.05
-0.04,1.75,51.0,1.0,1.0,217.29368606679435,537.1415221793949,-0.04
-0.03,1.75,51.0,1.0,1.0,219.09793770636313,517.9509407549074,-0.03
-0.02,1.75,51.0,1.0,1.0,219.71438653661363,567.4402801949971,-0.02
-0.01,1.75,51.0,1.0,1.0,219.1821769467186,565.1976571430287,-0.01
0.0,1.75,51.0,1.0,1.0,222.22263772682692,551.7835462372143,0.0
-1.0,1.76,51.0,1.0,1.0,194.6724010330816,541.8104577658519,-1.0
-0.99,1.76,51.0,1.0,1.0,194.56743357743346,554.2352832734641,-0.99
-0.98,1.76,51.0,1.0,1.0,194.7169493468428,563.2566475567481,-0.98
-0.97,1.76,51.0,1.0,1.0,195.11807575851472,559.4721671484725,-0.97
-0.96,1.76,51.0,1.0,1.0,195.3721823342144,560.0156539621679,-0.96
-0.95,1.76,51.0,1.0,1.0,195.2742454296764,562.9453127815729,-0.95
-0.94,1.76,51.0,1.0,1.0,195.18495446658298,566.0125017118097,-0.94
-0.93,1.76,51.0,1.0,1.0,195.11970166321694,568.6793411935711,-0.93
-0.92,1.76,51.0,1.0,1.0,195.17825678066058,571.0485929976763,-0.92
-0.91,1.76,51.0,1.0,1.0,195.10435896782738,569.9964992143808,-0.91
-0.9,1.76,51.0,1.0,1.0,195.0438735787578,568.8579922050848,-0.9
-0.89,1.76,51.0,1.0,1.0,195.22547191706684,567.6917589386753,-0.89
-0.88,1.76,51.0,1.0,1.0,195.40055356168983,566.4875982938175,-0.88
-0.87,1.76,51.0,1.0,1.0,195.55735647798141,565.2339078420455,-0.87
-0.86,1.76,51.0,1.0,1.0,195.71671758839415,563.9214082602678,-0.86
-0.85,1.76,51.0,1.0,1.0,195.87088987688293,562.5426346545484,-0.85
-0.84,1.76,51.0,1.0,1.0,196.02010170777586,561.1053046825764,-0.84
-0.83,1.76,51.0,1.0,1.0,196.04332968597987,559.6469033671882,-0.83
-0.82,1.76,51.0,1.0,1.0,196.06932857086423,558.2501163520606,-0.82
-0.81,1.76,51.0,1.0,1.0,196.10243484683113,557.0710052486708,-0.81
-0.8,1.76,51.0,1.0,1.0,196.14923909033539,556.325781357577,-0.8
-0.79,1.76,51.0,1.0,1.0,196.2137444391302,556.236044438621,-0.79
-0.78,1.76,51.0,1.0,1.0,196.28924101956602,556.9280682417534,-0.78
-0.77,1.76,51.0,1.0,1.0,196.2965012138355,558.4318631349562,-0.77
-0.76,1.76,51.0,1.0,1.0,196.39164566810982,556.7578640299232,-0.76
-0.75,1.76,51.0,1.0,1.0,196.51915567812654,551.6039105439996,-0.75
-0.74,1.76,51.0,1.0,1.0,196.52177922117045,546.25333231732,-0.74
-0.73,1.76,51.0,1.0,1.0,196.49011976625957,540.3884161782098,-0.73
-0.72,1.76,51.0,1.0,1.0,196.53660784795684,534.5420692991233,-0.72
-0.71,1.76,51.0,1.0,1.0,196.71604331425058,527.2823008871721,-0.71
-0.7,1.76,51.0,1.0,1.0,196.88969548323774,518.2903446950692,-0.7
-0.69,1.76,51.0,1.0,1.0,197.03821240931924,512.524785781166,-0.69
-0.68,1.76,51.0,1.0,1.0,197.03355676418752,519.5901032373357,-0.68
-0.67,1.76,51.0,1.0,1.0,196.89128912157,529.5458047489125,-0.67
-0.66,1.76,51.0,1.0,1.0,196.978865593495,537.0808333497278,-0.66
-0.65,1.76,51.0,1.0,1.0,196.9313580571692,543.5595959382614,-0.65
-0.64,1.76,51.0,1.0,1.0,197.0539475695574,549.6768330017516,-0.64
-0.63,1.76,51.0,1.0,1.0,197.127469871607,555.5143573783048,-0.63
-0.62,1.76,51.0,1.0,1.0,197.2180320742087,560.7966290284816,-0.62
-0.61,1.76,51.0,1.0,1.0,197.38059545683404,566.7653403049152,-0.61
-0.6,1.76,51.0,1.0,1.0,197.51670405360147,573.9598423223879,-0.6
-0.59,1.76,51.0,1.0,1.0,197.651384999012,576.8244923103906,-0.59
-0.58,1.76,51.0,1.0,1.0,197.68524353839877,572.91197262285,-0.58
-0.57,1.76,51.0,1.0,1.0,197.6664619517432,569.1445251851433,-0.57
-0.56,1.76,51.0,1.0,1.0,197.78397921217388,565.5333801826156,-0.56
-0.55,1.76,51.0,1.0,1.0,197.80502105500787,562.097734120825,-0.55
-0.54,1.76,51.0,1.0,1.0,197.88990009060586,561.3487479372,-0.54
-0.53,1.76,51.0,1.0,1.0,198.0321007406096,563.4130205103198,-0.53
-0.52,1.76,51.0,1.0,1.0,198.18348344177713,565.3181984667501,-0.52
-0.51,1.76,51.0,1.0,1.0,198.32741276039857,567.0592406164922,-0.51
-0.5,1.76,51.0,1.0,1.0,198.34965640330356,568.6342615348939,-0.5
-0.49,1.76,51.0,1.0,1.0,198.32157811916807,570.0437643589659,-0.49
-0.48,1.76,51.0,1.0,1.0,198.30323539204312,571.2901861155584,-0.48
-0.47,1.76,51.0,1.0,1.0,198.27510454655544,572.3775743211388,-0.47
-0.46,1.76,51.0,1.0,1.0,198.27294509735478,573.3112733829328,-0.46
-0.45,1.76,51.0,1.0,1.0,198.24496691776176,574.4636680395142,-0.45
-0.44,1.76,51.0,1.0,1.0,198.2570786972508,574.816039560711,-0.44
-0.43,1.76,51.0,1.0,1.0,198.34802719023526,574.0631016104381,-0.43
-0.42,1.76,51.0,1.0,1.0,198.42401446315807,573.3149634817524,-0.42
-0.41,1.76,51.0,1.0,1.0,198.49969918506997,572.5716980915059,-0.41
-0.4,1.76,51.0,1.0,1.0,198.58077878129123,571.8333818090425,-0.4
-0.39,1.76,51.0,1.0,1.0,198.66953414132027,571.1000946927908,-0.39
-0.38,1.76,51.0,1.0,1.0,198.7464743263075,570.3719207353997,-0.38
-0.37,1.76,51.0,1.0,1.0,198.82133970998007,569.6489481166609,-0.37
-0.36,1.76,51.0,1.0,1.0,198.8971381085502,568.9312694631749,-0.36
-0.35,1.76,51.0,1.0,1.0,198.98322576994934,568.2189821137447,-0.35
-0.34,1.76,51.0,1.0,1.0,199.06484207348916,567.51218838925,-0.34
-0.33,1.76,51.0,1.0,1.0,199.1413317821106,566.8109958653546,-0.33
-0.32,1.76,51.0,1.0,1.0,199.21512755737572,566.115517646546,-0.32
-0.31,1.76,51.0,1.0,1.0,199.28885349881878,565.4258726396265,-0.31
-0.3,1.76,51.0,1.0,1.0,199.3677285205597,564.7421858244758,-0.3
-0.29,1.76,51.0,1.0,1.0,199.39522327471255,565.4795588173324,-0.29
-0.28,1.76,51.0,1.0,1.0,199.40567640767767,566.9054797065486,-0.28
-0.27,1.76,51.0,1.0,1.0,199.4162134237974,568.3177133412335,-0.27
-0.26,1.76,51.0,1.0,1.0,199.41961524716646,569.7176417584043,-0.26
-0.25,1.76,51.0,1.0,1.0,199.41656426100732,571.1066431225128,-0.25
-0.24,1.76,51.0,1.0,1.0,199.42770689471556,572.4860396523816,-0.24
-0.23,1.76,51.0,1.0,1.0,199.43610452637,573.8570670471598,-0.23
-0.22,1.76,51.0,1.0,1.0,199.42837911371396,575.2208588189693,-0.22
-0.21,1.76,51.0,1.0,1.0,199.4363081422391,576.5784406826122,-0.21
-0.2,1.76,51.0,1.0,1.0,199.4458435659019,577.9307315004556,-0.2
-0.19,1.76,51.0,1.0,1.0,199.43759291687155,579.2785482989145,-0.19
-0.18,1.76,51.0,1.0,1.0,199.44616147558133,580.6226136270492,-0.18
-0.17,1.76,51.0,1.0,1.0,199.4537421315043,581.7945098583542,-0.17
-0.16,1.76,51.0,1.0,1.0,199.50669164982725,580.6557752404846,-0.16
-0.15,1.76,51.0,1.0,1.0,201.71471252122325,522.4746495908107,-0.15
-0.14,1.76,51.0,1.0,1.0,202.81030935716814,524.0371821187524,-0.14
-0.13,1.76,51.0,1.0,1.0,204.92309233275589,514.4439768863758,-0.13
-0.12,1.76,51.0,1.0,1.0,206.37286773798922,512.2325856440859,-0.12
-0.11,1.76,51.0,1.0,1.0,207.0768093955154,549.7148604263188,-0.11
-0.1,1.76,51.0,1.0,1.0,208.67379682868682,524.1560049388129,-0.1
-0.09,1.76,51.0,1.0,1.0,210.7515108039211,520.1517568683622,-0.09
-0.08,1.76,51.0,1.0,1.0,211.57437146242157,550.3506211300536,-0.08
-0.07,1.76,51.0,1.0,1.0,212.8063061383092,534.2651022330069,-0.07
-0.06,1.76,51.0,1.0,1.0,214.92219143038264,528.7560480483409,-0.06
-0.05,1.76,51.0,1.0,1.0,215.2907484065378,580.0377319093661,-0.05
-0.04,1.76,51.0,1.0,1.0,217.25593124052241,536.7696571230036,-0.04
-0.03,1.76,51.0,1.0,1.0,219.10560028454967,519.9748277414883,-0.03
-0.02,1.76,51.0,1.0,1.0,219.66224671805233,567.7133112326628,-0.02
-0.01,1.76,51.0,1.0,1.0,218.91994965600324,566.8609020183126,-0.01
0.0,1.76,51.0,1.0,1.0,222.76422240886413,553.6090550250102,0.0
-1.0,1.77,51.0,1.0,1.0,194.6724010330816,542.498346024504,-1.0
-0.99,1.77,51.0,1.0,1.0,194.56743357743346,554.8681493236406,-0.99
-0.98,1.77,51.0,1.0,1.0,194.71155720607013,563.6233236823282,-0.98
-0.97,1.77,51.0,1.0,1.0,195.1273606881212,559.8253355155869,-0.97
-0.96,1.77,51.0,1.0,1.0,195.37385477407187,560.4098843663077,-0.96
-0.95,1.77,51.0,1.0,1.0,195.27605466226248,563.37344221786,-0.95
-0.94,1.77,51.0,1.0,1.0,195.1869833674994,566.4478424058548,-0.94
-0.93,1.77,51.0,1.0,1.0,195.12059620887425,569.1156689186914,-0.93
-0.92,1.77,51.0,1.0,1.0,195.16670365018524,571.1115644353014,-0.92
-0.91,1.77,51.0,1.0,1.0,195.08340813391774,570.0032218444957,-0.91
-0.9,1.77,51.0,1.0,1.0,195.04961416174277,568.8511071054592,-0.9
-0.89,1.77,51.0,1.0,1.0,195.23882491668516,567.6681150979614,-0.89
-0.88,1.77,51.0,1.0,1.0,195.40288416676805,566.4429085636528,-0.88
-0.87,1.77,51.0,1.0,1.0,195.56649803684678,565.1654695204684,-0.87
-0.86,1.77,51.0,1.0,1.0,195.72420279163381,563.8247565331724,-0.86
-0.85,1.77,51.0,1.0,1.0,195.87754881927725,562.4179045098439,-0.85
-0.84,1.77,51.0,1.0,1.0,196.0261020495603,560.9613091350014,-0.84
-0.83,1.77,51.0,1.0,1.0,196.04966090346258,559.5063267359772,-0.83
-0.82,1.77,51.0,1.0,1.0,196.07720642619827,558.1624749233499,-0.82
-0.81,1.77,51.0,1.0,1.0,196.11446732367003,557.1155107574604,-0.81
-0.8,1.77,51.0,1.0,1.0,196.16837782212764,556.594836873102,-0.8
-0.79,1.77,51.0,1.0,1.0,196.24016370958688,556.8034000023824,-0.79
-0.78,1.77,51.0,1.0,1.0,196.30063720696188,557.8233609313434,-0.78
-0.77,1.77,51.0,1.0,1.0,196.31407448656495,559.6168591071472,-0.77
-0.76,1.77,51.0,1.0,1.0,196.46709977202312,555.4168660457296,-0.76
-0.75,1.77,51.0,1.0,1.0,196.52625408336857,550.1943933754695,-0.75
-0.74,1.77,51.0,1.0,1.0,196.5085526294472,544.7089008717767,-0.74
-0.73,1.77,51.0,1.0,1.0,196.474119836495,538.5946717149138,-0.73
-0.72,1.77,51.0,1.0,1.0,196.55281343162457,532.5697484896722,-0.72
-0.71,1.77,51.0,1.0,1.0,196.7300741818181,524.7588444067763,-0.71
-0.7,1.77,51.0,1.0,1.0,196.90237472392806,515.68976693176,-0.7
-0.69,1.77,51.0,1.0,1.0,197.02906191752766,514.4837351175034,-0.69
-0.68,1.77,51.0,1.0,1.0,196.99307371764135,524.2689670526976,-0.68
-0.67,1.77,51.0,1.0,1.0,196.77284101100253,533.1668319277231,-0.67
-0.66,1.77,51.0,1.0,1.0,197.09430954914419,540.1703596363074,-0.66
-0.65,1.77,51.0,1.0,1.0,196.928937780189,546.4927621113568,-0.65
-0.64,1.77,51.0,1.0,1.0,197.03614636360552,552.5455633313314,-0.64
-0.63,1.77,51.0,1.0,1.0,197.13336058534827,558.2708773007087,-0.63
-0.62,1.77,51.0,1.0,1.0,197.33506675080733,563.2148897621919,-0.62
-0.61,1.77,51.0,1.0,1.0,197.40168462891432,571.0764119493284,-0.61
-0.6,1.77,51.0,1.0,1.0,197.57487473175496,576.9401150368609,-0.6
-0.59,1.77,51.0,1.0,1.0,197.5708942556583,575.5566324519781,-0.59
-0.58,1.77,51.0,1.0,1.0,197.61338973024914,571.5840193768543,-0.58
-0.57,1.77,51.0,1.0,1.0,197.72831689858657,567.7480802246052,-0.57
-0.56,1.77,51.0,1.0,1.0,197.70370130690762,564.0629601074384,-0.56
-0.55,1.77,51.0,1.0,1.0,197.82628989754667,562.1260592639754,-0.55
-0.54,1.77,51.0,1.0,1.0,197.96474011732568,564.3531890785863,-0.54
-0.53,1.77,51.0,1.0,1.0,198.07365591984563,566.4261036363534,-0.53
-0.52,1.77,51.0,1.0,1.0,198.21872854644954,568.3375400617488,-0.52
-0.51,1.77,51.0,1.0,1.0,198.29268390245463,570.0835094438936,-0.51
-0.5,1.77,51.0,1.0,1.0,198.25945928552224,571.662489117021,-0.5
-0.49,1.77,51.0,1.0,1.0,198.21730846513307,573.0750058889546,-0.49
-0.48,1.77,51.0,1.0,1.0,198.19778088119116,574.3233875787585,-0.48
-0.47,1.77,51.0,1.0,1.0,198.17950854645375,575.4115521014924,-0.47
-0.46,1.77,51.0,1.0,1.0,198.16875162745754,576.3447483629245,-0.46
-0.45,1.77,51.0,1.0,1.0,198.15366954461496,577.4963130310044,-0.45
-0.44,1.77,51.0,1.0,1.0,198.1651104626348,577.8444988957353,-0.44
-0.43,1.77,51.0,1.0,1.0,198.24402129903098,577.0839873308742,-0.43
-0.42,1.77,51.0,1.0,1.0,198.31981530914803,576.3282848145234,-0.42
-0.41,1.77,51.0,1.0,1.0,198.40284491201996,575.5774593239546,-0.41
-0.4,1.77,51.0,1.0,1.0,198.48872442866676,574.8315815947589,-0.4
-0.39,1.77,51.0,1.0,1.0,198.56497167648948,574.0907253151461,-0.39
-0.38,1.77,51.0,1.0,1.0,198.64089565415213,573.3549673292946,-0.38
-0.37,1.77,51.0,1.0,1.0,198.72723183305163,572.6243878498324,-0.37
-0.36,1.77,51.0,1.0,1.0,198.81058742374762,571.8990706786982,-0.36
-0.35,1.77,51.0,1.0,1.0,198.88675173095928,571.1791034361493,-0.35
-0.34,1.77,51.0,1.0,1.0,198.96086371374295,570.4645777970301,-0.34
-0.33,1.77,51.0,1.0,1.0,199.0389640355473,569.7555897337982,-0.33
-0.32,1.77,51.0,1.0,1.0,199.12962225775894,569.0522397651287,-0.32
-0.31,1.77,51.0,1.0,1.0,199.2051906985015,568.3546332091832,-0.31
-0.3,1.77,51.0,1.0,1.0,199.2806915519375,567.6628804403244,-0.3
-0.29,1.77,51.0,1.0,1.0,199.35429476724389,566.9770971476945,-0.29
-0.28,1.77,51.0,1.0,1.0,199.4285713118965,566.2974045943786,-0.28
-0.27,1.77,51.0,1.0,1.0,199.46292923431184,566.9087688232205,-0.27
-0.26,1.77,51.0,1.0,1.0,199.47509416087712,568.3311687139267,-0.26
-0.25,1.77,51.0,1.0,1.0,199.48373475412842,569.7407895674227,-0.25
-0.24,1.77,51.0,1.0,1.0,199.479785447577,571.1390493429782,-0.24
-0.23,1.77,51.0,1.0,1.0,199.48603241937033,572.5273164553728,-0.23
-0.22,1.77,51.0,1.0,1.0,199.49669870535942,573.9068741394619,-0.22
-0.21,1.77,51.0,1.0,1.0,199.49909951255623,575.2789016915931,-0.21
-0.2,1.77,51.0,1.0,1.0,199.4958963668701,576.644467113636,-0.2
-0.19,1.77,51.0,1.0,1.0,199.50528779080219,578.0045272067705,-0.19
-0.18,1.77,51.0,1.0,1.0,199.50611107753375,579.3599323130069,-0.18
-0.17,1.77,51.0,1.0,1.0,199.5059764201255,580.7114337537246,-0.17
-0.16,1.77,51.0,1.0,1.0,199.5164899645214,582.0596926355005,-0.16
-0.15,1.77,51.0,1.0,1.0,201.71281470074885,527.8795717535185,-0.15
