MagCAPShock,Decay_dbar,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-1.0,0.0,49.651326235548844,0.9735554163833107,0.5753195988790547,136.15573683766877,514.8955922814425,-1.0
-0.99,0.0,49.69383411925658,0.9743889042991486,0.5860499760528498,138.13455808234892,506.6717372137779,-0.99
-0.98,0.0,49.736288813614664,0.975221349286562,0.596780353226645,131.50491716711335,516.8283741101051,-0.98
-0.97,0.0,49.778691200054,0.9760527686285098,0.6075107304004401,149.16565612018036,505.89966008038056,-0.97
-0.96,0.0,49.82104183005805,0.9768831731383931,0.6182411075742354,157.24158663480236,504.2885757475856,-0.96
-0.95,0.0,49.86334097128197,0.9777125680643524,0.6289714847480306,152.27354905054253,501.88961408326946,-0.95
-0.94,0.0,49.90558863850341,0.9785409536961452,0.6397018619218257,164.08830324681148,501.23409326568355,-0.94
-0.93,0.0,49.94778460540331,0.9793683255961433,0.6504322390956208,179.476709630494,499.6045424254508,-0.93
-0.92,0.0,49.989928362779565,0.9801946737799915,0.661162616269416,174.60346353357545,497.94705338795177,-0.92
-0.91,0.0,50.03201884038382,0.9810199772624278,0.6718929934432109,192.46589468300698,496.2590686577066,-0.91
-0.9,0.0,50.074052971166765,0.9818441759052307,0.6826233706170063,197.86321488778933,494.52245942873793,-0.9
-0.89,0.0,50.11466494852196,0.9826404891867051,0.6933537477908012,216.59302854918923,492.6498986780106,-0.89
-0.88,0.0,50.146993926338936,0.9832743907125282,0.7040841249645967,224.12979031463593,490.2096820118767,-0.88
-0.87,0.0,50.17918452174686,0.9839055788577816,0.7148145021383915,228.42502218233523,485.49779357636135,-0.87
-0.86,0.0,50.21111936750283,0.984531752303977,0.7255448793121869,223.4443824413069,472.91171329459837,-0.86
-0.85,0.0,50.24308224805251,0.98515847545201,0.7362752564859819,224.7585581463817,465.1013949074225,-0.85
-0.84,0.0,50.27528256630963,0.9857898542413652,0.7470056336597772,234.48011596684177,461.9498694660824,-0.84
-0.83,0.0,50.307450883370606,0.9864206055562864,0.7577360108335722,238.7784422135758,460.4186564558204,-0.83
-0.82,0.0,50.33959807162067,0.9870509425807975,0.7684663880073678,247.4005323981126,459.3335794023107,-0.82
-0.81,0.0,50.37176510443517,0.9876816687144151,0.7791967651811627,271.26944561960227,458.35095685416604,-0.81
-0.8,0.0,50.403898498065985,0.9883117352561958,0.7899271423549578,263.80900686222776,457.16032149053666,-0.8
-0.79,0.0,50.43599826346894,0.9889411424209595,0.8006575195287529,272.9925447331879,455.15598544624885,-0.79
-0.78,0.0,50.46806548944331,0.989569911557712,0.8113878967025479,278.50774750501034,452.9233058909616,-0.78
-0.77,0.0,50.50010204176844,0.9901980792503616,0.8221182738763432,281.01845585813425,454.54700852681026,-0.77
-0.76,0.0,50.532110628113955,0.9908256985904697,0.8328486510501383,288.0116140872015,455.26804612004963,-0.76
-0.75,0.0,50.564094904016116,0.9914528412552179,0.8435790282239335,285.4649126307939,455.39206010773,-0.75
-0.74,0.0,50.59605953064475,0.9920795986400932,0.8543094053977287,288.0629033882856,455.4835800492701,-0.74
-0.73,0.0,50.62801013433368,0.9927060810653663,0.8650397825715238,295.28105837036804,455.6320776436072,-0.73
-0.72,0.0,50.659953127006226,0.993332414255024,0.8757701597453191,295.5192824007833,455.8002913558373,-0.72
-0.71,0.0,50.69189536129364,0.993958732574385,0.8865005369191141,299.96218684857047,455.96224064289805,-0.71
-0.7,0.0,50.72384362556465,0.9945851691287185,0.8972309140929093,298.93191988355363,456.10408692356714,-0.7
-0.69,0.0,50.755804041631876,0.9952118439535662,0.9079612912667046,301.9802383601564,456.22036570848104,-0.69
-0.68,0.0,50.78778153929513,0.9958388537116692,0.9186916684404994,310.4954583963657,456.31050008610055,-0.68
-0.67,0.0,50.81984451063663,0.9964675394242476,0.9294220456142948,330.65043248491924,456.3581303792945,-0.67
-0.66,0.0,50.85121351816984,0.9970826180033302,0.9401524227880899,330.9446861539379,454.75959595010784,-0.66
-0.65,0.0,50.88235528011552,0.9976932407865788,0.9508827999618852,331.222088441611,452.653798047221,-0.65
-0.64,0.0,50.9134632372261,0.9983032007299235,0.9616131771356801,331.49999918303314,450.4062098712246,-0.64
-0.63,0.0,50.94454933695873,0.99891273209723,0.9723435543094756,331.78051778933536,447.73703585813894,-0.63
-0.62,0.0,50.975567327487866,0.9995209279899582,0.9830739314832703,332.06123974339573,443.9340255821525,-0.62
-0.61,0.0,50.99380430865706,0.9998785158560208,0.9938043086570657,332.34509172165554,437.8135967236981,-0.61
-0.6,0.0,51.0,1.0,1.0,332.6306590952956,429.6135780712692,-0.6
-0.59,0.0,51.0,1.0,1.0,332.9158902294065,422.7120271274421,-0.59
-0.58,0.0,51.0,1.0,1.0,333.2036504592611,418.3421502905756,-0.58
-0.57,0.0,51.0,1.0,1.0,333.48992568777106,415.39075955766606,-0.57
-0.56,0.0,51.0,1.0,1.0,333.779470209248,412.95327145130045,-0.56
-0.55,0.0,51.0,1.0,1.0,334.0704336304865,410.6526794680983,-0.55
-0.54,0.0,51.0,1.0,1.0,334.36101880954567,408.36008632832886,-0.54
-0.53,0.0,51.0,1.0,1.0,334.6546151421257,406.04284141280516,-0.53
-0.52,0.0,51.0,1.0,1.0,334.9495297557225,403.72139823728406,-0.52
-0.51,0.0,51.0,1.0,1.0,335.2458480632939,401.47332972368844,-0.51
-0.5,0.0,51.0,1.0,1.0,335.5416936810674,399.4465137404775,-0.5
-0.49,0.0,51.0,1.0,1.0,335.8410947895136,397.8371982763455,-0.49
