MagCAPShock,Decay_dbar,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.91,0.00015,51.0,1.0,1.0,194.69791823600735,557.5865290665387,-0.91
-0.9,0.00015,51.0,1.0,1.0,194.70737720947693,564.4334741237966,-0.9
-0.89,0.00015,51.0,1.0,1.0,195.5497011937224,577.4555901259467,-0.89
-0.88,0.00015,51.0,1.0,1.0,195.83296369186775,579.3443805448187,-0.88
-0.87,0.00015,51.0,1.0,1.0,195.0675455406497,564.3272713016569,-0.87
-0.86,0.00015,51.0,1.0,1.0,196.3098844121868,554.6949193129509,-0.86
-0.85,0.00015,51.0,1.0,1.0,196.16013786991383,542.1209647402575,-0.85
-0.84,0.00015,51.0,1.0,1.0,196.22756759198052,535.0428850368744,-0.84
-0.83,0.00015,51.0,1.0,1.0,196.33241306285385,552.1537885233116,-0.83
-0.82,0.00015,51.0,1.0,1.0,196.376702309433,564.6479966026263,-0.82
-0.81,0.00015,51.0,1.0,1.0,196.4337395458223,576.7806261985723,-0.81
-0.8,0.00015,51.0,1.0,1.0,195.73008305625473,571.1670556148653,-0.8
-0.79,0.00015,51.0,1.0,1.0,196.09672098128556,570.473547722445,-0.79
-0.78,0.00015,51.0,1.0,1.0,196.8103379323994,573.6590412702808,-0.78
-0.77,0.00015,51.0,1.0,1.0,196.70476440863936,576.2987813583378,-0.77
-0.76,0.00015,51.0,1.0,1.0,196.66503420791986,574.8135449455563,-0.76
-0.75,0.00015,51.0,1.0,1.0,196.63175573980783,573.2559855845469,-0.75
-0.74,0.00015,51.0,1.0,1.0,196.75734980485097,571.6587491312987,-0.74
-0.73,0.00015,51.0,1.0,1.0,196.916137719163,570.1197568457142,-0.73
-0.72,0.00015,51.0,1.0,1.0,197.06089807067517,568.8366600820771,-0.72
-0.71,0.00015,51.0,1.0,1.0,197.18053573057063,568.1032258719556,-0.71
-0.7,0.00015,51.0,1.0,1.0,197.26357633171446,568.21255594325,-0.7
-0.69,0.00015,51.0,1.0,1.0,197.30413345814915,569.3015607196774,-0.69
-0.68,0.00015,51.0,1.0,1.0,197.30353787029645,571.2766068019306,-0.68
-0.67,0.00015,51.0,1.0,1.0,197.32304612397792,572.1118057934024,-0.67
-0.66,0.00015,51.0,1.0,1.0,197.5259334047704,566.693544175879,-0.66
-0.65,0.00015,51.0,1.0,1.0,197.73078026703217,561.1410983869656,-0.65
-0.64,0.00015,51.0,1.0,1.0,197.5682930070079,555.2217565840663,-0.64
-0.63,0.00015,51.0,1.0,1.0,197.86525959259095,549.4827286608091,-0.63
-0.62,0.00015,51.0,1.0,1.0,197.82494325419708,543.382965994381,-0.62
-0.61,0.00015,51.0,1.0,1.0,197.7798304312227,535.6778129057346,-0.61
-0.6,0.00015,51.0,1.0,1.0,197.72210694157405,528.1070420096883,-0.6
-0.59,0.00015,51.0,1.0,1.0,197.77248976413688,531.4377868321226,-0.59
-0.58,0.00015,51.0,1.0,1.0,197.95424386644805,540.0515473637578,-0.58
-0.57,0.00015,51.0,1.0,1.0,198.01465410868957,547.1519364039975,-0.57
-0.56,0.00015,51.0,1.0,1.0,197.8820430847525,553.4871137731074,-0.56
-0.55,0.00015,51.0,1.0,1.0,198.16600042526375,559.8107137566675,-0.55
-0.54,0.00015,51.0,1.0,1.0,198.169557184244,566.0401042177615,-0.54
-0.53,0.00015,51.0,1.0,1.0,198.18871008501046,574.765386283623,-0.53
-0.52,0.00015,51.0,1.0,1.0,198.33182291646017,585.7252411343613,-0.52
-0.51,0.00015,51.0,1.0,1.0,198.37496264090754,592.953192910834,-0.51
-0.5,0.00015,51.0,1.0,1.0,198.3338813635902,590.5392218406005,-0.5
-0.49,0.00015,51.0,1.0,1.0,198.4061769448083,590.4110212907473,-0.49
-0.48,0.00015,51.0,1.0,1.0,198.46517136837417,593.9274128009561,-0.48
-0.47,0.00015,51.0,1.0,1.0,198.4894524558244,596.263335148096,-0.47
-0.46,0.00015,51.0,1.0,1.0,198.6550695502,594.7192870548446,-0.46
-0.45,0.00015,51.0,1.0,1.0,198.74507362673833,592.1614694064982,-0.45
-0.44,0.00015,51.0,1.0,1.0,198.7923745883757,588.7033570896638,-0.44
-0.43,0.00015,51.0,1.0,1.0,198.92513580467903,584.4964598743824,-0.43
-0.42,0.00015,51.0,1.0,1.0,199.04110521713076,579.7163988433911,-0.42
-0.41,0.00015,51.0,1.0,1.0,199.1265309789324,574.542624123188,-0.41
-0.4,0.00015,51.0,1.0,1.0,199.18951793142153,571.6955865582594,-0.4
-0.39,0.00015,51.0,1.0,1.0,199.26889765691797,569.5244887696826,-0.39
-0.38,0.00015,51.0,1.0,1.0,199.32722860506513,567.3707954114094,-0.38
-0.37,0.00015,51.0,1.0,1.0,199.38969419210918,565.2963566035312,-0.37
-0.36,0.00015,51.0,1.0,1.0,199.45841765593133,563.347596237354,-0.36
-0.35,0.00015,51.0,1.0,1.0,199.51410821713,561.557408218267,-0.35
-0.34,0.00015,51.0,1.0,1.0,199.56317011751534,559.9472872464742,-0.34
-0.33,0.00015,51.0,1.0,1.0,199.6218720678296,558.5295004724496,-0.33
-0.32,0.00015,51.0,1.0,1.0,199.67077572595815,557.3091865052903,-0.32
-0.31,0.00015,51.0,1.0,1.0,199.71439003256876,556.2862390939057,-0.31
-0.3,0.00015,51.0,1.0,1.0,199.7564618261224,555.4568223203845,-0.3
-0.29,0.00015,51.0,1.0,1.0,199.797025158516,554.8144481005563,-0.29
-0.28,0.00015,51.0,1.0,1.0,199.83618627382637,554.3507188630977,-0.28
-0.27,0.00015,51.0,1.0,1.0,199.86434821526132,552.9348732529121,-0.27
-0.26,0.00015,51.0,1.0,1.0,199.8955267347,553.8049229893553,-0.26
-0.25,0.00015,51.0,1.0,1.0,199.92865869671868,554.6739035450813,-0.25
-0.24,0.00015,51.0,1.0,1.0,199.96012381297237,555.5427801152574,-0.24
-0.23,0.00015,51.0,1.0,1.0,199.99155704144547,556.4123274016947,-0.23
-0.22,0.00015,51.0,1.0,1.0,200.02286073941283,557.2831392930068,-0.22
-0.21,0.00015,51.0,1.0,1.0,200.05504189202887,558.155640861498,-0.21
-0.2,0.00015,51.0,1.0,1.0,200.07643791922658,559.0301015270959,-0.2
-0.19,0.00015,51.0,1.0,1.0,200.10136037108018,559.9066484880167,-0.19
-0.18,0.00015,51.0,1.0,1.0,200.1304773807371,560.7852797404248,-0.18
-0.17,0.00015,51.0,1.0,1.0,200.1626854589559,561.6658762093281,-0.17
-0.16,0.00015,51.0,1.0,1.0,200.1942814474722,562.5482126852503,-0.16
-0.15,0.00015,51.0,1.0,1.0,201.1276222567405,590.9817131484454,-0.15
-0.14,0.00015,51.0,1.0,1.0,204.24033293027307,555.8853931066409,-0.14
-0.13,0.00015,51.0,1.0,1.0,205.62958469954398,529.883205240206,-0.13
-0.12,0.00015,51.0,1.0,1.0,207.574147142098,563.9095103923361,-0.12
-0.11,0.00015,51.0,1.0,1.0,207.1998483095786,575.3235648651597,-0.11
-0.1,0.00015,51.0,1.0,1.0,209.3611644250787,575.3141603897215,-0.1
-0.09,0.00015,51.0,1.0,1.0,211.19126841844619,534.6800578403465,-0.09
-0.08,0.00015,51.0,1.0,1.0,212.8706262789443,565.0251491299417,-0.08
-0.07,0.00015,51.0,1.0,1.0,213.96171904266942,537.0565431413818,-0.07
-0.06,0.00015,51.0,1.0,1.0,215.20375283295277,546.6818467591958,-0.06
-0.05,0.00015,51.0,1.0,1.0,217.0445930060748,557.5876597501559,-0.05
-0.04,0.00015,51.0,1.0,1.0,217.86755925319173,553.5805536727188,-0.04
-0.03,0.00015,51.0,1.0,1.0,210.00156325433213,581.7343670211415,-0.03
-0.02,0.00015,51.0,1.0,1.0,220.60793200299767,564.2200095621832,-0.02
-0.01,0.00015,51.0,1.0,1.0,218.09654280158324,575.7575789218517,-0.01
0.0,0.00015,51.0,1.0,1.0,222.86587391825105,556.1040836580669,0.0
-1.0,0.0002,51.0,1.0,1.0,194.90283389423536,533.6750588778219,-1.0
-0.99,0.0002,51.0,1.0,1.0,195.0415115495204,539.133887110122,-0.99
-0.98,0.0002,51.0,1.0,1.0,195.06733566743753,547.5248807523626,-0.98
-0.97,0.0002,51.0,1.0,1.0,194.30721511630458,555.4817277665462,-0.97
-0.96,0.0002,51.0,1.0,1.0,194.35723785113345,562.7563334089102,-0.96
-0.95,0.0002,51.0,1.0,1.0,195.14197286732622,574.6286066616226,-0.95
-0.94,0.0002,51.0,1.0,1.0,195.01853248017096,581.7763765091792,-0.94
-0.93,0.0002,51.0,1.0,1.0,194.48699943445078,565.8655574953442,-0.93
-0.92,0.0002,51.0,1.0,1.0,195.87874612591025,556.5380708454168,-0.92
-0.91,0.0002,51.0,1.0,1.0,195.5434294786893,545.0897985274149,-0.91
-0.9,0.0002,51.0,1.0,1.0,195.59607184793046,532.114669259727,-0.9
-0.89,0.0002,51.0,1.0,1.0,195.70272411737037,548.8856476252914,-0.89
-0.88,0.0002,51.0,1.0,1.0,195.763194942926,561.7482168360741,-0.88
-0.87,0.0002,51.0,1.0,1.0,195.79239885306274,574.1848606089704,-0.87
-0.86,0.0002,51.0,1.0,1.0,196.25562916659908,571.2090615698374,-0.86
-0.85,0.0002,51.0,1.0,1.0,195.44273778440515,569.438221623504,-0.85
-0.84,0.0002,51.0,1.0,1.0,196.35002393247117,572.2992992834515,-0.84
-0.83,0.0002,51.0,1.0,1.0,196.2379053955949,575.7738608164856,-0.83
-0.82,0.0002,51.0,1.0,1.0,196.19929211460484,574.4012745867584,-0.82
-0.81,0.0002,51.0,1.0,1.0,196.16662184510173,572.8585662079387,-0.81
-0.8,0.0002,51.0,1.0,1.0,196.15587891636793,571.2633340539105,-0.8
-0.79,0.0002,51.0,1.0,1.0,196.30129729370648,569.6951712082018,-0.79
-0.78,0.0002,51.0,1.0,1.0,196.4502793166198,568.3279954041741,-0.78
-0.77,0.0002,51.0,1.0,1.0,196.5773204676764,567.4410640882758,-0.77
-0.76,0.0002,51.0,1.0,1.0,196.67088753682302,567.3440769333403,-0.76
-0.75,0.0002,51.0,1.0,1.0,196.72335019654318,568.2197252637517,-0.75
-0.74,0.0002,51.0,1.0,1.0,196.73353805182256,570.0239385854151,-0.74
-0.73,0.0002,51.0,1.0,1.0,196.71191487478316,572.5350681833629,-0.73
-0.72,0.0002,51.0,1.0,1.0,196.89970185767524,567.4195890196848,-0.72
-0.71,0.0002,51.0,1.0,1.0,197.10203121135365,561.8810298847211,-0.71
-0.7,0.0002,51.0,1.0,1.0,197.30656653260274,556.0590444557338,-0.7
-0.69,0.0002,51.0,1.0,1.0,197.37649645420927,550.1698904385319,-0.69
-0.68,0.0002,51.0,1.0,1.0,197.34154894268772,544.2945168121963,-0.68
-0.67,0.0002,51.0,1.0,1.0,197.30259370522865,536.8966433110013,-0.67
-0.66,0.0002,51.0,1.0,1.0,197.25469223882627,528.6633803372276,-0.66
-0.65,0.0002,51.0,1.0,1.0,197.1775675575773,529.434983831965,-0.65
-0.64,0.0002,51.0,1.0,1.0,197.3442698544936,538.137295235179,-0.64
-0.63,0.0002,51.0,1.0,1.0,197.5666556331597,545.5999144017359,-0.63
-0.62,0.0002,51.0,1.0,1.0,197.43529032739124,552.0448801491553,-0.62
-0.61,0.0002,51.0,1.0,1.0,197.65046370232037,558.4026629633546,-0.61
-0.6,0.0002,51.0,1.0,1.0,197.56453448013914,564.7325069314129,-0.6
-0.59,0.0002,51.0,1.0,1.0,197.7593120280503,572.2365532561779,-0.59
-0.58,0.0002,51.0,1.0,1.0,197.8915997192882,583.8325553401173,-0.58
-0.57,0.0002,51.0,1.0,1.0,197.88061025419478,591.8722027539656,-0.57
-0.56,0.0002,51.0,1.0,1.0,197.9173945468496,591.4231622843347,-0.56
-0.55,0.0002,51.0,1.0,1.0,197.90478502863124,589.6791554841069,-0.55
-0.54,0.0002,51.0,1.0,1.0,197.93626492919842,593.1793382564695,-0.54
-0.53,0.0002,51.0,1.0,1.0,198.02885151708747,596.353462510292,-0.53
-0.52,0.0002,51.0,1.0,1.0,198.1801783112924,595.0157627646738,-0.52
-0.51,0.0002,51.0,1.0,1.0,198.27801347477148,592.6461338199226,-0.51
-0.5,0.0002,51.0,1.0,1.0,198.3918151919048,589.3551956878985,-0.5
-0.49,0.0002,51.0,1.0,1.0,198.53119488956952,585.2886344281815,-0.49
-0.48,0.0002,51.0,1.0,1.0,198.636987459532,580.6201079595738,-0.48
-0.47,0.0002,51.0,1.0,1.0,198.69388497163928,575.5307992074568,-0.47
-0.46,0.0002,51.0,1.0,1.0,198.73218898438589,572.0570520164391,-0.46
-0.45,0.0002,51.0,1.0,1.0,198.78997174635325,569.8998081098084,-0.45
-0.44,0.0002,51.0,1.0,1.0,198.8366026862168,567.7489958962817,-0.44
-0.43,0.0002,51.0,1.0,1.0,198.88899460463736,565.6694271787106,-0.43
-0.42,0.0002,51.0,1.0,1.0,198.95105920946236,563.7101329044956,-0.42
-0.41,0.0002,51.0,1.0,1.0,199.00055658174958,561.9062016686189,-0.41
-0.4,0.0002,51.0,1.0,1.0,199.0473020126885,560.2809092241777,-0.4
-0.39,0.0002,51.0,1.0,1.0,199.09985305069634,558.8478986579871,-0.39
-0.38,0.0002,51.0,1.0,1.0,199.15798742887662,557.6132882172135,-0.38
-0.37,0.0002,51.0,1.0,1.0,199.2009494552475,556.5775774377796,-0.37
-0.36,0.0002,51.0,1.0,1.0,199.24336698156452,555.7372116167376,-0.36
-0.35,0.0002,51.0,1.0,1.0,199.28414674915967,555.08573261922,-0.35
-0.34,0.0002,51.0,1.0,1.0,199.32351431928547,554.61459581831,-0.34
-0.33,0.0002,51.0,1.0,1.0,199.35293589142202,553.3131744936619,-0.33
-0.32,0.0002,51.0,1.0,1.0,199.3848473941309,553.9952940935514,-0.32
-0.31,0.0002,51.0,1.0,1.0,199.41689494533955,554.864469338266,-0.31
-0.3,0.0002,51.0,1.0,1.0,199.44829848494646,555.7339739113808,-0.3
-0.29,0.0002,51.0,1.0,1.0,199.47938175259117,556.6045003952927,-0.29
-0.28,0.0002,51.0,1.0,1.0,199.51133269501523,557.476565543099,-0.28
-0.27,0.0002,51.0,1.0,1.0,199.53537194322502,558.3505230079057,-0.27
-0.26,0.0002,51.0,1.0,1.0,199.55867423650864,559.2265767495851,-0.26
-0.25,0.0002,51.0,1.0,1.0,199.58671047745003,560.1047943388569,-0.25
-0.24,0.0002,51.0,1.0,1.0,199.61818886161478,560.9851195871571,-0.24
-0.23,0.0002,51.0,1.0,1.0,199.64991223870408,561.8673841149827,-0.23
-0.22,0.0002,51.0,1.0,1.0,199.68134009820662,562.7513176292623,-0.22
-0.21,0.0002,51.0,1.0,1.0,199.7118669167369,563.6365568100987,-0.21
-0.2,0.0002,51.0,1.0,1.0,199.74423512007363,564.5226528108132,-0.2
-0.19,0.0002,51.0,1.0,1.0,199.76261362184897,565.4090774524296,-0.19
-0.18,0.0002,51.0,1.0,1.0,199.78968691578964,566.2952282490703,-0.18
-0.17,0.0002,51.0,1.0,1.0,199.8215714878837,567.1804324371674,-0.17
-0.16,0.0002,51.0,1.0,1.0,199.8544253073457,568.0639502016904,-0.16
-0.15,0.0002,51.0,1.0,1.0,200.89870919280597,597.7777897644304,-0.15
-0.14,0.0002,51.0,1.0,1.0,204.04047594491095,538.6761147983369,-0.14
-0.13,0.0002,51.0,1.0,1.0,205.35171033605346,523.1925172690121,-0.13
-0.12,0.0002,51.0,1.0,1.0,207.3405989530882,549.7221470918234,-0.12
-0.11,0.0002,51.0,1.0,1.0,207.03391017914902,577.2598491520467,-0.11
-0.1,0.0002,51.0,1.0,1.0,209.47905869989643,563.6335271104527,-0.1
-0.09,0.0002,51.0,1.0,1.0,210.9256684917145,537.8716232338885,-0.09
-0.08,0.0002,51.0,1.0,1.0,211.98844163636574,557.2712015992771,-0.08
-0.07,0.0002,51.0,1.0,1.0,213.62242000626938,538.1648161363942,-0.07
-0.06,0.0002,51.0,1.0,1.0,214.72191757356262,529.9375959317255,-0.06
-0.05,0.0002,51.0,1.0,1.0,216.6006652654746,568.8089822808199,-0.05
-0.04,0.0002,51.0,1.0,1.0,217.20548956526702,545.7315852206522,-0.04
-0.03,0.0002,51.0,1.0,1.0,217.12330852018968,557.6555083317008,-0.03
-0.02,0.0002,51.0,1.0,1.0,220.21975834816058,578.6507168805887,-0.02
-0.01,0.0002,51.0,1.0,1.0,216.13931574491338,587.9674455872854,-0.01
0.0,0.0002,51.0,1.0,1.0,222.94491278202275,535.6680081775687,0.0
-1.0,0.00025,51.0,1.0,1.0,194.42800092235646,581.6129198836808,-1.0
-0.99,0.00025,51.0,1.0,1.0,194.15316747091381,568.591804274139,-0.99
-0.98,0.00025,51.0,1.0,1.0,195.33278178926545,558.4312495128883,-0.98
-0.97,0.00025,51.0,1.0,1.0,194.99393923929333,547.5883816564184,-0.97
-0.96,0.00025,51.0,1.0,1.0,194.9753315444754,531.6147479070527,-0.96
-0.95,0.00025,51.0,1.0,1.0,195.0979332390491,545.2846682558652,-0.95
-0.94,0.00025,51.0,1.0,1.0,195.18908074079937,558.8304115043611,-0.94
-0.93,0.00025,51.0,1.0,1.0,195.1641252929388,571.5035636316429,-0.93
-0.92,0.00025,51.0,1.0,1.0,195.55715617284272,571.4614644170292,-0.92
-0.91,0.00025,51.0,1.0,1.0,194.91475998504873,568.5473433062948,-0.91
-0.9,0.00025,51.0,1.0,1.0,195.77754495155196,570.9233763836708,-0.9
-0.89,0.00025,51.0,1.0,1.0,195.77861532122313,574.4753398607611,-0.89
-0.88,0.00025,51.0,1.0,1.0,195.73117998667638,573.9901819358535,-0.88
-0.87,0.00025,51.0,1.0,1.0,195.69951958303665,572.4639049697473,-0.87
-0.86,0.00025,51.0,1.0,1.0,195.67356229825725,570.8751810615172,-0.86
-0.85,0.00025,51.0,1.0,1.0,195.69378426867198,569.286794024544,-0.85
-0.84,0.00025,51.0,1.0,1.0,195.83746437148096,567.8487338918244,-0.84
-0.83,0.00025,51.0,1.0,1.0,195.9710398147841,566.8210690343925,-0.83
-0.82,0.00025,51.0,1.0,1.0,196.07422780541287,566.5223205395657,-0.82
-0.81,0.00025,51.0,1.0,1.0,196.138205010324,567.1780914562494,-0.81
-0.8,0.00025,51.0,1.0,1.0,196.1599775011162,568.796179793259,-0.8
-0.79,0.00025,51.0,1.0,1.0,196.14261776379,571.1744918925249,-0.79
-0.78,0.00025,51.0,1.0,1.0,196.27266994570448,568.1692558277869,-0.78
-0.77,0.00025,51.0,1.0,1.0,196.47338758222278,562.6404153983862,-0.77
-0.76,0.00025,51.0,1.0,1.0,196.6744700288451,556.8890032973441,-0.76
-0.75,0.00025,51.0,1.0,1.0,196.87826801870833,550.8945192545763,-0.75
-0.74,0.00025,51.0,1.0,1.0,196.85548453406838,545.1939765522861,-0.74
-0.73,0.00025,51.0,1.0,1.0,196.8222552958219,538.0804015942725,-0.73
-0.72,0.00025,51.0,1.0,1.0,196.78325078292357,529.6364313977612,-0.72
-0.71,0.00025,51.0,1.0,1.0,196.72004808529965,527.6909721354642,-0.71
-0.7,0.00025,51.0,1.0,1.0,196.7333682600859,536.0870834303995,-0.7
-0.69,0.00025,51.0,1.0,1.0,196.96769842291155,543.9638408707299,-0.69
-0.68,0.00025,51.0,1.0,1.0,196.98475232566102,550.5618831164044,-0.68
-0.67,0.00025,51.0,1.0,1.0,196.98276700016464,556.9538808877389,-0.67
-0.66,0.00025,51.0,1.0,1.0,197.1157156913877,563.3653679901887,-0.66
-0.65,0.00025,51.0,1.0,1.0,197.31579723556888,569.5503803041565,-0.65
-0.64,0.00025,51.0,1.0,1.0,197.4085506226407,581.7586688506314,-0.64
-0.63,0.00025,51.0,1.0,1.0,197.38805015165906,590.6044356377904,-0.63
-0.62,0.00025,51.0,1.0,1.0,197.43480421876598,592.3287527993459,-0.62
-0.61,0.00025,51.0,1.0,1.0,197.40103735939988,588.9410447521668,-0.61
-0.6,0.00025,51.0,1.0,1.0,197.42667833243496,592.4244136439038,-0.6
-0.59,0.00025,51.0,1.0,1.0,197.57761095438337,595.9364630802047,-0.59
-0.58,0.00025,51.0,1.0,1.0,197.70875400485028,595.2812031811482,-0.58
-0.57,0.00025,51.0,1.0,1.0,197.81554087580255,593.1060042437961,-0.57
-0.56,0.00025,51.0,1.0,1.0,197.98985572583408,589.9893424757784,-0.56
-0.55,0.00025,51.0,1.0,1.0,198.11418503683294,586.0703842466031,-0.55
-0.54,0.00025,51.0,1.0,1.0,198.15080175008143,581.5199544067486,-0.54
-0.53,0.00025,51.0,1.0,1.0,198.1825299249952,576.5203316569687,-0.53
-0.52,0.00025,51.0,1.0,1.0,198.2170117297959,572.4220214588574,-0.52
-0.51,0.00025,51.0,1.0,1.0,198.27680726216434,570.281099734694,-0.51
-0.5,0.00025,51.0,1.0,1.0,198.3234538771329,568.1348368226451,-0.5
-0.49,0.00025,51.0,1.0,1.0,198.37085397900836,566.0511219779421,-0.49
-0.48,0.00025,51.0,1.0,1.0,198.43796749891305,564.0817198941759,-0.48
-0.47,0.00025,51.0,1.0,1.0,198.48723749394065,562.2640294923741,-0.47
-0.46,0.00025,51.0,1.0,1.0,198.5343267356014,560.6232065415057,-0.46
-0.45,0.00025,51.0,1.0,1.0,198.58236778104376,559.1743559544537,-0.45
-0.44,0.00025,51.0,1.0,1.0,198.63702896119256,557.924653866191,-0.44
-0.43,0.00025,51.0,1.0,1.0,198.68870398814522,556.8752787991152,-0.43
-0.42,0.00025,51.0,1.0,1.0,198.730637700092,556.0230242854334,-0.42
-0.41,0.00025,51.0,1.0,1.0,198.77172595952308,555.3615200794437,-0.41
-0.4,0.00025,51.0,1.0,1.0,198.81131999773166,554.8821219592113,-0.4
-0.39,0.00025,51.0,1.0,1.0,198.84491188995557,553.8931826896272,-0.39
-0.38,0.00025,51.0,1.0,1.0,198.87458158814292,554.1852094940826,-0.38
-0.37,0.00025,51.0,1.0,1.0,198.90590849858282,555.0548326931519,-0.37
-0.36,0.00025,51.0,1.0,1.0,198.936871372902,555.9251803414163,-0.36
-0.35,0.00025,51.0,1.0,1.0,198.9682190754849,556.7968652160212,-0.35
-0.34,0.00025,51.0,1.0,1.0,198.9959078073623,557.6703297009551,-0.34
-0.33,0.00025,51.0,1.0,1.0,199.01723230470355,558.5458589688968,-0.33
-0.32,0.00025,51.0,1.0,1.0,199.0440752838709,559.4235944216986,-0.32
-0.31,0.00025,51.0,1.0,1.0,199.07455372131417,560.303546719475,-0.31
-0.3,0.00025,51.0,1.0,1.0,199.10648481437966,561.1856079233087,-0.3
-0.29,0.00025,51.0,1.0,1.0,199.13791046345546,562.0695624451404,-0.29
-0.28,0.00025,51.0,1.0,1.0,199.16830950488512,562.9550966433067,-0.28
-0.27,0.00025,51.0,1.0,1.0,199.1997251202888,563.841807017464,-0.27
-0.26,0.00025,51.0,1.0,1.0,199.22011636800372,564.7292070472647,-0.26
-0.25,0.00025,51.0,1.0,1.0,199.24572000640822,565.6167327855156,-0.25
-0.24,0.00025,51.0,1.0,1.0,199.27650627160162,566.5037473618806,-0.24
-0.23,0.00025,51.0,1.0,1.0,199.3092988510509,567.3895445817748,-0.23
-0.22,0.00025,51.0,1.0,1.0,199.3416266190945,568.2733518184885,-0.22
-0.21,0.00025,51.0,1.0,1.0,199.37265079853003,569.1543324009575,-0.21
-0.2,0.00025,51.0,1.0,1.0,199.40004577378292,570.0315876939694,-0.2
-0.19,0.00025,51.0,1.0,1.0,199.4228747484837,570.9041590581317,-0.19
-0.18,0.00025,51.0,1.0,1.0,199.45387618982974,571.7710298620465,-0.18
-0.17,0.00025,51.0,1.0,1.0,199.48819830384318,572.6311277031252,-0.17
-0.16,0.00025,51.0,1.0,1.0,199.52232736593123,573.4833269741187,-0.16
-0.15,0.00025,51.0,1.0,1.0,200.72140461002485,602.2231908138557,-0.15
-0.14,0.00025,51.0,1.0,1.0,203.7079789091788,514.7547773239595,-0.14
-0.13,0.00025,51.0,1.0,1.0,205.08914470244366,528.4126709862859,-0.13
-0.12,0.00025,51.0,1.0,1.0,206.69884955478528,513.7351260126703,-0.12
-0.11,0.00025,51.0,1.0,1.0,206.93092883819483,571.5516536524985,-0.11
-0.1,0.00025,51.0,1.0,1.0,209.44903665621814,548.697957121473,-0.1
-0.09,0.00025,51.0,1.0,1.0,210.70077645162246,541.9325123931987,-0.09
-0.08,0.00025,51.0,1.0,1.0,211.53216086979032,554.4854351611677,-0.08
-0.07,0.00025,51.0,1.0,1.0,213.14411911204462,554.1517684142977,-0.07
-0.06,0.00025,51.0,1.0,1.0,214.33805009300218,530.2174839465671,-0.06
-0.05,0.00025,51.0,1.0,1.0,217.28684159035797,589.7545607590732,-0.05
-0.04,0.00025,51.0,1.0,1.0,216.90357380732584,538.1222071926578,-0.04
-0.03,0.00025,51.0,1.0,1.0,217.05216283157404,543.2237201705295,-0.03
-0.02,0.00025,51.0,1.0,1.0,219.53455675991404,565.9855691946653,-0.02
-0.01,0.00025,51.0,1.0,1.0,218.59990294104455,576.1743509555776,-0.01
0.0,0.00025,51.0,1.0,1.0,222.94983495367288,516.273789645754,0.0
-1.0,0.0003,51.0,1.0,1.0,194.6724010330816,555.9333089397851,-1.0
-0.99,0.0003,51.0,1.0,1.0,194.56743357743346,568.7284096308489,-0.99
-0.98,0.0003,51.0,1.0,1.0,194.84911166536438,571.9107976092854,-0.98
-0.97,0.0003,51.0,1.0,1.0,195.31094207417132,567.8427235635974,-0.97
-0.96,0.0003,51.0,1.0,1.0,195.2150105752008,569.5648852210182,-0.96
-0.95,0.0003,51.0,1.0,1.0,195.31491155019438,573.1412938738254,-0.95
-0.94,0.0003,51.0,1.0,1.0,195.26030591014285,573.5799373422352,-0.94
-0.93,0.0003,51.0,1.0,1.0,195.2301145826087,572.0712296761079,-0.93
-0.92,0.0003,51.0,1.0,1.0,195.2047468359759,570.492795933444,-0.92
-0.91,0.0003,51.0,1.0,1.0,195.18491884368524,568.892292966415,-0.91
-0.9,0.0003,51.0,1.0,1.0,195.22715411860142,567.3962839886321,-0.9
-0.89,0.0003,51.0,1.0,1.0,195.361979297882,566.2419988145572,-0.89
-0.88,0.0003,51.0,1.0,1.0,195.4740089040364,565.7486810841897,-0.88
-0.87,0.0003,51.0,1.0,1.0,195.5491295076488,566.1802468074435,-0.87
-0.86,0.0003,51.0,1.0,1.0,195.58281828781546,567.5953604722972,-0.86
-0.85,0.0003,51.0,1.0,1.0,195.5761429522086,569.830161036541,-0.85
-0.84,0.0003,51.0,1.0,1.0,195.64534676507117,568.9453638521602,-0.84
-0.83,0.0003,51.0,1.0,1.0,195.8441014512915,563.4213945286009,-0.83
-0.82,0.0003,51.0,1.0,1.0,196.0428160787024,557.7185795886927,-0.82
-0.81,0.0003,51.0,1.0,1.0,196.24617768571088,551.6609752574559,-0.81
-0.8,0.0003,51.0,1.0,1.0,196.36663127913542,545.9602400879991,-0.8
-0.79,0.0003,51.0,1.0,1.0,196.3388033863177,539.2202158573008,-0.79
-0.78,0.0003,51.0,1.0,1.0,196.3077698700364,530.8766773747644,-0.78
-0.77,0.0003,51.0,1.0,1.0,196.2577344385539,526.4128800835338,-0.77
-0.76,0.0003,51.0,1.0,1.0,196.16808192468343,533.9210771238464,-0.76
-0.75,0.0003,51.0,1.0,1.0,196.33517569007796,542.2269185426288,-0.75
-0.74,0.0003,51.0,1.0,1.0,196.51874272469055,549.0326811150578,-0.74
-0.73,0.0003,51.0,1.0,1.0,196.33511928128164,555.4662600945254,-0.73
-0.72,0.0003,51.0,1.0,1.0,196.62188286459087,561.9419423883055,-0.72
-0.71,0.0003,51.0,1.0,1.0,196.7683000207775,568.1375542226821,-0.71
-0.7,0.0003,51.0,1.0,1.0,196.84308775174532,579.5011712323993,-0.7
