IF_sens_r,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
82.45393943261438,0.02,51.0,1.0,1.0,200.53968632169602,571.6895713612099,-0.284
89.48062643383894,0.02,51.0,1.0,1.0,200.53323951094524,572.0295536627864,-0.284
97.1061244870633,0.02,51.0,1.0,1.0,200.52706002669618,572.3738566901158,-0.284
105.38146399622259,0.02,51.0,1.0,1.0,200.52113265338954,572.7217632407893,-0.284
114.36202415293195,0.02,51.0,1.0,1.0,200.5154455936595,573.0724969068827,-0.284
124.10790353818399,0.02,51.0,1.0,1.0,200.51001987578346,573.4251511331215,-0.284
134.68432230655196,0.02,51.0,1.0,1.0,200.50433251967408,573.7786537571278,-0.284
146.16205864434843,0.02,51.0,1.0,1.0,200.49793593392602,574.1317910878361,-0.284
158.61792242254668,0.02,51.0,1.0,1.0,200.4915467342425,574.48328630016,-0.284
172.13526921418944,0.02,51.0,1.0,1.0,200.48513361024652,574.8318895670432,-0.284
186.80455811612384,0.02,51.0,1.0,1.0,200.47869669309392,575.1764114272304,-0.284
202.723957108052,0.02,51.0,1.0,1.0,200.47227018328016,575.5156586648716,-0.284
220.0,0.02,51.0,1.0,1.0,200.4659156178504,575.8483880117177,-0.284
4.0,0.04,51.0,1.0,1.0,200.67762696492824,484.2206568863518,-0.284
4.340878170264604,0.04,51.0,1.0,1.0,200.67622482476833,496.8332460290828,-0.284
4.710805822269944,0.04,51.0,1.0,1.0,200.67473146508672,508.25297780645775,-0.284
5.11225853956175,0.04,51.0,1.0,1.0,200.6731408279144,518.3244324311866,-0.284
5.547922873783102,0.04,51.0,1.0,1.0,200.67144636783803,526.9734530931091,-0.284
6.020714323279183,0.04,51.0,1.0,1.0,200.66964095628506,534.2415254659229,-0.284
6.533796843830508,0.04,51.0,1.0,1.0,200.66771674930058,540.2635595142852,-0.284
7.090604022081906,0.04,51.0,1.0,1.0,200.66566500521134,545.2209729699484,-0.284
7.694862053361437,0.04,51.0,1.0,1.0,200.6634758341937,549.2995890958234,-0.284
8.350614677658532,0.04,51.0,1.0,1.0,200.66113785525707,552.6647272073668,-0.284
9.062250240634778,0.04,51.0,1.0,1.0,200.65847338623922,555.4523256010408,-0.284
9.834531060761668,0.04,51.0,1.0,1.0,200.65559244699077,557.7700165406166,-0.284
10.672625299112381,0.04,51.0,1.0,1.0,200.65250343700885,559.7025192947087,-0.284
11.582141545082669,0.04,51.0,1.0,1.0,200.6491834330995,561.3177401649007,-0.284
12.569166349491027,0.04,51.0,1.0,1.0,200.6456040032607,562.6717670630281,-0.284
13.640304956232512,0.04,51.0,1.0,1.0,200.64172930415486,563.8122593229384,-0.284
14.80272550506545,0.04,51.0,1.0,1.0,200.6375137009354,564.7830154884693,-0.284
16.064207001339426,0.04,51.0,1.0,1.0,200.63289930295616,565.6231752810066,-0.284
17.43319137368153,0.04,51.0,1.0,1.0,200.62781502244684,566.3625710666474,-0.284
18.918839968014844,0.04,51.0,1.0,1.0,200.62218169056885,567.0314946233032,-0.284
20.531094855971272,0.04,51.0,1.0,1.0,200.61593158077775,567.6566329725507,-0.284
22.280745367979403,0.04,51.0,1.0,1.0,200.60904864984542,568.2609951550162,-0.284
24.179500296271495,0.04,51.0,1.0,1.0,200.6016317184494,568.8639508750232,-0.284
26.240066250997867,0.04,51.0,1.0,1.0,200.59405911802952,569.4814166569619,-0.284
28.476232693813404,0.04,51.0,1.0,1.0,200.58375360414902,570.1261520284329,-0.284
30.902964217987456,0.04,51.0,1.0,1.0,200.56633231333672,570.8080573231797,-0.284
33.53650069258248,0.04,51.0,1.0,1.0,200.5499333453542,571.5343502381763,-0.284
36.394465940873765,0.04,51.0,1.0,1.0,200.534456067191,572.3095715578958,-0.284
39.495985680294396,0.04,51.0,1.0,1.0,200.51989760242154,573.1354996419988,-0.284
42.86181551316834,0.04,51.0,1.0,1.0,200.50615459208038,574.0111457561463,-0.284
46.5144798247553,0.04,51.0,1.0,1.0,200.48933811835167,574.9329776220565,-0.284
50.47842251812341,0.04,51.0,1.0,1.0,200.4712904892784,575.8953882997487,-0.284
54.780170594578784,0.04,51.0,1.0,1.0,200.45246062830128,576.8912910004576,-0.284
59.44851167434448,0.04,51.0,1.0,1.0,200.42760928995594,577.9126735662317,-0.284
64.51468664547063,0.04,51.0,1.0,1.0,200.39556107781095,578.9510047784281,-0.284
70.01259873019619,0.04,51.0,1.0,1.0,200.36982727540035,579.9974889868503,-0.284
75.97904036785103,0.04,51.0,1.0,1.0,200.34790057668107,581.0432412873091,-0.284
82.45393943261438,0.04,51.0,1.0,1.0,200.32200841161105,582.0794674133705,-0.284
89.48062643383894,0.04,51.0,1.0,1.0,200.29940519656404,583.0977022258742,-0.284
97.1061244870633,0.04,51.0,1.0,1.0,200.27886685719866,584.0901431182468,-0.284
105.38146399622259,0.04,51.0,1.0,1.0,200.2418709024577,585.050130738225,-0.284
114.36202415293195,0.04,51.0,1.0,1.0,200.2102305984447,585.9727958881381,-0.284
124.10790353818399,0.04,51.0,1.0,1.0,200.18652825595808,586.855704472092,-0.284
134.68432230655196,0.04,51.0,1.0,1.0,200.16419230547422,587.6991173403657,-0.284
146.16205864434843,0.04,51.0,1.0,1.0,200.14379648159684,588.5054374607101,-0.284
158.61792242254668,0.04,51.0,1.0,1.0,200.1255234603227,589.2764373069524,-0.284
172.13526921418944,0.04,51.0,1.0,1.0,200.108261260305,590.0037394732046,-0.284
186.80455811612384,0.04,51.0,1.0,1.0,200.0753144129499,590.6782794783641,-0.284
202.723957108052,0.04,51.0,1.0,1.0,200.0505608679117,591.335360457047,-0.284
220.0,0.04,51.0,1.0,1.0,200.03452484182858,591.632732354495,-0.284
4.0,0.06,51.0,1.0,1.0,200.6826635584081,489.3297853136305,-0.284
4.340878170264604,0.06,51.0,1.0,1.0,200.68140983505162,501.10240460589495,-0.284
4.710805822269944,0.06,51.0,1.0,1.0,200.68003305946533,511.664265026716,-0.284
5.11225853956175,0.06,51.0,1.0,1.0,200.67851816788843,520.9292392560528,-0.284
5.547922873783102,0.06,51.0,1.0,1.0,200.67684819415456,528.8796387667206,-0.284
6.020714323279183,0.06,51.0,1.0,1.0,200.6750040640272,535.5840575129038,-0.284
6.533796843830508,0.06,51.0,1.0,1.0,200.6729643675281,541.176537465581,-0.284
7.090604022081906,0.06,51.0,1.0,1.0,200.67070509178112,545.8209602620166,-0.284
7.694862053361437,0.06,51.0,1.0,1.0,200.66819927586445,549.6807410282626,-0.284
8.350614677658532,0.06,51.0,1.0,1.0,200.66541650775483,552.9013934945564,-0.284
9.062250240634778,0.06,51.0,1.0,1.0,200.66232210552693,555.6044430993827,-0.284
9.834531060761668,0.06,51.0,1.0,1.0,200.6587295010591,557.8883223365204,-0.284
10.672625299112381,0.06,51.0,1.0,1.0,200.65459194200133,559.8324473717628,-0.284
11.582141545082669,0.06,51.0,1.0,1.0,200.6499684398757,561.5019950147814,-0.284
12.569166349491027,0.06,51.0,1.0,1.0,200.64478242853602,562.9517767770337,-0.284
13.640304956232512,0.06,51.0,1.0,1.0,200.63892959737703,564.2300037196045,-0.284
14.80272550506545,0.06,51.0,1.0,1.0,200.63226316829343,565.3805784744786,-0.284
16.064207001339426,0.06,51.0,1.0,1.0,200.62458460022685,566.4440046051669,-0.284
17.43319137368153,0.06,51.0,1.0,1.0,200.61568351750034,567.4549307401608,-0.284
18.918839968014844,0.06,51.0,1.0,1.0,200.60551183145853,568.4449619771632,-0.284
20.531094855971272,0.06,51.0,1.0,1.0,200.59460717913277,569.4443235441672,-0.284
22.280745367979403,0.06,51.0,1.0,1.0,200.57727682224177,570.4800054256367,-0.284
24.179500296271495,0.06,51.0,1.0,1.0,200.5530987074068,571.5753307860235,-0.284
26.240066250997867,0.06,51.0,1.0,1.0,200.53079823168022,572.749314756215,-0.284
28.476232693813404,0.06,51.0,1.0,1.0,200.51028132061018,574.0158055125964,-0.284
30.902964217987456,0.06,51.0,1.0,1.0,200.48640264385656,575.3825848345695,-0.284
33.53650069258248,0.06,51.0,1.0,1.0,200.45879778806585,576.8508004119515,-0.284
36.394465940873765,0.06,51.0,1.0,1.0,200.4207090762594,578.4151215575359,-0.284
39.495985680294396,0.06,51.0,1.0,1.0,200.37550089308925,580.0647243862253,-0.284
42.86181551316834,0.06,51.0,1.0,1.0,200.33782619583806,581.7848096981965,-0.284
46.5144798247553,0.06,51.0,1.0,1.0,200.29660277659465,583.5581537481531,-0.284
50.47842251812341,0.06,51.0,1.0,1.0,200.24308311321985,585.3663008332168,-0.284
54.780170594578784,0.06,51.0,1.0,1.0,200.18697305140344,587.1902408296869,-0.284
59.44851167434448,0.06,51.0,1.0,1.0,200.14038832489496,589.0105349128553,-0.284
64.51468664547063,0.06,51.0,1.0,1.0,200.08523602647125,590.8069033167544,-0.284
70.01259873019619,0.06,51.0,1.0,1.0,200.02634568662504,592.376879622812,-0.284
75.97904036785103,0.06,51.0,1.0,1.0,199.99013594140087,593.0225068271856,-0.284
82.45393943261438,0.06,51.0,1.0,1.0,199.95618952888756,593.649760065931,-0.284
89.48062643383894,0.06,51.0,1.0,1.0,199.92273023285247,594.2678515160201,-0.284
97.1061244870633,0.06,51.0,1.0,1.0,199.88931237565086,594.8661668802944,-0.284
105.38146399622259,0.06,51.0,1.0,1.0,199.8714156369626,595.4078335492901,-0.284
114.36202415293195,0.06,51.0,1.0,1.0,199.8603029021016,595.8989070077237,-0.284
124.10790353818399,0.06,51.0,1.0,1.0,199.85253321765464,596.3536997961409,-0.284
134.68432230655196,0.06,51.0,1.0,1.0,199.84591379637945,596.7778253067193,-0.284
146.16205864434843,0.06,51.0,1.0,1.0,199.84160849682704,597.1693373142191,-0.284
158.61792242254668,0.06,51.0,1.0,1.0,199.83822737731228,597.4993514662274,-0.284
172.13526921418944,0.06,51.0,1.0,1.0,199.83583707491908,597.8088163390976,-0.284
186.80455811612384,0.06,51.0,1.0,1.0,199.83415674901465,598.1228237173418,-0.284
202.723957108052,0.06,51.0,1.0,1.0,199.8336517731583,598.3673362153588,-0.284
220.0,0.06,51.0,1.0,1.0,199.83400263723874,598.3787952192026,-0.284
4.0,0.08,51.0,1.0,1.0,200.68849587646002,493.7503852488309,-0.284
4.340878170264604,0.08,51.0,1.0,1.0,200.68744476213888,504.70155494537494,-0.284
4.710805822269944,0.08,51.0,1.0,1.0,200.6862274241995,514.4542455717389,-0.284
5.11225853956175,0.08,51.0,1.0,1.0,200.6848136333588,522.9801802544287,-0.284
5.547922873783102,0.08,51.0,1.0,1.0,200.68316835552,530.3041340035769,-0.284
6.020714323279183,0.08,51.0,1.0,1.0,200.6812513666893,536.5122124310552,-0.284
6.533796843830508,0.08,51.0,1.0,1.0,200.6790169974907,541.7343817844807,-0.284
7.090604022081906,0.08,51.0,1.0,1.0,200.67641405361476,546.1185653019331,-0.284
7.694862053361437,0.08,51.0,1.0,1.0,200.6733859074385,549.809637352917,-0.284
8.350614677658532,0.08,51.0,1.0,1.0,200.66987060418097,552.9376162321902,-0.284
9.062250240634778,0.08,51.0,1.0,1.0,200.6658004578784,555.6134334693699,-0.284
9.834531060761668,0.08,51.0,1.0,1.0,200.66109981888997,557.9293130287921,-0.284
10.672625299112381,0.08,51.0,1.0,1.0,200.65529002117847,559.9614958202111,-0.284
11.582141545082669,0.08,51.0,1.0,1.0,200.64857014301464,561.7738508167704,-0.284
12.569166349491027,0.08,51.0,1.0,1.0,200.64079576890973,563.4204643352809,-0.284
13.640304956232512,0.08,51.0,1.0,1.0,200.63169308490654,564.9524400137465,-0.284
14.80272550506545,0.08,51.0,1.0,1.0,200.62084664311408,566.4146964888422,-0.284
16.064207001339426,0.08,51.0,1.0,1.0,200.60792248640385,567.8493461976628,-0.284
17.43319137368153,0.08,51.0,1.0,1.0,200.59368398951062,569.2993810737252,-0.284
18.918839968014844,0.08,51.0,1.0,1.0,200.56770977254757,570.7988269704099,-0.284
20.531094855971272,0.08,51.0,1.0,1.0,200.53791796864945,572.3811726632757,-0.284
22.280745367979403,0.08,51.0,1.0,1.0,200.51125004500986,574.0745018761094,-0.284
24.179500296271495,0.08,51.0,1.0,1.0,200.48041903334058,575.8995176557844,-0.284
26.240066250997867,0.08,51.0,1.0,1.0,200.44430150867112,577.8676243590457,-0.284
28.476232693813404,0.08,51.0,1.0,1.0,200.38413375934041,579.9795343343576,-0.284
30.902964217987456,0.08,51.0,1.0,1.0,200.33395010748202,582.2248724745602,-0.284
33.53650069258248,0.08,51.0,1.0,1.0,200.28163066063306,584.5829330860344,-0.284
36.394465940873765,0.08,51.0,1.0,1.0,200.19933773493082,587.0243397784207,-0.284
39.495985680294396,0.08,51.0,1.0,1.0,200.13694988326543,589.5131469490467,-0.284
42.86181551316834,0.08,51.0,1.0,1.0,200.05231464256852,592.0090277568099,-0.284
46.5144798247553,0.08,51.0,1.0,1.0,199.9901059210601,593.6824744510276,-0.284
50.47842251812341,0.08,51.0,1.0,1.0,199.9415414575276,594.6634494098411,-0.284
54.780170594578784,0.08,51.0,1.0,1.0,199.8909581282509,595.6349640983947,-0.284
59.44851167434448,0.08,51.0,1.0,1.0,199.86311117568087,596.5875982658347,-0.284
64.51468664547063,0.08,51.0,1.0,1.0,199.84884685018855,597.5094017259655,-0.284
70.01259873019619,0.08,51.0,1.0,1.0,199.83654048053046,598.3998795674538,-0.284
75.97904036785103,0.08,51.0,1.0,1.0,199.82807529519673,599.248439369339,-0.284
82.45393943261438,0.08,51.0,1.0,1.0,199.82435923759442,600.0325607416723,-0.284
89.48062643383894,0.08,51.0,1.0,1.0,199.82511851005117,600.7863807716352,-0.284
97.1061244870633,0.08,51.0,1.0,1.0,199.8302130866465,601.4906631085242,-0.284
105.38146399622259,0.08,51.0,1.0,1.0,199.840536225522,600.2944970058397,-0.284
114.36202415293195,0.08,51.0,1.0,1.0,199.83879474586254,599.6491355453242,-0.284
124.10790353818399,0.08,51.0,1.0,1.0,199.8371051313804,597.5766749375211,-0.284
134.68432230655196,0.08,51.0,1.0,1.0,199.82286077564117,603.498059307479,-0.284
146.16205864434843,0.08,51.0,1.0,1.0,199.81612122676432,604.0080910511772,-0.284
158.61792242254668,0.08,51.0,1.0,1.0,199.80742419595384,604.5345947278998,-0.284
172.13526921418944,0.08,51.0,1.0,1.0,199.7959529620412,601.8635742651688,-0.284
186.80455811612384,0.08,51.0,1.0,1.0,199.83710915558268,597.6461014807784,-0.284
202.723957108052,0.08,51.0,1.0,1.0,199.84701957239056,596.4266521747294,-0.284
220.0,0.08,51.0,1.0,1.0,199.8533702496305,595.92972122157,-0.284
4.0,0.1,51.0,1.0,1.0,200.69521839819572,497.5611743410626,-0.284
4.340878170264604,0.1,51.0,1.0,1.0,200.69441815860392,507.72216751057033,-0.284
4.710805822269944,0.1,51.0,1.0,1.0,200.69338636281157,516.7186765008238,-0.284
5.11225853956175,0.1,51.0,1.0,1.0,200.6920668041358,524.570009072902,-0.284
5.547922873783102,0.1,51.0,1.0,1.0,200.69039311345,531.3334598041735,-0.284
6.020714323279183,0.1,51.0,1.0,1.0,200.688288366274,537.107284414564,-0.284
6.533796843830508,0.1,51.0,1.0,1.0,200.6856654470575,542.0171017003863,-0.284
7.090604022081906,0.1,51.0,1.0,1.0,200.6824284863165,546.1979619117762,-0.284
7.694862053361437,0.1,51.0,1.0,1.0,200.67847554165348,549.7806196782255,-0.284
8.350614677658532,0.1,51.0,1.0,1.0,200.67370212266147,552.8839873158632,-0.284
9.062250240634778,0.1,51.0,1.0,1.0,200.66800354037585,555.612009984247,-0.284
9.834531060761668,0.1,51.0,1.0,1.0,200.66127006875783,558.053039684383,-0.284
10.672625299112381,0.1,51.0,1.0,1.0,200.65280038664693,560.2808821044428,-0.284
11.582141545082669,0.1,51.0,1.0,1.0,200.6428236487938,562.3564847433014,-0.284
12.569166349491027,0.1,51.0,1.0,1.0,200.6309446346261,564.334000949498,-0.284
13.640304956232512,0.1,51.0,1.0,1.0,200.61641767359723,566.2652488806971,-0.284
14.80272550506545,0.1,51.0,1.0,1.0,200.59908820795235,568.1972797538726,-0.284
16.064207001339426,0.1,51.0,1.0,1.0,200.57231552699758,570.1786761724513,-0.284
17.43319137368153,0.1,51.0,1.0,1.0,200.5358284499007,572.257159653271,-0.284
18.918839968014844,0.1,51.0,1.0,1.0,200.50363001976638,574.4732876881119,-0.284
20.531094855971272,0.1,51.0,1.0,1.0,200.46325350686,576.8536236252163,-0.284
22.280745367979403,0.1,51.0,1.0,1.0,200.40175083859035,579.4118060813701,-0.284
24.179500296271495,0.1,51.0,1.0,1.0,200.34050445247874,582.1459820488631,-0.284
26.240066250997867,0.1,51.0,1.0,1.0,200.27786408074138,585.0386665365064,-0.284
28.476232693813404,0.1,51.0,1.0,1.0,200.18022265457523,588.0564342690868,-0.284
30.902964217987456,0.1,51.0,1.0,1.0,200.10060484770588,591.149573785681,-0.284
33.53650069258248,0.1,51.0,1.0,1.0,199.99881353689844,594.048938648982,-0.284
36.394465940873765,0.1,51.0,1.0,1.0,199.93706401983633,595.3302736912469,-0.284
39.495985680294396,0.1,51.0,1.0,1.0,199.86180119465897,596.6215318279607,-0.284
42.86181551316834,0.1,51.0,1.0,1.0,199.85168473772234,597.9134695401739,-0.284
46.5144798247553,0.1,51.0,1.0,1.0,199.8330643405589,599.196334929911,-0.284
50.47842251812341,0.1,51.0,1.0,1.0,199.82127753224336,600.459902213803,-0.284
54.780170594578784,0.1,51.0,1.0,1.0,199.8177611177432,601.6929736794599,-0.284
59.44851167434448,0.1,51.0,1.0,1.0,199.82018956680838,602.8785936047851,-0.284
64.51468664547063,0.1,51.0,1.0,1.0,199.81613971193138,603.9697271619088,-0.284
70.01259873019619,0.1,51.0,1.0,1.0,199.79995890018662,604.2776403017364,-0.284
75.97904036785103,0.1,51.0,1.0,1.0,199.78854033634462,603.6832445090328,-0.284
82.45393943261438,0.1,51.0,1.0,1.0,199.77501281896656,603.3909226552371,-0.284
89.48062643383894,0.1,51.0,1.0,1.0,199.83285521307903,600.4725601896937,-0.284
97.1061244870633,0.1,51.0,1.0,1.0,199.83108320277887,599.4819004362051,-0.284
105.38146399622259,0.1,51.0,1.0,1.0,199.7229047189499,605.0360852575558,-0.284
114.36202415293195,0.1,51.0,1.0,1.0,199.68162191618697,603.7724424863378,-0.284
124.10790353818399,0.1,51.0,1.0,1.0,199.70006138831965,605.2299041752348,-0.284
134.68432230655196,0.1,51.0,1.0,1.0,199.6851886189828,605.1414554490649,-0.284
146.16205864434843,0.1,51.0,1.0,1.0,199.66991437347022,604.9866295776437,-0.284
158.61792242254668,0.1,51.0,1.0,1.0,200.59076329679343,569.5999923032447,-0.284
172.13526921418944,0.1,51.0,1.0,1.0,199.6420302030772,604.618346907704,-0.284
186.80455811612384,0.1,51.0,1.0,1.0,199.86692979220328,595.2950933426658,-0.284
202.723957108052,0.1,51.0,1.0,1.0,200.40144101178652,578.6632439554346,-0.284
220.0,0.1,51.0,1.0,1.0,199.61210778417052,604.2044679203872,-0.284
4.0,0.12,51.0,1.0,1.0,200.70292810132207,500.83434745085395,-0.284
4.340878170264604,0.12,51.0,1.0,1.0,200.70240944724145,510.2452066099569,-0.284
4.710805822269944,0.12,51.0,1.0,1.0,200.70155331758812,518.541363764476,-0.284
5.11225853956175,0.12,51.0,1.0,1.0,200.700259588758,525.7813955930978,-0.284
5.547922873783102,0.12,51.0,1.0,1.0,200.69840944612352,532.0216555275417,-0.284
6.020714323279183,0.12,51.0,1.0,1.0,200.6958662853244,537.4092901875837,-0.284
6.533796843830508,0.12,51.0,1.0,1.0,200.69247930444658,542.0869479790298,-0.284
7.090604022081906,0.12,51.0,1.0,1.0,200.68809066999668,546.1541248844502,-0.284
7.694862053361437,0.12,51.0,1.0,1.0,200.68254649652056,549.7089862954643,-0.284
8.350614677658532,0.12,51.0,1.0,1.0,200.67570961417556,552.8782460576613,-0.284
9.062250240634778,0.12,51.0,1.0,1.0,200.66746518358534,555.7651102256705,-0.284
