IF_sens_s,IF_thresh_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
10.672625299112381,0.03,51.0,1.0,1.0,333.485669643225,396.0119137830885,-0.284
11.582141545082669,0.03,51.0,1.0,1.0,333.485669643225,395.80954741748354,-0.284
12.569166349491027,0.03,51.0,1.0,1.0,333.485669643225,395.68239620064713,-0.284
13.640304956232512,0.03,51.0,1.0,1.0,333.485669643225,395.6067527476371,-0.284
14.80272550506545,0.03,51.0,1.0,1.0,333.485669643225,395.56438447960767,-0.284
16.064207001339426,0.03,51.0,1.0,1.0,333.485669643225,395.5422175155628,-0.284
17.43319137368153,0.03,51.0,1.0,1.0,333.485669643225,395.53150981833954,-0.284
18.918839968014844,0.03,51.0,1.0,1.0,333.485669643225,395.526824142444,-0.284
20.531094855971272,0.03,51.0,1.0,1.0,333.485669643225,395.5250317547742,-0.284
22.280745367979403,0.03,51.0,1.0,1.0,333.485669643225,395.5244820280573,-0.284
24.179500296271495,0.03,51.0,1.0,1.0,333.485669643225,395.524388424384,-0.284
26.240066250997867,0.03,51.0,1.0,1.0,333.485669643225,395.52442142627467,-0.284
28.476232693813404,0.03,51.0,1.0,1.0,333.485669643225,395.5244665571524,-0.284
30.902964217987456,0.03,51.0,1.0,1.0,333.485669643225,395.52449644252005,-0.284
33.53650069258248,0.03,51.0,1.0,1.0,333.485669643225,395.5245117622404,-0.284
36.394465940873765,0.03,51.0,1.0,1.0,333.485669643225,395.52451842096303,-0.284
39.495985680294396,0.03,51.0,1.0,1.0,333.485669643225,395.52452095253835,-0.284
42.86181551316834,0.03,51.0,1.0,1.0,333.485669643225,395.5245218043574,-0.284
46.5144798247553,0.03,51.0,1.0,1.0,333.485669643225,395.5245220587908,-0.284
50.47842251812341,0.03,51.0,1.0,1.0,333.485669643225,395.52452212612883,-0.284
54.780170594578784,0.03,51.0,1.0,1.0,333.485669643225,395.52452214183944,-0.284
59.44851167434448,0.03,51.0,1.0,1.0,333.485669643225,395.5245221450466,-0.284
64.51468664547063,0.03,51.0,1.0,1.0,333.485669643225,395.5245221456142,-0.284
70.01259873019619,0.03,51.0,1.0,1.0,333.485669643225,395.52452214570025,-0.284
75.97904036785103,0.03,51.0,1.0,1.0,333.485669643225,395.52452214571133,-0.284
82.45393943261438,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457124,-0.284
89.48062643383894,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
97.1061244870633,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
105.38146399622259,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
114.36202415293195,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
124.10790353818399,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
134.68432230655196,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
146.16205864434843,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
158.61792242254668,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
172.13526921418944,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
186.80455811612384,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
202.723957108052,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
220.0,0.03,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
4.0,0.04,51.0,1.0,1.0,333.485669643225,412.64550223728355,-0.284
4.340878170264604,0.04,51.0,1.0,1.0,333.485669643225,410.0860850323862,-0.284
4.710805822269944,0.04,51.0,1.0,1.0,333.485669643225,407.6595867301774,-0.284
5.11225853956175,0.04,51.0,1.0,1.0,333.485669643225,405.4332623258386,-0.284
5.547922873783102,0.04,51.0,1.0,1.0,333.485669643225,403.441101853368,-0.284
6.020714323279183,0.04,51.0,1.0,1.0,333.485669643225,401.70044223867575,-0.284
6.533796843830508,0.04,51.0,1.0,1.0,333.485669643225,400.21713140127514,-0.284
7.090604022081906,0.04,51.0,1.0,1.0,333.485669643225,398.9874501409552,-0.284
7.694862053361437,0.04,51.0,1.0,1.0,333.485669643225,397.99897919613437,-0.284
8.350614677658532,0.04,51.0,1.0,1.0,333.485669643225,397.2313413705439,-0.284
9.062250240634778,0.04,51.0,1.0,1.0,333.485669643225,396.65748772774435,-0.284
9.834531060761668,0.04,51.0,1.0,1.0,333.485669643225,396.2459002263808,-0.284
10.672625299112381,0.04,51.0,1.0,1.0,333.485669643225,395.9635261481628,-0.284
11.582141545082669,0.04,51.0,1.0,1.0,333.485669643225,395.77878126735993,-0.284
12.569166349491027,0.04,51.0,1.0,1.0,333.485669643225,395.6639117325476,-0.284
13.640304956232512,0.04,51.0,1.0,1.0,333.485669643225,395.59632888162645,-0.284
14.80272550506545,0.04,51.0,1.0,1.0,333.485669643225,395.5589215604262,-0.284
16.064207001339426,0.04,51.0,1.0,1.0,333.485669643225,395.5395988419443,-0.284
17.43319137368153,0.04,51.0,1.0,1.0,333.485669643225,395.53039427964495,-0.284
18.918839968014844,0.04,51.0,1.0,1.0,333.485669643225,395.52642806342254,-0.284
20.531094855971272,0.04,51.0,1.0,1.0,333.485669643225,395.5249373704867,-0.284
22.280745367979403,0.04,51.0,1.0,1.0,333.485669643225,395.52449009348817,-0.284
24.179500296271495,0.04,51.0,1.0,1.0,333.485669643225,395.52441715786836,-0.284
26.240066250997867,0.04,51.0,1.0,1.0,333.485669643225,395.5244446746514,-0.284
28.476232693813404,0.04,51.0,1.0,1.0,333.485669643225,395.524480332865,-0.284
30.902964217987456,0.04,51.0,1.0,1.0,333.485669643225,395.52450327555766,-0.284
33.53650069258248,0.04,51.0,1.0,1.0,333.485669643225,395.52451472074017,-0.284
36.394465940873765,0.04,51.0,1.0,1.0,333.485669643225,395.52451955727474,-0.284
39.495985680294396,0.04,51.0,1.0,1.0,333.485669643225,395.5245213418629,-0.284
42.86181551316834,0.04,51.0,1.0,1.0,333.485669643225,395.5245219233509,-0.284
46.5144798247553,0.04,51.0,1.0,1.0,333.485669643225,395.52452209112175,-0.284
50.47842251812341,0.04,51.0,1.0,1.0,333.485669643225,395.5245221338911,-0.284
54.780170594578784,0.04,51.0,1.0,1.0,333.485669643225,395.52452214347306,-0.284
59.44851167434448,0.04,51.0,1.0,1.0,333.485669643225,395.52452214534503,-0.284
64.51468664547063,0.04,51.0,1.0,1.0,333.485669643225,395.52452214566097,-0.284
70.01259873019619,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457065,-0.284
75.97904036785103,0.04,51.0,1.0,1.0,333.485669643225,395.524522145712,-0.284
82.45393943261438,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
89.48062643383894,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
97.1061244870633,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
105.38146399622259,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
114.36202415293195,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
124.10790353818399,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
134.68432230655196,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
146.16205864434843,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
158.61792242254668,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
172.13526921418944,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
186.80455811612384,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
202.723957108052,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
220.0,0.04,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
4.0,0.05,51.0,1.0,1.0,333.485669643225,412.205523282455,-0.284
4.340878170264604,0.05,51.0,1.0,1.0,333.485669643225,409.632398201997,-0.284
4.710805822269944,0.05,51.0,1.0,1.0,333.485669643225,407.2240449101747,-0.284
5.11225853956175,0.05,51.0,1.0,1.0,333.485669643225,405.03121874584036,-0.284
5.547922873783102,0.05,51.0,1.0,1.0,333.485669643225,403.08112587239617,-0.284
6.020714323279183,0.05,51.0,1.0,1.0,333.485669643225,401.3872227624664,-0.284
6.533796843830508,0.05,51.0,1.0,1.0,333.485669643225,399.95253669828975,-0.284
7.090604022081906,0.05,51.0,1.0,1.0,333.485669643225,398.77097764514195,-0.284
7.694862053361437,0.05,51.0,1.0,1.0,333.485669643225,397.8280162177241,-0.284
8.350614677658532,0.05,51.0,1.0,1.0,333.485669643225,397.1014557400307,-0.284
9.062250240634778,0.05,51.0,1.0,1.0,333.485669643225,396.5628819562167,-0.284
9.834531060761668,0.05,51.0,1.0,1.0,333.485669643225,396.18004402810766,-0.284
10.672625299112381,0.05,51.0,1.0,1.0,333.485669643225,395.91985443793135,-0.284
11.582141545082669,0.05,51.0,1.0,1.0,333.485669643225,395.7512959029261,-0.284
12.569166349491027,0.05,51.0,1.0,1.0,333.485669643225,395.64757433521004,-0.284
13.640304956232512,0.05,51.0,1.0,1.0,333.485669643225,395.58721949711673,-0.284
14.80272550506545,0.05,51.0,1.0,1.0,333.485669643225,395.55420469478173,-0.284
16.064207001339426,0.05,51.0,1.0,1.0,333.485669643225,395.5373667593531,-0.284
17.43319137368153,0.05,51.0,1.0,1.0,333.485669643225,395.52945651110076,-0.284
18.918839968014844,0.05,51.0,1.0,1.0,333.485669643225,395.52610003106605,-0.284
20.531094855971272,0.05,51.0,1.0,1.0,333.485669643225,395.52486043638993,-0.284
22.280745367979403,0.05,51.0,1.0,1.0,333.485669643225,395.5244965290567,-0.284
24.179500296271495,0.05,51.0,1.0,1.0,333.485669643225,395.5244397151251,-0.284
26.240066250997867,0.05,51.0,1.0,1.0,333.485669643225,395.5244625563016,-0.284
28.476232693813404,0.05,51.0,1.0,1.0,333.485669643225,395.5244906946518,-0.284
30.902964217987456,0.05,51.0,1.0,1.0,333.485669643225,395.52450829205907,-0.284
33.53650069258248,0.05,51.0,1.0,1.0,333.485669643225,395.5245168362905,-0.284
36.394465940873765,0.05,51.0,1.0,1.0,333.485669643225,395.52452034693096,-0.284
39.495985680294396,0.05,51.0,1.0,1.0,333.485669643225,395.5245216041533,-0.284
42.86181551316834,0.05,51.0,1.0,1.0,333.485669643225,395.52452200086424,-0.284
46.5144798247553,0.05,51.0,1.0,1.0,333.485669643225,395.5245221114273,-0.284
50.47842251812341,0.05,51.0,1.0,1.0,333.485669643225,395.5245221385768,-0.284
54.780170594578784,0.05,51.0,1.0,1.0,333.485669643225,395.52452214441763,-0.284
59.44851167434448,0.05,51.0,1.0,1.0,333.485669643225,395.5245221455098,-0.284
64.51468664547063,0.05,51.0,1.0,1.0,333.485669643225,395.5245221456855,-0.284
70.01259873019619,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457097,-0.284
75.97904036785103,0.05,51.0,1.0,1.0,333.485669643225,395.52452214571224,-0.284
82.45393943261438,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
89.48062643383894,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
97.1061244870633,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
105.38146399622259,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
114.36202415293195,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
124.10790353818399,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
134.68432230655196,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
146.16205864434843,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
158.61792242254668,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
172.13526921418944,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
186.80455811612384,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
202.723957108052,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
220.0,0.05,51.0,1.0,1.0,333.485669643225,395.5245221457125,-0.284
4.0,0.06,51.0,1.0,1.0,333.485669643225,411.75171726865034,-0.284
4.340878170264604,0.06,51.0,1.0,1.0,333.485669643225,409.1806809490913,-0.284
4.710805822269944,0.06,51.0,1.0,1.0,333.485669643225,406.7969590779137,-0.284
5.11225853956175,0.06,51.0,1.0,1.0,333.485669643225,404.64073328542224,-0.284
5.547922873783102,0.06,51.0,1.0,1.0,333.485669643225,402.7341551399551,-0.284
6.020714323279183,0.06,51.0,1.0,1.0,333.485669643225,401.0874441039753,-0.284
6.533796843830508,0.06,51.0,1.0,1.0,333.485669643225,399.70109409552043,-0.284
7.090604022081906,0.06,51.0,1.0,1.0,333.485669643225,398.56680237063154,-0.284
7.694862053361437,0.06,51.0,1.0,1.0,333.485669643225,397.6680506961907,-0.284
8.350614677658532,0.06,51.0,1.0,1.0,333.485669643225,396.9809548343102,-0.284
9.062250240634778,0.06,51.0,1.0,1.0,333.485669643225,396.475893734592,-0.284
9.834531060761668,0.06,51.0,1.0,1.0,333.485669643225,396.12005286436676,-0.284
10.672625299112381,0.06,51.0,1.0,1.0,333.485669643225,395.8804562137589,-0.284
11.582141545082669,0.06,51.0,1.0,1.0,333.485669643225,395.72674990476236,-0.284
12.569166349491027,0.06,51.0,1.0,1.0,333.485669643225,395.63313847528684,-0.284
13.640304956232512,0.06,51.0,1.0,1.0,333.485669643225,395.57926049360066,-0.284
14.80272550506545,0.06,51.0,1.0,1.0,333.485669643225,395.55013266979165,-0.284
