MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.91,1.0,50.646235250365216,0.9930634362816709,0.6740056945027683,189.81406450490854,484.4868522492813,-0.91
-0.9,1.0,50.667178685908475,0.9934740918805584,0.6847812408252083,213.2384779125392,482.5401942942913,-0.9
-0.89,1.0,50.688117415367216,0.9938846552032787,0.6955567871476477,207.31217668706313,480.5769079272991,-0.89
-0.88,1.0,50.70633233347009,0.9942418104601978,0.7063323334700877,224.050403442673,478.5932407488811,-0.88
-0.87,1.0,50.71710787979253,0.9944530956822064,0.7171078797925272,218.71325536332125,476.5852011914455,-0.87
-0.86,1.0,50.72788342611497,0.9946643809042152,0.7278834261149674,223.33378243432304,474.54887612619734,-0.86
-0.85,1.0,50.738658972437406,0.9948756661262237,0.7386589724374069,241.9949645682606,472.4810802676578,-0.85
-0.84,1.0,50.74943451875985,0.9950869513482323,0.7494345187598469,242.69581652027088,470.3805304766457,-0.84
-0.83,1.0,50.76021006508229,0.995298236570241,0.7602100650822865,248.03606155869812,468.244989604678,-0.83
-0.82,1.0,50.770985611404726,0.9955095217922495,0.7709856114047264,254.97749659208938,466.07567094837015,-0.82
-0.81,1.0,50.78176115772717,0.9957208070142581,0.781761157727166,260.6007519232571,463.90447939876077,-0.81
-0.8,1.0,50.79253670404961,0.9959320922362669,0.7925367040496057,272.24875411224735,461.76953283769967,-0.8
-0.79,1.0,50.803312250372045,0.9961433774582754,0.8033122503720457,275.421390862514,459.7294874316419,-0.79
-0.78,1.0,50.81408779669449,0.996354662680284,0.8140877966944855,278.24003326873867,457.8549566804101,-0.78
-0.77,1.0,50.82486334301693,0.9965659479022927,0.8248633430169251,281.0479290126495,456.24141439576823,-0.77
-0.76,1.0,50.835638889339364,0.9967772331243012,0.835638889339365,283.96768422574564,454.9687636122212,-0.76
-0.75,1.0,50.846414435661806,0.99698851834631,0.8464144356618047,286.83529504901065,454.08176593660517,-0.75
-0.74,1.0,50.85718998198425,0.9971998035683186,0.8571899819842447,290.2164240064261,453.57131166906555,-0.74
-0.73,1.0,50.867965528306684,0.9974110887903271,0.867965528306684,294.29929286856736,453.37378346443273,-0.73
-0.72,1.0,50.878741074629126,0.9976223740123358,0.878741074629124,298.15458195469665,453.39298044547377,-0.72
