MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.79,6.0,51.0,1.0,1.0,195.0051676317143,640.0734193144206,-0.79
-0.78,6.0,51.0,1.0,1.0,194.89962423138567,650.1373410735144,-0.78
-0.77,6.0,51.0,1.0,1.0,194.76892628567023,660.2909679252023,-0.77
-0.76,6.0,51.0,1.0,1.0,194.62913219527368,657.9489782117594,-0.76
-0.75,6.0,51.0,1.0,1.0,194.5065129794997,653.1319243420323,-0.75
-0.74,6.0,51.0,1.0,1.0,194.38458248237228,648.3962486886641,-0.74
-0.73,6.0,51.0,1.0,1.0,194.28492036503027,643.8928895230918,-0.73
-0.72,6.0,51.0,1.0,1.0,194.15697054805148,639.862126369633,-0.72
-0.71,6.0,51.0,1.0,1.0,194.04313901241892,636.5955216334462,-0.71
-0.7,6.0,51.0,1.0,1.0,193.97265519745238,634.3246442085936,-0.7
-0.69,6.0,51.0,1.0,1.0,193.94722734458816,633.0896067493263,-0.69
-0.68,6.0,51.0,1.0,1.0,193.95868386437203,632.7033584229407,-0.68
-0.67,6.0,51.0,1.0,1.0,193.99204917562864,632.8534514976803,-0.67
-0.66,6.0,51.0,1.0,1.0,194.03566834264447,633.2454616112294,-0.66
-0.65,6.0,51.0,1.0,1.0,194.08142042809288,633.6821019483073,-0.65
-0.64,6.0,51.0,1.0,1.0,194.1250482111118,634.0652960566242,-0.64
-0.63,6.0,51.0,1.0,1.0,194.16527326062058,634.3636269260377,-0.63
-0.62,6.0,51.0,1.0,1.0,194.20233155647034,634.5796760569368,-0.62
-0.61,6.0,51.0,1.0,1.0,194.23698989398915,634.7287889414125,-0.61
-0.6,6.0,51.0,1.0,1.0,194.27007006421343,634.8282575306403,-0.6
-0.59,6.0,51.0,1.0,1.0,194.30728418351575,634.8929570487437,-0.59
-0.58,6.0,51.0,1.0,1.0,194.3460650912459,634.9342373469544,-0.58
-0.57,6.0,51.0,1.0,1.0,194.38468066945572,634.960183646847,-0.57
-0.56,6.0,51.0,1.0,1.0,194.42341196529844,634.9763027546173,-0.56
-0.55,6.0,51.0,1.0,1.0,194.46246421172663,634.9862277195015,-0.55
-0.54,6.0,51.0,1.0,1.0,194.5019900005946,634.9922989819145,-0.54
-0.53,6.0,51.0,1.0,1.0,194.54210607440467,634.9959967712163,-0.53
-0.52,6.0,51.0,1.0,1.0,194.5829048746902,634.9982438440836,-0.52
-0.51,6.0,51.0,1.0,1.0,194.62446226580983,634.9996089600616,-0.51
-0.5,6.0,51.0,1.0,1.0,194.66684266189438,635.000439647116,-0.5
-0.49,6.0,51.0,1.0,1.0,194.71010247242378,635.0009468983278,-0.49
-0.48,6.0,51.0,1.0,1.0,194.75429250114243,635.0012582606853,-0.48
-0.47,6.0,51.0,1.0,1.0,194.79945975786836,635.001450653636,-0.47
-0.46,6.0,51.0,1.0,1.0,194.84493028109173,635.0015692775221,-0.46
-0.45,6.0,51.0,1.0,1.0,194.8473077385739,635.0015876298763,-0.45
-0.44,6.0,51.0,1.0,1.0,194.85287625919273,635.0016042972862,-0.44
-0.43,6.0,51.0,1.0,1.0,194.85511062621322,635.001619354128,-0.43
-0.42,6.0,51.0,1.0,1.0,194.86373730524193,635.001632862154,-0.42
-0.41,6.0,51.0,1.0,1.0,194.87852905050443,635.0016448456994,-0.41
-0.4,6.0,51.0,1.0,1.0,194.93556737326603,635.0016451021683,-0.4
-0.39,6.0,51.0,1.0,1.0,195.0001315901663,635.0016431347179,-0.39
-0.38,6.0,51.0,1.0,1.0,195.0659566622112,635.0016408319367,-0.38
-0.37,6.0,51.0,1.0,1.0,195.1301639269627,635.0016381925087,-0.37
-0.36,6.0,51.0,1.0,1.0,195.18962904790195,635.0016352146267,-0.36
-0.35,6.0,51.0,1.0,1.0,195.25010208950633,635.0016318960144,-0.35
-0.34,6.0,51.0,1.0,1.0,195.31099019463863,635.0016282339529,-0.34
-0.33,6.0,51.0,1.0,1.0,195.37213423903776,635.0016242253088,-0.33
-0.32,6.0,51.0,1.0,1.0,195.43350938838543,635.0016198665633,-0.32
-0.31,6.0,51.0,1.0,1.0,195.49518573916373,635.0016151538484,-0.31
-0.3,6.0,51.0,1.0,1.0,195.55745940442395,635.0016100829912,-0.3
-0.29,6.0,51.0,1.0,1.0,195.61351759227648,635.0016046502334,-0.29
-0.28,6.0,51.0,1.0,1.0,195.66345337171705,635.0016011550323,-0.28
-0.27,6.0,51.0,1.0,1.0,195.6900420161906,635.0016102428522,-0.27
-0.26,6.0,51.0,1.0,1.0,195.7183043499493,635.0016184773244,-0.26
-0.25,6.0,51.0,1.0,1.0,195.71028959576424,635.0016338734205,-0.25
-0.24,6.0,51.0,1.0,1.0,195.72217074813264,635.001639013192,-0.24
-0.23,6.0,51.0,1.0,1.0,195.79190943555923,635.0016290365094,-0.23
-0.22,6.0,51.0,1.0,1.0,195.8548586078377,635.0016188613547,-0.22
-0.21,6.0,51.0,1.0,1.0,195.91582599480313,635.0016084813861,-0.21
-0.2,6.0,51.0,1.0,1.0,195.97719409148806,635.0015978903629,-0.2
-0.19,6.0,51.0,1.0,1.0,196.03897364784547,635.0015870820068,-0.19
-0.18,6.0,51.0,1.0,1.0,196.10118067289108,635.0015760497854,-0.18
-0.17,6.0,51.0,1.0,1.0,196.16383648072696,635.0015647868964,-0.17
-0.16,6.0,51.0,1.0,1.0,196.2269681675109,635.0015532862567,-0.16
-0.15,6.0,51.0,1.0,1.0,198.04945900739023,609.0077763664054,-0.15
-0.14,6.0,51.0,1.0,1.0,200.19092276592133,550.9991991705241,-0.14
-0.13,6.0,51.0,1.0,1.0,200.16204137292772,586.420696693949,-0.13
