MagCAPShock,Conserv_Sens,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.61,0.03,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438534198806,420.9055342530603,-0.61
-0.6,0.03,51.0,1.0,1.0,327.9575029796575,418.4675883699525,-0.6
-0.59,0.03,51.0,1.0,1.0,328.2417993304613,416.0903452219076,-0.59
-0.58,0.03,51.0,1.0,1.0,328.5273181984862,413.83783003939965,-0.58
-0.57,0.03,51.0,1.0,1.0,328.81284248764365,411.6357030908056,-0.57
-0.56,0.03,51.0,1.0,1.0,329.1001558942024,409.4221289852213,-0.56
-0.55,0.03,51.0,1.0,1.0,329.3889374665937,407.1694410711273,-0.55
-0.54,0.03,51.0,1.0,1.0,329.6790438089875,404.8728222849184,-0.54
-0.53,0.03,51.0,1.0,1.0,329.9704659298301,402.553181758434,-0.53
-0.52,0.03,51.0,1.0,1.0,330.2632276091983,400.27497507953194,-0.52
-0.51,0.03,51.0,1.0,1.0,330.5574143657805,398.1684909279534,-0.51
-0.5,0.03,51.0,1.0,1.0,330.8524909511682,396.42568873422965,-0.5
-0.49,0.03,51.0,1.0,1.0,331.1499368754939,395.22685635584895,-0.49
-0.48,0.03,51.0,1.0,1.0,331.4492862996831,394.61852980961135,-0.48
-0.47,0.03,51.0,1.0,1.0,331.7497623570402,394.4677401538598,-0.47
-0.46,0.03,51.0,1.0,1.0,332.05373681452,394.57826206247506,-0.46
-0.45,0.03,51.0,1.0,1.0,332.360641031902,394.7737799619126,-0.45
-0.44,0.03,51.0,1.0,1.0,332.66984265310475,394.9594399029122,-0.44
-0.43,0.03,51.0,1.0,1.0,332.98516916641955,395.1063448115241,-0.43
-0.42,0.03,51.0,1.0,1.0,333.3089491512631,395.2107244911889,-0.42
-0.41,0.03,51.0,1.0,1.0,333.4856696432248,395.22502857518117,-0.41
-0.4,0.03,51.0,1.0,1.0,333.4856696432248,395.21144584333763,-0.4
-0.39,0.03,51.0,1.0,1.0,333.4856696432249,395.1975789537031,-0.39
-0.38,0.03,51.0,1.0,1.0,333.4856696432248,395.1834291580473,-0.38
-0.37,0.03,51.0,1.0,1.0,333.48566964322487,395.16899826607306,-0.37
-0.36,0.03,51.0,1.0,1.0,333.48566964322487,395.15428868347703,-0.36
-0.35,0.03,51.0,1.0,1.0,333.48566964322487,395.139303460783,-0.35
-0.34,0.03,51.0,1.0,1.0,333.4856696432248,395.12372404628115,-0.34
-0.33,0.03,51.0,1.0,1.0,333.485669643225,395.1060445336737,-0.33
