MagCAPShock,ProjYears,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.92,1.0,50.66311192617859,0.9933943514936978,0.8785140018358751,151.97909779318493,300.1778720219933,-0.92
-0.91,1.0,50.68029838471031,0.9937313408766728,0.8843008350165485,152.13190351989704,298.8486989801869,-0.91
-0.9,1.0,50.69746754086212,0.9940679909972965,0.8900876681972218,152.28486506289875,297.51957338565535,-0.9
-0.89,1.0,50.714619383127946,0.9944043016299597,0.895874501377895,152.43798608412519,296.1902021378681,-0.89
-0.88,1.0,50.73175389423922,0.9947402724360631,0.9016613345585685,152.5912709230059,294.8604025627198,-0.88
-0.87,1.0,50.748871050662984,0.9950759029541761,0.9074481677392415,152.7447246433285,293.5300255437874,-0.87
-0.86,1.0,50.76597082207374,0.9954111925896811,0.9132350009199148,152.89835308119703,292.19891000332615,-0.86
-0.85,1.0,50.78305317080195,0.9957461406039598,0.919021834100588,153.05216289346316,290.8668404359517,-0.85
-0.84,1.0,50.800118051263894,0.9960807461032136,0.9248086672812615,153.20616160581875,289.5334855841644,-0.84
-0.83,1.0,50.817165409379164,0.9964150080270424,0.9305955004619346,153.36035765950007,288.1982908683392,-0.83
-0.82,1.0,50.8341951819845,0.9967489251369509,0.936382333642608,153.51476045528128,286.8602794343441,-0.82
-0.81,1.0,50.851207296255325,0.9970824960050063,0.9421691668232811,153.66938039309417,285.5176808818336,-0.81
-0.8,1.0,50.86820166914987,0.9974157190029386,0.9479560000039545,153.82422890522534,284.16724136354486,-0.8
-0.79,1.0,50.88517820689472,0.9977485922920534,0.953742833184628,153.97931848057735,282.8029572351162,-0.79
-0.78,1.0,50.90213680453577,0.9980811138144269,0.9595296663653011,154.13466267693994,281.4138061178256,-0.78
-0.77,1.0,50.91907734558425,0.9984132812859656,0.9653164995459741,154.29027611759938,279.9798717460843,-0.77
-0.76,1.0,50.935999701794664,0.9987450921920522,0.9711033327266476,154.44617446789314,278.4663615847118,-0.76
-0.75,1.0,50.952903733119996,0.9990765437866665,0.9768901659073207,154.60237438650796,276.8164114863563,-0.75
-0.74,1.0,50.96978928789892,0.9994076330960573,0.9826769990879943,154.7588934454037,274.948621365428,-0.74
-0.73,1.0,50.9840374496326,0.9996870088163256,0.9884638322686674,154.91575001123053,272.7756261202638,-0.73
-0.72,1.0,50.99425066544934,0.9998872679499872,0.9942506654493406,155.07296307999343,270.26311305840136,-0.72
-0.71,1.0,51.0,1.0,1.0,155.2305520555299,267.50421101887787,-0.71
-0.7,1.0,51.0,1.0,1.0,155.3885364611099,264.71453641485476,-0.7
-0.69,1.0,51.0,1.0,1.0,155.5469355721923,262.14101561510194,-0.69
-0.68,1.0,51.0,1.0,1.0,155.7057679571251,259.9100494900805,-0.68
-0.67,1.0,51.0,1.0,1.0,155.86505091142791,257.8714898698425,-0.67
-0.66,1.0,51.0,1.0,1.0,156.0247997703434,255.8763990004028,-0.66
-0.65,1.0,51.0,1.0,1.0,156.18502708370337,253.96693114200448,-0.65
-0.64,1.0,51.0,1.0,1.0,156.34574163698088,252.2758473481463,-0.64
-0.63,1.0,51.0,1.0,1.0,156.50694730285804,250.94955433434384,-0.63
-0.62,1.0,51.0,1.0,1.0,156.66864170893012,250.09905253184027,-0.62
