MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.6,0.02,31.758203681600634,0.6227098761098163,0.2787184902899839,177.28444293847127,479.0069602259961,-0.6
-0.59,0.02,31.750680549566315,0.6225623637169866,0.2787712819080146,177.36720381899624,479.00773657002964,-0.59
-0.58,0.02,31.74627012478065,0.6224758847996206,0.278824118031361,177.4295098048586,478.98382190089416,-0.58
-0.57,0.02,31.74129623735343,0.6223783575951654,0.27887699942563754,177.48080072956333,478.9516342337527,-0.57
-0.56,0.02,31.73612580286415,0.6222769765267481,0.2789299268648859,177.44675059954932,478.9098124542708,-0.56
-0.55,0.02,31.730944155490484,0.6221753755978526,0.27898290113150814,177.29164684101858,478.8567614476582,-0.55
-0.54,0.02,31.7252925671341,0.6220645601398843,0.2790359230162077,177.11307963458782,478.79067657322094,-0.54
-0.53,0.02,31.7191941444853,0.621944983225202,0.27908899331791354,176.91222246168985,478.7096254268292,-0.53
-0.52,0.02,31.712434951221667,0.6218124500239542,0.279142112843716,176.69195245119369,478.6101993704581,-0.52
-0.51,0.02,31.70522889515272,0.6216711548069161,0.27919528240879726,176.45165295882876,478.49118368571715,-0.51
-0.5,0.02,31.69744945382675,0.621518616741701,0.27924850283635033,176.1850943330805,478.34782319853906,-0.5
-0.49,0.02,31.689000326432417,0.6213529475771062,0.27930177495751973,175.8891037930078,478.17699797501206,-0.49
-0.48,0.02,31.680318079760756,0.6211827074462893,0.2793550996113174,175.58069927131046,477.9902607628141,-0.48
-0.47,0.02,31.68191578764474,0.6212140350518577,0.27940847764456006,175.75955210980268,478.15453349578326,-0.47
-0.46,0.02,31.707142488466264,0.6217086762444366,0.27946190991179953,177.39948872390502,479.0016386572371,-0.46
-0.45,0.02,31.725190261964013,0.6220625541561571,0.2795153972752566,177.4207098432923,479.10403861300233,-0.45
-0.44,0.02,31.744733886177332,0.6224457624740654,0.27956894060475934,177.15701655980973,479.18143538500755,-0.44
-0.43,0.02,31.76627955236863,0.622868226517032,0.27962254077768567,176.77220935049766,479.2430888869982,-0.43
-0.42,0.02,31.789071653722065,0.6233151304651385,0.27967619867892124,176.3039973706727,479.2886127512448,-0.42
-0.41,0.02,31.813961130471274,0.6238031594210054,0.27972991520080726,175.74988443799532,479.32426412762567,-0.41
-0.4,0.02,31.839901966938385,0.6243118032733017,0.2797836912431138,175.15624386755186,479.35044029243204,-0.4
-0.39,0.02,31.86721190624407,0.6248472922792955,0.279837527713016,174.53426063622788,479.36978522943235,-0.39
-0.38,0.02,31.903906403403482,0.6255667922235977,0.27989142552507884,173.7093662938746,479.38729325428363,-0.38
-0.37,0.02,31.937558749000573,0.6262266421372661,0.27994538560126564,172.97114067014945,479.39755552615117,-0.37
-0.36,0.02,31.967878332553518,0.6268211437755592,0.2799994088709522,172.3248362902935,479.3580502447009,-0.36
-0.35,0.02,31.994573943178274,0.6273445871211426,0.2800534962709657,171.87018943303207,479.31604171661303,-0.35
