MagCAPShock,FixedPropRates,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.68,0.3,51.0,1.0,1.0,196.92902384704698,589.6511840390491,-0.68
-0.67,0.3,51.0,1.0,1.0,196.96380236365806,585.5605690796594,-0.67
-0.66,0.3,51.0,1.0,1.0,197.01074915459603,581.9050580872803,-0.66
-0.65,0.3,51.0,1.0,1.0,197.07447685926365,585.5518993632626,-0.65
-0.64,0.3,51.0,1.0,1.0,197.19149138161677,589.2071418593883,-0.64
-0.63,0.3,51.0,1.0,1.0,197.3857553999069,592.8635616905265,-0.63
-0.62,0.3,51.0,1.0,1.0,197.6193170143743,593.0773043966019,-0.62
-0.61,0.3,51.0,1.0,1.0,197.57048319900608,591.0230786124602,-0.61
-0.6,0.3,51.0,1.0,1.0,197.55509899085212,588.0154802553225,-0.6
-0.59,0.3,51.0,1.0,1.0,197.56119528158317,584.2220336959213,-0.59
-0.58,0.3,51.0,1.0,1.0,197.59132212809317,579.8395261928906,-0.58
-0.57,0.3,51.0,1.0,1.0,197.62018775583752,575.0715619625016,-0.57
-0.56,0.3,51.0,1.0,1.0,197.65943410423796,570.1090705387776,-0.56
-0.55,0.3,51.0,1.0,1.0,197.71720282453936,565.118724576725,-0.55
-0.54,0.3,51.0,1.0,1.0,197.76323559393978,561.5076803637356,-0.54
-0.53,0.3,51.0,1.0,1.0,197.8182582725866,559.6221263068439,-0.53
-0.52,0.3,51.0,1.0,1.0,197.87734024831968,557.8790507560942,-0.52
-0.51,0.3,51.0,1.0,1.0,197.92567839720016,556.3123974606431,-0.51
-0.5,0.3,51.0,1.0,1.0,197.9719739208828,554.9433676425781,-0.5
-0.49,0.3,51.0,1.0,1.0,198.02346297372873,553.7828589857842,-0.49
-0.48,0.3,51.0,1.0,1.0,198.07932419567283,552.8336435871648,-0.48
-0.47,0.3,51.0,1.0,1.0,198.1207158943745,552.0922743320211,-0.47
-0.46,0.3,51.0,1.0,1.0,198.16165700077727,551.55076395445,-0.46
-0.45,0.3,51.0,1.0,1.0,198.19970836105355,550.802111061101,-0.45
-0.44,0.3,51.0,1.0,1.0,198.22913725102887,550.6636539009501,-0.44
-0.43,0.3,51.0,1.0,1.0,198.2588542351957,551.6150443740551,-0.43
-0.42,0.3,51.0,1.0,1.0,198.2883123190918,552.5682310818382,-0.42
-0.41,0.3,51.0,1.0,1.0,198.31191815257526,553.5227197407767,-0.41
-0.4,0.3,51.0,1.0,1.0,198.33358233927424,554.4779691613298,-0.4
-0.39,0.3,51.0,1.0,1.0,198.36144988537723,555.433392810612,-0.39
-0.38,0.3,51.0,1.0,1.0,198.39280990489414,556.3883591512504,-0.38
-0.37,0.3,51.0,1.0,1.0,198.42371989146892,557.342191005278,-0.37
-0.36,0.3,51.0,1.0,1.0,198.45339037415687,558.2941641995449,-0.36
-0.35,0.3,51.0,1.0,1.0,198.48128167094026,559.2435057473308,-0.35
-0.34,0.3,51.0,1.0,1.0,198.50076248060552,560.1893918066119,-0.34
-0.33,0.3,51.0,1.0,1.0,198.52939436441196,561.1309456379234,-0.33
-0.32,0.3,51.0,1.0,1.0,198.56185176513335,562.0672357645337,-0.32
-0.31,0.3,51.0,1.0,1.0,198.59379766022235,562.9972745141977,-0.31
-0.3,0.3,51.0,1.0,1.0,198.62501326022027,563.9200170996974,-0.3
-0.29,0.3,51.0,1.0,1.0,198.64764584398836,564.8343613742192,-0.29
-0.28,0.3,51.0,1.0,1.0,198.6733516444938,565.7391483748811,-0.28
-0.27,0.3,51.0,1.0,1.0,198.70622264154244,566.6331637481519,-0.27
-0.26,0.3,51.0,1.0,1.0,198.73950338748026,567.9668017043952,-0.26
-0.25,0.3,51.0,1.0,1.0,198.7735515584472,569.7476973030866,-0.25
-0.24,0.3,51.0,1.0,1.0,198.8023371423554,571.4985877028308,-0.24
-0.23,0.3,51.0,1.0,1.0,198.82835067431674,573.2178984480157,-0.23
-0.22,0.3,51.0,1.0,1.0,198.86258914876515,574.9039158617304,-0.22
-0.21,0.3,51.0,1.0,1.0,198.8985215215709,576.5548077172557,-0.21
-0.2,0.3,51.0,1.0,1.0,198.93646502233102,578.1686456754611,-0.2
-0.19,0.3,51.0,1.0,1.0,198.97473109723475,579.7434288239762,-0.19
-0.18,0.3,51.0,1.0,1.0,199.0062908895585,581.2771078455519,-0.18
-0.17,0.3,51.0,1.0,1.0,199.0447215467947,582.7676094611738,-0.17
-0.16,0.3,51.0,1.0,1.0,199.0868078369268,584.2128608632779,-0.16
-0.15,0.3,51.0,1.0,1.0,200.75647149700131,594.55707066676,-0.15
-0.14,0.3,51.0,1.0,1.0,203.3695686323054,519.2393893902129,-0.14
-0.13,0.3,51.0,1.0,1.0,204.90408370358247,520.1883668249021,-0.13
-0.12,0.3,51.0,1.0,1.0,205.87373394376604,537.8863860065503,-0.12
-0.11,0.3,51.0,1.0,1.0,207.0436100212549,558.679218442373,-0.11
-0.1,0.3,51.0,1.0,1.0,209.22998347643252,524.1199587792055,-0.1
-0.09,0.3,51.0,1.0,1.0,210.54081835569878,536.8608232625612,-0.09
-0.08,0.3,51.0,1.0,1.0,211.31158224427745,546.417097595007,-0.08
-0.07,0.3,51.0,1.0,1.0,212.6018082064907,566.2910024737896,-0.07
-0.06,0.3,51.0,1.0,1.0,213.95004479252705,520.5406006169519,-0.06
-0.05,0.3,51.0,1.0,1.0,215.01208870499087,583.2746306128199,-0.05
-0.04,0.3,51.0,1.0,1.0,217.7409776340298,524.6567805109481,-0.04
-0.03,0.3,51.0,1.0,1.0,218.37079004232203,515.8478405057065,-0.03
-0.02,0.3,51.0,1.0,1.0,219.81177556183604,572.5435949141948,-0.02
-0.01,0.3,51.0,1.0,1.0,221.73812263856092,551.415197105311,-0.01
0.0,0.3,51.0,1.0,1.0,222.60460937374333,514.7722999684538,0.0
-1.0,0.31,51.0,1.0,1.0,194.6724010330816,550.751317125461,-1.0
-0.99,0.31,51.0,1.0,1.0,194.56743357743346,563.6791977936429,-0.99
-0.98,0.31,51.0,1.0,1.0,194.79790583399677,568.653690031054,-0.98
-0.97,0.31,51.0,1.0,1.0,195.20987397403673,566.2055687189729,-0.97
-0.96,0.31,51.0,1.0,1.0,195.3750334897105,568.8241993194237,-0.96
-0.95,0.31,51.0,1.0,1.0,195.27402887921187,572.3462019014519,-0.95
-0.94,0.31,51.0,1.0,1.0,195.20451064268443,573.8264451571009,-0.94
-0.93,0.31,51.0,1.0,1.0,195.17126458339277,572.4344911416694,-0.93
-0.92,0.31,51.0,1.0,1.0,195.14273729624736,570.9670725381686,-0.92
-0.91,0.31,51.0,1.0,1.0,195.1202293540421,569.417241381202,-0.91
-0.9,0.31,51.0,1.0,1.0,195.1222112421407,567.8084130565538,-0.9
-0.89,0.31,51.0,1.0,1.0,195.2578699761558,566.2290215903333,-0.89
-0.88,0.31,51.0,1.0,1.0,195.39577265612863,564.878382218587,-0.88
-0.87,0.31,51.0,1.0,1.0,195.51027837930857,564.072508603433,-0.87
-0.86,0.31,51.0,1.0,1.0,195.58845009171387,564.1487073788077,-0.86
-0.85,0.31,51.0,1.0,1.0,195.62120020400175,565.2828582983109,-0.85
-0.84,0.31,51.0,1.0,1.0,195.6281805430269,567.172466418724,-0.84
-0.83,0.31,51.0,1.0,1.0,195.8144437484482,561.5520320440307,-0.83
-0.82,0.31,51.0,1.0,1.0,196.0137747289071,555.7951795772271,-0.82
-0.81,0.31,51.0,1.0,1.0,196.21353880064464,549.7351208068693,-0.81
-0.8,0.31,51.0,1.0,1.0,196.38765163701373,543.6018213933056,-0.8
-0.79,0.31,51.0,1.0,1.0,196.3580466838333,537.6577461471553,-0.79
-0.78,0.31,51.0,1.0,1.0,196.3270924702196,530.1280081843199,-0.78
-0.77,0.31,51.0,1.0,1.0,196.2861685346596,521.7851827832502,-0.77
-0.76,0.31,51.0,1.0,1.0,196.21190507338278,522.8050439356483,-0.76
-0.75,0.31,51.0,1.0,1.0,196.30073012392955,530.7355140471838,-0.75
-0.74,0.31,51.0,1.0,1.0,196.56962016931217,537.8483705939685,-0.74
-0.73,0.31,51.0,1.0,1.0,196.4027956206516,544.5008002194481,-0.73
-0.72,0.31,51.0,1.0,1.0,196.68373777896596,551.2852454748619,-0.72
-0.71,0.31,51.0,1.0,1.0,196.7604869649643,557.9429597755977,-0.71
-0.7,0.31,51.0,1.0,1.0,196.85033286741515,571.7486143909521,-0.7
-0.69,0.31,51.0,1.0,1.0,196.889326812533,582.8767380026381,-0.69
-0.68,0.31,51.0,1.0,1.0,196.92759683258282,589.8318047569161,-0.68
-0.67,0.31,51.0,1.0,1.0,196.96114566831596,585.6372078181619,-0.67
-0.66,0.31,51.0,1.0,1.0,197.00406714408845,582.2572132088794,-0.66
-0.65,0.31,51.0,1.0,1.0,197.05996377296617,585.8978719341609,-0.65
-0.64,0.31,51.0,1.0,1.0,197.20889089253254,589.5476345170526,-0.64
-0.63,0.31,51.0,1.0,1.0,197.38031250247298,593.199104383981,-0.63
-0.62,0.31,51.0,1.0,1.0,197.6188693327457,593.0518999884704,-0.62
-0.61,0.31,51.0,1.0,1.0,197.5711278212956,590.9281353195339,-0.61
-0.6,0.31,51.0,1.0,1.0,197.5569238461545,587.8604034190688,-0.6
-0.59,0.31,51.0,1.0,1.0,197.5652494328479,584.0176540803781,-0.59
-0.58,0.31,51.0,1.0,1.0,197.5940603767009,579.5969841785948,-0.58
-0.57,0.31,51.0,1.0,1.0,197.62384045994114,574.8011007919781,-0.57
-0.56,0.31,51.0,1.0,1.0,197.66548901112765,569.8192689658094,-0.56
-0.55,0.31,51.0,1.0,1.0,197.7217466943851,564.8162528969963,-0.55
-0.54,0.31,51.0,1.0,1.0,197.76739853807223,561.6121303068616,-0.54
-0.53,0.31,51.0,1.0,1.0,197.82658874037372,559.7263305176908,-0.53
-0.52,0.31,51.0,1.0,1.0,197.8822566780614,557.9847679845387,-0.52
-0.51,0.31,51.0,1.0,1.0,197.93005024050322,556.4206631167398,-0.51
-0.5,0.31,51.0,1.0,1.0,197.97726408120687,555.0546690471323,-0.5
-0.49,0.31,51.0,1.0,1.0,198.03090840155352,553.8972839263105,-0.49
-0.48,0.31,51.0,1.0,1.0,198.08319312233576,552.9510028431149,-0.48
-0.47,0.31,51.0,1.0,1.0,198.12540331545023,552.2122005977974,-0.47
-0.46,0.31,51.0,1.0,1.0,198.16639005439816,551.67278911757,-0.46
-0.45,0.31,51.0,1.0,1.0,198.20408164338957,550.9273558888665,-0.45
-0.44,0.31,51.0,1.0,1.0,198.2334223744251,550.790111759561,-0.44
-0.43,0.31,51.0,1.0,1.0,198.26351305139156,551.7383466457414,-0.43
-0.42,0.31,51.0,1.0,1.0,198.29277799008318,552.6884817996304,-0.42
-0.41,0.31,51.0,1.0,1.0,198.32070836004186,553.6400447148845,-0.41
-0.4,0.31,51.0,1.0,1.0,198.33965095911628,554.5925133064399,-0.4
-0.39,0.31,51.0,1.0,1.0,198.3661474293908,555.5453180149451,-0.39
-0.38,0.31,51.0,1.0,1.0,198.39725066851605,556.4978426304546,-0.38
-0.37,0.31,51.0,1.0,1.0,198.42818555439231,557.4494240773888,-0.37
-0.36,0.31,51.0,1.0,1.0,198.45824675205318,558.399351415439,-0.36
-0.35,0.31,51.0,1.0,1.0,198.48863371160664,559.3468643099334,-0.35
-0.34,0.31,51.0,1.0,1.0,198.50724870452137,560.291151214793,-0.34
-0.33,0.31,51.0,1.0,1.0,198.53399532324934,561.2313474940748,-0.33
-0.32,0.31,51.0,1.0,1.0,198.56617287212828,562.1665336886856,-0.32
-0.31,0.31,51.0,1.0,1.0,198.59827602305901,563.0957341120413,-0.31
-0.3,0.31,51.0,1.0,1.0,198.62955993040995,564.0179159373641,-0.3
-0.29,0.31,51.0,1.0,1.0,198.65642339197655,564.9319889164184,-0.29
-0.28,0.31,51.0,1.0,1.0,198.67872186464683,565.8368058489029,-0.28
-0.27,0.31,51.0,1.0,1.0,198.7102134019027,566.7311639004723,-0.27
-0.26,0.31,51.0,1.0,1.0,198.74364849381433,567.7018677956444,-0.26
-0.25,0.31,51.0,1.0,1.0,198.77755762825973,569.4866652118853,-0.25
-0.24,0.31,51.0,1.0,1.0,198.81206739215526,571.2418329337173,-0.24
-0.23,0.31,51.0,1.0,1.0,198.83396872640094,572.9658266048197,-0.23
-0.22,0.31,51.0,1.0,1.0,198.86624323122777,574.6569597381585,-0.22
-0.21,0.31,51.0,1.0,1.0,198.90211632363105,576.3134239045618,-0.21
-0.2,0.31,51.0,1.0,1.0,198.93959576276362,577.933310808962,-0.2
-0.19,0.31,51.0,1.0,1.0,198.97903101504085,579.5146355562705,-0.19
-0.18,0.31,51.0,1.0,1.0,199.0109686258596,581.0553606141648,-0.18
-0.17,0.31,51.0,1.0,1.0,199.04775263933846,582.5534201059324,-0.17
-0.16,0.31,51.0,1.0,1.0,199.08903655654143,584.0067441434757,-0.16
-0.15,0.31,51.0,1.0,1.0,200.75241897529463,594.8074456879071,-0.15
-0.14,0.31,51.0,1.0,1.0,203.36950916836034,519.3672079375209,-0.14
-0.13,0.31,51.0,1.0,1.0,204.90373876988303,520.3472648259129,-0.13
-0.12,0.31,51.0,1.0,1.0,205.873218166664,538.1193043905324,-0.12
-0.11,0.31,51.0,1.0,1.0,207.0396746021524,558.9486393851765,-0.11
-0.1,0.31,51.0,1.0,1.0,209.22997824432022,524.3063735700586,-0.1
-0.09,0.31,51.0,1.0,1.0,210.54019276342925,537.2243524090575,-0.09
-0.08,0.31,51.0,1.0,1.0,211.30852750467682,546.4156219628118,-0.08
-0.07,0.31,51.0,1.0,1.0,212.60232011353455,566.3911617306825,-0.07
-0.06,0.31,51.0,1.0,1.0,213.93041606871668,520.6304410414117,-0.06
-0.05,0.31,51.0,1.0,1.0,215.0619750302618,583.2757125578959,-0.05
-0.04,0.31,51.0,1.0,1.0,217.74269017409082,524.8836910867933,-0.04
-0.03,0.31,51.0,1.0,1.0,218.37080888691068,516.0521315744467,-0.03
-0.02,0.31,51.0,1.0,1.0,219.79311078364384,572.6089334551598,-0.02
-0.01,0.31,51.0,1.0,1.0,221.74257787033395,551.5268683654206,-0.01
0.0,0.31,51.0,1.0,1.0,222.6047720151897,514.844143020976,0.0
-1.0,0.32,51.0,1.0,1.0,194.6724010330816,550.9426523337429,-1.0
-0.99,0.32,51.0,1.0,1.0,194.56743357743346,563.8655801330148,-0.99
-0.98,0.32,51.0,1.0,1.0,194.79984385776893,568.7695033158486,-0.98
-0.97,0.32,51.0,1.0,1.0,195.21434139020812,566.2610995936149,-0.97
-0.96,0.32,51.0,1.0,1.0,195.3761456103413,568.8524845860493,-0.96
-0.95,0.32,51.0,1.0,1.0,195.27533368317754,572.3774502430867,-0.95
-0.94,0.32,51.0,1.0,1.0,195.2063716535063,573.8213627207881,-0.94
-0.93,0.32,51.0,1.0,1.0,195.1732290723545,572.4255884073775,-0.93
-0.92,0.32,51.0,1.0,1.0,195.14479913224855,570.9538215963364,-0.92
-0.91,0.32,51.0,1.0,1.0,195.12236735880322,569.4002192263142,-0.91
-0.9,0.32,51.0,1.0,1.0,195.12596510344454,567.7907683824895,-0.9
-0.89,0.32,51.0,1.0,1.0,195.26195499847486,566.2175532774121,-0.89
-0.88,0.32,51.0,1.0,1.0,195.39932201337106,564.8872098387526,-0.88
-0.87,0.32,51.0,1.0,1.0,195.5127066323279,564.1184820623475,-0.87
-0.86,0.32,51.0,1.0,1.0,195.58928507465433,564.2444105088417,-0.86
-0.85,0.32,51.0,1.0,1.0,195.62035653496366,565.4268419649283,-0.85
-0.84,0.32,51.0,1.0,1.0,195.62781571546958,567.2385447706391,-0.84
-0.83,0.32,51.0,1.0,1.0,195.8155359594002,561.6208068401168,-0.83
-0.82,0.32,51.0,1.0,1.0,196.01484867691283,555.8663652291604,-0.82
-0.81,0.32,51.0,1.0,1.0,196.2146681848574,549.8017786307659,-0.81
-0.8,0.32,51.0,1.0,1.0,196.38686571035856,543.6854289927395,-0.8
-0.79,0.32,51.0,1.0,1.0,196.35731451581003,537.7262009282357,-0.79
-0.78,0.32,51.0,1.0,1.0,196.3264043762799,530.167777042335,-0.78
-0.77,0.32,51.0,1.0,1.0,196.28522391019996,521.8760287711393,-0.77
-0.76,0.32,51.0,1.0,1.0,196.210377495856,523.1830459969534,-0.76
-0.75,0.32,51.0,1.0,1.0,196.30176536115002,531.1603800717077,-0.75
-0.74,0.32,51.0,1.0,1.0,196.56732635263523,538.2640016736129,-0.74
-0.73,0.32,51.0,1.0,1.0,196.39949537185564,544.9092356190313,-0.73
-0.72,0.32,51.0,1.0,1.0,196.68124643440567,551.6829820111263,-0.72
-0.71,0.32,51.0,1.0,1.0,196.77011445057204,558.3242400124458,-0.71
-0.7,0.32,51.0,1.0,1.0,196.85036035331245,572.0429573280431,-0.7
-0.69,0.32,51.0,1.0,1.0,196.8903776954684,583.1168331950239,-0.69
-0.68,0.32,51.0,1.0,1.0,196.92623372879737,590.0117788824659,-0.68
-0.67,0.32,51.0,1.0,1.0,196.95834474764322,585.713886584862,-0.67
-0.66,0.32,51.0,1.0,1.0,196.99683147569831,582.6090450780143,-0.66
-0.65,0.32,51.0,1.0,1.0,197.04575778318446,586.2435932981575,-0.65
-0.64,0.32,51.0,1.0,1.0,197.22617299351813,589.8879319251915,-0.64
-0.63,0.32,51.0,1.0,1.0,197.3750237146226,593.5344928332389,-0.63
-0.62,0.32,51.0,1.0,1.0,197.6183265460607,593.0215234110971,-0.62
-0.61,0.32,51.0,1.0,1.0,197.57195939588598,590.8288017958289,-0.61
-0.6,0.32,51.0,1.0,1.0,197.55901913476873,587.7015989885793,-0.6
-0.59,0.32,51.0,1.0,1.0,197.56993005808712,583.8102627869683,-0.59
-0.58,0.32,51.0,1.0,1.0,197.59704697490918,579.3521212255705,-0.58
-0.57,0.32,51.0,1.0,1.0,197.62707176545854,574.528924371546,-0.57
-0.56,0.32,51.0,1.0,1.0,197.67245762768536,569.5282435067232,-0.56
-0.55,0.32,51.0,1.0,1.0,197.72622131228323,564.5129349108763,-0.55
-0.54,0.32,51.0,1.0,1.0,197.77191938081478,561.7165002793353,-0.54
-0.53,0.32,51.0,1.0,1.0,197.83656924240356,559.8306435375107,-0.53
-0.52,0.32,51.0,1.0,1.0,197.88705311600128,558.0907354069061,-0.52
-0.51,0.32,51.0,1.0,1.0,197.9340214082721,556.5292825194366,-0.51
-0.5,0.32,51.0,1.0,1.0,197.98294487347275,555.166397594471,-0.5
-0.49,0.32,51.0,1.0,1.0,198.039264318841,554.0121853512609,-0.49
-0.48,0.32,51.0,1.0,1.0,198.08756568876908,553.0688689648518,-0.48
-0.47,0.32,51.0,1.0,1.0,198.13015279148505,552.332649673768,-0.47
-0.46,0.32,51.0,1.0,1.0,198.1710566759785,551.7953427049032,-0.46
-0.45,0.32,51.0,1.0,1.0,198.20838607158802,551.053130233151,-0.45
-0.44,0.32,51.0,1.0,1.0,198.23772470447867,550.9170940874692,-0.44
-0.43,0.32,51.0,1.0,1.0,198.26807038015582,551.862164198997,-0.43
-0.42,0.32,51.0,1.0,1.0,198.2973957713515,552.8092329262737,-0.42
-0.41,0.32,51.0,1.0,1.0,198.32807840900904,553.75785021862,-0.41
-0.4,0.32,51.0,1.0,1.0,198.3462443351529,554.7075136496687,-0.4
-0.39,0.32,51.0,1.0,1.0,198.3711716566556,555.6576710742858,-0.39
-0.38,0.32,51.0,1.0,1.0,198.40109509897943,556.607721949481,-0.38
-0.37,0.32,51.0,1.0,1.0,198.43253118438278,557.5570175538899,-0.37
-0.36,0.32,51.0,1.0,1.0,198.4630715333504,558.5048603576196,-0.36
-0.35,0.32,51.0,1.0,1.0,198.49282599707524,559.450502795153,-0.35
-0.34,0.32,51.0,1.0,1.0,198.51456098619906,560.3931456859056,-0.34
-0.33,0.32,51.0,1.0,1.0,198.53902349217503,561.3319365318081,-0.33
-0.32,0.32,51.0,1.0,1.0,198.57021563654772,562.2659679018719,-0.32
-0.31,0.32,51.0,1.0,1.0,198.60261475104872,563.1942760927552,-0.31
-0.3,0.32,51.0,1.0,1.0,198.63422923674557,564.115840232064,-0.3
-0.29,0.32,51.0,1.0,1.0,198.66637646214664,565.029581969553,-0.29
-0.28,0.32,51.0,1.0,1.0,198.68480437772968,565.934365880139,-0.28
-0.27,0.32,51.0,1.0,1.0,198.71430490195584,566.8290006816684,-0.27
-0.26,0.32,51.0,1.0,1.0,198.74783396411846,567.7122413506518,-0.26
-0.25,0.32,51.0,1.0,1.0,198.781665287383,569.2249913496078,-0.25
-0.24,0.32,51.0,1.0,1.0,198.81660892985775,570.9843471478594,-0.24
-0.23,0.32,51.0,1.0,1.0,198.84044551565196,572.712928410656,-0.23
-0.22,0.32,51.0,1.0,1.0,198.87044368559273,574.409076325885,-0.22
-0.21,0.32,51.0,1.0,1.0,198.90589209755768,576.0710068384462,-0.21
-0.2,0.32,51.0,1.0,1.0,198.942889792303,577.6968323493294,-0.2
-0.19,0.32,51.0,1.0,1.0,198.9818300681719,579.2845846968115,-0.19
-0.18,0.32,51.0,1.0,1.0,199.0164820944551,580.8322389036396,-0.18
-0.17,0.32,51.0,1.0,1.0,199.05122729111795,582.3377373107683,-0.17
-0.16,0.32,51.0,1.0,1.0,199.09137266383806,583.799013801293,-0.16
-0.15,0.32,51.0,1.0,1.0,200.74833938936774,595.0577790661279,-0.15
-0.14,0.32,51.0,1.0,1.0,203.36944976839035,519.4956616964794,-0.14
-0.13,0.32,51.0,1.0,1.0,204.90339774788168,520.5121197144396,-0.13
-0.12,0.32,51.0,1.0,1.0,205.87271422467208,538.3521385932215,-0.12
-0.11,0.32,51.0,1.0,1.0,207.03590258251586,559.2178279859695,-0.11
-0.1,0.32,51.0,1.0,1.0,209.22997302760615,524.4928076611869,-0.1
-0.09,0.32,51.0,1.0,1.0,210.53958283101528,537.5885015503187,-0.09
-0.08,0.32,51.0,1.0,1.0,211.30548068346286,546.4103757191475,-0.08
-0.07,0.32,51.0,1.0,1.0,212.60283486417077,566.4913321869507,-0.07
-0.06,0.32,51.0,1.0,1.0,213.91994856651223,520.7252731789725,-0.06
-0.05,0.32,51.0,1.0,1.0,215.1158369374962,583.2767863220157,-0.05
-0.04,0.32,51.0,1.0,1.0,217.74440245217548,525.1105496048034,-0.04
-0.03,0.32,51.0,1.0,1.0,218.37083585037738,516.2575785493565,-0.03
-0.02,0.32,51.0,1.0,1.0,219.81156267879064,572.6742729334187,-0.02
-0.01,0.32,51.0,1.0,1.0,221.74703415821065,551.6386273948447,-0.01
0.0,0.32,51.0,1.0,1.0,222.6050450409179,514.9169001554255,0.0
-1.0,0.33,51.0,1.0,1.0,194.6724010330816,551.134028365021,-1.0
-0.99,0.33,51.0,1.0,1.0,194.56743357743346,564.0520025998062,-0.99
-0.98,0.33,51.0,1.0,1.0,194.80178060084526,568.885759886313,-0.98
-0.97,0.33,51.0,1.0,1.0,195.2188046974235,566.3169828709656,-0.97
-0.96,0.33,51.0,1.0,1.0,195.3772720601813,568.880724572236,-0.96
-0.95,0.33,51.0,1.0,1.0,195.27664722961953,572.4086315510306,-0.95
-0.94,0.33,51.0,1.0,1.0,195.20824528428184,573.8160420780738,-0.94
-0.93,0.33,51.0,1.0,1.0,195.1752041238265,572.4164077668086,-0.93
-0.92,0.33,51.0,1.0,1.0,195.14686958271898,570.940293916746,-0.92
-0.91,0.33,51.0,1.0,1.0,195.1245125836008,569.38302378779,-0.91
-0.9,0.33,51.0,1.0,1.0,195.12972847435697,567.7726485897448,-0.9
-0.89,0.33,51.0,1.0,1.0,195.26603116152796,566.2067140751614,-0.89
-0.88,0.33,51.0,1.0,1.0,195.40283338654297,564.8974948975596,-0.88
-0.87,0.33,51.0,1.0,1.0,195.5150667686893,564.1667248944791,-0.87
-0.86,0.33,51.0,1.0,1.0,195.59003808762208,564.3426906724702,-0.86
-0.85,0.33,51.0,1.0,1.0,195.61944069683585,565.5729863220165,-0.85
-0.84,0.33,51.0,1.0,1.0,195.62746299199617,567.3045024499595,-0.84
-0.83,0.33,51.0,1.0,1.0,195.8166287659951,561.6896301188094,-0.83
-0.82,0.33,51.0,1.0,1.0,196.01592272284913,555.9375795854547,-0.82
-0.81,0.33,51.0,1.0,1.0,196.21580144158676,549.8681305555683,-0.81
-0.8,0.33,51.0,1.0,1.0,196.38608045681036,543.7693285566393,-0.8
-0.79,0.33,51.0,1.0,1.0,196.3565839138462,537.7940551464968,-0.79
-0.78,0.33,51.0,1.0,1.0,196.32571502912816,530.2063976118346,-0.78
-0.77,0.33,51.0,1.0,1.0,196.28427173904686,521.9714179272889,-0.77
-0.76,0.33,51.0,1.0,1.0,196.20884052247982,523.5650485618334,-0.76
-0.75,0.33,51.0,1.0,1.0,196.3028028610897,531.5855155201468,-0.75
-0.74,0.33,51.0,1.0,1.0,196.56507124043705,538.6795893441898,-0.74
-0.73,0.33,51.0,1.0,1.0,196.39623763759917,545.317515501374,-0.73
-0.72,0.33,51.0,1.0,1.0,196.67871006877425,552.0804813116611,-0.72
-0.71,0.33,51.0,1.0,1.0,196.77976070666827,558.7052224210514,-0.71
-0.7,0.33,51.0,1.0,1.0,196.85027733256854,572.336748218614,-0.7
-0.69,0.33,51.0,1.0,1.0,196.8913436938754,583.3563090120941,-0.69
-0.68,0.33,51.0,1.0,1.0,196.92493772635322,590.1911020689636,-0.68
-0.67,0.33,51.0,1.0,1.0,196.9554006823555,585.7906053857885,-0.67
-0.66,0.33,51.0,1.0,1.0,196.98897674697054,582.9605591426201,-0.66
-0.65,0.33,51.0,1.0,1.0,197.03600261411415,586.5890677321162,-0.65
-0.64,0.33,51.0,1.0,1.0,197.2250087788987,590.2280371988626,-0.64
-0.63,0.33,51.0,1.0,1.0,197.3689895219995,593.8697292123333,-0.63
-0.62,0.33,51.0,1.0,1.0,197.61712077570357,592.9862121316742,-0.62
-0.61,0.33,51.0,1.0,1.0,197.57299581000635,590.7251159855829,-0.61
-0.6,0.33,51.0,1.0,1.0,197.56142201331946,587.5391116775752,-0.6
-0.59,0.33,51.0,1.0,1.0,197.57540491986782,583.5999064462727,-0.59
-0.58,0.33,51.0,1.0,1.0,197.60016459742627,579.1049812014957,-0.58
-0.57,0.33,51.0,1.0,1.0,197.63036344316,574.2550707816481,-0.57
-0.56,0.33,51.0,1.0,1.0,197.68065761075155,569.2360253533175,-0.56
-0.55,0.33,51.0,1.0,1.0,197.73057862175872,564.2087956123291,-0.55
-0.54,0.33,51.0,1.0,1.0,197.77684480785197,561.8208097810422,-0.54
-0.53,0.33,51.0,1.0,1.0,197.84188516983016,559.9350817378879,-0.53
-0.52,0.33,51.0,1.0,1.0,197.8916770422896,558.1969667440975,-0.52
-0.51,0.33,51.0,1.0,1.0,197.93834898512253,556.6382670465857,-0.51
-0.5,0.33,51.0,1.0,1.0,197.98907302778005,555.2785624671882,-0.5
-0.49,0.33,51.0,1.0,1.0,198.04910083536717,554.1275703013367,-0.49
-0.48,0.33,51.0,1.0,1.0,198.0921740995527,553.18724689544,-0.48
-0.47,0.33,51.0,1.0,1.0,198.13489647021467,552.4536245127254,-0.47
-0.46,0.33,51.0,1.0,1.0,198.17558796567104,551.9184258887715,-0.46
-0.45,0.33,51.0,1.0,1.0,198.2127015668842,551.1794327216965,-0.45
-0.44,0.33,51.0,1.0,1.0,198.24210009689222,551.0445987618012,-0.44
-0.43,0.33,51.0,1.0,1.0,198.27247904776473,551.9864972470114,-0.43
-0.42,0.33,51.0,1.0,1.0,198.3020786310476,552.9304866472556,-0.42
-0.41,0.33,51.0,1.0,1.0,198.33190325187755,553.8761401044277,-0.41
-0.4,0.33,51.0,1.0,1.0,198.3534878023844,554.8229754587093,-0.4
-0.39,0.33,51.0,1.0,1.0,198.37655615277237,555.7704584678208,-0.39
