MagCAPShock,IF_sens_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.16,7.694862053361437,51.0,1.0,1.0,201.21693469066813,500.628225632017,-0.16
-0.15,7.694862053361437,51.0,1.0,1.0,201.91158708074303,517.6023385260567,-0.15
-0.14,7.694862053361437,51.0,1.0,1.0,204.2094442251949,539.5620284954385,-0.14
-0.13,7.694862053361437,51.0,1.0,1.0,204.04793129330733,548.1927124439012,-0.13
-0.12,7.694862053361437,51.0,1.0,1.0,205.8290478602512,565.7327953046937,-0.12
-0.11,7.694862053361437,51.0,1.0,1.0,208.23584092734865,504.38515907478165,-0.11
-0.1,7.694862053361437,51.0,1.0,1.0,209.23355016743088,554.5524305204253,-0.1
-0.09,7.694862053361437,51.0,1.0,1.0,210.83132405981465,503.6024496074877,-0.09
-0.08,7.694862053361437,51.0,1.0,1.0,211.34934749516944,548.9179355837257,-0.08
-0.07,7.694862053361437,51.0,1.0,1.0,213.04042444619975,529.2495068598397,-0.07
-0.06,7.694862053361437,51.0,1.0,1.0,214.20289552074087,567.9831320304276,-0.06
-0.05,7.694862053361437,51.0,1.0,1.0,212.27289462201546,534.854826948326,-0.05
-0.04,7.694862053361437,51.0,1.0,1.0,217.28860642302274,518.9622107079043,-0.04
-0.03,7.694862053361437,51.0,1.0,1.0,218.28880937208396,568.5377659743823,-0.03
-0.02,7.694862053361437,51.0,1.0,1.0,219.64994332192504,524.6331708543413,-0.02
-0.01,7.694862053361437,51.0,1.0,1.0,221.74163981629286,518.3240326981975,-0.01
0.0,7.694862053361437,51.0,1.0,1.0,223.295690867927,515.962147093278,0.0
-1.0,8.350614677658532,51.0,1.0,1.0,195.55713540975705,571.5127761167171,-1.0
-0.99,8.350614677658532,51.0,1.0,1.0,195.6170140983996,572.3275469619639,-0.99
-0.98,8.350614677658532,51.0,1.0,1.0,195.59497764252498,573.13847182305,-0.98
-0.97,8.350614677658532,51.0,1.0,1.0,195.72364584608331,573.9452477473932,-0.97
-0.96,8.350614677658532,51.0,1.0,1.0,195.9203395464973,574.7475424107346,-0.96
-0.95,8.350614677658532,51.0,1.0,1.0,196.09189713473597,575.5449928077788,-0.95
-0.94,8.350614677658532,51.0,1.0,1.0,196.15401517627583,576.337204561385,-0.94
-0.93,8.350614677658532,51.0,1.0,1.0,196.15541173762236,577.1237515115051,-0.93
-0.92,8.350614677658532,51.0,1.0,1.0,196.2281264290543,577.9041756877817,-0.92
-0.91,8.350614677658532,51.0,1.0,1.0,196.33077185825857,578.6779872111558,-0.91
-0.9,8.350614677658532,51.0,1.0,1.0,196.43435126768023,579.4446650914999,-0.9
-0.89,8.350614677658532,51.0,1.0,1.0,196.51425908741163,580.2036579789633,-0.89
-0.88,8.350614677658532,51.0,1.0,1.0,196.5796994406477,580.9543853118531,-0.88
-0.87,8.350614677658532,51.0,1.0,1.0,196.72643133532068,581.6962388173196,-0.87
-0.86,8.350614677658532,51.0,1.0,1.0,196.89133408741975,582.4285843574611,-0.86
-0.85,8.350614677658532,51.0,1.0,1.0,196.9917314023678,583.1507640937111,-0.85
-0.84,8.350614677658532,51.0,1.0,1.0,197.02612318062333,583.8620990099704,-0.84
-0.83,8.350614677658532,51.0,1.0,1.0,197.06089509642155,584.5618917572341,-0.83
-0.82,8.350614677658532,51.0,1.0,1.0,197.0962566357055,585.2494298020267,-0.82
-0.81,8.350614677658532,51.0,1.0,1.0,197.13327841984406,585.9239888762748,-0.81
-0.8,8.350614677658532,51.0,1.0,1.0,197.17617701370386,586.2324496942387,-0.8
-0.79,8.350614677658532,51.0,1.0,1.0,197.22163433472488,586.3375072550264,-0.79
-0.78,8.350614677658532,51.0,1.0,1.0,197.26968881912583,586.4228912262427,-0.78
-0.77,8.350614677658532,51.0,1.0,1.0,197.33044946705368,586.4142296719818,-0.77
-0.76,8.350614677658532,51.0,1.0,1.0,197.39277798588233,586.405241525095,-0.76
-0.75,8.350614677658532,51.0,1.0,1.0,197.46083553059142,586.3959263609676,-0.75
-0.74,8.350614677658532,51.0,1.0,1.0,197.52014299393875,586.3862839334624,-0.74
-0.73,8.350614677658532,51.0,1.0,1.0,197.5811596340784,586.3763141668104,-0.73
-0.72,8.350614677658532,51.0,1.0,1.0,197.64746047589693,586.3660172045851,-0.72
-0.71,8.350614677658532,51.0,1.0,1.0,197.71552276368556,586.3553934596124,-0.71
-0.7,8.350614677658532,51.0,1.0,1.0,197.77503071331134,586.3444436275329,-0.7
-0.69,8.350614677658532,51.0,1.0,1.0,197.83579755963586,586.3331684843359,-0.69
-0.68,8.350614677658532,51.0,1.0,1.0,197.89730158131093,586.3215691535815,-0.68
-0.67,8.350614677658532,51.0,1.0,1.0,197.96598157245774,586.3096470391033,-0.67
-0.66,8.350614677658532,51.0,1.0,1.0,198.03565313299302,586.2974040733485,-0.66
-0.65,8.350614677658532,51.0,1.0,1.0,198.09466138262545,586.2848428650343,-0.65
-0.64,8.350614677658532,51.0,1.0,1.0,198.15456859982402,586.2719650148325,-0.64
-0.63,8.350614677658532,51.0,1.0,1.0,198.21613987324127,586.2587730286957,-0.63
-0.62,8.350614677658532,51.0,1.0,1.0,198.27724767723342,586.245269712527,-0.62
-0.61,8.350614677658532,51.0,1.0,1.0,198.34272019371613,586.231458173812,-0.61
-0.6,8.350614677658532,51.0,1.0,1.0,198.41346161365627,586.2173418153752,-0.6
-0.59,8.350614677658532,51.0,1.0,1.0,198.48246723042493,586.2029264668824,-0.59
-0.58,8.350614677658532,51.0,1.0,1.0,198.54213451683282,586.1882175933617,-0.58
-0.57,8.350614677658532,51.0,1.0,1.0,198.60175842249484,586.1732163474554,-0.57
-0.56,8.350614677658532,51.0,1.0,1.0,198.6629845559111,586.1579267914939,-0.56
-0.55,8.350614677658532,51.0,1.0,1.0,198.7256510438262,586.1423531221567,-0.55
-0.54,8.350614677658532,51.0,1.0,1.0,198.78667564890276,586.1264995653089,-0.54
-0.53,8.350614677658532,51.0,1.0,1.0,198.84017490931558,585.5797738640935,-0.53
-0.52,8.350614677658532,51.0,1.0,1.0,198.88803203820603,584.6179584133403,-0.52
-0.51,8.350614677658532,51.0,1.0,1.0,198.93733822634024,583.6542053021528,-0.51
-0.5,8.350614677658532,51.0,1.0,1.0,198.98854855987807,582.6885453013795,-0.5
-0.49,8.350614677658532,51.0,1.0,1.0,199.0397505522103,581.7210145286735,-0.49
-0.48,8.350614677658532,51.0,1.0,1.0,199.0926544637208,580.7516550060311,-0.48
-0.47,8.350614677658532,51.0,1.0,1.0,199.1495207267176,579.7805137396502,-0.47
-0.46,8.350614677658532,51.0,1.0,1.0,199.20748075243114,578.8076412881276,-0.46
-0.45,8.350614677658532,51.0,1.0,1.0,199.27893937698278,577.6447546085151,-0.45
-0.44,8.350614677658532,51.0,1.0,1.0,199.35818719927445,576.3802755287753,-0.44
-0.43,8.350614677658532,51.0,1.0,1.0,199.44027857718572,575.1329878666943,-0.43
-0.42,8.350614677658532,51.0,1.0,1.0,199.53312285104084,573.913781684026,-0.42
-0.41,8.350614677658532,51.0,1.0,1.0,199.62547591559544,572.7331805082333,-0.41
-0.4,8.350614677658532,51.0,1.0,1.0,199.7057850259989,571.6086317578946,-0.4
-0.39,8.350614677658532,51.0,1.0,1.0,199.78886847812512,570.550711593721,-0.39
-0.38,8.350614677658532,51.0,1.0,1.0,199.87019882103743,569.5734787354639,-0.38
-0.37,8.350614677658532,51.0,1.0,1.0,199.95303331506483,568.6914916596241,-0.37
-0.36,8.350614677658532,51.0,1.0,1.0,200.03928360112593,567.9102093327137,-0.36
-0.35,8.350614677658532,51.0,1.0,1.0,200.12851556524373,567.2467633323132,-0.35
-0.34,8.350614677658532,51.0,1.0,1.0,200.22288127477543,565.5874156741606,-0.34
-0.33,8.350614677658532,51.0,1.0,1.0,200.30469876715483,563.219086565811,-0.33
-0.32,8.350614677658532,51.0,1.0,1.0,200.3819473219915,560.7631891303795,-0.32
-0.31,8.350614677658532,51.0,1.0,1.0,200.46815171406425,558.0751834634073,-0.31
-0.3,8.350614677658532,51.0,1.0,1.0,200.54366523854623,555.4549175783379,-0.3
-0.29,8.350614677658532,51.0,1.0,1.0,200.61299107680722,552.9997573224665,-0.29
-0.28,8.350614677658532,51.0,1.0,1.0,200.68160954124914,550.0514766417224,-0.28
-0.27,8.350614677658532,51.0,1.0,1.0,200.75297881511494,546.6890037192211,-0.27
-0.26,8.350614677658532,51.0,1.0,1.0,200.81153523465795,543.5234881283225,-0.26
-0.25,8.350614677658532,51.0,1.0,1.0,200.8656784255589,539.8065966363224,-0.25
-0.24,8.350614677658532,51.0,1.0,1.0,200.92062914346303,535.6026719910146,-0.24
-0.23,8.350614677658532,51.0,1.0,1.0,200.96314236720906,531.5214221159646,-0.23
-0.22,8.350614677658532,51.0,1.0,1.0,201.0035734787946,526.6776782503085,-0.22
-0.21,8.350614677658532,51.0,1.0,1.0,201.04491357772878,521.851106786684,-0.21
-0.2,8.350614677658532,51.0,1.0,1.0,201.0832340103108,517.6671060874113,-0.2
-0.19,8.350614677658532,51.0,1.0,1.0,201.116306141323,514.6156431419935,-0.19
-0.18,8.350614677658532,51.0,1.0,1.0,201.15003734027877,511.55413714070966,-0.18
-0.17,8.350614677658532,51.0,1.0,1.0,201.18375762417224,507.6649548062976,-0.17
-0.16,8.350614677658532,51.0,1.0,1.0,201.21731042233193,504.4969192587472,-0.16
-0.15,8.350614677658532,51.0,1.0,1.0,201.90740220384586,522.4758262400971,-0.15
-0.14,8.350614677658532,51.0,1.0,1.0,204.21639145799818,543.2540950694745,-0.14
-0.13,8.350614677658532,51.0,1.0,1.0,204.0508303893964,553.7269007034364,-0.13
-0.12,8.350614677658532,51.0,1.0,1.0,205.89701863356336,567.5339404297725,-0.12
-0.11,8.350614677658532,51.0,1.0,1.0,208.23606669915435,507.58712124066153,-0.11
-0.1,8.350614677658532,51.0,1.0,1.0,209.2718391362185,555.8202477084055,-0.1
-0.09,8.350614677658532,51.0,1.0,1.0,210.84242365708656,510.03763261138045,-0.09
-0.08,8.350614677658532,51.0,1.0,1.0,211.3787594753906,553.2177691975539,-0.08
-0.07,8.350614677658532,51.0,1.0,1.0,213.05522829877668,530.0922133007656,-0.07
-0.06,8.350614677658532,51.0,1.0,1.0,214.18108124815706,572.0607378450211,-0.06
-0.05,8.350614677658532,51.0,1.0,1.0,212.5191145471538,537.7583389042404,-0.05
-0.04,8.350614677658532,51.0,1.0,1.0,217.31554298423987,520.0833971147946,-0.04
-0.03,8.350614677658532,51.0,1.0,1.0,218.23856844293405,573.2940262651077,-0.03
-0.02,8.350614677658532,51.0,1.0,1.0,219.77517025814345,525.7945594085701,-0.02
-0.01,8.350614677658532,51.0,1.0,1.0,221.74175378737093,520.7899728675201,-0.01
0.0,8.350614677658532,51.0,1.0,1.0,223.19969894362174,517.1270724914574,0.0
-1.0,9.062250240634778,51.0,1.0,1.0,195.4872379857684,575.287811238404,-1.0
-0.99,9.062250240634778,51.0,1.0,1.0,195.51060641251564,576.0838785296979,-0.99
-0.98,9.062250240634778,51.0,1.0,1.0,195.67561366383524,576.8760391723719,-0.98
-0.97,9.062250240634778,51.0,1.0,1.0,195.85024202423602,577.6639703275334,-0.97
-0.96,9.062250240634778,51.0,1.0,1.0,196.0294604005295,578.4473135846102,-0.96
-0.95,9.062250240634778,51.0,1.0,1.0,196.0254883896816,579.2256745199467,-0.95
-0.94,9.062250240634778,51.0,1.0,1.0,196.08649098129666,579.99862257165,-0.94
-0.93,9.062250240634778,51.0,1.0,1.0,196.20150932717144,580.7656911512167,-0.93
-0.92,9.062250240634778,51.0,1.0,1.0,196.30433939753792,581.5263781886345,-0.92
-0.91,9.062250240634778,51.0,1.0,1.0,196.3811021118724,582.2801469390515,-0.91
-0.9,9.062250240634778,51.0,1.0,1.0,196.44984241558006,583.0264271369828,-0.9
-0.89,9.062250240634778,51.0,1.0,1.0,196.50341871533823,583.7646164981253,-0.89
-0.88,9.062250240634778,51.0,1.0,1.0,196.66689198818023,584.4940825686897,-0.88
-0.87,9.062250240634778,51.0,1.0,1.0,196.81396037549408,585.2141649170464,-0.87
-0.86,9.062250240634778,51.0,1.0,1.0,196.92749922763923,585.924177673208,-0.86
-0.85,9.062250240634778,51.0,1.0,1.0,196.9617477740786,586.6234124018882,-0.85
-0.84,9.062250240634778,51.0,1.0,1.0,196.9967091725903,587.311141298947,-0.84
-0.83,9.062250240634778,51.0,1.0,1.0,197.0337054520384,587.9866206975848,-0.83
-0.82,9.062250240634778,51.0,1.0,1.0,197.06483315578117,588.6490948641695,-0.82
-0.81,9.062250240634778,51.0,1.0,1.0,197.09792035865652,589.2978000596635,-0.81
-0.8,9.062250240634778,51.0,1.0,1.0,197.13497110667865,589.9319688388458,-0.8
-0.79,9.062250240634778,51.0,1.0,1.0,197.17778817528443,590.9186329588255,-0.79
-0.78,9.062250240634778,51.0,1.0,1.0,197.2403538728239,590.9076974423568,-0.78
-0.77,9.062250240634778,51.0,1.0,1.0,197.30574505586463,590.8964731764509,-0.77
-0.76,9.062250240634778,51.0,1.0,1.0,197.3671856429729,590.8849598558198,-0.76
-0.75,9.062250240634778,51.0,1.0,1.0,197.42990541413832,590.873157320887,-0.75
-0.74,9.062250240634778,51.0,1.0,1.0,197.4992847585935,590.8610655743281,-0.74
-0.73,9.062250240634778,51.0,1.0,1.0,197.55874818764696,590.8486847967011,-0.73
-0.72,9.062250240634778,51.0,1.0,1.0,197.62021801960094,590.8360153548856,-0.72
-0.71,9.062250240634778,51.0,1.0,1.0,197.68606060945558,590.8230578192963,-0.71
-0.7,9.062250240634778,51.0,1.0,1.0,197.75758859604005,590.8098129743589,-0.7
-0.69,9.062250240634778,51.0,1.0,1.0,197.81604128308842,590.7962818507315,-0.69
-0.68,9.062250240634778,51.0,1.0,1.0,197.8770285035128,590.7824656606656,-0.68
-0.67,9.062250240634778,51.0,1.0,1.0,197.93842877599766,590.7683658696158,-0.67
-0.66,9.062250240634778,51.0,1.0,1.0,198.0040066713375,590.7539841808515,-0.66
-0.65,9.062250240634778,51.0,1.0,1.0,198.076280216213,590.7393225370554,-0.65
-0.64,9.062250240634778,51.0,1.0,1.0,198.1392113178641,590.7243832758112,-0.64
-0.63,9.062250240634778,51.0,1.0,1.0,198.1993894143595,590.7091687594647,-0.63
-0.62,9.062250240634778,51.0,1.0,1.0,198.26107407200405,590.6936815551167,-0.62
-0.61,9.062250240634778,51.0,1.0,1.0,198.3226157290076,590.6779245052979,-0.61
-0.6,9.062250240634778,51.0,1.0,1.0,198.3848988114105,590.6619006536642,-0.6
-0.59,9.062250240634778,51.0,1.0,1.0,198.4507575815278,590.6456132231341,-0.59
-0.58,9.062250240634778,51.0,1.0,1.0,198.52081963364583,590.6290655818243,-0.58
-0.57,9.062250240634778,51.0,1.0,1.0,198.59305347076562,590.612261452262,-0.57
-0.56,9.062250240634778,51.0,1.0,1.0,198.6530156489887,590.5952052488268,-0.56
-0.55,9.062250240634778,51.0,1.0,1.0,198.7140558463825,590.5778992635956,-0.55
-0.54,9.062250240634778,51.0,1.0,1.0,198.7752420386658,590.5603463395654,-0.54
-0.53,9.062250240634778,51.0,1.0,1.0,198.82291611877986,589.6632223948656,-0.53
-0.52,9.062250240634778,51.0,1.0,1.0,198.8708721742029,588.6983349141914,-0.52
-0.51,9.062250240634778,51.0,1.0,1.0,198.92035326660738,587.7317419463863,-0.51
-0.5,9.062250240634778,51.0,1.0,1.0,198.97181553032163,586.763458618233,-0.5
-0.49,9.062250240634778,51.0,1.0,1.0,199.02457491824327,585.7935035669412,-0.49
-0.48,9.062250240634778,51.0,1.0,1.0,199.07951081310225,584.8218996825984,-0.48
-0.47,9.062250240634778,51.0,1.0,1.0,199.12391254548382,583.8486745226943,-0.47
-0.46,9.062250240634778,51.0,1.0,1.0,199.1707567887611,582.8738560886243,-0.46
-0.45,9.062250240634778,51.0,1.0,1.0,199.24451758642783,581.7450896897752,-0.45
-0.44,9.062250240634778,51.0,1.0,1.0,199.34200484859545,580.4659818801296,-0.44
-0.43,9.062250240634778,51.0,1.0,1.0,199.42239939679416,579.1934581895237,-0.43
-0.42,9.062250240634778,51.0,1.0,1.0,199.50657306351974,577.9375507552988,-0.42
-0.41,9.062250240634778,51.0,1.0,1.0,199.59728041487747,576.7099481108846,-0.41
-0.4,9.062250240634778,51.0,1.0,1.0,199.6980317625849,575.5233082250427,-0.4
-0.39,9.062250240634778,51.0,1.0,1.0,199.77921326984824,574.3935444715075,-0.39
-0.38,9.062250240634778,51.0,1.0,1.0,199.86256377215437,573.3353321649096,-0.38
-0.37,9.062250240634778,51.0,1.0,1.0,199.9481048551687,572.3642618888955,-0.37
-0.36,9.062250240634778,51.0,1.0,1.0,200.03113124638068,571.4965551235439,-0.36
-0.35,9.062250240634778,51.0,1.0,1.0,200.11891297077378,570.590367566412,-0.35
-0.34,9.062250240634778,51.0,1.0,1.0,200.2201596340483,568.2794474460195,-0.34
-0.33,9.062250240634778,51.0,1.0,1.0,200.3020031672219,565.9433107187809,-0.33
-0.32,9.062250240634778,51.0,1.0,1.0,200.37936640940995,563.5465509843178,-0.32
-0.31,9.062250240634778,51.0,1.0,1.0,200.46455679492053,561.0058531184856,-0.31
-0.3,9.062250240634778,51.0,1.0,1.0,200.54168779359367,558.4514042439637,-0.3
-0.29,9.062250240634778,51.0,1.0,1.0,200.61113341935018,555.9684362510754,-0.29
-0.28,9.062250240634778,51.0,1.0,1.0,200.679763673729,553.2144392053224,-0.28
-0.27,9.062250240634778,51.0,1.0,1.0,200.75070466620352,550.1344904179816,-0.27
-0.26,9.062250240634778,51.0,1.0,1.0,200.81067883625013,547.087685096503,-0.26
-0.25,9.062250240634778,51.0,1.0,1.0,200.8647432009603,543.7926470475792,-0.25
-0.24,9.062250240634778,51.0,1.0,1.0,200.91962205864667,539.9718346498237,-0.24
-0.23,9.062250240634778,51.0,1.0,1.0,200.9631680257493,536.2443825467232,-0.23
-0.22,9.062250240634778,51.0,1.0,1.0,201.00350739312526,531.6622010525878,-0.22
-0.21,9.062250240634778,51.0,1.0,1.0,201.0447872918559,526.9009877400115,-0.21
-0.2,9.062250240634778,51.0,1.0,1.0,201.0837590172732,522.4682755949774,-0.2
-0.19,9.062250240634778,51.0,1.0,1.0,201.11670078844713,519.1951676523155,-0.19
-0.18,9.062250240634778,51.0,1.0,1.0,201.15041217454174,516.057917747644,-0.18
-0.17,9.062250240634778,51.0,1.0,1.0,201.1841320585869,511.8151939012444,-0.17
-0.16,9.062250240634778,51.0,1.0,1.0,201.21768925316402,508.2109156892216,-0.16
-0.15,9.062250240634778,51.0,1.0,1.0,201.9045050353302,526.3744950732308,-0.15
-0.14,9.062250240634778,51.0,1.0,1.0,204.21639145799818,545.7662092778448,-0.14
-0.13,9.062250240634778,51.0,1.0,1.0,204.04405572672385,558.2494144857611,-0.13
-0.12,9.062250240634778,51.0,1.0,1.0,205.9166562724392,569.1180905488865,-0.12
-0.11,9.062250240634778,51.0,1.0,1.0,208.23632602234798,510.2555401850554,-0.11
-0.1,9.062250240634778,51.0,1.0,1.0,209.3043280191665,556.7671167439983,-0.1
-0.09,9.062250240634778,51.0,1.0,1.0,210.85397301755208,516.1852483631546,-0.09
-0.08,9.062250240634778,51.0,1.0,1.0,211.39980329030098,556.9634971193063,-0.08
-0.07,9.062250240634778,51.0,1.0,1.0,213.06356861663454,530.39810924277,-0.07
-0.06,9.062250240634778,51.0,1.0,1.0,214.1848047053527,575.4185871062033,-0.06
-0.05,9.062250240634778,51.0,1.0,1.0,212.7734778837926,540.490983996103,-0.05
-0.04,9.062250240634778,51.0,1.0,1.0,217.33958351461388,520.3695150368885,-0.04
-0.03,9.062250240634778,51.0,1.0,1.0,218.87974167275922,577.3082415676357,-0.03
-0.02,9.062250240634778,51.0,1.0,1.0,219.89205761530943,526.8435346736948,-0.02
-0.01,9.062250240634778,51.0,1.0,1.0,221.741871174651,522.9079800530668,-0.01
0.0,9.062250240634778,51.0,1.0,1.0,223.20077613345558,518.6728089835229,0.0
-1.0,9.834531060761668,51.0,1.0,1.0,195.44829263888562,578.2551831021342,-1.0
-0.99,9.834531060761668,51.0,1.0,1.0,195.58013366411248,579.034383684472,-0.99
-0.98,9.834531060761668,51.0,1.0,1.0,195.75552630188395,579.8098097358159,-0.98
-0.97,9.834531060761668,51.0,1.0,1.0,195.93999444726708,580.5811083538474,-0.97
-0.96,9.834531060761668,51.0,1.0,1.0,195.8942615713682,581.3478867534575,-0.96
-0.95,9.834531060761668,51.0,1.0,1.0,195.99262093238107,582.1097123756562,-0.95
-0.94,9.834531060761668,51.0,1.0,1.0,196.15483335197985,582.8661133084868,-0.94
-0.93,9.834531060761668,51.0,1.0,1.0,196.25347724540487,583.616579043703,-0.93
-0.92,9.834531060761668,51.0,1.0,1.0,196.32021452114154,584.3605615535839,-0.92
-0.91,9.834531060761668,51.0,1.0,1.0,196.3689463944394,585.097476708534,-0.91
-0.9,9.834531060761668,51.0,1.0,1.0,196.44488343750535,585.826706035309,-0.9
-0.89,9.834531060761668,51.0,1.0,1.0,196.58108810941798,586.5475988177933,-0.89
-0.88,9.834531060761668,51.0,1.0,1.0,196.71488615932165,587.2594745372373,-0.88
-0.87,9.834531060761668,51.0,1.0,1.0,196.856158584678,587.9616256492267,-0.87
-0.86,9.834531060761668,51.0,1.0,1.0,196.90520529072333,588.6533206869776,-0.86
-0.85,9.834531060761668,51.0,1.0,1.0,196.94068688714248,589.3338076799283,-0.85
-0.84,9.834531060761668,51.0,1.0,1.0,196.97475402431246,590.0023178714586,-0.84
-0.83,9.834531060761668,51.0,1.0,1.0,197.00502205862034,590.658069715827,-0.83
-0.82,9.834531060761668,51.0,1.0,1.0,197.04032825159587,591.3002731300669,-0.82
-0.81,9.834531060761668,51.0,1.0,1.0,197.07855855917566,592.0254335113783,-0.81
-0.8,9.834531060761668,51.0,1.0,1.0,197.11545922194142,593.359451848758,-0.8
-0.79,9.834531060761668,51.0,1.0,1.0,197.15497663326082,594.5999662026929,-0.79
-0.78,9.834531060761668,51.0,1.0,1.0,197.21623713911774,594.5870051274441,-0.78
-0.77,9.834531060761668,51.0,1.0,1.0,197.27928028046304,594.5737937418714,-0.77
-0.76,9.834531060761668,51.0,1.0,1.0,197.34527534477695,594.5603319354633,-0.76
-0.75,9.834531060761668,51.0,1.0,1.0,197.40699746109954,594.5466197261803,-0.75
-0.74,9.834531060761668,51.0,1.0,1.0,197.47010899708,594.5326572723903,-0.74
-0.73,9.834531060761668,51.0,1.0,1.0,197.54124234969683,594.5184448837734,-0.73
-0.72,9.834531060761668,51.0,1.0,1.0,197.60027493308343,594.5039830312412,-0.72
-0.71,9.834531060761668,51.0,1.0,1.0,197.662368262236,594.4892723545115,-0.71
-0.7,9.834531060761668,51.0,1.0,1.0,197.7265189393034,594.4743136698906,-0.7
-0.69,9.834531060761668,51.0,1.0,1.0,197.79668125312386,594.4591079756227,-0.69
-0.68,9.834531060761668,51.0,1.0,1.0,197.8596680509842,594.4436564591502,-0.68
-0.67,9.834531060761668,51.0,1.0,1.0,197.92106751129657,594.4279604913961,-0.67
-0.66,9.834531060761668,51.0,1.0,1.0,197.98294282351495,594.4120216319118,-0.66
-0.65,9.834531060761668,51.0,1.0,1.0,198.04594458010348,594.3958416280773,-0.65
-0.64,9.834531060761668,51.0,1.0,1.0,198.11472095191348,594.3794224101923,-0.64
-0.63,9.834531060761668,51.0,1.0,1.0,198.18772672963595,594.3627660870898,-0.63
-0.62,9.834531060761668,51.0,1.0,1.0,198.24677740826414,594.3458749723385,-0.62
-0.61,9.834531060761668,51.0,1.0,1.0,198.30759156227236,594.3287514517554,-0.61
-0.6,9.834531060761668,51.0,1.0,1.0,198.37026229381345,594.3113980741834,-0.6
-0.59,9.834531060761668,51.0,1.0,1.0,198.43223700832078,594.2938174852533,-0.59
-0.58,9.834531060761668,51.0,1.0,1.0,198.49505060177916,594.276012378084,-0.58
-0.57,9.834531060761668,51.0,1.0,1.0,198.5608241225777,594.2579854115901,-0.57
-0.56,9.834531060761668,51.0,1.0,1.0,198.62984198934302,594.2397390615408,-0.56
-0.55,9.834531060761668,51.0,1.0,1.0,198.70361493597065,594.2212753102491,-0.55
-0.54,9.834531060761668,51.0,1.0,1.0,198.76422703146153,594.0265697373967,-0.54
-0.53,9.834531060761668,51.0,1.0,1.0,198.81056049200384,593.062600508255,-0.53
-0.52,9.834531060761668,51.0,1.0,1.0,198.8586328379817,592.0971954510424,-0.52
-0.51,9.834531060761668,51.0,1.0,1.0,198.90873316135307,591.1303613293239,-0.51
-0.5,9.834531060761668,51.0,1.0,1.0,198.9541674613177,590.1621007381398,-0.5
-0.49,9.834531060761668,51.0,1.0,1.0,198.99692417692071,589.1924180012995,-0.49
-0.48,9.834531060761668,51.0,1.0,1.0,199.0434349460154,588.221320120077,-0.48
-0.47,9.834531060761668,51.0,1.0,1.0,199.09448133240517,587.2488165254416,-0.47
-0.46,9.834531060761668,51.0,1.0,1.0,199.1503293650201,586.2749181471892,-0.46
-0.45,9.834531060761668,51.0,1.0,1.0,199.21790579607458,585.1864169674994,-0.45
-0.44,9.834531060761668,51.0,1.0,1.0,199.30698620612125,583.9098413362002,-0.44
-0.43,9.834531060761668,51.0,1.0,1.0,199.4090889777248,582.6301102840767,-0.43
-0.42,9.834531060761668,51.0,1.0,1.0,199.49104015727227,581.3558854016727,-0.42
-0.41,9.834531060761668,51.0,1.0,1.0,199.57702327794559,580.0978165994654,-0.41
-0.4,9.834531060761668,51.0,1.0,1.0,199.66741430251557,578.8685563949891,-0.4
-0.39,9.834531060761668,51.0,1.0,1.0,199.7735661674782,577.6824780738997,-0.39
-0.38,9.834531060761668,51.0,1.0,1.0,199.8548241058635,576.5561879774745,-0.38
-0.37,9.834531060761668,51.0,1.0,1.0,199.93936591399427,575.5069411277018,-0.37
-0.36,9.834531060761668,51.0,1.0,1.0,200.0274801767189,574.5526889434169,-0.36
-0.35,9.834531060761668,51.0,1.0,1.0,200.11517044980846,572.7246648886429,-0.35
-0.34,9.834531060761668,51.0,1.0,1.0,200.2174897662449,570.4660943952516,-0.34
-0.33,9.834531060761668,51.0,1.0,1.0,200.29928199374453,568.170595135178,-0.33
-0.32,9.834531060761668,51.0,1.0,1.0,200.37682576218282,565.8245109856466,-0.32
-0.31,9.834531060761668,51.0,1.0,1.0,200.46104307750602,563.3833249837772,-0.31
-0.3,9.834531060761668,51.0,1.0,1.0,200.53971021408395,560.8963910285306,-0.3
-0.29,9.834531060761668,51.0,1.0,1.0,200.60926344189014,558.422165402178,-0.29
-0.28,9.834531060761668,51.0,1.0,1.0,200.67792984079384,555.7908056322392,-0.28
-0.27,9.834531060761668,51.0,1.0,1.0,200.74845968949884,552.9214106328739,-0.27
-0.26,9.834531060761668,51.0,1.0,1.0,200.80983424304935,549.9994850784267,-0.26
-0.25,9.834531060761668,51.0,1.0,1.0,200.86380804251905,546.9815118188905,-0.25
-0.24,9.834531060761668,51.0,1.0,1.0,200.91861926371612,543.4930432619971,-0.24
-0.23,9.834531060761668,51.0,1.0,1.0,200.9632060353774,540.0752821101881,-0.23
-0.22,9.834531060761668,51.0,1.0,1.0,201.00344581502682,535.829280740932,-0.22
-0.21,9.834531060761668,51.0,1.0,1.0,201.04466536776232,531.2921525339949,-0.21
-0.2,9.834531060761668,51.0,1.0,1.0,201.08431662736268,526.7975759026732,-0.2
-0.19,9.834531060761668,51.0,1.0,1.0,201.11710021533318,523.3796229979257,-0.19
-0.18,9.834531060761668,51.0,1.0,1.0,201.15078926176062,520.2440923742795,-0.18
-0.17,9.834531060761668,51.0,1.0,1.0,201.18450807821222,515.6891158359546,-0.17
-0.16,9.834531060761668,51.0,1.0,1.0,201.21806956034493,511.76275575326844,-0.16
