MagCAPShock,Conserv_Sens,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.15,0.01,51.0,1.0,1.0,164.10372774859042,594.8292319559059,-0.15
-0.14,0.01,51.0,1.0,1.0,171.423618403154,569.8502818121992,-0.14
-0.13,0.01,51.0,1.0,1.0,174.34186987229833,563.3328759522617,-0.13
-0.12,0.01,51.0,1.0,1.0,175.29524882151077,583.970303509772,-0.12
-0.11,0.01,51.0,1.0,1.0,179.51649595325316,580.653553551284,-0.11
-0.1,0.01,51.0,1.0,1.0,181.31259105574645,592.5455267941245,-0.1
-0.09,0.01,51.0,1.0,1.0,186.0549824828892,569.6001751926477,-0.09
-0.08,0.01,51.0,1.0,1.0,189.00628661779797,578.3300483779838,-0.08
-0.07,0.01,51.0,1.0,1.0,191.93146488154838,578.3173496701868,-0.07
-0.06,0.01,51.0,1.0,1.0,194.85722650551813,585.4932754815442,-0.06
-0.05,0.01,51.0,1.0,1.0,197.83985232077322,566.0955994332636,-0.05
-0.04,0.01,51.0,1.0,1.0,200.70356379815206,576.2142727212802,-0.04
-0.03,0.01,51.0,1.0,1.0,201.26969108290555,573.296564703761,-0.03
-0.02,0.01,51.0,1.0,1.0,202.52592752376916,569.0422517365063,-0.02
-0.01,0.01,51.0,1.0,1.0,204.79392939354847,570.5179055501276,-0.01
0.0,0.01,51.0,1.0,1.0,205.31801236264215,567.9677498167155,0.0
-1.0,0.02,51.0,1.0,1.0,159.71609841244495,597.060069133057,-1.0
-0.99,0.02,51.0,1.0,1.0,159.76471955575838,596.8575284427724,-0.99
-0.98,0.02,51.0,1.0,1.0,159.81513644511128,596.6797900596359,-0.98
-0.97,0.02,51.0,1.0,1.0,159.86719390985684,596.5248874513086,-0.97
-0.96,0.02,51.0,1.0,1.0,159.92073367427093,596.3907885102077,-0.96
-0.95,0.02,51.0,1.0,1.0,159.9755963382786,596.2754265566024,-0.95
-0.94,0.02,51.0,1.0,1.0,160.03162323424976,596.176729674892,-0.94
-0.93,0.02,51.0,1.0,1.0,160.06641614160034,596.0205843766552,-0.93
-0.92,0.02,51.0,1.0,1.0,159.99866585080738,595.3874904270382,-0.92
-0.91,0.02,51.0,1.0,1.0,159.95907643192243,595.1187640260695,-0.91
-0.9,0.02,51.0,1.0,1.0,159.95200892203815,595.274251098128,-0.9
-0.89,0.02,51.0,1.0,1.0,159.97889260710735,595.8726690544763,-0.89
-0.88,0.02,51.0,1.0,1.0,160.03794227772516,596.8875340630847,-0.88
-0.87,0.02,51.0,1.0,1.0,160.1247756711869,598.2560749203599,-0.87
-0.86,0.02,51.0,1.0,1.0,160.35180189159223,598.3874151170191,-0.86
-0.85,0.02,51.0,1.0,1.0,160.8781154608345,597.8802650943079,-0.85
-0.84,0.02,51.0,1.0,1.0,161.40425885444364,597.3487930774766,-0.84
-0.83,0.02,51.0,1.0,1.0,161.9294702873266,596.8047315637023,-0.83
-0.82,0.02,51.0,1.0,1.0,162.45357780755356,596.2553807164164,-0.82
-0.81,0.02,51.0,1.0,1.0,162.6357306133588,595.705569299297,-0.81
-0.8,0.02,51.0,1.0,1.0,162.65451239865666,595.1595389193824,-0.8
-0.79,0.02,51.0,1.0,1.0,162.73450676786683,594.6184256313505,-0.79
-0.78,0.02,51.0,1.0,1.0,162.74928081496168,594.0822666275386,-0.78
-0.77,0.02,51.0,1.0,1.0,162.80344874412995,593.5504097259204,-0.77
-0.76,0.02,51.0,1.0,1.0,162.8718990055775,593.0217924949249,-0.76
-0.75,0.02,51.0,1.0,1.0,162.9396113666571,592.4951206170558,-0.75
-0.74,0.02,51.0,1.0,1.0,163.00667661194254,591.968975172053,-0.74
-0.73,0.02,51.0,1.0,1.0,163.07220331742596,591.4418734066325,-0.73
-0.72,0.02,51.0,1.0,1.0,163.13596368895753,590.9123025052528,-0.72
-0.71,0.02,51.0,1.0,1.0,163.2002154076202,590.3788053800605,-0.71
-0.7,0.02,51.0,1.0,1.0,163.26344380169223,589.8398415909393,-0.7
-0.69,0.02,51.0,1.0,1.0,163.3252881197445,589.2938688834148,-0.69
-0.68,0.02,51.0,1.0,1.0,163.3858586996996,588.7394430496254,-0.68
-0.67,0.02,51.0,1.0,1.0,163.44582085087103,588.1752264774268,-0.67
-0.66,0.02,51.0,1.0,1.0,163.5112465844659,587.4043081003279,-0.66
-0.65,0.02,51.0,1.0,1.0,163.57668727488326,583.3802394649136,-0.65
-0.64,0.02,51.0,1.0,1.0,163.64573348239898,579.2254762895321,-0.64
-0.63,0.02,51.0,1.0,1.0,163.71146986424193,574.9663189832762,-0.63
-0.62,0.02,51.0,1.0,1.0,163.7734690458134,570.7300410149851,-0.62
-0.61,0.02,51.0,1.0,1.0,163.83248784341905,566.8185259648172,-0.61
-0.6,0.02,51.0,1.0,1.0,163.88978464725412,563.7706599313519,-0.6
-0.59,0.02,51.0,1.0,1.0,163.94513657070755,562.1727724837898,-0.59
-0.58,0.02,51.0,1.0,1.0,164.00665145641435,561.726627606568,-0.58
-0.57,0.02,51.0,1.0,1.0,164.07276481707663,561.5495486787247,-0.57
-0.56,0.02,51.0,1.0,1.0,164.1388211211662,561.63816428434,-0.56
-0.55,0.02,51.0,1.0,1.0,164.20481435972744,561.9999754615334,-0.55
-0.54,0.02,51.0,1.0,1.0,164.27073908097708,562.6282706108749,-0.54
-0.53,0.02,51.0,1.0,1.0,164.33659034423178,563.5025360287582,-0.53
-0.52,0.02,51.0,1.0,1.0,164.40236367693367,564.5910754259764,-0.52
-0.51,0.02,51.0,1.0,1.0,164.46805503462633,565.855355494567,-0.51
-0.5,0.02,51.0,1.0,1.0,164.53366076370594,567.254985822448,-0.5
-0.49,0.02,51.0,1.0,1.0,164.59917756677328,568.7521049470495,-0.49
-0.48,0.02,51.0,1.0,1.0,164.66460247044682,570.3143468091066,-0.48
-0.47,0.02,51.0,1.0,1.0,164.72993279555283,571.9161927069117,-0.47
-0.46,0.02,51.0,1.0,1.0,164.79485802405256,573.5390057687804,-0.46
-0.45,0.02,51.0,1.0,1.0,164.85933886727702,575.170242942711,-0.45
-0.44,0.02,51.0,1.0,1.0,164.92376899505885,576.8023022668289,-0.44
-0.43,0.02,51.0,1.0,1.0,164.98814756101388,578.4313228019182,-0.43
-0.42,0.02,51.0,1.0,1.0,165.05237192154695,580.0561110184664,-0.42
-0.41,0.02,51.0,1.0,1.0,165.11670400544875,581.6780717280225,-0.41
-0.4,0.02,51.0,1.0,1.0,165.18066906369842,583.2980913415481,-0.4
-0.39,0.02,51.0,1.0,1.0,165.2440199957901,584.9181044607622,-0.39
-0.38,0.02,51.0,1.0,1.0,165.3072860177062,586.540779006113,-0.38
-0.37,0.02,51.0,1.0,1.0,165.3704592533438,588.1687558518901,-0.37
-0.36,0.02,51.0,1.0,1.0,165.43351488792055,589.555441812811,-0.36
-0.35,0.02,51.0,1.0,1.0,165.49610362045638,589.9166983991124,-0.35
-0.34,0.02,51.0,1.0,1.0,165.55768449351743,590.2838627964285,-0.34
-0.33,0.02,51.0,1.0,1.0,165.61892115713155,590.6569697669611,-0.33
-0.32,0.02,51.0,1.0,1.0,165.69137459407045,591.0360123511499,-0.32
-0.31,0.02,51.0,1.0,1.0,165.76078129019345,591.4209301155106,-0.31
-0.3,0.02,51.0,1.0,1.0,165.82913251909042,591.811551464008,-0.3
-0.29,0.02,51.0,1.0,1.0,165.88701593877204,592.2061370058329,-0.29
-0.28,0.02,51.0,1.0,1.0,165.94414913330272,592.605876516222,-0.28
-0.27,0.02,51.0,1.0,1.0,166.0556150120316,593.0103558430484,-0.27
-0.26,0.02,51.0,1.0,1.0,166.14432883557674,593.4190361646624,-0.26
-0.25,0.02,51.0,1.0,1.0,166.04867168653476,593.8312389637186,-0.25
-0.24,0.02,51.0,1.0,1.0,165.75536121327872,594.2461321836747,-0.24
-0.23,0.02,51.0,1.0,1.0,165.46269949203392,594.6627186707092,-0.23
-0.22,0.02,51.0,1.0,1.0,165.17169373184714,595.079828265038,-0.22
-0.21,0.02,51.0,1.0,1.0,164.88153498692887,595.5136373298641,-0.21
-0.2,0.02,51.0,1.0,1.0,164.58854851752963,596.0072176946784,-0.2
-0.19,0.02,51.0,1.0,1.0,164.30150102827147,596.493596004053,-0.19
-0.18,0.02,51.0,1.0,1.0,164.0219378422515,596.9711139800885,-0.18
-0.17,0.02,51.0,1.0,1.0,163.75150434700856,597.4380159609502,-0.17
-0.16,0.02,51.0,1.0,1.0,163.4919196126978,597.8924945477007,-0.16
-0.15,0.02,51.0,1.0,1.0,168.54523480310118,573.4635640082814,-0.15
-0.14,0.02,51.0,1.0,1.0,171.42375237150975,569.075119677681,-0.14
-0.13,0.02,51.0,1.0,1.0,174.3932293950519,574.1845911831489,-0.13
-0.12,0.02,51.0,1.0,1.0,175.5911033893947,583.7180216879168,-0.12
-0.11,0.02,51.0,1.0,1.0,177.7486492857526,587.5584007397117,-0.11
-0.1,0.02,51.0,1.0,1.0,183.13894872170653,573.278649266842,-0.1
-0.09,0.02,51.0,1.0,1.0,186.06934284738972,569.4306882841337,-0.09
-0.08,0.02,51.0,1.0,1.0,189.0120845356179,581.6384599965866,-0.08
-0.07,0.02,51.0,1.0,1.0,191.93185782307037,579.2516228771257,-0.07
-0.06,0.02,51.0,1.0,1.0,194.8713547977152,587.0234008484821,-0.06
-0.05,0.02,51.0,1.0,1.0,197.7945656674744,572.2473929342309,-0.05
-0.04,0.02,51.0,1.0,1.0,200.0068226250911,575.08366830679,-0.04
-0.03,0.02,51.0,1.0,1.0,201.09570899684203,580.7518732197767,-0.03
-0.02,0.02,51.0,1.0,1.0,204.33661357661774,572.9844318168331,-0.02
-0.01,0.02,51.0,1.0,1.0,204.6258021557926,574.1921689102137,-0.01
0.0,0.02,51.0,1.0,1.0,205.27093392191222,576.3721426919553,0.0
-1.0,0.03,51.0,1.0,1.0,159.21539754838375,596.6948729545081,-1.0
-0.99,0.03,51.0,1.0,1.0,159.38108864536107,597.9940000707943,-0.99
-0.98,0.03,51.0,1.0,1.0,159.48269753436364,599.5859865324377,-0.98
-0.97,0.03,51.0,1.0,1.0,159.82149580532936,600.008516294255,-0.97
-0.96,0.03,51.0,1.0,1.0,160.33663463912555,599.4881963189697,-0.96
-0.95,0.03,51.0,1.0,1.0,160.8508646982348,598.9531035920182,-0.95
-0.94,0.03,51.0,1.0,1.0,161.36391176838404,598.4122258413545,-0.94
-0.93,0.03,51.0,1.0,1.0,161.8717212454287,597.8708485600632,-0.93
-0.92,0.03,51.0,1.0,1.0,161.89402715664443,597.3312089941145,-0.92
-0.91,0.03,51.0,1.0,1.0,161.92172603731112,596.7966404714166,-0.91
-0.9,0.03,51.0,1.0,1.0,161.9922909836898,596.2674448486908,-0.9
-0.89,0.03,51.0,1.0,1.0,162.04959704854807,595.743162701227,-0.89
-0.88,0.03,51.0,1.0,1.0,162.10343045215063,595.2228790204322,-0.88
-0.87,0.03,51.0,1.0,1.0,162.17150273908473,594.7054212235919,-0.87
-0.86,0.03,51.0,1.0,1.0,162.238893065056,594.1894793882761,-0.86
-0.85,0.03,51.0,1.0,1.0,162.30549919411874,593.6736742153931,-0.85
-0.84,0.03,51.0,1.0,1.0,162.37054367403226,593.1565922844046,-0.84
-0.83,0.03,51.0,1.0,1.0,162.43414335333662,592.6368037907497,-0.83
-0.82,0.03,51.0,1.0,1.0,162.49832157461037,592.1129719189549,-0.82
-0.81,0.03,51.0,1.0,1.0,162.56097398584154,591.5835680336952,-0.81
-0.8,0.03,51.0,1.0,1.0,162.6223084988141,591.047161613578,-0.8
-0.79,0.03,51.0,1.0,1.0,162.68318593775706,590.3475241915052,-0.79
-0.78,0.03,51.0,1.0,1.0,162.7521500715495,586.429142896306,-0.78
-0.77,0.03,51.0,1.0,1.0,162.81787606487097,582.3657642115572,-0.77
-0.76,0.03,51.0,1.0,1.0,162.88037527915324,578.1507996791136,-0.76
-0.75,0.03,51.0,1.0,1.0,162.94026755845326,573.7982434162299,-0.75
-0.74,0.03,51.0,1.0,1.0,162.99808564404407,569.4301402675721,-0.74
-0.73,0.03,51.0,1.0,1.0,163.05413652321616,565.4076112190554,-0.73
-0.72,0.03,51.0,1.0,1.0,163.10800925906312,562.3838609684029,-0.72
-0.71,0.03,51.0,1.0,1.0,163.15915888556168,560.970215512343,-0.71
-0.7,0.03,51.0,1.0,1.0,163.21678542443084,560.6855318279454,-0.7
-0.69,0.03,51.0,1.0,1.0,163.28199489198644,560.24917498433,-0.69
-0.68,0.03,51.0,1.0,1.0,163.35007023297356,560.0556917411187,-0.68
-0.67,0.03,51.0,1.0,1.0,163.41751888574063,560.1276252372385,-0.67
-0.66,0.03,51.0,1.0,1.0,163.48666449182414,560.4850124949816,-0.66
-0.65,0.03,51.0,1.0,1.0,163.5558140241905,561.1249428281085,-0.65
-0.64,0.03,51.0,1.0,1.0,163.6244812886577,562.0325165951288,-0.64
-0.63,0.03,51.0,1.0,1.0,163.69269499134862,563.1797567339986,-0.63
-0.62,0.03,51.0,1.0,1.0,163.7604820711714,564.5270657163736,-0.62
-0.61,0.03,51.0,1.0,1.0,163.82786775068098,566.0288679312234,-0.61
-0.6,0.03,51.0,1.0,1.0,163.89487559805187,567.6399217680126,-0.6
-0.59,0.03,51.0,1.0,1.0,163.9615275982832,569.3203827482329,-0.59
-0.58,0.03,51.0,1.0,1.0,164.0278218295012,571.0386119418595,-0.58
-0.57,0.03,51.0,1.0,1.0,164.0929863856851,572.7718036395903,-0.57
-0.56,0.03,51.0,1.0,1.0,164.15764003564857,574.5051210534901,-0.56
-0.55,0.03,51.0,1.0,1.0,164.22219136868685,576.2301429219475,-0.55
-0.54,0.03,51.0,1.0,1.0,164.28664458193785,577.9431777030763,-0.54
-0.53,0.03,51.0,1.0,1.0,164.35100364700423,579.6437707946767,-0.53
-0.52,0.03,51.0,1.0,1.0,164.4145370190931,581.3335217702228,-0.52
-0.51,0.03,51.0,1.0,1.0,164.47785376955062,583.0151874914042,-0.51
-0.5,0.03,51.0,1.0,1.0,164.54108214340002,584.6920776748392,-0.5
-0.49,0.03,51.0,1.0,1.0,164.60421378753654,586.3676269003349,-0.49
-0.48,0.03,51.0,1.0,1.0,164.6672395474586,588.0451147533495,-0.48
-0.47,0.03,51.0,1.0,1.0,164.7295771636326,589.7274861775586,-0.47
-0.46,0.03,51.0,1.0,1.0,164.79131928905824,591.4172369529782,-0.46
-0.45,0.03,51.0,1.0,1.0,164.86119758540437,592.5948790778637,-0.45
-0.44,0.03,51.0,1.0,1.0,164.9306209295112,592.9640795253072,-0.44
-0.43,0.03,51.0,1.0,1.0,164.9995504356404,593.3394164438928,-0.43
-0.42,0.03,51.0,1.0,1.0,165.0617495482197,593.7201345523248,-0.42
-0.41,0.03,51.0,1.0,1.0,165.11957256835694,594.1055250206666,-0.41
-0.4,0.03,51.0,1.0,1.0,165.22662286141573,594.4962221833816,-0.4
-0.39,0.03,51.0,1.0,1.0,165.28856951725086,594.8917737319323,-0.39
-0.38,0.03,51.0,1.0,1.0,165.4210944609657,595.2916016081115,-0.38
-0.37,0.03,51.0,1.0,1.0,165.17114428056826,595.6949873336786,-0.37
-0.36,0.03,51.0,1.0,1.0,164.88467754891877,596.1010586920987,-0.36
-0.35,0.03,51.0,1.0,1.0,164.59896885084325,596.5087789110725,-0.35
-0.34,0.03,51.0,1.0,1.0,164.31503813926778,596.9169397478687,-0.34
-0.33,0.03,51.0,1.0,1.0,164.03404990312745,597.324160087986,-0.33
-0.32,0.03,51.0,1.0,1.0,163.7573107059807,597.7288917856207,-0.32
-0.31,0.03,51.0,1.0,1.0,163.4793056306108,598.1926215775778,-0.31
-0.3,0.03,51.0,1.0,1.0,163.2072406681229,598.6624649383276,-0.3
-0.29,0.03,51.0,1.0,1.0,162.944428145083,599.1214333134951,-0.29
-0.28,0.03,51.0,1.0,1.0,162.69256427399466,599.5677233306457,-0.28
-0.27,0.03,51.0,1.0,1.0,162.45338338649026,599.9995483199222,-0.27
-0.26,0.03,51.0,1.0,1.0,162.2286813412942,600.4151961954371,-0.26
-0.25,0.03,51.0,1.0,1.0,162.03476349985655,600.8127192561142,-0.25
-0.24,0.03,51.0,1.0,1.0,162.05010673230365,600.2840099324911,-0.24
-0.23,0.03,51.0,1.0,1.0,162.08549294159963,599.6005871271176,-0.23
-0.22,0.03,51.0,1.0,1.0,162.1492138453262,598.9758132533815,-0.22
-0.21,0.03,51.0,1.0,1.0,162.21503347030364,598.4118432837423,-0.21
-0.2,0.03,51.0,1.0,1.0,162.28228801537688,597.9092593749971,-0.2
-0.19,0.03,51.0,1.0,1.0,162.35043657469237,597.4676312478929,-0.19
-0.18,0.03,51.0,1.0,1.0,162.41903550231288,597.085524312038,-0.18
-0.17,0.03,51.0,1.0,1.0,162.48773283372623,596.7605587674306,-0.17
-0.16,0.03,51.0,1.0,1.0,162.55626281053836,596.4895173908135,-0.16
-0.15,0.03,51.0,1.0,1.0,168.51973423570416,579.890723407594,-0.15
-0.14,0.03,51.0,1.0,1.0,171.44030895703622,560.2465451378758,-0.14
-0.13,0.03,51.0,1.0,1.0,172.89622967013244,581.19076113533,-0.13
-0.12,0.03,51.0,1.0,1.0,177.30282472943085,566.612257757562,-0.12
-0.11,0.03,51.0,1.0,1.0,177.08227906092134,591.2819248471772,-0.11
-0.1,0.03,51.0,1.0,1.0,183.13868386232377,569.5110695849908,-0.1
-0.09,0.03,51.0,1.0,1.0,186.08579151505592,574.1382926892883,-0.09
-0.08,0.03,51.0,1.0,1.0,189.01478567361173,578.8332681977272,-0.08
-0.07,0.03,51.0,1.0,1.0,191.92859778159138,581.8192936415155,-0.07
-0.06,0.03,51.0,1.0,1.0,194.86589899021396,576.4504250586602,-0.06
-0.05,0.03,51.0,1.0,1.0,197.80322868168415,576.1726685292351,-0.05
-0.04,0.03,51.0,1.0,1.0,199.72728298245156,574.7725319874073,-0.04
-0.03,0.03,51.0,1.0,1.0,201.0387128855319,586.1131719964836,-0.03
-0.02,0.03,51.0,1.0,1.0,203.08468438430117,566.6823495602933,-0.02
-0.01,0.03,51.0,1.0,1.0,203.8959016608521,569.9483988853466,-0.01
0.0,0.03,51.0,1.0,1.0,205.1373555069768,583.1243308955561,0.0
-1.0,0.04,51.0,1.0,1.0,161.35607903314204,597.8993949940592,-1.0
-0.99,0.04,51.0,1.0,1.0,161.4148265837912,597.384018334262,-0.99
-0.98,0.04,51.0,1.0,1.0,161.46817553488842,596.8726070679858,-0.98
-0.97,0.04,51.0,1.0,1.0,161.53347393235356,596.3639916367423,-0.97
-0.96,0.04,51.0,1.0,1.0,161.60078649155642,595.8569030085309,-0.96
-0.95,0.04,51.0,1.0,1.0,161.6672827925434,595.3500248404644,-0.95
-0.94,0.04,51.0,1.0,1.0,161.7323037753701,594.842018268163,-0.94
-0.93,0.04,51.0,1.0,1.0,161.79640743232144,594.3315320423363,-0.93
-0.92,0.04,51.0,1.0,1.0,161.86009021601046,593.8173026111332,-0.92
-0.91,0.04,51.0,1.0,1.0,161.92276001342677,593.2978772630017,-0.91
-0.9,0.04,51.0,1.0,1.0,161.9872314707451,590.8578518832231,-0.9
-0.89,0.04,51.0,1.0,1.0,162.05185985597424,586.9530721378729,-0.89
-0.88,0.04,51.0,1.0,1.0,162.1138676549745,582.9012400824555,-0.88
-0.87,0.04,51.0,1.0,1.0,162.1728468541931,578.6676309009297,-0.87
-0.86,0.04,51.0,1.0,1.0,162.2303033800671,574.2311072087725,-0.86
-0.85,0.04,51.0,1.0,1.0,162.28595544329167,569.676290235204,-0.85
-0.84,0.04,51.0,1.0,1.0,162.34196909686383,565.3754741693903,-0.84
-0.83,0.04,51.0,1.0,1.0,162.39950774081564,562.0593130622877,-0.83
-0.82,0.04,51.0,1.0,1.0,162.4561912065626,560.3968699855925,-0.82
-0.81,0.04,51.0,1.0,1.0,162.5137551876746,560.4270751966145,-0.81
-0.8,0.04,51.0,1.0,1.0,162.5778381212851,560.1153031837136,-0.8
-0.79,0.04,51.0,1.0,1.0,162.6489930153979,559.624050891837,-0.79
-0.78,0.04,51.0,1.0,1.0,162.71871255807224,559.3340234314524,-0.78
-0.77,0.04,51.0,1.0,1.0,162.78793198535416,559.2697864459399,-0.77
-0.76,0.04,51.0,1.0,1.0,162.85667982709344,559.4549457486755,-0.76
-0.75,0.04,51.0,1.0,1.0,162.92498307384494,559.9089289739367,-0.75
-0.74,0.04,51.0,1.0,1.0,162.99286718569604,560.6414960931061,-0.74
