MagCAPShock,IF_sens_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.48,4.0,51.0,1.0,1.0,331.4499702377712,417.12904282858324,-0.48
-0.47,4.0,51.0,1.0,1.0,331.75018889139807,415.1948824865558,-0.47
-0.46,4.0,51.0,1.0,1.0,332.053999590781,413.9231432900949,-0.46
-0.45,4.0,51.0,1.0,1.0,332.3607628703614,413.48532149262473,-0.45
-0.44,4.0,51.0,1.0,1.0,332.6698119273163,413.76528292168166,-0.44
-0.43,4.0,51.0,1.0,1.0,332.98507842659023,414.3220598605803,-0.43
-0.42,4.0,51.0,1.0,1.0,333.3087916733907,414.8663048353743,-0.42
-0.41,4.0,51.0,1.0,1.0,333.4856696432248,415.0659309080005,-0.41
-0.4,4.0,51.0,1.0,1.0,333.4856696432248,415.1096331682109,-0.4
-0.39,4.0,51.0,1.0,1.0,333.4856696432249,415.1463767684914,-0.39
