IF_sens_r,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
20.531094855971272,0.08,51.0,1.0,1.0,160.63380577078317,257.1639600381396,-0.284
22.280745367979403,0.08,51.0,1.0,1.0,160.63380577078317,257.58659402100767,-0.284
24.179500296271495,0.08,51.0,1.0,1.0,160.63380577078317,257.90718151385585,-0.284
26.240066250997867,0.08,51.0,1.0,1.0,160.63380577078317,258.14713763955723,-0.284
28.476232693813404,0.08,51.0,1.0,1.0,160.63380577078317,258.32394398070113,-0.284
30.902964217987456,0.08,51.0,1.0,1.0,160.63380577078317,258.45194246361194,-0.284
33.53650069258248,0.08,51.0,1.0,1.0,160.63380577078317,258.54283514460906,-0.284
36.394465940873765,0.08,51.0,1.0,1.0,160.63380577078317,258.6060510728975,-0.284
39.495985680294396,0.08,51.0,1.0,1.0,160.63380577078317,258.64905561088966,-0.284
42.86181551316834,0.08,51.0,1.0,1.0,160.63380577078317,258.67763493009255,-0.284
46.5144798247553,0.08,51.0,1.0,1.0,160.63380577078317,258.6961667565121,-0.284
50.47842251812341,0.08,51.0,1.0,1.0,160.63380577078317,258.70787723763954,-0.284
54.780170594578784,0.08,51.0,1.0,1.0,160.63380577078317,258.71507856829743,-0.284
59.44851167434448,0.08,51.0,1.0,1.0,160.63380577078317,258.7193807367843,-0.284
64.51468664547063,0.08,51.0,1.0,1.0,160.63380577078317,258.7218721534204,-0.284
70.01259873019619,0.08,51.0,1.0,1.0,160.63380577078317,258.723266806034,-0.284
75.97904036785103,0.08,51.0,1.0,1.0,160.63380577078317,258.72401879109464,-0.284
82.45393943261438,0.08,51.0,1.0,1.0,160.63380577078317,258.7244076678018,-0.284
89.48062643383894,0.08,51.0,1.0,1.0,160.63380577078317,258.72459957868193,-0.284
97.1061244870633,0.08,51.0,1.0,1.0,160.63380577078317,258.7246894502609,-0.284
105.38146399622259,0.08,51.0,1.0,1.0,160.63380577078317,258.7247291416025,-0.284
114.36202415293195,0.08,51.0,1.0,1.0,160.63380577078317,258.7247455638765,-0.284
124.10790353818399,0.08,51.0,1.0,1.0,160.63380577078317,258.72475188454644,-0.284
134.68432230655196,0.08,51.0,1.0,1.0,160.63380577078317,258.72475413063745,-0.284
146.16205864434843,0.08,51.0,1.0,1.0,160.63380577078317,258.724754861722,-0.284
158.61792242254668,0.08,51.0,1.0,1.0,160.63380577078317,258.72475507784475,-0.284
172.13526921418944,0.08,51.0,1.0,1.0,160.63380577078317,258.72475513534806,-0.284
186.80455811612384,0.08,51.0,1.0,1.0,160.63380577078317,258.7247551489855,-0.284
202.723957108052,0.08,51.0,1.0,1.0,160.63380577078317,258.72475515183845,-0.284
220.0,0.08,51.0,1.0,1.0,160.63380577078317,258.7247551523591,-0.284
4.0,0.1,51.0,1.0,1.0,160.63380577078317,228.78087853450523,-0.284
4.340878170264604,0.1,51.0,1.0,1.0,160.63380577078317,228.8021124205906,-0.284
4.710805822269944,0.1,51.0,1.0,1.0,160.63380577078317,228.84968027313568,-0.284
5.11225853956175,0.1,51.0,1.0,1.0,160.63380577078317,228.45597828408899,-0.284
5.547922873783102,0.1,51.0,1.0,1.0,160.63380577078317,234.20303958909432,-0.284
6.020714323279183,0.1,51.0,1.0,1.0,160.63380577078317,238.46561595392927,-0.284
6.533796843830508,0.1,51.0,1.0,1.0,160.63380577078317,240.85083564473214,-0.284
7.090604022081906,0.1,51.0,1.0,1.0,160.63380577078317,242.49041071077872,-0.284
7.694862053361437,0.1,51.0,1.0,1.0,160.63380577078317,243.7387881914218,-0.284
8.350614677658532,0.1,51.0,1.0,1.0,160.63380577078317,244.82876072557679,-0.284
