MagCAPShock,IF_sens_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.39,4.340878170264604,51.0,1.0,1.0,159.9093813792846,251.87779838689966,-0.39
-0.38,4.340878170264604,51.0,1.0,1.0,159.9983915867718,251.9630235131099,-0.38
-0.37,4.340878170264604,51.0,1.0,1.0,160.08752776021495,252.03691988890225,-0.37
-0.36,4.340878170264604,51.0,1.0,1.0,160.1770337912633,252.09928701013328,-0.36
-0.35,4.340878170264604,51.0,1.0,1.0,160.2676950037443,252.15032574146517,-0.35
-0.34,4.340878170264604,51.0,1.0,1.0,160.3465179830013,252.15611180943893,-0.34
-0.33,4.340878170264604,51.0,1.0,1.0,160.41812368686536,252.1502214669495,-0.33
-0.32,4.340878170264604,51.0,1.0,1.0,160.50331285066244,252.1435626146256,-0.32
-0.31,4.340878170264604,51.0,1.0,1.0,160.5893749922881,252.1362477748456,-0.31
-0.3,4.340878170264604,51.0,1.0,1.0,160.63380577078317,252.128101159017,-0.3
-0.29,4.340878170264604,51.0,1.0,1.0,160.6338057707831,252.11884595430118,-0.29
-0.28,4.340878170264604,51.0,1.0,1.0,160.63380577078317,252.108102106971,-0.28
-0.27,4.340878170264604,51.0,1.0,1.0,160.63380577078314,252.09534884510916,-0.27
-0.26,4.340878170264604,51.0,1.0,1.0,160.6338057707832,252.07987232353685,-0.26
-0.25,4.340878170264604,51.0,1.0,1.0,160.63380577078317,252.0606923952917,-0.25
-0.24,4.340878170264604,51.0,1.0,1.0,160.6338057707832,252.03779373634626,-0.24
-0.23,4.340878170264604,51.0,1.0,1.0,160.63380577078314,252.0014836818548,-0.23
-0.22,4.340878170264604,51.0,1.0,1.0,160.6338057707832,251.94488630681334,-0.22
-0.21,4.340878170264604,51.0,1.0,1.0,160.6338057707832,251.86950291049675,-0.21
-0.2,4.340878170264604,51.0,1.0,1.0,160.63380577078317,251.76820526062738,-0.2
-0.19,4.340878170264604,51.0,1.0,1.0,160.63380577078323,251.63010219374948,-0.19
-0.18,4.340878170264604,51.0,1.0,1.0,160.63380577078317,251.437791811149,-0.18
-0.17,4.340878170264604,51.0,1.0,1.0,160.63380577078317,251.1610778171502,-0.17
-0.16,4.340878170264604,51.0,1.0,1.0,160.6338057707832,250.73993691640263,-0.16
-0.15,4.340878170264604,51.0,1.0,1.0,160.6338057707832,249.77991343015185,-0.15
-0.14,4.340878170264604,51.0,1.0,1.0,160.63380577078308,246.46039555404568,-0.14
-0.13,4.340878170264604,51.0,1.0,1.0,160.63380577078314,248.0087227043601,-0.13
-0.12,4.340878170264604,51.0,1.0,1.0,160.63380577078325,248.5425887015146,-0.12
-0.11,4.340878170264604,51.0,1.0,1.0,160.6338057707832,249.0701507575019,-0.11
-0.1,4.340878170264604,51.0,1.0,1.0,160.6338057707831,249.59954644773185,-0.1
-0.09,4.340878170264604,51.0,1.0,1.0,160.6338057707831,250.13161456331372,-0.09
-0.08,4.340878170264604,51.0,1.0,1.0,160.63380577078317,250.66654673571776,-0.08
-0.07,4.340878170264604,51.0,1.0,1.0,160.63380577078323,251.20441177309004,-0.07
-0.06,4.340878170264604,51.0,1.0,1.0,160.63380577078317,251.74524422234245,-0.06
-0.05,4.340878170264604,51.0,1.0,1.0,160.63380577078314,251.78486240865644,-0.05
-0.04,4.340878170264604,51.0,1.0,1.0,160.6338057707831,251.78486240865632,-0.04
-0.03,4.340878170264604,51.0,1.0,1.0,160.6338057707832,251.7848624086565,-0.03
-0.02,4.340878170264604,51.0,1.0,1.0,160.6338057707832,251.78486240865655,-0.02
-0.01,4.340878170264604,51.0,1.0,1.0,160.6338057707832,251.7848624086565,-0.01
0.0,4.340878170264604,51.0,1.0,1.0,160.63380577078317,251.7848624086565,0.0
-1.0,4.710805822269944,50.51480418859509,0.9904863566391194,0.8322193363904891,154.6152322186265,288.6146015934497,-1.0
-0.99,4.710805822269944,50.532257145411656,0.9908285714786599,0.8380061695711624,154.69932305931994,288.71113598006554,-0.99
-0.98,4.710805822269944,50.54970337926578,0.9911706544954074,0.8437930027518356,154.78903597859187,288.79979094606824,-0.98
-0.97,4.710805822269944,50.56714340335219,0.9915126157520038,0.8495798359325089,154.87915909110876,288.8794961652985,-0.97
-0.96,4.710805822269944,50.584577802072324,0.9918544667073005,0.8553666691131823,154.9697104926103,288.94993271475084,-0.96
-0.95,4.710805822269944,50.60200722619659,0.9921962201215018,0.8611535022938555,155.06071064056286,289.01130681804653,-0.95
-0.94,4.710805822269944,50.61943238433551,0.9925378898889315,0.8669403354745288,155.14632814112588,289.06416508557885,-0.94
-0.93,4.710805822269944,50.636854030414256,0.9928794907924364,0.8727271686552021,155.238297769916,289.1092510883779,-0.93
-0.92,4.710805822269944,50.6542061814437,0.9932197290479157,0.8785140018358751,155.32733293930346,288.92762325860383,-0.92
-0.91,4.710805822269944,50.671451869182,0.9935578797878823,0.8843008350165485,155.41153981825644,288.0919979599532,-0.91
-0.9,4.710805822269944,50.688685010891604,0.9938957845272863,0.8900876681972218,155.49590623100627,287.25261983464503,-0.9
-0.89,4.710805822269944,50.70590560705455,0.9942334432755794,0.895874501377895,155.5803874682567,286.41198055347445,-0.89
-0.88,4.710805822269944,50.723113656523495,0.9945708560102646,0.9016613345585685,155.65858133112167,285.57088330523317,-0.88
-0.87,4.710805822269944,50.74030915624496,0.9949080226714698,0.9074481677392415,155.74340265019734,284.7292622161871,-0.87
-0.86,4.710805822269944,50.757492100966815,0.995244943156212,0.9132350009199148,155.8283748336491,283.88704186858075,-0.86
-0.85,4.710805822269944,50.774662482929514,0.9955816173123434,0.919021834100588,155.91349580326997,283.0441361306905,-0.85
-0.84,4.710805822269944,50.791820291541676,0.9959180449321897,0.9248086672812615,155.99876352279952,282.20044683423174,-0.84
-0.83,4.710805822269944,50.80896551304054,0.996254225745893,0.9305955004619346,156.07697790536443,281.35586227778435,-0.83
-0.82,4.710805822269944,50.826098130139385,0.9965901594144978,0.936382333642608,156.16252069585352,280.5102555318825,-0.82
-0.81,4.710805822269944,50.84321812166437,0.9969258455228308,0.9421691668232811,156.24820451264213,279.6634825181925,-0.81
-0.8,4.710805822269944,50.86032546218512,0.9972612835722573,0.9479560000039545,156.3340274620264,278.8153798319291,-0.8
-0.79,4.710805822269944,50.87742012164445,0.9975964729734206,0.953742833184628,156.41998768308443,277.96576227361055,-0.79
-0.78,4.710805822269944,50.894502064995024,0.9979314130391181,0.9595296663653011,156.5060833470338,277.1144200539681,-0.78
-0.77,4.710805822269944,50.91157125185292,0.9982661029775082,0.9653164995459741,156.5844534454525,276.2611156351334,-0.77
-0.76,4.710805822269944,50.928627636180835,0.9986005418858988,0.9711033327266476,156.67079909029016,275.40558017355715,-0.76
-0.75,4.710805822269944,50.94567116601761,0.9989347287454433,0.9768901659073207,156.75727513410922,274.547509537695,-0.75
-0.74,4.710805822269944,50.96270178327433,0.9992686624171437,0.9826769990879943,156.84387988733644,273.68655988989576,-0.74
-0.73,4.710805822269944,50.979719423622726,0.9996023416396613,0.9884638322686674,156.93061170183694,272.8223428526594,-0.73
-0.72,4.710805822269944,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01746897563,271.9544203330661,-0.72
-0.71,4.710805822269944,51.0,1.0,1.0,157.0960224206746,271.0822991687676,-0.71
-0.7,4.710805822269944,51.0,1.0,1.0,157.1831062122228,270.2054259042647,-0.7
-0.69,4.710805822269944,51.0,1.0,1.0,157.27031152246786,269.3231822368911,-0.69
-0.68,4.710805822269944,51.0,1.0,1.0,157.3576370398435,268.4348820316575,-0.68
-0.67,4.710805822269944,51.0,1.0,1.0,157.44508155169956,267.5397713561429,-0.67
-0.66,4.710805822269944,51.0,1.0,1.0,157.53264396104439,266.6370338200738,-0.66
-0.65,4.710805822269944,51.0,1.0,1.0,157.62027478454948,265.7258047397671,-0.65
-0.64,4.710805822269944,51.0,1.0,1.0,157.69934908957353,264.80519943815824,-0.64
-0.63,4.710805822269944,51.0,1.0,1.0,157.78723704140197,263.8743635082591,-0.63
-0.62,4.710805822269944,51.0,1.0,1.0,157.87524138736865,262.9325562529119,-0.62
-0.61,4.710805822269944,51.0,1.0,1.0,157.96336198163513,261.9792827612733,-0.61
-0.6,4.710805822269944,51.0,1.0,1.0,158.05159893839806,261.0144947805504,-0.6
-0.59,4.710805822269944,51.0,1.0,1.0,158.1399526635668,260.03884385288484,-0.59
-0.58,4.710805822269944,51.0,1.0,1.0,158.22835653951307,259.0527015182734,-0.58
-0.57,4.710805822269944,51.0,1.0,1.0,158.30854085933095,258.05973602091166,-0.57
-0.56,4.710805822269944,51.0,1.0,1.0,158.3972292063922,257.0665814622577,-0.56
-0.55,4.710805822269944,51.0,1.0,1.0,158.48604083513325,256.08217941324284,-0.55
-0.54,4.710805822269944,51.0,1.0,1.0,158.57497745913088,255.11927467360402,-0.54
-0.53,4.710805822269944,51.0,1.0,1.0,158.66404109303957,254.19475744607385,-0.53
-0.52,4.710805822269944,51.0,1.0,1.0,158.7532340538753,253.32930792061308,-0.52
-0.51,4.710805822269944,51.0,1.0,1.0,158.84255896205613,252.545988491846,-0.51
-0.5,4.710805822269944,51.0,1.0,1.0,158.92554622077768,251.86757848294022,-0.5
-0.49,4.710805822269944,51.0,1.0,1.0,159.0150754426631,251.3128768935357,-0.49
-0.48,4.710805822269944,51.0,1.0,1.0,159.10472589743125,250.89280861075684,-0.48
-0.47,4.710805822269944,51.0,1.0,1.0,159.19449537078725,250.60723190943196,-0.47
-0.46,4.710805822269944,51.0,1.0,1.0,159.284381232382,250.4442543409426,-0.46
-0.45,4.710805822269944,51.0,1.0,1.0,159.37438061131266,250.38257870740384,-0.45
-0.44,4.710805822269944,51.0,1.0,1.0,159.46449075140384,250.39615047932872,-0.44
-0.43,4.710805822269944,51.0,1.0,1.0,159.55467406473508,250.45916948992425,-0.43
-0.42,4.710805822269944,51.0,1.0,1.0,159.64229264098503,250.5496040538885,-0.42
-0.41,4.710805822269944,51.0,1.0,1.0,159.73136710527945,250.65114856536326,-0.41
-0.4,4.710805822269944,51.0,1.0,1.0,159.82039063127695,250.75279229258228,-0.4
-0.39,4.710805822269944,51.0,1.0,1.0,159.90938257425887,250.84783659716604,-0.39
-0.38,4.710805822269944,51.0,1.0,1.0,159.9983926503456,250.93279421374308,-0.38
-0.37,4.710805822269944,51.0,1.0,1.0,160.08752866740758,251.00629589272316,-0.37
-0.36,4.710805822269944,51.0,1.0,1.0,160.17703450772834,251.06821122973722,-0.36
-0.35,4.710805822269944,51.0,1.0,1.0,160.2676954549828,251.11879951764638,-0.35
-0.34,4.710805822269944,51.0,1.0,1.0,160.3465184293883,251.1245939177879,-0.34
-0.33,4.710805822269944,51.0,1.0,1.0,160.41812423017757,251.1190564958748,-0.33
-0.32,4.710805822269944,51.0,1.0,1.0,160.5033134494546,251.11272585512285,-0.32
-0.31,4.710805822269944,51.0,1.0,1.0,160.58937565830692,251.10576955156867,-0.31
-0.3,4.710805822269944,51.0,1.0,1.0,160.63380577078317,251.0980208726487,-0.3
-0.29,4.710805822269944,51.0,1.0,1.0,160.6338057707831,251.0892176919129,-0.29
-0.28,4.710805822269944,51.0,1.0,1.0,160.63380577078317,251.07899937585043,-0.28
-0.27,4.710805822269944,51.0,1.0,1.0,160.63380577078314,251.0668707063627,-0.27
-0.26,4.710805822269944,51.0,1.0,1.0,160.6338057707832,251.05215142666427,-0.26
-0.25,4.710805822269944,51.0,1.0,1.0,160.63380577078317,251.03390560069272,-0.25
-0.24,4.710805822269944,51.0,1.0,1.0,160.6338057707832,251.01210736041872,-0.24
-0.23,4.710805822269944,51.0,1.0,1.0,160.63380577078314,250.97742473772666,-0.23
-0.22,4.710805822269944,51.0,1.0,1.0,160.6338057707832,250.9233307531174,-0.22
-0.21,4.710805822269944,51.0,1.0,1.0,160.6338057707832,250.851209219365,-0.21
-0.2,4.710805822269944,51.0,1.0,1.0,160.63380577078317,250.75420719529512,-0.2
