MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-1.0,0.01,50.3110765402672,0.9864916968679843,0.8108387335072812,131.23577877783774,240.26048177739906,-1.0
-0.99,0.01,50.34102841036307,0.9870789884384916,0.8163601750962315,139.19135462976902,240.55875211747076,-0.99
-0.98,0.01,50.37210090866361,0.9876882531110512,0.8218816166851817,148.26689905950317,239.90308415282522,-0.98
-0.97,0.01,50.4015276702733,0.9882652484367315,0.827403058274132,153.24806016246407,239.53555401508854,-0.97
-0.96,0.01,50.42581673565746,0.9887415046207346,0.8329244998630825,153.35322399989653,239.35680999857647,-0.96
-0.95,0.01,50.44775282596534,0.9891716240385361,0.8384459414520324,153.45544755230324,239.27107481801661,-0.95
-0.94,0.01,50.46964276799163,0.9896008385880711,0.8439673830409828,153.55344041373039,239.23335358146045,-0.94
-0.93,0.01,50.491513710894665,0.9900296806057778,0.849488824629933,153.65454052063757,239.22456480610325,-0.93
-0.92,0.01,50.51338495814399,0.9904585285910585,0.8550102662188832,153.7566259928569,239.23630700243928,-0.92
-0.91,0.01,50.5352760854753,0.9908877663818687,0.8605317078078334,153.8605755214196,239.26542867468513,-0.91
-0.9,0.01,50.557069236858105,0.9913150830756491,0.8660531493967839,153.96723715955648,239.31355617283847,-0.9
-0.89,0.01,50.57886110290809,0.9917423745668253,0.8715745909857341,154.07890606311926,239.38604792025836,-0.89
-0.88,0.01,50.60066679178341,0.9921699370937924,0.8770960325746844,154.19660497871598,239.49139455605442,-0.88
-0.87,0.01,50.62249765905392,0.9925979933147827,0.8826174741636346,154.32853863137396,239.6319470044441,-0.87
-0.86,0.01,50.64435928859845,0.9930266527176167,0.8881389157525851,154.45247215847027,239.06111400723123,-0.86
-0.85,0.01,50.666239163186034,0.9934556698663929,0.893660357341535,154.56078831960207,238.11233554038537,-0.85
-0.84,0.01,50.6881058626637,0.9938844286796803,0.8991817989304854,154.67021788993586,237.71017129462786,-0.84
-0.83,0.01,50.70993024963596,0.9943123578359992,0.9047032405194356,154.7782406954748,237.67042998023186,-0.83
-0.82,0.01,50.73170374839929,0.9947392891842998,0.9102246821083859,154.88396268609873,237.74486761841058,-0.82
-0.81,0.01,50.752894682950355,0.9951547977049089,0.9157461236973361,154.98615613145455,237.83045200055562,-0.81
-0.8,0.01,50.769475311781434,0.9954799080741458,0.9212675652862863,155.0888998840126,237.9052489784156,-0.8
-0.79,0.01,50.78606001308905,0.9958050982958637,0.9267890068752366,155.19157997930884,237.96879374825022,-0.79
-0.78,0.01,50.80264978995491,0.9961303880383316,0.9323104484641868,155.2947346874659,238.02372719077778,-0.78
-0.77,0.01,50.81924628028115,0.9964558094172774,0.9378318900531373,155.39872342309624,238.07216096385744,-0.77
-0.76,0.01,50.83585228345521,0.9967814173226511,0.9433533316420875,155.50382146244584,238.11545496478266,-0.76
-0.75,0.01,50.8524727228756,0.9971073082916785,0.9488747732310376,155.61028611895756,238.15412720560303,-0.75
-0.74,0.01,50.8691163857401,0.9974336546223549,0.9543962148199882,155.71804976608507,238.18890357366402,-0.74
-0.73,0.01,50.88579900157079,0.9977607647366821,0.9599176564089381,155.82316553346857,238.04554732411944,-0.73
-0.72,0.01,50.90254846948572,0.9980891856761906,0.9654390979978885,155.91998484358646,237.50934048166528,-0.72
-0.71,0.01,50.919413021804004,0.9984198631726275,0.9709605395868388,156.01900723478226,237.010834054508,-0.71
-0.7,0.01,50.93647175564731,0.9987543481499472,0.976481981175789,156.12144765786869,236.56689876948624,-0.7
-0.69,0.01,50.953841639276796,0.9990949341034666,0.9820034227647394,156.22915825276826,236.22224207672244,-0.69
-0.68,0.01,50.971501902114305,0.9994412137669472,0.9875248643536895,156.34455986593485,236.0520679296247,-0.68
-0.67,0.01,50.988342604018875,0.9997714236082132,0.9930463059426397,156.47014806869515,236.10641186870774,-0.67
-0.66,0.01,50.99856774753159,0.9999719166182665,0.9985677475315898,156.60543261980496,236.30821574817801,-0.66
-0.65,0.01,51.0,1.0,1.0,156.74645060856258,236.50338239970733,-0.65
-0.64,0.01,51.0,1.0,1.0,156.88485400035694,236.6241647859814,-0.64
-0.63,0.01,51.0,1.0,1.0,157.00021527920416,236.0556522541869,-0.63
-0.62,0.01,51.0,1.0,1.0,157.10007978077226,235.35865070089903,-0.62
-0.61,0.01,51.0,1.0,1.0,157.1984162513263,234.92603818870236,-0.61
-0.6,0.01,51.0,1.0,1.0,157.29589658002223,234.66600436137975,-0.6
-0.59,0.01,51.0,1.0,1.0,157.39308212474694,234.5349101316079,-0.59
-0.58,0.01,51.0,1.0,1.0,157.49050692821447,234.4867101735792,-0.58
-0.57,0.01,51.0,1.0,1.0,157.5881702862533,234.4908433489492,-0.57
-0.56,0.01,51.0,1.0,1.0,157.68638016072273,234.52625804797995,-0.56
-0.55,0.01,51.0,1.0,1.0,157.78526212690076,234.57859936522124,-0.55
-0.54,0.01,51.0,1.0,1.0,157.8849131595693,234.6388188961662,-0.54
-0.53,0.01,51.0,1.0,1.0,157.98541609720704,234.7011181625303,-0.53
-0.52,0.01,51.0,1.0,1.0,158.08603327407073,234.76179915684463,-0.52
-0.51,0.01,51.0,1.0,1.0,158.1874622006432,234.8185840975948,-0.51
-0.5,0.01,51.0,1.0,1.0,158.28993138987,234.87039776449183,-0.5
-0.49,0.01,51.0,1.0,1.0,158.39345663008532,234.91614632952354,-0.49
-0.48,0.01,51.0,1.0,1.0,158.48999614493562,234.6128695493038,-0.48
-0.47,0.01,51.0,1.0,1.0,158.57804835757284,234.0098634880568,-0.47
-0.46,0.01,51.0,1.0,1.0,158.6662171523661,233.52303386574485,-0.46
-0.45,0.01,51.0,1.0,1.0,158.75450145497712,233.16250083162282,-0.45
-0.44,0.01,51.0,1.0,1.0,158.84289977920872,232.92709509939218,-0.44
-0.43,0.01,51.0,1.0,1.0,158.93141015869404,232.80564105348387,-0.43
-0.42,0.01,51.0,1.0,1.0,159.02003008932311,232.7701388416513,-0.42
-0.41,0.01,51.0,1.0,1.0,159.1087564950824,232.79972924705916,-0.41
-0.4,0.01,51.0,1.0,1.0,159.1975857354994,232.87104376474738,-0.4
-0.39,0.01,51.0,1.0,1.0,159.2864351347632,232.96372964053276,-0.39
-0.38,0.01,51.0,1.0,1.0,159.37525987736808,233.06292256016803,-0.38
-0.37,0.01,51.0,1.0,1.0,159.46418141120677,233.15905947818595,-0.37
-0.36,0.01,51.0,1.0,1.0,159.55270448994048,233.24666950558915,-0.36
-0.35,0.01,51.0,1.0,1.0,159.64062741126702,233.32324769341253,-0.35
-0.34,0.01,51.0,1.0,1.0,159.72366386985493,233.38430486717712,-0.34
-0.33,0.01,51.0,1.0,1.0,159.80483184054862,233.43210297893134,-0.33
-0.32,0.01,51.0,1.0,1.0,159.8861851891058,233.47078745023381,-0.32
-0.31,0.01,51.0,1.0,1.0,159.96777538803696,233.5013320907767,-0.31
-0.3,0.01,51.0,1.0,1.0,160.04970017723923,233.52462989205247,-0.3
-0.29,0.01,51.0,1.0,1.0,160.13216776741277,233.5414212585506,-0.29
-0.28,0.01,51.0,1.0,1.0,160.2158428893409,233.55208073581417,-0.28
-0.27,0.01,51.0,1.0,1.0,160.29832933290427,233.5368070624655,-0.27
-0.26,0.01,51.0,1.0,1.0,160.38073285948235,233.5076815449048,-0.26
-0.25,0.01,51.0,1.0,1.0,160.464344697191,233.46017294280887,-0.25
-0.24,0.01,51.0,1.0,1.0,160.52267312835272,233.40315846102027,-0.24
-0.23,0.01,51.0,1.0,1.0,160.6076295725644,233.27210508418568,-0.23
-0.22,0.01,51.0,1.0,1.0,160.6338057707832,233.08161399557827,-0.22
-0.21,0.01,51.0,1.0,1.0,160.6338057707832,232.79736090373032,-0.21
-0.2,0.01,51.0,1.0,1.0,160.63380577078317,232.34639767983487,-0.2
-0.19,0.01,51.0,1.0,1.0,160.63380577078323,231.52481744801165,-0.19
-0.18,0.01,51.0,1.0,1.0,160.63380577078317,228.7556370293414,-0.18
-0.17,0.01,51.0,1.0,1.0,160.63380577078317,228.37891619389382,-0.17
-0.16,0.01,51.0,1.0,1.0,160.6338057707832,228.89617898396403,-0.16
-0.15,0.01,51.0,1.0,1.0,160.6338057707832,229.5255644840052,-0.15
-0.14,0.01,51.0,1.0,1.0,160.63380577078308,230.0171168110342,-0.14
-0.13,0.01,51.0,1.0,1.0,160.63380577078314,230.0171168110342,-0.13
-0.12,0.01,51.0,1.0,1.0,160.63380577078325,230.01711681103424,-0.12
-0.11,0.01,51.0,1.0,1.0,160.6338057707832,230.01711681103424,-0.11
-0.1,0.01,51.0,1.0,1.0,160.6338057707831,230.01711681103416,-0.1
-0.09,0.01,51.0,1.0,1.0,160.6338057707831,230.01711681103427,-0.09
-0.08,0.01,51.0,1.0,1.0,160.63380577078317,230.01711681103424,-0.08
-0.07,0.01,51.0,1.0,1.0,160.63380577078323,230.01711681103416,-0.07
-0.06,0.01,51.0,1.0,1.0,160.63380577078317,230.01711681103424,-0.06
-0.05,0.01,51.0,1.0,1.0,160.63380577078314,230.01711681103427,-0.05
-0.04,0.01,51.0,1.0,1.0,160.6338057707831,230.01711681103416,-0.04
-0.03,0.01,51.0,1.0,1.0,160.6338057707832,230.01711681103427,-0.03
-0.02,0.01,51.0,1.0,1.0,160.6338057707832,230.01711681103424,-0.02
-0.01,0.01,51.0,1.0,1.0,160.6338057707832,230.01711681103419,-0.01
0.0,0.01,51.0,1.0,1.0,160.63380577078317,230.0171168110342,0.0
-1.0,0.02,50.3774530642192,0.9877931973376315,0.8167688842946895,153.45758738125772,251.64743176180227,-1.0
-0.99,0.02,50.39989291415905,0.9882331943952755,0.8223646231738703,153.55997567925218,250.434696755951,-0.99
-0.98,0.02,50.422244405061164,0.988671458922768,0.8279603620530511,153.65917010193897,249.59710252372798,-0.98
-0.97,0.02,50.44452298453727,0.9891082938144563,0.833556100932232,153.75570292850298,249.05125685886077,-0.97
-0.96,0.02,50.4667537523062,0.9895441912216901,0.8391518398114127,153.84548160177076,248.67704112920399,-0.96
-0.95,0.02,50.4889536472817,0.9899794832800333,0.8447475786905936,153.94030457297822,248.40730619665575,-0.95
-0.94,0.02,50.51113211173002,0.9904143551319612,0.8503433175697741,154.0353886872755,248.20941050948596,-0.94
-0.93,0.02,50.533294425626806,0.990848910306408,0.8559390564489551,154.1311420722319,248.06724838661904,-0.93
-0.92,0.02,50.55544442975392,0.991283224112822,0.8615347953281358,154.22794295923586,247.97283560567666,-0.92
-0.91,0.02,50.57758659348906,0.9917173841860599,0.8671305342073166,154.32628172776535,247.92453129908645,-0.91
-0.9,0.02,50.59972773837371,0.9921515242818374,0.8727262730864974,154.42153303105493,247.92915045456215,-0.9
-0.89,0.02,50.621877809929174,0.9925858394103759,0.878322011965678,154.5258158990074,248.00307686306195,-0.89
-0.88,0.02,50.644046951544496,0.9930205284616568,0.8839177508448591,154.6352030523235,248.1587023535595,-0.88
-0.87,0.02,50.666235308636516,0.9934555942869905,0.8895134897240398,154.75040052628034,248.37027975944173,-0.87
-0.86,0.02,50.68842154386719,0.9938906185071998,0.8951092286032206,154.86989735735568,248.56619626221155,-0.86
-0.85,0.02,50.71047632945617,0.9943230652834544,0.9007049674824014,154.97914818035738,248.13985651403019,-0.85
-0.84,0.02,50.72846821302171,0.9946758473141513,0.9063007063615822,155.0650648030478,247.01593840822815,-0.84
-0.83,0.02,50.74530801105086,0.9950060394323698,0.9118964452407629,155.15738160431428,246.18287504702585,-0.83
-0.82,0.02,50.76214290848901,0.9953361354605689,0.9174921841199438,155.25020668868135,245.5682027905194,-0.82
-0.81,0.02,50.778972697537526,0.9956661313242652,0.9230879229991247,155.34356522391428,245.1046680657259,-0.81
-0.8,0.02,50.79579720093704,0.995996023547785,0.9286836618783054,155.4374879991721,244.75055460805902,-0.8
-0.79,0.02,50.81261631272936,0.9963258100535168,0.9342794007574863,155.53201441724593,244.4827385572725,-0.79
-0.78,0.02,50.82943007417562,0.9966554916505024,0.9398751396366669,155.6258395550961,244.28733400766018,-0.78
-0.77,0.02,50.846238813424876,0.9969850747730368,0.9454708785158479,155.71786948506596,244.15477413266768,-0.77
-0.76,0.02,50.86304339882567,0.997314576447562,0.9510666173950287,155.81456722234395,244.07508940436588,-0.76
-0.75,0.02,50.879845688795,0.9976440331136275,0.9566623562742094,155.91233004032384,244.03938686416154,-0.75
-0.74,0.02,50.89664930215201,0.9979735157284707,0.9622580951533903,156.01151705036193,244.04114442482907,-0.74
-0.73,0.02,50.91346084730503,0.9983031538687261,0.967853834032571,156.11275796450514,244.0764092699063,-0.73
-0.72,0.02,50.93029160184479,0.9986331686636234,0.9734495729117517,156.21713941445717,244.14466767627434,-0.72
