MagCAPShock,IF_sens_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.82,13.640304956232512,50.347285435552884,0.9872016752069193,0.7709856114047264,248.39486993671665,456.7260527365015,-0.82
-0.81,13.640304956232512,50.379533141952514,0.9878339831755395,0.781761157727166,256.6062207399851,454.55233434849197,-0.81
-0.8,13.640304956232512,50.4117711490058,0.988466100960898,0.7925367040496057,266.9325261648248,453.1459427230471,-0.8
-0.79,13.640304956232512,50.444000134308304,0.9890980418491825,0.8033122503720457,274.7108304075531,452.52315798013154,-0.79
-0.78,13.640304956232512,50.47622110071444,0.9897298255042047,0.8140877966944855,280.86863443512703,452.54154353879466,-0.78
-0.77,13.640304956232512,50.50843581815725,0.9903614866305344,0.8248633430169251,284.11903079674283,452.9214012042105,-0.77
-0.76,13.640304956232512,50.54064710344548,0.9909930804597152,0.835638889339365,286.93148765289794,453.4105826178323,-0.76
-0.75,13.640304956232512,50.572858989028845,0.9916246860593891,0.8464144356618047,288.6499254206227,453.8730044408134,-0.75
-0.74,13.640304956232512,50.60507683258068,0.992256408481974,0.8571899819842447,289.40230353742953,454.2631210687395,-0.74
-0.73,13.640304956232512,50.63730739682497,0.9928883803299015,0.867965528306684,291.12204268803686,454.5757625576093,-0.73
-0.72,13.640304956232512,50.669558897828566,0.9935207627025209,0.878741074629124,295.335902545523,454.82063715398783,-0.72
-0.71,13.640304956232512,50.70184098376916,0.9941537447797875,0.8895166209515638,294.37735374837024,455.0100426849078,-0.71
-0.7,13.640304956232512,50.73416456436327,0.9947875404777111,0.9002921672740035,299.4904446772868,455.1547225726935,-0.7
-0.69,13.640304956232512,50.766457583349485,0.9954207369284213,0.9110677135964433,317.84996596553697,454.78623186763457,-0.69
-0.68,13.640304956232512,50.79777585091193,0.9960348206061164,0.9218432599188828,325.70297675848855,452.1081065391411,-0.68
-0.67,13.640304956232512,50.82904707909654,0.9966479819430694,0.9326188062413228,325.9753731912078,449.3172960090651,-0.67
-0.66,13.640304956232512,50.86032187177641,0.9972612131720864,0.9433943525637623,326.24863124690785,446.39756295202795,-0.66
-0.65,13.640304956232512,50.891556189177415,0.9978736507681846,0.9541698988862024,326.5241957180455,443.35401563812553,-0.65
-0.64,13.640304956232512,50.92274394020892,0.9984851752982141,0.9649454452086419,326.8015205497952,440.1919029330809,-0.64
-0.63,13.640304956232512,50.953885909530115,0.9990958021476493,0.9757209915310822,327.0804320580516,436.92298270829383,-0.63
-0.62,13.640304956232512,50.98498305517515,0.9997055501014736,0.9864965378535215,327.3608505793742,433.5673406234567,-0.62
-0.61,13.640304956232512,50.99727208417596,0.9999465114544306,0.9972720841759617,327.6427329669632,430.15250693405346,-0.61
-0.6,13.640304956232512,51.0,1.0,1.0,327.9260541138429,426.7109281617859,-0.6
-0.59,13.640304956232512,51.0,1.0,1.0,328.2107991353992,423.27603702681245,-0.59
-0.58,13.640304956232512,51.0,1.0,1.0,328.49696055385107,419.87762300415153,-0.58
-0.57,13.640304956232512,51.0,1.0,1.0,328.78453826063657,416.53757019105535,-0.57
-0.56,13.640304956232512,51.0,1.0,1.0,329.07354045839173,413.26738884506653,-0.56
-0.55,13.640304956232512,51.0,1.0,1.0,329.3639842595838,410.0696798903654,-0.55
-0.54,13.640304956232512,51.0,1.0,1.0,329.65589555786903,406.9467596233479,-0.54
-0.53,13.640304956232512,51.0,1.0,1.0,329.94930854893585,403.9211572911392,-0.53
-0.52,13.640304956232512,51.0,1.0,1.0,330.24426585264644,401.07556087576125,-0.52
-0.51,13.640304956232512,51.0,1.0,1.0,330.5408198457181,398.57881846901864,-0.51
-0.5,13.640304956232512,51.0,1.0,1.0,330.8385638066088,396.6562041156502,-0.5
-0.49,13.640304956232512,51.0,1.0,1.0,331.13851887971487,395.4611618805377,-0.49
-0.48,13.640304956232512,51.0,1.0,1.0,331.44032995596064,394.94473509598697,-0.48
-0.47,13.640304956232512,51.0,1.0,1.0,331.74329712966033,394.88307780508836,-0.47
-0.46,13.640304956232512,51.0,1.0,1.0,332.0493382815361,395.0335432237134,-0.46
-0.45,13.640304956232512,51.0,1.0,1.0,332.3579983650146,395.24145869674015,-0.45
-0.44,13.640304956232512,51.0,1.0,1.0,332.66867874558176,395.4345391410126,-0.44
-0.43,13.640304956232512,51.0,1.0,1.0,332.9848430954166,395.5900545877856,-0.43
-0.42,13.640304956232512,51.0,1.0,1.0,333.30896061206346,395.7016022410193,-0.42
-0.41,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.7220670762738,-0.41
-0.4,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.71214513369,-0.4
-0.39,13.640304956232512,51.0,1.0,1.0,333.4856696432249,395.7011441618471,-0.39
-0.38,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.6892228164358,-0.38
-0.37,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.67650918633956,-0.37
-0.36,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.6631072484226,-0.36
-0.35,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.64798617768497,-0.35
-0.34,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.6314193973678,-0.34
-0.33,13.640304956232512,51.0,1.0,1.0,333.485669643225,395.61409240067377,-0.33
-0.32,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.596033186073,-0.32
-0.31,13.640304956232512,51.0,1.0,1.0,333.485669643225,395.5772459878738,-0.31
-0.3,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.557671269747,-0.3
-0.29,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.53727634430794,-0.29
-0.28,13.640304956232512,51.0,1.0,1.0,333.48566964322464,395.5157364303617,-0.28
-0.27,13.640304956232512,51.0,1.0,1.0,333.48566964322475,395.4903943018919,-0.27
-0.26,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.4604558038656,-0.26
-0.25,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.4224991299573,-0.25
-0.24,13.640304956232512,51.0,1.0,1.0,333.48566964322487,395.370091102308,-0.24
-0.23,13.640304956232512,51.0,1.0,1.0,333.4856696432248,395.2775991138099,-0.23
-0.22,13.640304956232512,51.0,1.0,1.0,333.4856696432249,395.086158007464,-0.22
-0.21,13.640304956232512,51.0,1.0,1.0,333.4856696432249,394.7500465032574,-0.21
-0.2,13.640304956232512,51.0,1.0,1.0,333.4856696432248,394.11240822471746,-0.2
-0.19,13.640304956232512,51.0,1.0,1.0,333.48566964322475,392.62380532085285,-0.19
-0.18,13.640304956232512,51.0,1.0,1.0,333.48566964322464,387.92652195867464,-0.18
-0.17,13.640304956232512,51.0,1.0,1.0,333.4856696432249,389.14302797987204,-0.17
-0.16,13.640304956232512,51.0,1.0,1.0,333.48566964322487,390.3322734487242,-0.16
-0.15,13.640304956232512,51.0,1.0,1.0,333.48566964322475,390.9658998643527,-0.15
-0.14,13.640304956232512,51.0,1.0,1.0,333.485669643225,391.2392345679496,-0.14
-0.13,13.640304956232512,51.0,1.0,1.0,333.4856696432248,391.5126048683397,-0.13
-0.12,13.640304956232512,51.0,1.0,1.0,333.485669643225,391.7860089907267,-0.12
-0.11,13.640304956232512,51.0,1.0,1.0,333.48566964322487,392.05944530429775,-0.11
-0.1,13.640304956232512,51.0,1.0,1.0,333.48566964322475,392.3329123282874,-0.1
-0.09,13.640304956232512,51.0,1.0,1.0,333.48566964322464,392.6064087228982,-0.09
-0.08,13.640304956232512,51.0,1.0,1.0,333.4856696432249,392.8799332751913,-0.08
-0.07,13.640304956232512,51.0,1.0,1.0,333.48566964322464,393.1534848842746,-0.07
-0.06,13.640304956232512,51.0,1.0,1.0,333.48566964322475,393.4270625475267,-0.06
-0.05,13.640304956232512,51.0,1.0,1.0,333.48566964322487,393.47282541435123,-0.05
-0.04,13.640304956232512,51.0,1.0,1.0,333.485669643225,393.47282541435123,-0.04
-0.03,13.640304956232512,51.0,1.0,1.0,333.48566964322487,393.47282541435135,-0.03
-0.02,13.640304956232512,51.0,1.0,1.0,333.48566964322487,393.47282541435123,-0.02
-0.01,13.640304956232512,51.0,1.0,1.0,333.4856696432248,393.4728254143513,-0.01
0.0,13.640304956232512,51.0,1.0,1.0,333.48566964322487,393.4728254143513,0.0
-1.0,14.80272550506545,49.66045944564833,0.973734498934281,0.5770257776008105,133.54801280069765,504.0088193910149,-1.0
-0.99,14.80272550506545,49.70311038939529,0.9745707919489273,0.5878013239232502,132.59945324705797,502.6567866985273,-0.99
-0.98,14.80272550506545,49.74570088157097,0.9754058996386464,0.5985768702456901,147.7978795186883,501.98658364204726,-0.98
-0.97,14.80272550506545,49.78823052852272,0.9762398142847591,0.6093524165681298,149.90308743825184,500.23004703654163,-0.97
-0.96,14.80272550506545,49.830698313821856,0.9770725159572913,0.6201279628905696,148.36778437650992,499.06801766035204,-0.96
-0.95,14.80272550506545,49.87310261093547,0.9779039727634405,0.6309035092130094,185.5463393874544,497.33492933473724,-0.95
-0.94,14.80272550506545,49.915441216972326,0.9787341415092613,0.6416790555354492,172.71611311792745,495.4014701408392,-0.94
-0.93,14.80272550506545,49.95771145315461,0.9795629696696982,0.6524546018578891,158.44772453198954,493.2213472214772,-0.93
-0.92,14.80272550506545,49.99991040064698,0.980390400012686,0.6632301481803288,195.68332525737011,490.9458172403584,-0.92
-0.91,14.80272550506545,50.04203536046383,0.9812163796169378,0.6740056945027683,204.25904581755103,488.3647718354504,-0.91
-0.9,14.80272550506545,50.08408462032273,0.9820408749082887,0.6847812408252083,201.13781332734865,485.5398383871481,-0.9
-0.89,14.80272550506545,50.121175568885306,0.9827681484095158,0.6955567871476477,203.3148081419507,482.4223083055758,-0.89
-0.88,14.80272550506545,50.1535812962769,0.9834035548289588,0.7063323334700877,227.54942181018566,479.0190608070981,-0.88
-0.87,14.80272550506545,50.18595067199429,0.9840382484704763,0.7171078797925272,215.9673266390227,475.3529750013237,-0.87
-0.86,14.80272550506545,50.21828760289039,0.9846723059390273,0.7278834261149674,222.00944204433014,471.4876038121979,-0.86
-0.85,14.80272550506545,50.25059714309616,0.9853058263352188,0.7386589724374069,230.40670722166803,467.5138890399207,-0.85
-0.84,14.80272550506545,50.282884591251936,0.9859389135539596,0.7494345187598469,233.8381628395511,463.6438638891807,-0.84
-0.83,14.80272550506545,50.315154516631104,0.9865716571888452,0.7602100650822865,239.35814600719345,460.1317536535653,-0.83
-0.82,14.80272550506545,50.34741015432226,0.9872041206729856,0.7709856114047264,248.56809850059886,457.1747637393882,-0.82
-0.81,14.80272550506545,50.37965338695298,0.9878363409206466,0.781761157727166,256.5852474247457,454.8981225177531,-0.81
-0.8,14.80272550506545,50.41188520692148,0.9884683373906173,0.7925367040496057,267.10026716757574,453.38277709996953,-0.8
-0.79,14.80272550506545,50.444106380013345,0.9891001250983009,0.8033122503720457,275.19373817613973,452.65378159622946,-0.79
-0.78,14.80272550506545,50.476318066068956,0.9897317267856658,0.8140877966944855,280.74316022463336,452.58853788524885,-0.78
-0.77,14.80272550506545,50.508522283473866,0.9903631820288993,0.8248633430169251,284.07777737379564,452.9205781677221,-0.77
-0.76,14.80272550506545,50.54072221497631,0.9909945532348297,0.835638889339365,286.993873757703,453.39190986230795,-0.76
-0.75,14.80272550506545,50.572922401899554,0.9916259294490108,0.8464144356618047,288.7314649917314,453.8530891610973,-0.75
-0.74,14.80272550506545,50.605128875267845,0.9922574289268205,0.8571899819842447,289.41451987173735,454.24845917071394,-0.74
-0.73,14.80272550506545,50.637349249496864,0.9928892009705268,0.867965528306684,291.01460802789626,454.5673736516942,-0.73
-0.72,14.80272550506545,50.66959277117401,0.993521426885765,0.878741074629124,295.2334760041433,454.81721157191436,-0.72
-0.71,14.80272550506545,50.70187027575247,0.9941543191324014,0.8895166209515638,294.427837645348,455.0096187558818,-0.71
-0.7,14.80272550506545,50.734193958670915,0.9947881168366846,0.9002921672740035,299.3688012842822,455.1554846954905,-0.7
-0.69,14.80272550506545,50.76665399929394,0.9954245882214499,0.9110677135964433,318.0318105377834,455.0851716923444,-0.69
-0.68,14.80272550506545,50.797989675498656,0.9960390132450717,0.9218432599188828,325.71201478295643,452.4292381850466,-0.68
-0.67,14.80272550506545,50.82927894750743,0.9966525283824987,0.9326188062413228,325.983156633019,449.66094612203705,-0.67
-0.66,14.80272550506545,50.860521210266235,0.9972651217699262,0.9433943525637623,326.257015551922,446.7727129080672,-0.66
-0.65,14.80272550506545,50.89175129691223,0.9978774764100438,0.9541698988862024,326.53195765854485,443.75569054298927,-0.65
-0.64,14.80272550506545,50.92295134824752,0.9984892421225005,0.9649454452086419,326.80884827423677,440.6163581308741,-0.64
-0.63,14.80272550506545,50.95410523849684,0.9991001027156242,0.9757209915310822,327.08747035438415,437.36902175299446,-0.63
-0.62,14.80272550506545,50.98521361814589,0.9997100709440371,0.9864965378535215,327.3676363578049,434.03337938336455,-0.62
-0.61,14.80272550506545,50.99727208417596,0.9999465114544306,0.9972720841759617,327.6492659288981,430.63654242740984,-0.61
-0.6,14.80272550506545,51.0,1.0,1.0,327.93231642740983,427.2105371334502,-0.6
-0.59,14.80272550506545,51.0,1.0,1.0,328.21676380112126,423.78841167896906,-0.59
-0.58,14.80272550506545,51.0,1.0,1.0,328.50259598244145,420.3996586057678,-0.58
-0.57,14.80272550506545,51.0,1.0,1.0,328.7898113727925,417.0659735856871,-0.57
-0.56,14.80272550506545,51.0,1.0,1.0,329.07841922513023,413.79863666313355,-0.56
-0.55,14.80272550506545,51.0,1.0,1.0,329.3684400330335,410.5993741990893,-0.55
-0.54,14.80272550506545,51.0,1.0,1.0,329.659905235772,407.46793352828024,-0.54
-0.53,14.80272550506545,51.0,1.0,1.0,329.9528564614528,404.421191564316,-0.53
-0.52,14.80272550506545,51.0,1.0,1.0,330.2473452079829,401.52618480476974,-0.52
-0.51,14.80272550506545,51.0,1.0,1.0,330.54343359703927,398.9423733527129,-0.51
-0.5,14.80272550506545,51.0,1.0,1.0,330.84068978275,396.901107127528,-0.5
-0.49,14.80272550506545,51.0,1.0,1.0,331.14021854115686,395.58713148826945,-0.49
-0.48,14.80272550506545,51.0,1.0,1.0,331.44163479550036,394.9865795118125,-0.48
-0.47,14.80272550506545,51.0,1.0,1.0,331.74421737850736,394.8846243197104,-0.47
-0.46,14.80272550506545,51.0,1.0,1.0,332.04995515525997,395.024416525907,-0.46
-0.45,14.80272550506545,51.0,1.0,1.0,332.3583645406683,395.2337151216387,-0.45
-0.44,14.80272550506545,51.0,1.0,1.0,332.6688360504345,395.43060637730787,-0.44
-0.43,14.80272550506545,51.0,1.0,1.0,332.98488592424275,395.5888831291514,-0.43
-0.42,14.80272550506545,51.0,1.0,1.0,333.30895711259893,395.7015459795369,-0.42
-0.41,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.7220670762738,-0.41
-0.4,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.71214513369,-0.4
-0.39,14.80272550506545,51.0,1.0,1.0,333.4856696432249,395.7011441618471,-0.39
-0.38,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.6892228164358,-0.38
-0.37,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.67650918633956,-0.37
-0.36,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.6631072484226,-0.36
-0.35,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.64798617768497,-0.35
-0.34,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.6314193973678,-0.34
-0.33,14.80272550506545,51.0,1.0,1.0,333.485669643225,395.61409240067377,-0.33
-0.32,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.596033186073,-0.32
-0.31,14.80272550506545,51.0,1.0,1.0,333.485669643225,395.5772459878738,-0.31
-0.3,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.557671269747,-0.3
-0.29,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.53727634430794,-0.29
-0.28,14.80272550506545,51.0,1.0,1.0,333.48566964322464,395.5157364303617,-0.28
-0.27,14.80272550506545,51.0,1.0,1.0,333.48566964322475,395.4903943018919,-0.27
-0.26,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.4604558038656,-0.26
-0.25,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.4224991299573,-0.25
-0.24,14.80272550506545,51.0,1.0,1.0,333.48566964322487,395.370091102308,-0.24
-0.23,14.80272550506545,51.0,1.0,1.0,333.4856696432248,395.2775991138099,-0.23
-0.22,14.80272550506545,51.0,1.0,1.0,333.4856696432249,395.086158007464,-0.22
-0.21,14.80272550506545,51.0,1.0,1.0,333.4856696432249,394.7500465032574,-0.21
-0.2,14.80272550506545,51.0,1.0,1.0,333.4856696432248,394.11240822471746,-0.2
-0.19,14.80272550506545,51.0,1.0,1.0,333.48566964322475,392.62380532085285,-0.19
-0.18,14.80272550506545,51.0,1.0,1.0,333.48566964322464,387.92652195867464,-0.18
-0.17,14.80272550506545,51.0,1.0,1.0,333.4856696432249,389.14302797987204,-0.17
-0.16,14.80272550506545,51.0,1.0,1.0,333.48566964322487,390.3322734487242,-0.16
-0.15,14.80272550506545,51.0,1.0,1.0,333.48566964322475,390.9658998643527,-0.15
-0.14,14.80272550506545,51.0,1.0,1.0,333.485669643225,391.2392345679496,-0.14
-0.13,14.80272550506545,51.0,1.0,1.0,333.4856696432248,391.5126048683397,-0.13
-0.12,14.80272550506545,51.0,1.0,1.0,333.485669643225,391.7860089907267,-0.12
-0.11,14.80272550506545,51.0,1.0,1.0,333.48566964322487,392.05944530429775,-0.11
-0.1,14.80272550506545,51.0,1.0,1.0,333.48566964322475,392.3329123282874,-0.1
-0.09,14.80272550506545,51.0,1.0,1.0,333.48566964322464,392.6064087228982,-0.09
-0.08,14.80272550506545,51.0,1.0,1.0,333.4856696432249,392.8799332751913,-0.08
-0.07,14.80272550506545,51.0,1.0,1.0,333.48566964322464,393.1534848842746,-0.07
-0.06,14.80272550506545,51.0,1.0,1.0,333.48566964322475,393.4270625475267,-0.06
-0.05,14.80272550506545,51.0,1.0,1.0,333.48566964322487,393.47282541435123,-0.05
-0.04,14.80272550506545,51.0,1.0,1.0,333.485669643225,393.47282541435123,-0.04
-0.03,14.80272550506545,51.0,1.0,1.0,333.48566964322487,393.47282541435135,-0.03
-0.02,14.80272550506545,51.0,1.0,1.0,333.48566964322487,393.47282541435123,-0.02
-0.01,14.80272550506545,51.0,1.0,1.0,333.4856696432248,393.4728254143513,-0.01
0.0,14.80272550506545,51.0,1.0,1.0,333.48566964322487,393.4728254143513,0.0
-1.0,16.064207001339426,49.66056506029756,0.973736569809756,0.5770257776008105,133.46913388760757,504.2520496570369,-1.0
-0.99,16.064207001339426,49.703225388007446,0.9745730468236754,0.5878013239232502,132.07321509552793,502.8238355038637,-0.99
-0.98,16.064207001339426,49.7458260834491,0.9754083545774334,0.5985768702456901,143.39353701546844,502.2308127770685,-0.98
-0.97,16.064207001339426,49.788366762916766,0.9762424855473876,0.6093524165681298,149.064927527462,500.4713590034032,-0.97
-0.96,16.064207001339426,49.83084640875166,0.9770754197794443,0.6201279628905696,148.65634931878384,499.3465033003495,-0.96
-0.95,16.064207001339426,49.87326337725572,0.9779071250442297,0.6309035092130094,186.00943406455244,497.6243069897857,-0.95
-0.94,16.064207001339426,49.915615425849616,0.9787375573696003,0.6416790555354492,171.80141728947447,495.70998089385944,-0.94
-0.93,16.064207001339426,49.95789980413564,0.9795666628261891,0.6524546018578891,158.35792248677464,493.57601494659144,-0.93
-0.92,16.064207001339426,50.00011347629055,0.9803943818880501,0.6632301481803288,196.3170486452896,491.2951472872073,-0.92
-0.91,16.064207001339426,50.04225356252995,0.9812206580888225,0.6740056945027683,203.23949208465535,488.7375556596763,-0.91
-0.9,16.064207001339426,50.08431808289596,0.9820454526058032,0.6847812408252083,201.47786776426838,485.94172533229,-0.9
-0.89,16.064207001339426,50.12127276989903,0.9827700543117457,0.6955567871476477,203.42006969794238,482.8489077041073,-0.89
-0.88,16.064207001339426,50.15368458096877,0.9834055800189955,0.7063323334700877,227.17085335130164,479.4722524619888,-0.88
-0.87,16.064207001339426,50.186059529415786,0.9840403829297213,0.7171078797925272,215.90134037232275,475.8351650097559,-0.87
-0.86,16.064207001339426,50.218401231050706,0.9846745339421707,0.7278834261149674,222.55786003352407,472.00009905542595,-0.86
-0.85,16.064207001339426,50.25071444175313,0.985308126308885,0.7386589724374069,230.24063405006262,468.07750574897807,-0.85
-0.84,16.064207001339426,50.28300418819262,0.9859412585920122,0.7494345187598469,233.5138436054821,464.2065278663455,-0.84
-0.83,16.064207001339426,50.31527481896836,0.9865740160582032,0.7602100650822865,239.54402653189268,460.65562224164927,-0.83
-0.82,16.064207001339426,50.34752940883972,0.9872064589968572,0.7709856114047264,248.57978463129706,457.62546382526244,-0.82
-0.81,16.064207001339426,50.37976973754414,0.987838622304787,0.781761157727166,256.61937746745406,455.2547829434485,-0.81
-0.8,16.064207001339426,50.4119967484147,0.9884705244787196,0.7925367040496057,266.7945574140184,453.6341489938581,-0.8
-0.79,16.064207001339426,50.44421121733169,0.989102180731994,0.8033122503720457,275.5475842167897,452.79842158966426,-0.79
-0.78,16.064207001339426,50.47641439100559,0.9897336155099136,0.8140877966944855,280.6268273973534,452.64528291204175,-0.78
-0.77,16.064207001339426,50.50860847935951,0.9903648721443041,0.8248633430169251,284.03050653785544,452.9242216785715,-0.77
-0.76,16.064207001339426,50.5407969951707,0.990996019513151,0.835638889339365,287.0457367417426,453.3740346897995,-0.76
-0.75,16.064207001339426,50.57298498324742,0.9916271565342631,0.8464144356618047,288.80050090273716,453.8323205021303,-0.75
-0.74,16.064207001339426,50.60517918259282,0.9922584153449573,0.8571899819842447,289.41336808655467,454.2325977773614,-0.74
-0.73,16.064207001339426,50.637388140864104,0.992889963546355,0.867965528306684,290.9208903881407,454.5580089457131,-0.73
-0.72,16.064207001339426,50.669622264449174,0.9935220051852779,0.878741074629124,295.14822008893424,454.81315574557283,-0.72
-0.71,16.064207001339426,50.70189374331886,0.994154779280762,0.8895166209515638,294.4643748567872,455.00883123601506,-0.71
-0.7,16.064207001339426,50.73421623858758,0.9947885536977956,0.9002921672740035,299.27296493230523,455.1560202435102,-0.7
-0.69,16.064207001339426,50.76680504644996,0.9954275499303914,0.9110677135964433,318.2935802080905,455.2242706210755,-0.69
-0.68,16.064207001339426,50.79815644673851,0.9960422832693826,0.9218432599188828,325.6903607811669,452.6796448133918,-0.68
-0.67,16.064207001339426,50.82946238504078,0.996656125196878,0.9326188062413228,325.99099165487075,449.9327486895769,-0.67
-0.66,16.064207001339426,50.860722148464326,0.9972690617345946,0.9433943525637623,326.26383124743325,447.0665456100215,-0.66
-0.65,16.064207001339426,50.89193500677481,0.9978810785642119,0.9541698988862024,326.5392047529943,444.077800749385,-0.65
-0.64,16.064207001339426,50.92312425441465,0.998492632439503,0.9649454452086419,326.8158168707414,440.9659450550799,-0.64
-0.63,16.064207001339426,50.95429071452082,0.9991037395004083,0.9757209915310822,327.09405251343446,437.74188331959664,-0.63
-0.62,16.064207001339426,50.98541143064118,0.9997139496204153,0.9864965378535215,327.37399015669916,434.428789492114,-0.62
-0.61,16.064207001339426,50.99727208417596,0.9999465114544306,0.9972720841759617,327.6554263135307,431.0533921238783,-0.61
-0.6,16.064207001339426,51.0,1.0,1.0,327.938279507723,427.6472807489173,-0.6
-0.59,16.064207001339426,51.0,1.0,1.0,328.22250740144693,424.2430582273012,-0.59
-0.58,16.064207001339426,51.0,1.0,1.0,328.5080878848646,420.8698133918452,-0.58
-0.57,16.064207001339426,51.0,1.0,1.0,328.7950138671017,417.5489146357477,-0.57
-0.56,16.064207001339426,51.0,1.0,1.0,329.0832924504096,414.2912991692037,-0.56
-0.55,16.064207001339426,51.0,1.0,1.0,329.37294497624475,411.0978659565015,-0.55
-0.54,16.064207001339426,51.0,1.0,1.0,329.6640066225008,407.9658164878506,-0.54
-0.53,16.064207001339426,51.0,1.0,1.0,329.956525483569,404.9059224218053,-0.53
-0.52,16.064207001339426,51.0,1.0,1.0,330.2505619014183,401.9749913681366,-0.52
-0.51,16.064207001339426,51.0,1.0,1.0,330.5461886549601,399.3157173518801,-0.51
-0.5,16.064207001339426,51.0,1.0,1.0,330.84295056736255,397.1621791810189,-0.5
-0.49,16.064207001339426,51.0,1.0,1.0,331.14203818888694,395.7273902293769,-0.49
-0.48,16.064207001339426,51.0,1.0,1.0,331.44303946212995,395.03614813258963,-0.48
-0.47,16.064207001339426,51.0,1.0,1.0,331.7452141073003,394.8884661555277,-0.47
-0.46,16.064207001339426,51.0,1.0,1.0,332.0506255999811,395.0152441083299,-0.46
-0.45,16.064207001339426,51.0,1.0,1.0,332.35876351614996,395.2254846314037,-0.45
-0.44,16.064207001339426,51.0,1.0,1.0,332.6690083849128,395.4263653038036,-0.44
-0.43,16.064207001339426,51.0,1.0,1.0,332.9849328992667,395.5876139013302,-0.43
-0.42,16.064207001339426,51.0,1.0,1.0,333.3089533502719,395.7014849220068,-0.42
-0.41,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.7220670762738,-0.41
-0.4,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.71214513369,-0.4
-0.39,16.064207001339426,51.0,1.0,1.0,333.4856696432249,395.7011441618471,-0.39
-0.38,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.6892228164358,-0.38
-0.37,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.67650918633956,-0.37
-0.36,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.6631072484226,-0.36
-0.35,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.64798617768497,-0.35
-0.34,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.6314193973678,-0.34
-0.33,16.064207001339426,51.0,1.0,1.0,333.485669643225,395.61409240067377,-0.33
-0.32,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.596033186073,-0.32
-0.31,16.064207001339426,51.0,1.0,1.0,333.485669643225,395.5772459878738,-0.31
-0.3,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.557671269747,-0.3
-0.29,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.53727634430794,-0.29
-0.28,16.064207001339426,51.0,1.0,1.0,333.48566964322464,395.5157364303617,-0.28
-0.27,16.064207001339426,51.0,1.0,1.0,333.48566964322475,395.4903943018919,-0.27
-0.26,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.4604558038656,-0.26
-0.25,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.4224991299573,-0.25
-0.24,16.064207001339426,51.0,1.0,1.0,333.48566964322487,395.370091102308,-0.24
-0.23,16.064207001339426,51.0,1.0,1.0,333.4856696432248,395.2775991138099,-0.23
-0.22,16.064207001339426,51.0,1.0,1.0,333.4856696432249,395.086158007464,-0.22
-0.21,16.064207001339426,51.0,1.0,1.0,333.4856696432249,394.7500465032574,-0.21
-0.2,16.064207001339426,51.0,1.0,1.0,333.4856696432248,394.11240822471746,-0.2
-0.19,16.064207001339426,51.0,1.0,1.0,333.48566964322475,392.62380532085285,-0.19
-0.18,16.064207001339426,51.0,1.0,1.0,333.48566964322464,387.92652195867464,-0.18
-0.17,16.064207001339426,51.0,1.0,1.0,333.4856696432249,389.14302797987204,-0.17
-0.16,16.064207001339426,51.0,1.0,1.0,333.48566964322487,390.3322734487242,-0.16
-0.15,16.064207001339426,51.0,1.0,1.0,333.48566964322475,390.9658998643527,-0.15
-0.14,16.064207001339426,51.0,1.0,1.0,333.485669643225,391.2392345679496,-0.14
-0.13,16.064207001339426,51.0,1.0,1.0,333.4856696432248,391.5126048683397,-0.13
-0.12,16.064207001339426,51.0,1.0,1.0,333.485669643225,391.7860089907267,-0.12
