MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.73,1.5,50.641119933810714,0.9929631359570729,0.867965528306684,294.35100009788965,406.07190076613364,-0.73
-0.72,1.5,50.67267163051701,0.9935817966768041,0.878741074629124,293.9311578120736,404.0785957346934,-0.72
-0.71,1.5,50.70418352922094,0.9941996770435478,0.8895166209515638,295.6276240899898,402.0766251417369,-0.71
-0.7,1.5,50.735655414046775,0.9948167728244466,0.9002921672740035,297.10202758477317,400.1060344184024,-0.7
-0.69,1.5,50.767087003312625,0.995433078496326,0.9110677135964433,305.27961198379137,398.2143764478271,-0.69
-0.68,1.5,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,396.45240949501465,-0.68
-0.67,1.5,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,394.86489779690214,-0.67
-0.66,1.5,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,393.4846235526334,-0.66
-0.65,1.5,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,392.34340783602454,-0.65
-0.64,1.5,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,391.55173104407805,-0.64
-0.63,1.5,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,391.72853788750035,-0.63
-0.62,1.5,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,394.2208604318003,-0.62
-0.61,1.5,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,396.75281650557014,-0.61
-0.6,1.5,51.0,1.0,1.0,327.95750120340955,397.68983528268194,-0.6
-0.59,1.5,51.0,1.0,1.0,328.24179352986744,397.9355698083267,-0.59
-0.58,1.5,51.0,1.0,1.0,328.5269522520042,398.0059500245806,-0.58
-0.57,1.5,51.0,1.0,1.0,328.8127264239504,398.03545352215235,-0.57
-0.56,1.5,51.0,1.0,1.0,329.1001397694318,398.05212413998095,-0.56
-0.55,1.5,51.0,1.0,1.0,329.3889411733113,398.0628936999142,-0.55
-0.54,1.5,51.0,1.0,1.0,329.67905253262705,398.0701195289568,-0.54
-0.53,1.5,51.0,1.0,1.0,329.97047777870534,398.0749686405847,-0.53
-0.52,1.5,51.0,1.0,1.0,330.2632419313005,398.0781821323802,-0.52
-0.51,1.5,51.0,1.0,1.0,330.5574285050956,398.0802764869443,-0.51
-0.5,1.5,51.0,1.0,1.0,330.8525008864526,398.08161753319285,-0.5
-0.49,1.5,51.0,1.0,1.0,331.14994522037006,398.0824615820461,-0.49
-0.48,1.5,51.0,1.0,1.0,331.44929263551103,398.08298406491383,-0.48
-0.47,1.5,51.0,1.0,1.0,331.7497646628499,398.08330390618374,-0.47
-0.46,1.5,51.0,1.0,1.0,332.0537372521073,398.0834982415444,-0.46
-0.45,1.5,51.0,1.0,1.0,332.3606398303594,398.08361578568463,-0.45
-0.44,1.5,51.0,1.0,1.0,332.66983933385416,398.083686489134,-0.44
-0.43,1.5,51.0,1.0,1.0,332.9851655924089,398.08372924364306,-0.43
-0.42,1.5,51.0,1.0,1.0,333.3089447458674,398.0837549785312,-0.42
-0.41,1.5,51.0,1.0,1.0,333.4856696432248,398.0837582731351,-0.41
-0.4,1.5,51.0,1.0,1.0,333.4856696432248,398.08375518107,-0.4
-0.39,1.5,51.0,1.0,1.0,333.4856696432249,398.08375197441916,-0.39
-0.38,1.5,51.0,1.0,1.0,333.4856696432248,398.0837486491712,-0.38
-0.37,1.5,51.0,1.0,1.0,333.48566964322487,398.0837452011823,-0.37
-0.36,1.5,51.0,1.0,1.0,333.48566964322487,398.0837416261735,-0.36
-0.35,1.5,51.0,1.0,1.0,333.48566964322487,398.0837379197262,-0.35
-0.34,1.5,51.0,1.0,1.0,333.4856696432248,398.083733896073,-0.34
-0.33,1.5,51.0,1.0,1.0,333.485669643225,398.08372967363346,-0.33
-0.32,1.5,51.0,1.0,1.0,333.4856696432248,398.0837252754433,-0.32
-0.31,1.5,51.0,1.0,1.0,333.485669643225,398.08372069311343,-0.31
-0.3,1.5,51.0,1.0,1.0,333.48566964322487,398.0837159136078,-0.3
-0.29,1.5,51.0,1.0,1.0,333.48566964322487,398.0837109263955,-0.29
-0.28,1.5,51.0,1.0,1.0,333.48566964322464,398.0837057147746,-0.28
-0.27,1.5,51.0,1.0,1.0,333.48566964322475,398.08370006222117,-0.27
-0.26,1.5,51.0,1.0,1.0,333.4856696432248,398.0836939181883,-0.26
-0.25,1.5,51.0,1.0,1.0,333.48566964322487,398.0836870354226,-0.25
-0.24,1.5,51.0,1.0,1.0,333.48566964322487,398.08367894977647,-0.24
-0.23,1.5,51.0,1.0,1.0,333.4856696432248,398.08366724874486,-0.23
-0.22,1.5,51.0,1.0,1.0,333.4856696432249,398.0836463856647,-0.22
-0.21,1.5,51.0,1.0,1.0,333.4856696432249,398.0836134071951,-0.21
-0.2,1.5,51.0,1.0,1.0,333.4856696432248,398.0835589239562,-0.2
-0.19,1.5,51.0,1.0,1.0,333.48566964322475,398.0834654846084,-0.19
-0.18,1.5,51.0,1.0,1.0,333.48566964322464,398.0832765986957,-0.18
-0.17,1.5,51.0,1.0,1.0,333.4856696432249,398.08288377966903,-0.17
-0.16,1.5,51.0,1.0,1.0,333.48566964322487,398.08215587836855,-0.16
-0.15,1.5,51.0,1.0,1.0,333.48566964322475,398.0815218639703,-0.15
-0.14,1.5,51.0,1.0,1.0,333.485669643225,398.0811664540913,-0.14
-0.13,1.5,51.0,1.0,1.0,333.4856696432248,398.080746059289,-0.13
-0.12,1.5,51.0,1.0,1.0,333.485669643225,398.0802458429845,-0.12
-0.11,1.5,51.0,1.0,1.0,333.48566964322487,398.07964659158637,-0.11
-0.1,1.5,51.0,1.0,1.0,333.48566964322475,398.0789230428737,-0.1
-0.09,1.5,51.0,1.0,1.0,333.48566964322464,398.07804139970557,-0.09
-0.08,1.5,51.0,1.0,1.0,333.4856696432249,398.0769555309751,-0.08
-0.07,1.5,51.0,1.0,1.0,333.48566964322464,398.07560098443565,-0.07
-0.06,1.5,51.0,1.0,1.0,333.48566964322475,398.0738852084191,-0.06
-0.05,1.5,51.0,1.0,1.0,333.48566964322487,398.0735541499447,-0.05
-0.04,1.5,51.0,1.0,1.0,333.485669643225,398.0735541499447,-0.04
-0.03,1.5,51.0,1.0,1.0,333.48566964322487,398.0735541499447,-0.03
-0.02,1.5,51.0,1.0,1.0,333.48566964322487,398.0735541499447,-0.02
-0.01,1.5,51.0,1.0,1.0,333.4856696432248,398.0735541499447,-0.01
0.0,1.5,51.0,1.0,1.0,333.48566964322487,398.0735541499447,0.0
-1.0,1.51,49.774189067793856,0.9759644915253697,0.5770257776008105,142.16017031615502,479.24147714965386,-1.0
-0.99,1.51,49.806823827363644,0.9766043887718362,0.5878013239232502,152.10401126570756,478.7292126307627,-0.99
-0.98,1.51,49.8394172220938,0.9772434749430157,0.5985768702456901,162.2423797131935,468.93351858770035,-0.98
-0.97,1.51,49.871969368280546,0.9778817523192264,0.6093524165681298,178.71108539265043,460.0284785497826,-0.97
-0.96,1.51,49.904480381522205,0.978519223167102,0.6201279628905696,164.61222658446601,471.9466898103765,-0.96
-0.95,1.51,49.93695037665682,0.979155889738369,0.6309035092130094,177.96633407235743,444.04777281885447,-0.95
-0.94,1.51,49.96937946768359,0.9797917542683057,0.6416790555354492,189.47598163610354,435.3261176336696,-0.94
-0.93,1.51,50.00176776766469,0.9804268189738174,0.6524546018578891,172.416406716451,441.6015893920276,-0.93
-0.92,1.51,50.0341153886024,0.9810610860510275,0.6632301481803288,208.18231394839935,429.34015090193054,-0.92
-0.91,1.51,50.06642244128591,0.9816945576722728,0.6740056945027683,188.3459867095307,432.10823812894296,-0.91
-0.9,1.51,50.098689035100634,0.9823272359823654,0.6847812408252083,214.20569337572766,429.93238828619144,-0.9
-0.89,1.51,50.130915277791246,0.982959123093946,0.6955567871476477,208.01933850873152,428.59807346591396,-0.89
-0.88,1.51,50.1631012751678,0.9835902210817216,0.7063323334700877,225.32641522197153,427.4851485199784,-0.88
-0.87,1.51,50.19524713074195,0.9842205319753323,0.7171078797925272,237.78662308785096,423.8226538888876,-0.87
-0.86,1.51,50.227352945277325,0.9848500577505358,0.7278834261149674,223.9586616997401,422.4171341197435,-0.86
-0.85,1.51,50.25941881623515,0.9854788003183362,0.7386589724374069,250.9639634367458,425.52219787424957,-0.85
-0.84,1.51,50.291444837091625,0.9861067615116005,0.7494345187598469,234.81879168675093,422.6273626694568,-0.84
-0.83,1.51,50.32343109649962,0.98673394306862,0.7602100650822865,242.8053056791475,421.53409104021284,-0.83
-0.82,1.51,50.355377677261096,0.9873603466129627,0.7709856114047264,260.00946313216093,420.81891488994245,-0.82
-0.81,1.51,50.387284655070715,0.9879859736288376,0.781761157727166,253.8546158809372,420.055218338161,-0.81
-0.8,1.51,50.4191520969836,0.988610825431051,0.7925367040496057,263.38892999862867,418.73318050923234,-0.8
-0.79,1.51,50.45098005955202,0.9892349031284711,0.8033122503720457,280.2084405126057,415.43192139014644,-0.79
-0.78,1.51,50.482768586566586,0.989858207579737,0.8140877966944855,282.6733094620071,410.18252137246907,-0.78
