MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.73,4.0,51.0,1.0,1.0,154.37297081950015,554.4238450121973,-0.73
-0.72,4.0,51.0,1.0,1.0,154.68848638469623,553.1846045049259,-0.72
-0.71,4.0,51.0,1.0,1.0,155.0037943335611,551.9479518890158,-0.71
-0.7,4.0,51.0,1.0,1.0,155.31870314557452,550.7145175258082,-0.7
-0.69,4.0,51.0,1.0,1.0,155.63300771113933,549.4849933513565,-0.69
-0.68,4.0,51.0,1.0,1.0,155.94648709329914,548.26014145049,-0.68
-0.67,4.0,51.0,1.0,1.0,156.2589018171349,547.0408046925105,-0.67
-0.66,4.0,51.0,1.0,1.0,156.13316068276222,545.8279198251365,-0.66
-0.65,4.0,51.0,1.0,1.0,155.30990593571127,544.6225330888875,-0.65
-0.64,4.0,51.0,1.0,1.0,154.2371641244871,543.4258184442464,-0.64
-0.63,4.0,51.0,1.0,1.0,153.08783449076745,542.2390985247384,-0.63
-0.62,4.0,51.0,1.0,1.0,151.9558244925349,541.0638671815051,-0.62
-0.61,4.0,51.0,1.0,1.0,151.41624816432983,539.9018122834178,-0.61
-0.6,4.0,51.0,1.0,1.0,151.71437969599396,538.754836896237,-0.6
-0.59,4.0,51.0,1.0,1.0,152.012483483712,537.6250754906199,-0.59
-0.58,4.0,51.0,1.0,1.0,152.30987178147524,536.5148999366722,-0.58
-0.57,4.0,51.0,1.0,1.0,151.88917662420224,539.2817221886881,-0.57
-0.56,4.0,51.0,1.0,1.0,156.92042911353403,553.9750618950608,-0.56
-0.55,4.0,51.0,1.0,1.0,153.02532102599056,561.344644419794,-0.55
-0.54,4.0,51.0,1.0,1.0,155.65841490781756,563.5548106177259,-0.54
-0.53,4.0,51.0,1.0,1.0,156.93502225165105,565.5068059566627,-0.53
-0.52,4.0,51.0,1.0,1.0,157.75630257807694,565.9888036960336,-0.52
-0.51,4.0,51.0,1.0,1.0,157.86389055641405,564.0447064018105,-0.51
-0.5,4.0,51.0,1.0,1.0,157.9466774963035,562.4678675797525,-0.5
-0.49,4.0,51.0,1.0,1.0,158.01277896720205,561.1531564015653,-0.49
-0.48,4.0,51.0,1.0,1.0,158.06750846975106,560.0340920849931,-0.48
-0.47,4.0,51.0,1.0,1.0,158.11454058441902,559.066480154539,-0.47
-0.46,4.0,51.0,1.0,1.0,158.15653035203033,558.2196577430675,-0.46
-0.45,4.0,51.0,1.0,1.0,158.19545561273338,557.4715729159436,-0.45
-0.44,4.0,51.0,1.0,1.0,158.23281431549637,556.805873757787,-0.44
-0.43,4.0,51.0,1.0,1.0,158.26974368960188,556.2101042495323,-0.43
-0.42,4.0,51.0,1.0,1.0,158.30709651181226,555.6745434438942,-0.42
-0.41,4.0,51.0,1.0,1.0,158.3454937564521,555.1914409460761,-0.41
-0.4,4.0,51.0,1.0,1.0,158.38536446641777,554.7545153265086,-0.4
-0.39,4.0,51.0,1.0,1.0,158.42697907010455,554.3586561865665,-0.39
-0.38,4.0,51.0,1.0,1.0,158.46204536934823,553.996225734415,-0.38
-0.37,4.0,51.0,1.0,1.0,158.49940726792175,553.8305553853243,-0.37
-0.36,4.0,51.0,1.0,1.0,158.55520538892844,553.7596828584515,-0.36
-0.35,4.0,51.0,1.0,1.0,158.6109861018112,553.689007650938,-0.35
-0.34,4.0,51.0,1.0,1.0,158.66674919661648,553.6185327464826,-0.34
-0.33,4.0,51.0,1.0,1.0,158.7224944599512,553.5482611743313,-0.33
-0.32,4.0,51.0,1.0,1.0,158.778221674915,553.4781960103119,-0.32
-0.31,4.0,51.0,1.0,1.0,158.83393062103178,553.4083403778905,-0.31
-0.3,4.0,51.0,1.0,1.0,158.8896210741775,553.3386974492593,-0.3
-0.29,4.0,51.0,1.0,1.0,158.94529280650815,553.2692704464467,-0.29
-0.28,4.0,51.0,1.0,1.0,159.00094558638293,553.2000626424515,-0.28
-0.27,4.0,51.0,1.0,1.0,159.0565791782874,553.1310773624167,-0.27
-0.26,4.0,51.0,1.0,1.0,159.11219334275208,553.0623179848199,-0.26
-0.25,4.0,51.0,1.0,1.0,159.1677878362713,552.9937879426967,-0.25
-0.24,4.0,51.0,1.0,1.0,159.22336241121678,552.9254907249029,-0.24
-0.23,4.0,51.0,1.0,1.0,159.2789168157513,552.8574298773997,-0.23
-0.22,4.0,51.0,1.0,1.0,159.3344507937379,552.7896090045734,-0.22
-0.21,4.0,51.0,1.0,1.0,159.3899640846474,552.722031770595,-0.21
-0.2,4.0,51.0,1.0,1.0,159.44545642346313,552.6547019008096,-0.2
-0.19,4.0,51.0,1.0,1.0,159.50092754058227,552.5876231831629,-0.19
-0.18,4.0,51.0,1.0,1.0,159.55637716171523,552.520799469669,-0.18
-0.17,4.0,51.0,1.0,1.0,159.61180500778184,552.4542346779147,-0.17
-0.16,4.0,51.0,1.0,1.0,159.66721079480322,552.3879327926035,-0.16
-0.15,4.0,51.0,1.0,1.0,161.21483547350445,550.7058720466381,-0.15
-0.14,4.0,51.0,1.0,1.0,163.59949108673797,549.6797910496973,-0.14
-0.13,4.0,51.0,1.0,1.0,171.3652511903937,537.9716656791098,-0.13
-0.12,4.0,51.0,1.0,1.0,164.71234451175155,543.6056497106189,-0.12
-0.11,4.0,51.0,1.0,1.0,171.58874463099127,535.7805098253224,-0.11
-0.1,4.0,51.0,1.0,1.0,178.70331705846792,523.8508367013204,-0.1
-0.09,4.0,51.0,1.0,1.0,186.96311514083723,580.4690305093031,-0.09
-0.08,4.0,51.0,1.0,1.0,188.64879394317762,578.0326157448206,-0.08
-0.07,4.0,51.0,1.0,1.0,194.33333683004173,520.9873720630223,-0.07
-0.06,4.0,51.0,1.0,1.0,199.46187456740563,569.2860977130107,-0.06
-0.05,4.0,51.0,1.0,1.0,204.255128749654,580.3922055807129,-0.05
-0.04,4.0,51.0,1.0,1.0,210.77641787604225,556.5984794179174,-0.04
-0.03,4.0,51.0,1.0,1.0,213.02028063404893,562.6976612823157,-0.03
-0.02,4.0,51.0,1.0,1.0,212.4006252607429,577.238119700663,-0.02
-0.01,4.0,51.0,1.0,1.0,213.914861016565,545.8904799798605,-0.01
0.0,4.0,51.0,1.0,1.0,216.2421388032371,560.6287423701251,0.0
-1.0,5.0,51.0,1.0,1.0,191.25632219176165,683.6059787049413,-1.0
-0.99,5.0,51.0,1.0,1.0,190.62291429673266,682.2599113262215,-0.99
-0.98,5.0,51.0,1.0,1.0,190.82661290317287,680.908949259133,-0.98
-0.97,5.0,51.0,1.0,1.0,191.46733988035018,679.5562011509325,-0.97
-0.96,5.0,51.0,1.0,1.0,191.27191443486424,678.2016252694938,-0.96
-0.95,5.0,51.0,1.0,1.0,191.57748090108123,676.8451850759111,-0.95
-0.94,5.0,51.0,1.0,1.0,192.8347045612329,675.486849781842,-0.94
-0.93,5.0,51.0,1.0,1.0,193.0366202218145,674.1265944729702,-0.93
-0.92,5.0,51.0,1.0,1.0,194.17943414191717,672.7644039792771,-0.92
-0.91,5.0,51.0,1.0,1.0,194.83863211568072,671.4002673931262,-0.91
-0.9,5.0,51.0,1.0,1.0,193.9953145292481,670.0341785644647,-0.9
-0.89,5.0,51.0,1.0,1.0,193.97152440478075,668.6661414794837,-0.89
-0.88,5.0,51.0,1.0,1.0,173.65357537765146,668.3233837431453,-0.88
-0.87,5.0,51.0,1.0,1.0,174.2931096265432,666.9490144144406,-0.87
-0.86,5.0,51.0,1.0,1.0,174.9327120683164,665.5728581612249,-0.86
-0.85,5.0,51.0,1.0,1.0,175.57236863056963,664.1949643888578,-0.85
-0.84,5.0,51.0,1.0,1.0,176.2120616339417,662.8153943714273,-0.84
-0.83,5.0,51.0,1.0,1.0,176.85176955388616,661.4342219460144,-0.83
-0.82,5.0,51.0,1.0,1.0,177.49146679676235,660.0515342027716,-0.82
-0.81,5.0,51.0,1.0,1.0,178.13112349434275,658.66743216197,-0.81
-0.8,5.0,51.0,1.0,1.0,178.77070532154445,657.2820314278142,-0.8
-0.79,5.0,51.0,1.0,1.0,179.41017334292684,655.8954628072956,-0.79
-0.78,5.0,51.0,1.0,1.0,180.04948389421298,654.5078728809715,-0.78
-0.77,5.0,51.0,1.0,1.0,180.68858850567707,653.1194245113911,-0.77
-0.76,5.0,51.0,1.0,1.0,181.32743387530272,651.7302972727585,-0.76
-0.75,5.0,51.0,1.0,1.0,182.01524381791796,650.1631961566112,-0.75
-0.74,5.0,51.0,1.0,1.0,182.90166473005812,647.8407760521306,-0.74
-0.73,5.0,51.0,1.0,1.0,183.78599364226386,645.5197673613529,-0.73
-0.72,5.0,51.0,1.0,1.0,184.66819000018398,643.2001891073307,-0.72
-0.71,5.0,51.0,1.0,1.0,184.89180463945496,640.8823390540507,-0.71
-0.7,5.0,51.0,1.0,1.0,183.11003847269492,638.5666679778697,-0.7
-0.69,5.0,51.0,1.0,1.0,180.57181190904362,636.2524182598737,-0.69
-0.68,5.0,51.0,1.0,1.0,177.5821576858806,633.9393665794702,-0.68
-0.67,5.0,51.0,1.0,1.0,174.40224498769078,631.6273842225979,-0.67
-0.66,5.0,51.0,1.0,1.0,171.1934067817212,629.3163861699541,-0.66
-0.65,5.0,51.0,1.0,1.0,168.03110988604357,627.0062732255606,-0.65
-0.64,5.0,51.0,1.0,1.0,172.72921172206995,635.1008474348462,-0.64
-0.63,5.0,51.0,1.0,1.0,172.07010002358834,633.7273267347598,-0.63
-0.62,5.0,51.0,1.0,1.0,171.19890084598015,632.3573214223206,-0.62
-0.61,5.0,51.0,1.0,1.0,170.1238029462209,630.9912262568075,-0.61
-0.6,5.0,51.0,1.0,1.0,168.88560011010992,629.6294249161641,-0.6
-0.59,5.0,51.0,1.0,1.0,167.51630577348337,628.2723288966378,-0.59
-0.58,5.0,51.0,1.0,1.0,166.04270401714916,626.9203665140182,-0.58
-0.57,5.0,51.0,1.0,1.0,164.51618074220673,625.5739863713351,-0.57
-0.56,5.0,51.0,1.0,1.0,164.56591649202775,624.2335889892039,-0.56
-0.55,5.0,51.0,1.0,1.0,164.61216642490984,622.8997521525289,-0.55
-0.54,5.0,51.0,1.0,1.0,164.65436555152277,621.5730360302108,-0.54
-0.53,5.0,51.0,1.0,1.0,164.69734253632043,620.249641226133,-0.53
-0.52,5.0,51.0,1.0,1.0,164.74108745052587,618.9255861174996,-0.52
-0.51,5.0,51.0,1.0,1.0,164.78559078550919,617.6098214338261,-0.51
-0.5,5.0,51.0,1.0,1.0,164.83084394466434,616.3033290688657,-0.5
-0.49,5.0,51.0,1.0,1.0,164.87683971277696,615.0073057305071,-0.49
-0.48,5.0,51.0,1.0,1.0,164.9235726803654,613.7232111455553,-0.48
-0.47,5.0,51.0,1.0,1.0,164.97103959417683,612.4528181320926,-0.47
-0.46,5.0,51.0,1.0,1.0,150.6883438180662,703.013872356213,-0.46
-0.45,5.0,51.0,1.0,1.0,150.65232695088073,701.6246902348479,-0.45
-0.44,5.0,51.0,1.0,1.0,151.0838081995338,700.2576493291778,-0.44
-0.43,5.0,51.0,1.0,1.0,151.5950539892123,698.919838086115,-0.43
-0.42,5.0,51.0,1.0,1.0,152.132238708484,697.6159684877017,-0.42
-0.41,5.0,51.0,1.0,1.0,152.6752354160808,696.3508455782957,-0.41
-0.4,5.0,51.0,1.0,1.0,153.2133628226938,695.1294604355069,-0.4
-0.39,5.0,51.0,1.0,1.0,153.7396837031812,693.9568867762672,-0.39
-0.38,5.0,51.0,1.0,1.0,154.2491170057711,692.8381087013726,-0.38
-0.37,5.0,51.0,1.0,1.0,154.74780597096353,691.7777316823277,-0.37
-0.36,5.0,51.0,1.0,1.0,155.31056952288588,690.7791247357319,-0.36
-0.35,5.0,51.0,1.0,1.0,155.87651870259464,689.8407757475236,-0.35
-0.34,5.0,51.0,1.0,1.0,156.43601054352294,688.9723886098125,-0.34
-0.33,5.0,51.0,1.0,1.0,156.98476352750134,688.17523415793,-0.33
-0.32,5.0,51.0,1.0,1.0,157.5184735796999,687.4495697132683,-0.32
-0.31,5.0,51.0,1.0,1.0,158.03287185935656,686.7945700350994,-0.31
-0.3,5.0,51.0,1.0,1.0,158.52384456405966,686.208464916918,-0.3
-0.29,5.0,51.0,1.0,1.0,159.18387785755246,685.723357421777,-0.29
-0.28,5.0,51.0,1.0,1.0,159.16717714841297,685.719281737511,-0.28
-0.27,5.0,51.0,1.0,1.0,159.1513158232351,685.7151542110356,-0.27
-0.26,5.0,51.0,1.0,1.0,159.13627710419541,685.710974856713,-0.26
-0.25,5.0,51.0,1.0,1.0,159.12204472824524,685.7067438391496,-0.25
-0.24,5.0,51.0,1.0,1.0,159.1086029431091,685.7024614303891,-0.24
-0.23,5.0,51.0,1.0,1.0,159.0959364996381,685.6981279811666,-0.23
-0.22,5.0,51.0,1.0,1.0,159.0840306421309,685.6937439008715,-0.22
-0.21,5.0,51.0,1.0,1.0,159.07287109753997,685.689309643137,-0.21
-0.2,5.0,51.0,1.0,1.0,159.06244406411975,685.6848256952122,-0.2
-0.19,5.0,51.0,1.0,1.0,159.05273619984808,685.6802925699499,-0.19
-0.18,5.0,51.0,1.0,1.0,159.04373461083927,685.6757107996615,-0.18
-0.17,5.0,51.0,1.0,1.0,159.03542683988556,685.6710809313162,-0.17
-0.16,5.0,51.0,1.0,1.0,159.02780085521758,685.6664035227527,-0.16
-0.15,5.0,51.0,1.0,1.0,159.05645328744018,685.5177095168253,-0.15
-0.14,5.0,51.0,1.0,1.0,159.9177846101848,686.0708866760586,-0.14
-0.13,5.0,51.0,1.0,1.0,161.85581915042198,686.935850471869,-0.13
-0.12,5.0,51.0,1.0,1.0,183.4620695710132,638.7480767560028,-0.12
-0.11,5.0,51.0,1.0,1.0,189.7249252346394,598.6065661239957,-0.11
-0.1,5.0,51.0,1.0,1.0,202.37094846481344,598.6250515163919,-0.1
-0.09,5.0,51.0,1.0,1.0,204.5431832888692,598.6482610769121,-0.09
-0.08,5.0,51.0,1.0,1.0,180.675007130869,644.9848154129592,-0.08
-0.07,5.0,51.0,1.0,1.0,201.10296548295244,599.6612578413794,-0.07
-0.06,5.0,51.0,1.0,1.0,196.80642887439603,594.7944533219026,-0.06
-0.05,5.0,51.0,1.0,1.0,212.97591974332528,598.8077778148515,-0.05
-0.04,5.0,51.0,1.0,1.0,212.3727243753424,544.5116074124365,-0.04
-0.03,5.0,51.0,1.0,1.0,202.59669102345202,600.7309598908788,-0.03
-0.02,5.0,51.0,1.0,1.0,207.3226929059815,605.4141555738931,-0.02
-0.01,5.0,51.0,1.0,1.0,217.51477079789547,556.4608246549108,-0.01
0.0,5.0,51.0,1.0,1.0,215.66577892169852,529.9222626774683,0.0
